entry-date,organisation,site,site-address,site-plan-url,deliverable,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2017-12-20,national-park-authority:Q72617158,BFS1,"Former Magistratesí Court, Pikes Hill, Lyndhurst, SO43 7AY",http://www.newforestnpa.gov.uk/downloads/file/1642/brownfield_land_register_as_at_dec_2017,yes,,50.877638,-1.57827,0.04,,,2017-12-20,,7a585d62e18d62c618ef331c87d939a28e1b06c9406c4352fab50de414a80755
2017-12-20,national-park-authority:Q72617158,BFS2,"Garage Site, Foldsgate Close, Lyndhurst SO43 7BY",http://www.newforestnpa.gov.uk/downloads/file/1642/brownfield_land_register_as_at_dec_2017,yes,,50.877882,-1.578666,0.02,,,2017-12-20,,7a585d62e18d62c618ef331c87d939a28e1b06c9406c4352fab50de414a80755
2017-12-20,national-park-authority:Q72617158,BFS3,"Redmayne Engineering Site, Station Approach, Brockenhurst, SO42 7TW",http://www.newforestnpa.gov.uk/downloads/file/1642/brownfield_land_register_as_at_dec_2017,yes,,50.81754,-1.57353,0.4,,,2017-12-20,,7a585d62e18d62c618ef331c87d939a28e1b06c9406c4352fab50de414a80755
2017-12-20,national-park-authority:Q72617158,BFS4,"Land at Railway Station, Brockenhurst, SO42 7TW",http://www.newforestnpa.gov.uk/downloads/file/1642/brownfield_land_register_as_at_dec_2017,yes,,50.814319,-1.575547,0.35,,,2017-12-20,,7a585d62e18d62c618ef331c87d939a28e1b06c9406c4352fab50de414a80755
2017-12-20,national-park-authority:Q72617158,BFS5,"Former Service Station, 128 Lyndhurst Road, Ashurst, SO40 7AS",http://www.newforestnpa.gov.uk/downloads/file/1642/brownfield_land_register_as_at_dec_2017,yes,,50.892675,-1.522698,0.05,,,2017-12-20,,7a585d62e18d62c618ef331c87d939a28e1b06c9406c4352fab50de414a80755
2017-12-20,national-park-authority:Q72617158,BFS6,"Land adjoining Cranleigh Paddock Residential Home, Calpe Avenue, Lyndhurst, SO43 7EP",http://www.newforestnpa.gov.uk/downloads/file/1642/brownfield_land_register_as_at_dec_2017,yes,,50.875707,-1.579084,0.35,,,2017-12-20,,7a585d62e18d62c618ef331c87d939a28e1b06c9406c4352fab50de414a80755
2017-12-20,national-park-authority:Q72617158,BFS7,"Lyndhurst Park Hotel, 78 High Street, Lyndhurst, SO43 7NL",http://www.newforestnpa.gov.uk/downloads/file/1642/brownfield_land_register_as_at_dec_2017,yes,,50.87204,-1.572011,1.61,,,2017-12-20,,7a585d62e18d62c618ef331c87d939a28e1b06c9406c4352fab50de414a80755
2017-12-20,national-park-authority:Q72617158,BFS8,"Oak Lodge Dental Surgery, Rhinefield Road, Brockenhurst, SO42 7SR",http://www.newforestnpa.gov.uk/downloads/file/1642/brownfield_land_register_as_at_dec_2017,yes,,50.82238,-1.581436,0.15,,,2017-12-20,,7a585d62e18d62c618ef331c87d939a28e1b06c9406c4352fab50de414a80755
2017-12-20,national-park-authority:Q72617158,BFS9,"Watersplash Hotel, The Rise, Brockenhurst, SO42 7ZP",http://www.newforestnpa.gov.uk/downloads/file/1642/brownfield_land_register_as_at_dec_2017,yes,,50.818753,-1.578147,0.5,,,2017-12-20,,7a585d62e18d62c618ef331c87d939a28e1b06c9406c4352fab50de414a80755
2017-12-20,national-park-authority:Q72617158,BFS10,"First and Second Floor, 49-49A High Street, Lyndhurst, SO43 7BE",http://www.newforestnpa.gov.uk/downloads/file/1642/brownfield_land_register_as_at_dec_2017,yes,,50.872708,-1.575217,0.03,,,2017-12-20,,7a585d62e18d62c618ef331c87d939a28e1b06c9406c4352fab50de414a80755
