entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2018-12-31,local-authority-eng:HAV,BRK1,,https://www.havering.gov.uk/download/downloads/id/2960/map_brooklands_december_2018.pdf,,,,,,51.570636,0.180367,0.31,,,2018-12-31,,e4481ca3b600a31f3c4098bc0b2a53873a034544c1d980e9793b6bbf410e15d1
2018-12-31,local-authority-eng:HAV,BRK10,,https://www.havering.gov.uk/download/downloads/id/2960/map_brooklands_december_2018.pdf,,,,,,51.580243,0.177348,0.63,,,2018-12-31,,e4481ca3b600a31f3c4098bc0b2a53873a034544c1d980e9793b6bbf410e15d1
2018-12-31,local-authority-eng:HAV,BRK11,,https://www.havering.gov.uk/download/downloads/id/2960/map_brooklands_december_2018.pdf,,,,,,51.581419,0.175975,0.81,,,2018-12-31,,e4481ca3b600a31f3c4098bc0b2a53873a034544c1d980e9793b6bbf410e15d1
2018-12-31,local-authority-eng:HAV,BRK2,,https://www.havering.gov.uk/download/downloads/id/2960/map_brooklands_december_2018.pdf,,,,,,51.583068,0.174322,0.32,,,2018-12-31,,e4481ca3b600a31f3c4098bc0b2a53873a034544c1d980e9793b6bbf410e15d1
2018-12-31,local-authority-eng:HAV,BRK3,,https://www.havering.gov.uk/download/downloads/id/2960/map_brooklands_december_2018.pdf,,,,,,51.570798,0.173229,6.06,,,2018-12-31,,e4481ca3b600a31f3c4098bc0b2a53873a034544c1d980e9793b6bbf410e15d1
2018-12-31,local-authority-eng:HAV,BRK4,,https://www.havering.gov.uk/download/downloads/id/2960/map_brooklands_december_2018.pdf,,,,,,51.569636,0.181507,2.88,,,2018-12-31,,e4481ca3b600a31f3c4098bc0b2a53873a034544c1d980e9793b6bbf410e15d1
2018-12-31,local-authority-eng:HAV,BRK5,,https://www.havering.gov.uk/download/downloads/id/2960/map_brooklands_december_2018.pdf,,,,,,51.568636,0.176077,1.13,,,2018-12-31,,e4481ca3b600a31f3c4098bc0b2a53873a034544c1d980e9793b6bbf410e15d1
2018-12-31,local-authority-eng:HAV,BRK6,,https://www.havering.gov.uk/download/downloads/id/2960/map_brooklands_december_2018.pdf,,,,,,51.581967,0.175034,0.28,,,2018-12-31,,e4481ca3b600a31f3c4098bc0b2a53873a034544c1d980e9793b6bbf410e15d1
2018-12-31,local-authority-eng:HAV,BRK7,,https://www.havering.gov.uk/download/downloads/id/2960/map_brooklands_december_2018.pdf,,,,,,51.584305,0.173573,0.31,,,2018-12-31,,e4481ca3b600a31f3c4098bc0b2a53873a034544c1d980e9793b6bbf410e15d1
2018-12-31,local-authority-eng:HAV,BRK8,,https://www.havering.gov.uk/download/downloads/id/2960/map_brooklands_december_2018.pdf,,,,,,51.574632,0.164654,0.17,,,2018-12-31,,e4481ca3b600a31f3c4098bc0b2a53873a034544c1d980e9793b6bbf410e15d1
