entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource
2017-12-04,local-authority-eng:BLA,BLR01,"Former Pyramid Posters, Park Road, Blaby",http://www.blaby.gov.uk/brownfield-land-register,yes,not owned by a public authority,permissioned,reserved matters approval,,52.573443,-1.169817,0.58,,,2017-12-04,,"local authority planning application reference 15/1603/RM
reserved matters application for 34 dwellings
",eacc95f7de12c199ddd2d95f0adf10d386fcaa7d92cd5288db5e5bb3b76bd11e
2017-12-04,local-authority-eng:BLA,BLR02,"2-4 Westover Road, Braunstone Town",http://www.blaby.gov.uk/brownfield-land-register,yes,not owned by a public authority,permissioned,full planning permission,,52.622712,-1.18985,0.1,,,2017-12-04,,"local authority planning application reference 16/1330/FUL
demolition of existing commercial buildings and one flat and erection of 7 dwellings
",eacc95f7de12c199ddd2d95f0adf10d386fcaa7d92cd5288db5e5bb3b76bd11e
2017-12-04,local-authority-eng:BLA,BLR03,"Land off Cambridge Road, Cosby",http://www.blaby.gov.uk/brownfield-land-register,yes,not owned by a public authority,pending decision,,,52.554693,-1.188401,3.92,,,2017-12-04,,"""outline planning permission granted, subject to signing of S106 agreement, local authority planning application reference 16/0216/OUT""
part of a larger site that is pending decision for up to 180 dwellings
",eacc95f7de12c199ddd2d95f0adf10d386fcaa7d92cd5288db5e5bb3b76bd11e
2017-12-04,local-authority-eng:BLA,BLR04,"Countesthorpe Conservative Club, Main Street, Countesthorpe",http://www.blaby.gov.uk/brownfield-land-register,yes,not owned by a public authority,permissioned,full planning permission,,52.553068,-1.137724,0.1,,,2017-12-04,,"local authority planning application reference 14/0737/1/PX
demolition of existing conservative club and erection of 7 dwellings
",eacc95f7de12c199ddd2d95f0adf10d386fcaa7d92cd5288db5e5bb3b76bd11e
2017-12-04,local-authority-eng:BLA,BLR05,"Land to the north of 81 Bassett Avenue, Countesthorpe",http://www.blaby.gov.uk/brownfield-land-register,yes,not owned by a public authority,permissioned,full planning permission,,52.553085,-1.143904,0.01,,,2017-12-04,,"local authority planning application reference 15/0926/FUL
residential development of two blocks of flats
",eacc95f7de12c199ddd2d95f0adf10d386fcaa7d92cd5288db5e5bb3b76bd11e
2017-12-04,local-authority-eng:BLA,BLR06,"Land rear of 33-37 Salisbury Avenue, Croft",http://www.blaby.gov.uk/brownfield-land-register,yes,not owned by a public authority,permissioned,full planning permission,,52.556463,-1.248223,0.1,,,2017-12-04,,"local authority planning application reference 14/0457/1/PX
erection of one block of flats
",eacc95f7de12c199ddd2d95f0adf10d386fcaa7d92cd5288db5e5bb3b76bd11e
2017-12-04,local-authority-eng:BLA,BLR07,"Imperial Buildings, King Street, Enderby",http://www.blaby.gov.uk/brownfield-land-register,yes,not owned by a public authority,permissioned,full planning permission,,52.58764,-1.21079,0.07,,,2017-12-04,,"local authority planning application reference 15/1032/FUL
""conversion of building fronting King Street into 4 dwellings, demolition of building fronting George Street and construction of 1 dwelling and 5 apartments""
",eacc95f7de12c199ddd2d95f0adf10d386fcaa7d92cd5288db5e5bb3b76bd11e
2017-12-04,local-authority-eng:BLA,BLR08,"Land at Cambridge / Warwick Road, Whetstone",http://www.blaby.gov.uk/brownfield-land-register,yes,not owned by a public authority,permissioned,full planning permission,,52.567046,-1.181991,5.38,,,2017-12-04,,"local authority planning application references 15/0655/RM and 14/0577/1/PX
demolition of existing buildings and erection of 98 dwellings and a block of 5 flats with ground floor retail unit
",eacc95f7de12c199ddd2d95f0adf10d386fcaa7d92cd5288db5e5bb3b76bd11e
2017-12-04,local-authority-eng:BLA,BLR09,"JC Remedial, The Nook, Whetstone",http://www.blaby.gov.uk/brownfield-land-register,yes,not owned by a public authority,permissioned,outline planning permission,,52.569844,-1.178295,0.18,,,2017-12-04,,"local authority planning application reference 13/0005/1/OX
demolition of existing building and erection of one block of 21 retirement apartments
",eacc95f7de12c199ddd2d95f0adf10d386fcaa7d92cd5288db5e5bb3b76bd11e
2017-12-04,local-authority-eng:BLA,BLR10,"Glen Ford Grange, Little Glen Road, Glen Parva",http://www.blaby.gov.uk/brownfield-land-register,yes,not owned by a public authority,permissioned,outline planning permission,,52.579156,-1.152517,0.48,,,2017-12-04,,"local authority planning application reference 13/0912/1/OX
""erection of 14 dwellings to include the demolition of existing buildings. Net 10 dwellings""
",eacc95f7de12c199ddd2d95f0adf10d386fcaa7d92cd5288db5e5bb3b76bd11e
