entry-date,organisation,site,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
,local-authority-eng:NWM,UPRN:10008994570,51.513343,0.026610,0.05,14,18,2017-11-29,,eef237602b8685d680ca68b9bdf15c3cd62d1f6fc8357845a64b15077d500467
,local-authority-eng:NWM,UPRN:46019802,51.520213,0.027881,0.07,9,10,2017-11-29,,eef237602b8685d680ca68b9bdf15c3cd62d1f6fc8357845a64b15077d500467
,local-authority-eng:NWM,UPRN:46251374,51.546696,0.052579,0.03,4,5,2017-11-29,,eef237602b8685d680ca68b9bdf15c3cd62d1f6fc8357845a64b15077d500467
,local-authority-eng:NWM,UPRN:10009013135,51.527671,0.033953,0.05,7,8,2017-11-29,,eef237602b8685d680ca68b9bdf15c3cd62d1f6fc8357845a64b15077d500467
,local-authority-eng:NWM,UPRN:10090324474,51.527706,0.028638,0.07,,,2017-11-29,,eef237602b8685d680ca68b9bdf15c3cd62d1f6fc8357845a64b15077d500467
,local-authority-eng:NWM,UPRN:10008983021,51.522690,0.023674,0.04,8,9,2017-11-29,,eef237602b8685d680ca68b9bdf15c3cd62d1f6fc8357845a64b15077d500467
,local-authority-eng:NWM,UPRN:46255056,51.526919,0.028946,0.03,5,6,2017-11-29,,eef237602b8685d680ca68b9bdf15c3cd62d1f6fc8357845a64b15077d500467
,local-authority-eng:NWM,UPRN:10034508497,51.529987,0.064210,0.04,5,7,2017-11-29,,eef237602b8685d680ca68b9bdf15c3cd62d1f6fc8357845a64b15077d500467
,local-authority-eng:NWM,UPRN:46037487,51.527503,0.058326,0.12,,,2017-11-29,,eef237602b8685d680ca68b9bdf15c3cd62d1f6fc8357845a64b15077d500467
,local-authority-eng:NWM,UPRN:46255072,51.523186,0.026462,0.07,8,9,2017-11-29,,eef237602b8685d680ca68b9bdf15c3cd62d1f6fc8357845a64b15077d500467
,local-authority-eng:NWM,UPRN:10034508058,51.551375,0.064689,0.12,9,10,2017-11-29,,eef237602b8685d680ca68b9bdf15c3cd62d1f6fc8357845a64b15077d500467
,local-authority-eng:NWM,UPRN:10012839901,51.549630,0.012891,0.02,5,6,2017-11-29,,eef237602b8685d680ca68b9bdf15c3cd62d1f6fc8357845a64b15077d500467
,local-authority-eng:NWM,UPRN:46252669,51.529205,0.037682,0.16,,,2017-11-29,,eef237602b8685d680ca68b9bdf15c3cd62d1f6fc8357845a64b15077d500467
,local-authority-eng:NWM,UPRN:10008983303,51.521109,0.023192,0.02,5,7,2017-11-29,,eef237602b8685d680ca68b9bdf15c3cd62d1f6fc8357845a64b15077d500467
,local-authority-eng:NWM,UPRN:46088482,51.548352,0.007297,0.05,12,13,2017-11-29,,eef237602b8685d680ca68b9bdf15c3cd62d1f6fc8357845a64b15077d500467
,local-authority-eng:NWM,UPRN:10090851154,51.524924,0.016747,0.04,5,7,2017-11-29,,eef237602b8685d680ca68b9bdf15c3cd62d1f6fc8357845a64b15077d500467
,local-authority-eng:NWM,UPRN:10023997529,51.551930,0.057568,0.04,7,,2017-11-29,,eef237602b8685d680ca68b9bdf15c3cd62d1f6fc8357845a64b15077d500467
