entry-date,organisation,site,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2017-12-13,local-authority-eng:TEI,BFR001,50.549666,-3.493556,0.26,15,15,2017-11-01,,fcf7f7f421c61724aefa0dabdd3285e2d314d3046d0d95ff58709166f4f77289
2017-12-13,local-authority-eng:TEI,BFR002,50.534055,-3.626340,0.12,6,6,2017-11-01,,fcf7f7f421c61724aefa0dabdd3285e2d314d3046d0d95ff58709166f4f77289
2017-12-13,local-authority-eng:TEI,BFR003,50.539478,-3.512244,0.47,9,9,2017-11-01,,fcf7f7f421c61724aefa0dabdd3285e2d314d3046d0d95ff58709166f4f77289
2017-12-13,local-authority-eng:TEI,BFR004,50.581501,-3.466864,0.04,9,9,2017-11-01,,fcf7f7f421c61724aefa0dabdd3285e2d314d3046d0d95ff58709166f4f77289
2017-12-13,local-authority-eng:TEI,BFR005,50.520522,-3.620994,1.14,13,79,2017-11-01,,fcf7f7f421c61724aefa0dabdd3285e2d314d3046d0d95ff58709166f4f77289
2017-12-13,local-authority-eng:TEI,BFR006,50.563403,-3.474195,0.73,7,7,2017-11-01,,fcf7f7f421c61724aefa0dabdd3285e2d314d3046d0d95ff58709166f4f77289
2017-12-13,local-authority-eng:TEI,BFR007,50.579893,-3.476659,0.04,5,5,2017-11-01,,fcf7f7f421c61724aefa0dabdd3285e2d314d3046d0d95ff58709166f4f77289
2017-12-13,local-authority-eng:TEI,BFR008,50.529387,-3.613397,0.18,27,27,2017-11-01,,fcf7f7f421c61724aefa0dabdd3285e2d314d3046d0d95ff58709166f4f77289
2017-12-13,local-authority-eng:TEI,BFR009,50.547112,-3.501281,0.08,21,21,2017-11-01,,fcf7f7f421c61724aefa0dabdd3285e2d314d3046d0d95ff58709166f4f77289
2017-12-13,local-authority-eng:TEI,BFR010,50.560596,-3.656862,26.45,23,23,2017-11-01,,fcf7f7f421c61724aefa0dabdd3285e2d314d3046d0d95ff58709166f4f77289
2017-12-13,local-authority-eng:TEI,BFR011,50.546009,-3.496856,0.03,8,8,2017-11-01,,fcf7f7f421c61724aefa0dabdd3285e2d314d3046d0d95ff58709166f4f77289
2017-12-13,local-authority-eng:TEI,BFR012,50.530122,-3.612942,0.04,7,7,2017-11-01,,fcf7f7f421c61724aefa0dabdd3285e2d314d3046d0d95ff58709166f4f77289
2017-12-13,local-authority-eng:TEI,BFR013,50.583095,-3.464526,0.14,9,9,2017-11-01,,fcf7f7f421c61724aefa0dabdd3285e2d314d3046d0d95ff58709166f4f77289
2017-12-13,local-authority-eng:TEI,BFR014,50.581506,-3.674489,0.51,14,14,2017-11-01,,fcf7f7f421c61724aefa0dabdd3285e2d314d3046d0d95ff58709166f4f77289
2017-12-13,local-authority-eng:TEI,BFR015,50.571299,-3.471419,2.8,34,34,2017-11-01,,fcf7f7f421c61724aefa0dabdd3285e2d314d3046d0d95ff58709166f4f77289
2017-12-13,local-authority-eng:TEI,BFR016,50.598504,-3.468594,11.11,26,34,2017-11-01,,fcf7f7f421c61724aefa0dabdd3285e2d314d3046d0d95ff58709166f4f77289
2017-12-13,local-authority-eng:TEI,BFR017,50.524153,-3.611469,2.73,27,27,2017-11-01,,fcf7f7f421c61724aefa0dabdd3285e2d314d3046d0d95ff58709166f4f77289
2017-12-13,local-authority-eng:TEI,BFR018,50.515665,-3.623578,0.25,11,11,2017-11-01,,fcf7f7f421c61724aefa0dabdd3285e2d314d3046d0d95ff58709166f4f77289
2017-12-13,local-authority-eng:TEI,BFR019,50.598318,-3.446050,0.47,21,21,2017-11-01,,fcf7f7f421c61724aefa0dabdd3285e2d314d3046d0d95ff58709166f4f77289
2017-12-13,local-authority-eng:TEI,BFR020,50.581915,-3.474674,0.15,9,9,2017-11-01,,fcf7f7f421c61724aefa0dabdd3285e2d314d3046d0d95ff58709166f4f77289
2017-12-13,local-authority-eng:TEI,BFR021,50.544517,-3.590992,0.98,36,36,2017-11-01,,fcf7f7f421c61724aefa0dabdd3285e2d314d3046d0d95ff58709166f4f77289
2017-12-13,local-authority-eng:TEI,BFR022,50.584795,-3.468139,1.14,27,27,2017-11-01,,fcf7f7f421c61724aefa0dabdd3285e2d314d3046d0d95ff58709166f4f77289
2017-12-13,local-authority-eng:TEI,BFR023,50.583243,-3.686247,0.32,5,5,2017-11-01,,fcf7f7f421c61724aefa0dabdd3285e2d314d3046d0d95ff58709166f4f77289
2017-12-13,local-authority-eng:TEI,BFR024,50.528841,-3.605434,0.06,9,9,2017-11-01,,fcf7f7f421c61724aefa0dabdd3285e2d314d3046d0d95ff58709166f4f77289
2017-12-13,local-authority-eng:TEI,BFR025,50.581825,-3.470391,0.02,6,6,2017-11-01,,fcf7f7f421c61724aefa0dabdd3285e2d314d3046d0d95ff58709166f4f77289
2017-12-13,local-authority-eng:TEI,BFR026,50.556392,-3.488079,0.23,9,9,2017-11-01,,fcf7f7f421c61724aefa0dabdd3285e2d314d3046d0d95ff58709166f4f77289
2017-12-13,local-authority-eng:TEI,BFR027,50.530443,-3.600804,0.1,21,21,2017-11-01,,fcf7f7f421c61724aefa0dabdd3285e2d314d3046d0d95ff58709166f4f77289
2017-12-13,local-authority-eng:TEI,BFR028,50.587106,-3.680960,0.42,10,10,2017-11-01,,fcf7f7f421c61724aefa0dabdd3285e2d314d3046d0d95ff58709166f4f77289
2017-12-13,local-authority-eng:TEI,BFR029,50.558749,-3.603853,0.66,34,44,2017-11-01,,fcf7f7f421c61724aefa0dabdd3285e2d314d3046d0d95ff58709166f4f77289
2017-12-13,local-authority-eng:TEI,BFR030,50.529619,-3.617454,5.6,170,170,2017-11-01,,fcf7f7f421c61724aefa0dabdd3285e2d314d3046d0d95ff58709166f4f77289
2017-12-13,local-authority-eng:TEI,BFR031,50.524060,-3.621369,0.7,5,5,2017-11-01,,fcf7f7f421c61724aefa0dabdd3285e2d314d3046d0d95ff58709166f4f77289
2017-12-13,local-authority-eng:TEI,BFR032,50.531135,-3.612525,4.5,120,120,2017-11-01,,fcf7f7f421c61724aefa0dabdd3285e2d314d3046d0d95ff58709166f4f77289
2017-12-13,local-authority-eng:TEI,BFR033,50.545274,-3.497369,0.32,40,40,2017-11-01,,fcf7f7f421c61724aefa0dabdd3285e2d314d3046d0d95ff58709166f4f77289
