entry-date,organisation,site,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2019-11-18,local-authority-eng:LUT,SHLAA138,51.883154,-0.413124,0.16,6,7,2017-12-01,,2f7c0fef68e882c3acba02073190cf0e6de4e616807f81fd211a0c1b03a10cad
2019-11-18,local-authority-eng:LUT,SHLAA148,51.881328,-0.412433,1.48,375,413,2017-12-01,,2f7c0fef68e882c3acba02073190cf0e6de4e616807f81fd211a0c1b03a10cad
2019-11-18,local-authority-eng:LUT,SHLAA149,51.917995,-0.453512,3.91,94,103,2017-12-01,,2f7c0fef68e882c3acba02073190cf0e6de4e616807f81fd211a0c1b03a10cad
2019-11-18,local-authority-eng:LUT,SHLAA150,51.879618,-0.408280,7.21,550,605,2017-12-01,,2f7c0fef68e882c3acba02073190cf0e6de4e616807f81fd211a0c1b03a10cad
2019-11-18,local-authority-eng:LUT,SHLAA160,51.892792,-0.399109,0.83,41,45,2017-12-01,,2f7c0fef68e882c3acba02073190cf0e6de4e616807f81fd211a0c1b03a10cad
2019-11-18,local-authority-eng:LUT,SHLAA161,51.887092,-0.405778,0.6,48,53,2017-12-01,,2f7c0fef68e882c3acba02073190cf0e6de4e616807f81fd211a0c1b03a10cad
2019-11-18,local-authority-eng:LUT,SHLAA174,51.893430,-0.448048,2.5,208,229,2017-12-01,,2f7c0fef68e882c3acba02073190cf0e6de4e616807f81fd211a0c1b03a10cad
2019-11-18,local-authority-eng:LUT,SHLAA175,51.879201,-0.420048,0.29,41,45,2017-12-01,,2f7c0fef68e882c3acba02073190cf0e6de4e616807f81fd211a0c1b03a10cad
2019-11-18,local-authority-eng:LUT,SHLAA180,51.883456,-0.434327,0.79,32,35,2017-12-01,,2f7c0fef68e882c3acba02073190cf0e6de4e616807f81fd211a0c1b03a10cad
2019-11-18,local-authority-eng:LUT,SHLAA183,51.875393,-0.411712,0.08,119,131,2017-12-01,,2f7c0fef68e882c3acba02073190cf0e6de4e616807f81fd211a0c1b03a10cad
2019-11-18,local-authority-eng:LUT,SHLAA188,51.883341,-0.416343,0.08,47,52,2017-12-01,,2f7c0fef68e882c3acba02073190cf0e6de4e616807f81fd211a0c1b03a10cad
2019-11-18,local-authority-eng:LUT,SHLAA190,51.880502,-0.415135,2.4,35,39,2017-12-01,,2f7c0fef68e882c3acba02073190cf0e6de4e616807f81fd211a0c1b03a10cad
2019-11-18,local-authority-eng:LUT,SHLAA191,51.876775,-0.395596,24.44,1268,1395,2017-12-01,,2f7c0fef68e882c3acba02073190cf0e6de4e616807f81fd211a0c1b03a10cad
2019-11-18,local-authority-eng:LUT,SHLAA198,51.874744,-0.417560,0.21,11,12,2017-12-01,,2f7c0fef68e882c3acba02073190cf0e6de4e616807f81fd211a0c1b03a10cad
2019-11-18,local-authority-eng:LUT,SHLAA199,51.876048,-0.416962,0.14,18,20,2017-12-01,,2f7c0fef68e882c3acba02073190cf0e6de4e616807f81fd211a0c1b03a10cad
2019-11-18,local-authority-eng:LUT,SHLAA202,51.880151,-0.414465,0.11,59,65,2017-12-01,,2f7c0fef68e882c3acba02073190cf0e6de4e616807f81fd211a0c1b03a10cad
2019-11-18,local-authority-eng:LUT,SHLAA208,51.881527,-0.424499,0.24,183,201,2017-12-01,,2f7c0fef68e882c3acba02073190cf0e6de4e616807f81fd211a0c1b03a10cad
2019-11-18,local-authority-eng:LUT,SHLAA210,51.876803,-0.414248,0.45,318,350,2017-12-01,,2f7c0fef68e882c3acba02073190cf0e6de4e616807f81fd211a0c1b03a10cad
2019-11-18,local-authority-eng:LUT,SHLAA213,51.880589,-0.412953,0.01,11,12,2017-12-01,,2f7c0fef68e882c3acba02073190cf0e6de4e616807f81fd211a0c1b03a10cad
2019-11-18,local-authority-eng:LUT,SHLAA214,51.880537,-0.413071,0.04,14,15,2017-12-01,,2f7c0fef68e882c3acba02073190cf0e6de4e616807f81fd211a0c1b03a10cad
2019-11-18,local-authority-eng:LUT,SHLAA218,51.880227,-0.412748,0.03,39,43,2017-12-01,,2f7c0fef68e882c3acba02073190cf0e6de4e616807f81fd211a0c1b03a10cad
2019-11-18,local-authority-eng:LUT,SHLAA220,51.884113,-0.431674,1.58,59,65,2017-12-01,,2f7c0fef68e882c3acba02073190cf0e6de4e616807f81fd211a0c1b03a10cad
2019-11-18,local-authority-eng:LUT,SHLAA222,51.875593,-0.412548,0.17,119,131,2017-12-01,,2f7c0fef68e882c3acba02073190cf0e6de4e616807f81fd211a0c1b03a10cad
2019-11-18,local-authority-eng:LUT,SHLAA241,51.888359,-0.408363,0.22,14,15,2017-12-01,,2f7c0fef68e882c3acba02073190cf0e6de4e616807f81fd211a0c1b03a10cad
2019-11-18,local-authority-eng:LUT,SHLAA254,51.876389,-0.407580,0.1,5,6,2019-11-18,,2f7c0fef68e882c3acba02073190cf0e6de4e616807f81fd211a0c1b03a10cad
2019-11-18,local-authority-eng:LUT,SHLAA300,51.890512,-0.428036,0.14,,,2018-12-28,,2f7c0fef68e882c3acba02073190cf0e6de4e616807f81fd211a0c1b03a10cad
2019-11-18,local-authority-eng:LUT,SHLAA303,51.877792,-0.422262,0.13,13,14,2017-12-01,,2f7c0fef68e882c3acba02073190cf0e6de4e616807f81fd211a0c1b03a10cad
2019-11-18,local-authority-eng:LUT,SHLAA304,51.876308,-0.408905,0.08,13,14,2017-12-01,,2f7c0fef68e882c3acba02073190cf0e6de4e616807f81fd211a0c1b03a10cad
2019-11-18,local-authority-eng:LUT,SHLAA320,51.886247,-0.413756,0.17,14,15,2017-12-01,,2f7c0fef68e882c3acba02073190cf0e6de4e616807f81fd211a0c1b03a10cad
2019-11-18,local-authority-eng:LUT,SHLAA321,51.894274,-0.443194,0.32,13,14,2017-12-01,,2f7c0fef68e882c3acba02073190cf0e6de4e616807f81fd211a0c1b03a10cad
2019-11-18,local-authority-eng:LUT,SHLAA339,51.893440,-0.405800,2.25,56,62,2017-12-01,,2f7c0fef68e882c3acba02073190cf0e6de4e616807f81fd211a0c1b03a10cad
2019-11-18,local-authority-eng:LUT,SHLAA345,51.901213,-0.440279,0.2,8,9,2017-12-01,,2f7c0fef68e882c3acba02073190cf0e6de4e616807f81fd211a0c1b03a10cad
2019-11-18,local-authority-eng:LUT,SHLAA348,51.883347,-0.422111,0.03,11,12,2017-12-01,,2f7c0fef68e882c3acba02073190cf0e6de4e616807f81fd211a0c1b03a10cad
2019-11-18,local-authority-eng:LUT,SHLAA351,51.879508,-0.420139,0.1,46,51,2017-12-01,,2f7c0fef68e882c3acba02073190cf0e6de4e616807f81fd211a0c1b03a10cad
2019-11-18,local-authority-eng:LUT,SHLAA352,51.882121,-0.420570,0.22,88,97,2017-12-01,,2f7c0fef68e882c3acba02073190cf0e6de4e616807f81fd211a0c1b03a10cad
2019-11-18,local-authority-eng:LUT,SHLAA353,51.884634,-0.435041,0.65,49,54,2017-12-01,,2f7c0fef68e882c3acba02073190cf0e6de4e616807f81fd211a0c1b03a10cad
2019-11-18,local-authority-eng:LUT,SHLAA359,51.908818,-0.453100,1.4,51,56,2017-12-01,,2f7c0fef68e882c3acba02073190cf0e6de4e616807f81fd211a0c1b03a10cad
2019-11-18,local-authority-eng:LUT,SHLAA361,51.892888,-0.449244,0.61,15,17,2017-12-01,,2f7c0fef68e882c3acba02073190cf0e6de4e616807f81fd211a0c1b03a10cad
2019-11-18,local-authority-eng:LUT,SHLAA364,51.892076,-0.448385,0.33,24,26,2017-12-01,,2f7c0fef68e882c3acba02073190cf0e6de4e616807f81fd211a0c1b03a10cad
2019-11-18,local-authority-eng:LUT,SHLAA370,51.902205,-0.464491,0.28,21,23,2017-12-01,,2f7c0fef68e882c3acba02073190cf0e6de4e616807f81fd211a0c1b03a10cad
2019-11-18,local-authority-eng:LUT,SHLAA390,51.877108,-0.383773,0.86,20,22,2018-12-28,,2f7c0fef68e882c3acba02073190cf0e6de4e616807f81fd211a0c1b03a10cad
2019-11-18,local-authority-eng:LUT,SHLAA412,51.893974,-0.449105,0.61,15,17,2017-12-01,,2f7c0fef68e882c3acba02073190cf0e6de4e616807f81fd211a0c1b03a10cad
2019-11-18,local-authority-eng:LUT,SHLAA415,51.877005,-0.419224,0.06,18,20,2017-12-01,,2f7c0fef68e882c3acba02073190cf0e6de4e616807f81fd211a0c1b03a10cad
2019-11-18,local-authority-eng:LUT,SHLAA420,51.876343,-0.416153,0.07,14,15,2019-11-18,,2f7c0fef68e882c3acba02073190cf0e6de4e616807f81fd211a0c1b03a10cad
2019-11-18,local-authority-eng:LUT,SHLAA422,51.885179,-0.411905,0.15,6,7,2017-12-01,,2f7c0fef68e882c3acba02073190cf0e6de4e616807f81fd211a0c1b03a10cad
2019-11-18,local-authority-eng:LUT,SHLAA456,51.879598,-0.419496,0.04,15,17,2017-12-01,,2f7c0fef68e882c3acba02073190cf0e6de4e616807f81fd211a0c1b03a10cad
