entry-date,organisation,site,site-address,site-plan-url,deliverable,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2018-10-31,local-authority-eng:BOS,15/00218/FUL,"The Sportsman, New Bolsover, Bolsover, Chesterfield, S44 6QD",https://www.bolsover.gov.uk/images/LIVE/Brownfield_Land_Register/The-Sportsman-New-Bolsover.pdf,yes,,53.22861,-1.30583,0.05,,,2017-10-31,,254f9eac6d49b57c2c4e90f1b24fe10d0154a956ff24f72e3dfd9a8788d4641d
2018-10-31,local-authority-eng:BOS,16/00504/FUL,"Shirebrook Miners Welfare Institute, Central Drive, Shirebrook, Mansfield, NG20 8BA",https://www.bolsover.gov.uk/images/LIVE/Brownfield_Land_Register/Shirebrook-Miners-Welfare.pdf,yes,,53.20153,-1.21846,0.2,,,2017-10-31,,254f9eac6d49b57c2c4e90f1b24fe10d0154a956ff24f72e3dfd9a8788d4641d
2018-10-31,local-authority-eng:BOS,17/00082/OUT,"The White Swan, Market Place, Bolsover, Chesterfield, S44 6PH",https://www.bolsover.gov.uk/images/LIVE/Brownfield_Land_Register/The-White-Swan-Bolsover.pdf,yes,,53.23012,-1.29166,0.2,,,2017-10-31,,254f9eac6d49b57c2c4e90f1b24fe10d0154a956ff24f72e3dfd9a8788d4641d
2018-10-31,local-authority-eng:BOS,17/00104/FUL,"Land along Railway, North East of Southfield Lane, Whitwell",https://www.bolsover.gov.uk/images/LIVE/Brownfield_Land_Register/Land-Along-Railway-Southfield-Lane-Whitwell.pdf,yes,,53.2793,-1.20208,0.83,,,2017-10-31,,254f9eac6d49b57c2c4e90f1b24fe10d0154a956ff24f72e3dfd9a8788d4641d
2018-10-31,local-authority-eng:BOS,17/00114/FUL,"Site of Bolsover District Council Depot, Meadow Lane, South Normanton",https://www.bolsover.gov.uk/images/LIVE/Brownfield_Land_Register/Former-District-Council-Depot-Meadow-Lane-Bolsover.pdf,yes,,53.11025,-1.34248,0.28,,,2017-10-31,,254f9eac6d49b57c2c4e90f1b24fe10d0154a956ff24f72e3dfd9a8788d4641d
2018-10-31,local-authority-eng:BOS,Bolsover-35,"Fourways Garage, Rotherham Road, Bolsover",https://www.bolsover.gov.uk/images/LIVE/Brownfield_Land_Register/Fourways-Garage-Rotherham-Road-Bolsover.pdf,,,53.22368,-1.27021,0.42,,,2017-10-31,,254f9eac6d49b57c2c4e90f1b24fe10d0154a956ff24f72e3dfd9a8788d4641d
2018-10-31,local-authority-eng:BOS,Clowne-17,"Land East of Station Road, Clowne",https://www.bolsover.gov.uk/images/LIVE/Brownfield_Land_Register/Land-East-of-Station-Road-Clowne.pdf,,,53.27633,-1.2589,1.75,,,2017-10-31,,254f9eac6d49b57c2c4e90f1b24fe10d0154a956ff24f72e3dfd9a8788d4641d
2018-10-31,local-authority-eng:BOS,16/00530/FUL,"Land at former Shirebrook Station, Shirebrook",https://www.bolsover.gov.uk/images/LIVE/Brownfield_Land_Register/Former-Shirebrook-Station.pdf,yes,,53.21309,-1.21264,2.2,,,2017-10-31,,254f9eac6d49b57c2c4e90f1b24fe10d0154a956ff24f72e3dfd9a8788d4641d
2018-10-31,local-authority-eng:BOS,18/00452/OUT,"Former Whitwell Colliery, Whitwell",https://www.bolsover.gov.uk/images/LIVE/Brownfield_Land_Register/Whitwell-Tip--Surrounding-Land.pdf,,,53.2787,-1.19975,9.68,,,2017-10-31,,254f9eac6d49b57c2c4e90f1b24fe10d0154a956ff24f72e3dfd9a8788d4641d
2018-10-31,local-authority-eng:BOS,17/00314/FUL,"Former Courtaulds PLC, Oxcroft Lane, Bolsover",https://www.bolsover.gov.uk/images/LIVE/Brownfield_Land_Register/Former-Courtaulds-PLC-Oxcroft-Lane.pdf,yes,,53.23773,-1.28894,1.4,,,2018-10-31,,254f9eac6d49b57c2c4e90f1b24fe10d0154a956ff24f72e3dfd9a8788d4641d
2018-10-31,local-authority-eng:BOS,17/00607/FUL,"Land At 1-13 Thirteen Row, Palterton",https://www.bolsover.gov.uk/images/LIVE/Brownfield_Land_Register/Land-at-1-13-Thirteen-Row-Palterton.pdf,yes,,53.21205,-1.29015,0.13,,,2018-10-31,,254f9eac6d49b57c2c4e90f1b24fe10d0154a956ff24f72e3dfd9a8788d4641d
2018-10-31,local-authority-eng:BOS,17/00617/FUL,"56-58 Patchwork Row, Shirebrook",https://www.bolsover.gov.uk/images/LIVE/Brownfield_Land_Register/56-58-Patchwork-Row.pdf,yes,,53.20341,-1.214,0.02,,,2018-10-31,,254f9eac6d49b57c2c4e90f1b24fe10d0154a956ff24f72e3dfd9a8788d4641d
2018-10-31,local-authority-eng:BOS,18/00087/OUT,"Land South Of Model Village, Creswell",https://www.bolsover.gov.uk/images/LIVE/Brownfield_Land_Register/Land-South-of-Model-Village.pdf,,,53.25656,-1.21797,14.12,,,2018-10-31,,254f9eac6d49b57c2c4e90f1b24fe10d0154a956ff24f72e3dfd9a8788d4641d
2018-10-31,local-authority-eng:BOS,18/00320/FUL,"5 Hanger Hill, Whitwell, S80 4QR",https://www.bolsover.gov.uk/images/LIVE/Brownfield_Land_Register/5-Hanger-Hill.pdf,yes,,53.28489,-1.20646,0.11,,,2018-10-31,,254f9eac6d49b57c2c4e90f1b24fe10d0154a956ff24f72e3dfd9a8788d4641d
2018-10-31,local-authority-eng:BOS,18/00413/FUL,"Jacques Brickyard, Water Lane, South Normanton, Alfreton, DE55 2EE",https://www.bolsover.gov.uk/images/LIVE/Brownfield_Land_Register/Jacques-Brickyard-Water-Lane.pdf,,,53.10665,-1.33242,0.91,,,2018-10-31,,254f9eac6d49b57c2c4e90f1b24fe10d0154a956ff24f72e3dfd9a8788d4641d
