entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
,local-authority-eng:RCH,SH 2222,,,,,permissioned,,,,,0.3,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 2249,,,,,not permissioned,,,,,0.96,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 2250,,,,,not permissioned,,,,,0.24,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 2254,,,,,permissioned,,,,,0.48,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 2261,,,,mixed ownership,permissioned,,,,,0.16,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 0666,,,,,not permissioned,,,,,1.05,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 1052,,,,,not permissioned,,,,,1.33,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 1103,,,,,not permissioned,,,,,0.01,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 1226,,,,,not permissioned,,,,,0.09,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 1244,,,,not owned by a public authority,not permissioned,,,,,0.02,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 1469,,,,,not permissioned,,,,,1.68,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 1528,,,,,not permissioned,,,,,0.8,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 1778,,,,,not permissioned,,,,,0.92,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 1793,,,,mixed ownership,not permissioned,,,,,0.08,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 1849,,,,,not permissioned,,,,,0.04,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 2066,,,,,not permissioned,,,,,0.25,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 2110,,,,,permissioned,,,,,1.28,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 2112,,,,not owned by a public authority,permissioned,,,,,0.16,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 2189,,,,,permissioned,,,,,0.18,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 2244,,,,,not permissioned,,,,,0.65,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 2264,,,,mixed ownership,permissioned,,,,,0.07,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 2271,,,,,permissioned,,,,,0.47,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 2326,,,,,not permissioned,,,,,1.36,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 2330,,,,not owned by a public authority,not permissioned,,,,,0.93,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 0569,,,,not owned by a public authority,not permissioned,,,,,1.34,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 0594,,,,mixed ownership,not permissioned,,,,,0.85,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 0610,,,,,not permissioned,,,,,0.84,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 0620,,,,,not permissioned,,,,,1.82,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 1530,,,,,not permissioned,,,,,0.01,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 1550,,,,,not permissioned,,,,,7.5,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 1881,,,,,not permissioned,,,,,0.39,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 1962,,,,,not permissioned,,,,,0.45,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 2056,,,,,not permissioned,,,,,0.06,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 2197,,,,,permissioned,,,,,0.09,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 2207,,,,,permissioned,,,,,0.05,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 2214,,,,,permissioned,,,,,0.76,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 2231,,,,,permissioned,,,,,0.26,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 2279,,,,,permissioned,,,,,0.56,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 2285,,,,,permissioned,,,,,0.54,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 2287,,,,,permissioned,,,,,0.26,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 2289,,,,,permissioned,,,,,1.37,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 2292,,,,,permissioned,,,,,0.39,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 2293,,,,,permissioned,,,,,1.7,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 0483,,,,not owned by a public authority,not permissioned,,,,,0.04,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 0596,,,,,not permissioned,,,,,0.04,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 0597,,,,mixed ownership,not permissioned,,,,,0.61,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 0641,,,,mixed ownership,not permissioned,,,,,0.38,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 0660,,,,,not permissioned,,,,,1.67,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 0893,,,,mixed ownership,not permissioned,,,,,1.58,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 1016,,,,,not permissioned,,,,,0.17,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 1019,,,,,not permissioned,,,,,0.07,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 1062,,,,,not permissioned,,,,,0.15,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 1159,,,,,not permissioned,,,,,0.02,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 1467,,,,,not permissioned,,,,,1.3,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 1473,,,,,not permissioned,,,,,2.49,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 1556,,,,,not permissioned,,,,,1.46,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 1635,,,,,not permissioned,,,,,0.04,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 1715,,,,,not permissioned,,,,,0.03,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 1717,,,,,not permissioned,,,,,0.02,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 1722,,,,,not permissioned,,,,,0.7,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 1739,,,,,not permissioned,,,,,0.24,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 1745,,,,,not permissioned,,,,,1.04,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 1775,,,,,not permissioned,,,,,5.3,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 1779,,,,,not permissioned,,,,,0.12,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 1780,,,,,not permissioned,,,,,0.05,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 1791,,,,,not permissioned,,,,,0.48,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 1811,,,,,not permissioned,,,,,0.4,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 1840,,,,,not permissioned,,,,,0.33,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 1882,,,,,not permissioned,,,,,0.43,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 2036,,,,,not permissioned,,,,,0.01,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 2059,,,,not owned by a public authority,not permissioned,,,,,0.08,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 2064,,,,,not permissioned,,,,,1.59,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 2065,,,,not owned by a public authority,not permissioned,,,,,0.64,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 2071,,,,,not permissioned,,,,,0.05,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 2077,,,,,not permissioned,,,,,0.11,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 2080,,,,mixed ownership,not permissioned,,,,,1.34,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 2131,,,,,permissioned,,,,,1.62,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 2140,,,,mixed ownership,permissioned,,,,,0.24,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 2147,,,,,permissioned,,,,,0.09,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 2198,,,,mixed ownership,permissioned,,,,,2.19,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 2199,,,,not owned by a public authority,permissioned,,,,,0.19,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 2216,,,,,permissioned,,,,,1.45,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 2218,,,,,permissioned,,,,,0.04,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 2219,,,,not owned by a public authority,permissioned,,,,,0.27,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 2230,,,,,permissioned,,,,,5.84,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 2234,,,,,permissioned,,,,,0.04,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 2238,,,,,not permissioned,,,,,7.15,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 2239,,,,,not permissioned,,,,,1.01,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 2240,,,,,not permissioned,,,,,2.15,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 2242,,,,,not permissioned,,,,,11.94,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 2251,,,,not owned by a public authority,not permissioned,,,,,0.41,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 2298,,,,,permissioned,,,,,0.09,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 2302,,,,,permissioned,,,,,0.03,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 2304,,,,,permissioned,,,,,0.06,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 2327,,,,,not permissioned,,,,,0.27,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
,local-authority-eng:RCH,SH 2332,,,,,not permissioned,,,,,2.35,,,,,34e3c37538889673a7227716ccb0faca6e1b1ffa6a0b8bc7807294d8d144577a
