entry-date,organisation,site,latitude,longitude,hectares,start-date,end-date,resource
2019-10-31,,99/01645/OUT,504990,244498,189.72,2017-09-30,,5b9eb0a5edf53eb693b8b2973a7342fbd8f702193fabeed63cb57494ee8dc94b
2017-09-30,,05/00598/FUL,505094,249234,0.24,2017-09-30,,5b9eb0a5edf53eb693b8b2973a7342fbd8f702193fabeed63cb57494ee8dc94b
2019-10-31,,11/02691/MAF,504422,248949,3.73,2017-09-30,,5b9eb0a5edf53eb693b8b2973a7342fbd8f702193fabeed63cb57494ee8dc94b
2019-10-31,,12/01253/FUL,498310,249031,0.35,2018-11-30,2019-10-31,5b9eb0a5edf53eb693b8b2973a7342fbd8f702193fabeed63cb57494ee8dc94b
2018-11-30,,12/01549/MAF,504725,249792,0.2,2018-11-30,,5b9eb0a5edf53eb693b8b2973a7342fbd8f702193fabeed63cb57494ee8dc94b
2019-10-31,,13/00612/MAR,507785,247311,4.01,2017-09-30,,5b9eb0a5edf53eb693b8b2973a7342fbd8f702193fabeed63cb57494ee8dc94b
2019-10-31,,13/00829/MAR,507786,246992,4.55,2017-09-30,,5b9eb0a5edf53eb693b8b2973a7342fbd8f702193fabeed63cb57494ee8dc94b
2019-10-31,,13/01054/MAR,507923,247009,5.43,2017-09-30,,5b9eb0a5edf53eb693b8b2973a7342fbd8f702193fabeed63cb57494ee8dc94b
2019-10-31,,13/01166/MAF,504521,249711,0.07,2017-09-30,,5b9eb0a5edf53eb693b8b2973a7342fbd8f702193fabeed63cb57494ee8dc94b
2018-11-30,,13/01217/CPNJ,505271,249934,0.03,2018-11-30,,5b9eb0a5edf53eb693b8b2973a7342fbd8f702193fabeed63cb57494ee8dc94b
2019-10-31,,13/02417/MAF,50431,25035,1.84,2017-09-30,,5b9eb0a5edf53eb693b8b2973a7342fbd8f702193fabeed63cb57494ee8dc94b
2019-10-31,,14/00700/MAO,505218,244975,0.91,2017-09-30,,5b9eb0a5edf53eb693b8b2973a7342fbd8f702193fabeed63cb57494ee8dc94b
2017-09-30,,14/02613/FUL,503191,247718,0.03,2017-09-30,,5b9eb0a5edf53eb693b8b2973a7342fbd8f702193fabeed63cb57494ee8dc94b
2017-09-30,,14/02684/MAF,504560,250400,0.09,2017-09-30,,5b9eb0a5edf53eb693b8b2973a7342fbd8f702193fabeed63cb57494ee8dc94b
2019-10-31,,14/02875/FUL,504951,250137,0.02,2017-09-30,,5b9eb0a5edf53eb693b8b2973a7342fbd8f702193fabeed63cb57494ee8dc94b
2018-11-30,,14/02912/CPNJ,504273,250172,0.12,2017-09-30,,5b9eb0a5edf53eb693b8b2973a7342fbd8f702193fabeed63cb57494ee8dc94b
2017-09-30,,15/00512/FUL,507052,261571,0.32,2017-09-30,,5b9eb0a5edf53eb693b8b2973a7342fbd8f702193fabeed63cb57494ee8dc94b
2017-09-30,,15/00541/FUL,507417,247026,0.16,2017-09-30,,5b9eb0a5edf53eb693b8b2973a7342fbd8f702193fabeed63cb57494ee8dc94b
2018-11-30,,15/01527/CPNO,504969,249940,0.1,2017-09-30,,5b9eb0a5edf53eb693b8b2973a7342fbd8f702193fabeed63cb57494ee8dc94b
