entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource
2017-12-08,local-authority-eng:CHN,CD0008,"''Chesham Car and Van Sales, Bellingdon Road''",http://www.chiltern.gov.uk/planning/brownfieldregister,,not owned by a public authority,not permissioned,,,51.713903,-0.615843,0.1,3,5,2017-12-08,,,f8ebea750aa97f1044b7ae2da604c022bf68c91c3d32bb3b20bcf079c5289450
2017-12-08,local-authority-eng:CHN,CD0031,"''Wicks Garage, Rignall Road''",http://www.chiltern.gov.uk/planning/brownfieldregister,,not owned by a public authority,not permissioned,,,51.707625,-0.713428,0.17,5,10,2017-12-08,,,f8ebea750aa97f1044b7ae2da604c022bf68c91c3d32bb3b20bcf079c5289450
2017-12-08,local-authority-eng:CHN,CD0063,"''The Pheasant Public House, 35 Plantation Road''",http://www.chiltern.gov.uk/planning/brownfieldregister,yes,not owned by a public authority,permissioned,full planning permission,,51.677743,-0.595072,0.35,6,6,2017-12-08,,". Erection of five residential units, renovation and conversion of grade II listed former public house to provide a sixth residential unit",f8ebea750aa97f1044b7ae2da604c022bf68c91c3d32bb3b20bcf079c5289450
2017-12-08,local-authority-eng:CHN,CD0108,"''Robendene, Grimsdells Lane''",http://www.chiltern.gov.uk/planning/brownfieldregister,yes,not owned by a public authority,pending decision,,,51.678779,-0.603037,0.15,8,12,2017-12-08,,". Erection of part two, part three storey building with nine apartments, associated amenity space and parking, relocation alterations to existing site access",f8ebea750aa97f1044b7ae2da604c022bf68c91c3d32bb3b20bcf079c5289450
2017-12-08,local-authority-eng:CHN,CD0109,"''Coach Depot and Adjacent Land, Lycrome Road, Lye Green''",http://www.chiltern.gov.uk/planning/brownfieldregister,yes,not owned by a public authority,not permissioned,,,51.720914,-0.587762,0.52,12,13,2017-12-08,,Any future development proposals should consider that the site is within the Green Belt. Green Belt policies will apply to any future development proposals.,f8ebea750aa97f1044b7ae2da604c022bf68c91c3d32bb3b20bcf079c5289450
2017-12-08,local-authority-eng:CHN,CD0128,"''Chalfont St Peter Youth Centre, Tithe Barn, Sandy Rise''",http://www.chiltern.gov.uk/planning/brownfieldregister,,not owned by a public authority,not permissioned,,,51.607887,-0.554498,0.24,7,8,2017-12-08,,Any future development proposals should ensure that leisure and community facilities are reprovided.,f8ebea750aa97f1044b7ae2da604c022bf68c91c3d32bb3b20bcf079c5289450
2017-12-08,local-authority-eng:CHN,CD0129,"''Epilepsy Society Site (Middle Site), Chesham Lane''",http://www.chiltern.gov.uk/planning/brownfieldregister,yes,not owned by a public authority,not permissioned,,,51.620903,-0.549708,2.94,15,25,2017-12-08,,Any future development proposals should consider that the site is within the Green Belt. Green Belt policies will apply to any future development proposals.,f8ebea750aa97f1044b7ae2da604c022bf68c91c3d32bb3b20bcf079c5289450
2017-12-08,local-authority-eng:CHN,CD0130,"''Epilepsy Society Site (Debenham House and Land to Rear), Chalfont St Peter''",http://www.chiltern.gov.uk/planning/brownfieldregister,yes,not owned by a public authority,not permissioned,,,51.625035,-0.551338,4.61,12,15,2017-12-08,,Any future development proposals should consider that the site is within the Green Belt. Green Belt policies will apply to any future development proposals.,f8ebea750aa97f1044b7ae2da604c022bf68c91c3d32bb3b20bcf079c5289450
2017-12-08,local-authority-eng:CHN,CD0131,"''Gold Hill Baptist Church, Gold Hill East, Chalfont St Peter''",http://www.chiltern.gov.uk/planning/brownfieldregister,,not owned by a public authority,pending decision,,,51.602503,-0.564296,0.26,7,10,2017-12-08,,". Redevelopment of site to create thirteen dwellings comprising change of use of church (Use Class D1) to form 6 apartments (Use Class C3) incorporating alteration to roof, erection of 4 new dwellings, refurbishment of existing dwelling and two flats, and associated landscaping and parking",f8ebea750aa97f1044b7ae2da604c022bf68c91c3d32bb3b20bcf079c5289450
2017-12-08,local-authority-eng:CHN,CD0145,"''Land at Springfield Industrial Estate, Springfield Road''",http://www.chiltern.gov.uk/planning/brownfieldregister,,not owned by a public authority,pending decision,,,51.700844,-0.605439,1.81,55,55,2017-12-08,,". Outline application for up to 55 residential units with associated access infrastructure and landscaping, refurbishment and retention of existing commercial units (Matters of access only to be considered at this stage)",f8ebea750aa97f1044b7ae2da604c022bf68c91c3d32bb3b20bcf079c5289450
2017-12-08,local-authority-eng:CHN,CD0152,"''Area around Chalfont and Latimer Station, Little Chalfont''",http://www.chiltern.gov.uk/planning/brownfieldregister,,not owned by a public authority,not permissioned,,,51.6679,-0.561355,0.62,25,31,2017-12-08,,,f8ebea750aa97f1044b7ae2da604c022bf68c91c3d32bb3b20bcf079c5289450
