entry-date,organisation,site,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
,http://opendatacommunities.org/doc/district-council/elmbridge,61,164148.9506,513950.9198,0.3187,,,2018-04-02,,b4cd8478314d216890b709212841ff4dd50fc9916736bb7bad065a29d2c37183
,http://opendatacommunities.org/doc/district-council/elmbridge,60,161373.0553,511942.9499,0.1145,,,2018-04-02,,b4cd8478314d216890b709212841ff4dd50fc9916736bb7bad065a29d2c37183
2018-04-01,http://opendatacommunities.org/doc/district-council/elmbridge,27,165030.5264,508704.1323,0.0228,,,2017-12-15,,b4cd8478314d216890b709212841ff4dd50fc9916736bb7bad065a29d2c37183
,http://opendatacommunities.org/doc/district-council/elmbridge,42,165673.6069,511662.1668,0.5234,,,2018-04-01,,b4cd8478314d216890b709212841ff4dd50fc9916736bb7bad065a29d2c37183
2018-04-01,http://opendatacommunities.org/doc/district-council/elmbridge,1,166111.2836,510246.0863,0.0669,,,2017-12-15,,b4cd8478314d216890b709212841ff4dd50fc9916736bb7bad065a29d2c37183
2018-04-01,http://opendatacommunities.org/doc/district-council/elmbridge,4,163867.3496,508620.7853,0.3138,,,2017-12-15,,b4cd8478314d216890b709212841ff4dd50fc9916736bb7bad065a29d2c37183
,http://opendatacommunities.org/doc/district-council/elmbridge,12,164554.3871,513829.8633,0.017,,,2017-12-15,,b4cd8478314d216890b709212841ff4dd50fc9916736bb7bad065a29d2c37183
2018-04-01,http://opendatacommunities.org/doc/district-council/elmbridge,36,163703.82,515101.2307,0.0856,8,8,2018-10-26,,b4cd8478314d216890b709212841ff4dd50fc9916736bb7bad065a29d2c37183
2018-04-01,http://opendatacommunities.org/doc/district-council/elmbridge,5,168015.0357,514717.7914,0.517,,,2017-12-15,,b4cd8478314d216890b709212841ff4dd50fc9916736bb7bad065a29d2c37183
2018-04-01,http://opendatacommunities.org/doc/district-council/elmbridge,7,168046.5,514518.1084,0.0382,,,2017-12-15,,b4cd8478314d216890b709212841ff4dd50fc9916736bb7bad065a29d2c37183
,http://opendatacommunities.org/doc/district-council/elmbridge,41,165108.7199,510677.8554,2.7768,,,2018-04-01,,b4cd8478314d216890b709212841ff4dd50fc9916736bb7bad065a29d2c37183
,http://opendatacommunities.org/doc/district-council/elmbridge,44,163714.9403,515348.7634,0.3423,,,2018-04-02,,b4cd8478314d216890b709212841ff4dd50fc9916736bb7bad065a29d2c37183
,http://opendatacommunities.org/doc/district-council/elmbridge,52,166408.3073,512503.3642,0.129,,,2018-04-02,,b4cd8478314d216890b709212841ff4dd50fc9916736bb7bad065a29d2c37183
,http://opendatacommunities.org/doc/district-council/elmbridge,47,164538.5906,513853.3018,0.0973,,,2018-04-02,,b4cd8478314d216890b709212841ff4dd50fc9916736bb7bad065a29d2c37183
,http://opendatacommunities.org/doc/district-council/elmbridge,48,164533.2365,513837.7747,0.1151,,,2018-04-02,,b4cd8478314d216890b709212841ff4dd50fc9916736bb7bad065a29d2c37183
,http://opendatacommunities.org/doc/district-council/elmbridge,68,165725.1355,513533.6355,0.138,,,2018-04-02,,b4cd8478314d216890b709212841ff4dd50fc9916736bb7bad065a29d2c37183
,http://opendatacommunities.org/doc/district-council/elmbridge,49,164241.8046,511479.2224,0.3896,,,2018-04-02,,b4cd8478314d216890b709212841ff4dd50fc9916736bb7bad065a29d2c37183
,http://opendatacommunities.org/doc/district-council/elmbridge,57,165106.7292,509618.5571,0.4803,,,2018-04-02,,b4cd8478314d216890b709212841ff4dd50fc9916736bb7bad065a29d2c37183
,http://opendatacommunities.org/doc/district-council/elmbridge,38,164313.5666,514757.9945,1.1955,,,2018-04-01,,b4cd8478314d216890b709212841ff4dd50fc9916736bb7bad065a29d2c37183
,http://opendatacommunities.org/doc/district-council/elmbridge,39,164309.3463,514764.9811,1.3606,,,,,b4cd8478314d216890b709212841ff4dd50fc9916736bb7bad065a29d2c37183
2018-04-01,http://opendatacommunities.org/doc/district-council/elmbridge,6,164448.2666,513781.5479,0.789,,,2017-12-15,,b4cd8478314d216890b709212841ff4dd50fc9916736bb7bad065a29d2c37183
2018-04-01,http://opendatacommunities.org/doc/district-council/elmbridge,21,160414.8986,510476.4159,0.5995,,,2017-12-15,,b4cd8478314d216890b709212841ff4dd50fc9916736bb7bad065a29d2c37183
2018-04-01,http://opendatacommunities.org/doc/district-council/elmbridge,15,164793.6987,507618.141,0.0592,,,2017-12-15,,b4cd8478314d216890b709212841ff4dd50fc9916736bb7bad065a29d2c37183
,http://opendatacommunities.org/doc/district-council/elmbridge,54,164762.1205,514545.632,0.3862,,,2018-04-02,,b4cd8478314d216890b709212841ff4dd50fc9916736bb7bad065a29d2c37183
,http://opendatacommunities.org/doc/district-council/elmbridge,59,164776.0873,513663.2185,0.0696,,,2018-04-02,,b4cd8478314d216890b709212841ff4dd50fc9916736bb7bad065a29d2c37183
,http://opendatacommunities.org/doc/district-council/elmbridge,65,164656.3645,514504.371,0.2843,,,2018-04-02,,b4cd8478314d216890b709212841ff4dd50fc9916736bb7bad065a29d2c37183
