entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2017-12-31,local-authority-eng:STE,44864,"Former Eagle Pottery, Ivy House Road",,yes,not owned by a public authority,permissioned,full planning permission,,53.022985,-2.162228,1.76,22,22,2017-12-31,,51e028895eff24df83dfe680347999382385cb87edd36855a80290fc8341459c
2017-12-31,local-authority-eng:STE,48119,"Edinburgh House, YMCA, Harding Road, Hanley",,yes,not owned by a public authority,permissioned,full planning permission,,53.017855,-2.174605,1.49,40,40,2017-12-31,,51e028895eff24df83dfe680347999382385cb87edd36855a80290fc8341459c
2017-12-31,local-authority-eng:STE,51283,"Land off Westport Road, Hall Street & Pack Horse Lane, Burslem, Stoke-on-Trent, ST6 4BB",,yes,not owned by a public authority,permissioned,outline planning permission,,53.045468,-2.200809,0.46,43,43,2017-12-31,,51e028895eff24df83dfe680347999382385cb87edd36855a80290fc8341459c
2017-12-31,local-authority-eng:STE,51841,"Land at, Central Outpatients/Central Pathology Laboratory, Thornburrow, Drive, Hartshill, Stoke-on-Trent",,yes,not owned by a public authority,permissioned,outline planning permission,,53.007356,-2.206598,2.36,69,69,2017-12-31,,51e028895eff24df83dfe680347999382385cb87edd36855a80290fc8341459c
2017-12-31,local-authority-eng:STE,52839,"Land at, North Staffordshire Royal Infirmary, Princes Road / Queens Road, Hartshill, Stoke on Trent",,yes,not owned by a public authority,permissioned,outline planning permission,,53.00634,-2.199747,8.75,236,236,2017-12-31,,51e028895eff24df83dfe680347999382385cb87edd36855a80290fc8341459c
2018-12-05,local-authority-eng:STE,53413,"Land at Trentham Lakes, Stanley Matthews Way, Stoke-on-Trent",,yes,not owned by a public authority,permissioned,outline planning permission,,52.974231,-2.173626,7.2,147,147,2017-12-31,,51e028895eff24df83dfe680347999382385cb87edd36855a80290fc8341459c
2019-09-26,local-authority-eng:STE,54289,"Former Simpsons Pottery, Grange Street, Cobridge, Stoke-on-Trent, ST6, 2JT",,yes,not owned by a public authority,permissioned,full planning permission,,53.036528,-2.187702,0.73,17,17,2017-12-31,,51e028895eff24df83dfe680347999382385cb87edd36855a80290fc8341459c
2017-12-31,local-authority-eng:STE,56801,"Former Falcon Works, Sturgess Street, Stoke-on-Trent, ST4 7QH",,yes,not owned by a public authority,permissioned,full planning permission,,53.001621,-2.189408,0.62,43,43,2017-12-31,,51e028895eff24df83dfe680347999382385cb87edd36855a80290fc8341459c
2017-12-31,local-authority-eng:STE,57805,"Land at 31-33 Houghton Street, Hanley, Stoke On Trent, ST1 3BJ",,yes,not owned by a public authority,permissioned,full planning permission,,53.018592,-2.174535,0.05,5,5,2017-12-31,,51e028895eff24df83dfe680347999382385cb87edd36855a80290fc8341459c
2019-09-26,local-authority-eng:STE,57972,"17/19 Glebe Street, Stoke On Trent, ST4 1JG",,yes,not owned by a public authority,permissioned,full planning permission,,53.003926,-2.182593,0.02,7,7,2017-12-31,,51e028895eff24df83dfe680347999382385cb87edd36855a80290fc8341459c
