entry-date,organisation,site,site-address,site-plan-url,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2018-12-31,local-authority-eng:BAN,15/04534/FUL,Brickells Yard Oakley Lane Oakley,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NZT4PMCR0AQ00,51.252745,-1.172679,0.27,,,2017-12-31,,79cdc3e1c43097bd770fcf43fbd54109178ef6c6e8ed0aa7903914919bb3094e
2018-12-31,local-authority-eng:BAN,16/00031/GPDOFF,Innovation Court New Street Basingstoke,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O0KSNVCR0F100,51.263014,-1.089837,0.41,,,2017-12-31,,79cdc3e1c43097bd770fcf43fbd54109178ef6c6e8ed0aa7903914919bb3094e
2018-12-31,local-authority-eng:BAN,16/00971/FUL,Vantage (Fairfield House) Victoria Street Basingstoke,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O470CHCRG9B00,51.261669,-1.089371,0.14,,,2017-12-31,,79cdc3e1c43097bd770fcf43fbd54109178ef6c6e8ed0aa7903914919bb3094e
2018-12-31,local-authority-eng:BAN,16/01362/GPDOFF,Brackenwood House 1st & 2nd Floor Kimbell Road Basingstoke,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O5U024CR0FP00,51.253292,-1.104813,0.02,,,2017-12-31,,79cdc3e1c43097bd770fcf43fbd54109178ef6c6e8ed0aa7903914919bb3094e
2018-12-31,local-authority-eng:BAN,16/01585/FUL,21 & 23 Church Street Basingstoke,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O6LSBICRI7100,51.263274,-1.0878,0.05,,,2017-12-31,,79cdc3e1c43097bd770fcf43fbd54109178ef6c6e8ed0aa7903914919bb3094e
2018-12-31,local-authority-eng:BAN,16/02465/FUL,Raja Newbury Road Headley,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O9URSKCRLFM00,51.357905,-1.257537,0.11,,,2017-12-31,,79cdc3e1c43097bd770fcf43fbd54109178ef6c6e8ed0aa7903914919bb3094e
2018-12-31,local-authority-eng:BAN,16/02664/FUL,Hurstbourne Station Stoke Lane,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OAO18FCRMAW00,51.239924,-1.380332,2.28,,,2018-12-31,,79cdc3e1c43097bd770fcf43fbd54109178ef6c6e8ed0aa7903914919bb3094e
2018-12-31,local-authority-eng:BAN,16/02676/FUL,20 Winchester Street Basingstoke,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OAPTJXCRMDS00,51.262632,-1.088352,0.09,,,2017-12-31,,79cdc3e1c43097bd770fcf43fbd54109178ef6c6e8ed0aa7903914919bb3094e
2018-12-31,local-authority-eng:BAN,16/03918/OUT,Whitway Farm Whitway Newbury,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OFCTUICRJ1O00,51.330131,-1.342453,1,,,2018-12-31,,79cdc3e1c43097bd770fcf43fbd54109178ef6c6e8ed0aa7903914919bb3094e
2018-12-31,local-authority-eng:BAN,16/04074/FUL,Mulfords Hill Centre 37-39 Mulfords Hill,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OG0M89CRJN700,51.354159,-1.141563,0.15,,,2018-12-31,,79cdc3e1c43097bd770fcf43fbd54109178ef6c6e8ed0aa7903914919bb3094e
2018-12-31,local-authority-eng:BAN,16/04288/FUL,The Former Lamb Inn Hackwood Road,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OGUIDVCRKFQ00,51.259787,-1.08419,0.13,,,2017-12-31,,79cdc3e1c43097bd770fcf43fbd54109178ef6c6e8ed0aa7903914919bb3094e
2018-12-31,local-authority-eng:BAN,16/04684/GPDOFF,5-9 Summerlea Court Herriard,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OIFK4QCR0GT00,51.198014,-1.041187,0.14,,,2018-12-31,,79cdc3e1c43097bd770fcf43fbd54109178ef6c6e8ed0aa7903914919bb3094e
2018-12-31,local-authority-eng:BAN,16/04685/FUL,10 Winchester Street Basingstoke,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OIFLPRCRLST00,51.262599,-1.087786,0.02,,,2017-12-31,,79cdc3e1c43097bd770fcf43fbd54109178ef6c6e8ed0aa7903914919bb3094e
2018-12-31,local-authority-eng:BAN,16/04693/FUL,Former Dairy Farm Reading Road Sherfield On Loddon,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OIGOOFCRLTU00,51.298139,-1.043469,0.28,,,2017-12-31,,79cdc3e1c43097bd770fcf43fbd54109178ef6c6e8ed0aa7903914919bb3094e
2018-12-31,local-authority-eng:BAN,16/04730/FUL,4 Fairfields Road,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OIKXLMCRLY000,51.258786,-1.086325,0.09,,,2018-12-31,,79cdc3e1c43097bd770fcf43fbd54109178ef6c6e8ed0aa7903914919bb3094e
2018-12-31,local-authority-eng:BAN,17/00135/GPDOFF,32 Copenhagen Court New Street,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OJQ2J6CR0AP00,51.262655,-1.089315,0.21,,,2017-12-31,,79cdc3e1c43097bd770fcf43fbd54109178ef6c6e8ed0aa7903914919bb3094e
2018-12-31,local-authority-eng:BAN,17/00625/FUL,Churchill Plaza Churchill Way Basingstoke,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OLIJC5CRGQO00,51.266225,-1.084436,0.82,,,2017-12-31,,79cdc3e1c43097bd770fcf43fbd54109178ef6c6e8ed0aa7903914919bb3094e
2018-12-31,local-authority-eng:BAN,17/00965/FUL,Bank Top Spring Hill Lane St Mary Bourne,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OMRFGNCR0GT00,51.253112,-1.396889,0.88,,,2018-12-31,,79cdc3e1c43097bd770fcf43fbd54109178ef6c6e8ed0aa7903914919bb3094e
2018-12-31,local-authority-eng:BAN,17/01207/FUL,Land Adjacent To 96 Paddock Road Basingstoke,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ONKV6ZCRILM00,51.254503,-1.12051,0.11,,,2017-12-31,,79cdc3e1c43097bd770fcf43fbd54109178ef6c6e8ed0aa7903914919bb3094e
2018-12-31,local-authority-eng:BAN,17/01292/FUL,15 New Road,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ONW5XNCRIWO00,51.264588,-1.08414,0.13,,,2018-12-31,,79cdc3e1c43097bd770fcf43fbd54109178ef6c6e8ed0aa7903914919bb3094e
2018-12-31,local-authority-eng:BAN,17/01714/GPDOFF,Global House Victoria Street Basingstoke,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OPU0RECR0GT00,51.260732,-1.089191,0.12,,,2017-12-31,,79cdc3e1c43097bd770fcf43fbd54109178ef6c6e8ed0aa7903914919bb3094e
2018-12-31,local-authority-eng:BAN,17/02279/FUL,Land At Chapel Hill Kingsclere Road Basingstoke,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NWBJ80CRHKY00,51.269751,-1.096027,10.77,,,2017-12-31,,79cdc3e1c43097bd770fcf43fbd54109178ef6c6e8ed0aa7903914919bb3094e
2018-12-31,local-authority-eng:BAN,17/02486/GPDOFF,St Pancras House Jacobs Yard Basingstoke,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OT8MWYCR0GT00,51.262046,-1.085381,0.04,,,2017-12-31,,79cdc3e1c43097bd770fcf43fbd54109178ef6c6e8ed0aa7903914919bb3094e
2018-12-31,local-authority-eng:BAN,17/02516/GPDOFF,Spinnaker House Lime Tree Way Chineham Basingstoke,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OHEH4KCR0GT00,51.29757,-1.05982,0.41,,,2018-12-31,,79cdc3e1c43097bd770fcf43fbd54109178ef6c6e8ed0aa7903914919bb3094e
2018-12-31,local-authority-eng:BAN,17/02605/GPDOFF,Spectrum House 8 Woodlands Business Village Coronation Road Basingstoke,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NWTUAECR0FP00,51.272301,-1.073897,0.2,,,2017-12-31,,79cdc3e1c43097bd770fcf43fbd54109178ef6c6e8ed0aa7903914919bb3094e
2018-12-31,local-authority-eng:BAN,17/03309/OUT,Centenary House 10 Winchester Road,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OX1TGCCRJY000,51.261009,-1.090901,0.33,,,2018-12-31,,79cdc3e1c43097bd770fcf43fbd54109178ef6c6e8ed0aa7903914919bb3094e
2018-12-31,local-authority-eng:BAN,BAS004,Basing View Basingstoke,http://www.basingstoke.gov.uk/SHELAA,51.268751,-1.076991,25.86,,,2017-12-31,,79cdc3e1c43097bd770fcf43fbd54109178ef6c6e8ed0aa7903914919bb3094e
2018-12-31,local-authority-eng:BAN,BAS012,Police Station London Road Basingstoke,http://www.basingstoke.gov.uk/SHELAA,51.26285,-1.082471,0.33,,,2017-12-31,,79cdc3e1c43097bd770fcf43fbd54109178ef6c6e8ed0aa7903914919bb3094e
2018-12-31,local-authority-eng:BAN,BAS026,Sandringham Court Paddock Road Basingstoke,http://www.basingstoke.gov.uk/SHELAA,51.255846,-1.1191,0.16,,,2017-12-31,,79cdc3e1c43097bd770fcf43fbd54109178ef6c6e8ed0aa7903914919bb3094e
2018-12-31,local-authority-eng:BAN,BAS028,Deeside Alliston Way,http://www.basingstoke.gov.uk/SHELAA,51.255123,-1.126062,0.34,,,2018-12-31,,79cdc3e1c43097bd770fcf43fbd54109178ef6c6e8ed0aa7903914919bb3094e
2018-12-31,local-authority-eng:BAN,BAS030,Site Of Harlech Hall Harlech Close Winklebury Basingstoke,http://www.basingstoke.gov.uk/SHELAA,51.267078,-1.122157,0.19,,,2017-12-31,,79cdc3e1c43097bd770fcf43fbd54109178ef6c6e8ed0aa7903914919bb3094e
2018-12-31,local-authority-eng:BAN,BAS031,Land At Former Newman Bassett House Basingstoke,http://www.basingstoke.gov.uk/SHELAA,51.270351,-1.123164,0.38,,,2017-12-31,,79cdc3e1c43097bd770fcf43fbd54109178ef6c6e8ed0aa7903914919bb3094e
2018-12-31,local-authority-eng:BAN,BAS043,12 London Road,,51.26259,-1.085948,0.03,,,2018-12-31,,79cdc3e1c43097bd770fcf43fbd54109178ef6c6e8ed0aa7903914919bb3094e
2018-12-31,local-authority-eng:BAN,BAS045,Chineham House Shakespeare Road Basingstoke,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=N2DYPNCRAT000,51.280974,-1.075258,0.13,,,2017-12-31,,79cdc3e1c43097bd770fcf43fbd54109178ef6c6e8ed0aa7903914919bb3094e
2018-12-31,local-authority-eng:BAN,BAS046,Kings School,,51.262646,-1.092598,0.17,,,2018-12-31,,79cdc3e1c43097bd770fcf43fbd54109178ef6c6e8ed0aa7903914919bb3094e
2018-12-31,local-authority-eng:BAN,BDB/63103,Cheam Hawtreys Newbury Road Headley,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ZZZTBZCRBJ724,51.354703,-1.257512,0.28,,,2017-12-31,,79cdc3e1c43097bd770fcf43fbd54109178ef6c6e8ed0aa7903914919bb3094e
2018-12-31,local-authority-eng:BAN,WHIT004,Former Police Station Dances Lane Whitchurch,http://www.basingstoke.gov.uk/SHELAA,51.23491,-1.334432,0.43,,,2017-12-31,,79cdc3e1c43097bd770fcf43fbd54109178ef6c6e8ed0aa7903914919bb3094e
2018-12-31,local-authority-eng:BAN,WHIT007,57 Winchester Road (Whitchurch Car Centre) Whitchurch,http://www.basingstoke.gov.uk/SHELAA,51.226766,-1.337738,0.37,,,2017-12-31,,79cdc3e1c43097bd770fcf43fbd54109178ef6c6e8ed0aa7903914919bb3094e
