entry-date,organisation,site,site-address,site-plan-url,deliverable,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2019-11-01,local-authority-eng:GRT,BLR_025,"Former Pond Meadow School, Pond Meadow, Guildford",https://www.guildford.gov.uk/media/26701/Former-Pond-Meadow-School-Pond-Meadow-Guildford/pdf/BFLR2017_025,yes,,,,0.6,10,10,2017-09-27,,ed165dbcad702b44bec651010421317c97374ee0e368ea5c4415b38974a3bf64
2019-11-01,local-authority-eng:GRT,BLR_026,"Land between Farnham Road and the Mount, Guildford",https://www.guildford.gov.uk/media/26702/Land-between-Farnham-Road-and-the-Mount-Guildford/pdf/BFLR2017_026,,,,,0.64,70,70,2017-09-27,,ed165dbcad702b44bec651010421317c97374ee0e368ea5c4415b38974a3bf64
2017-09-27,local-authority-eng:GRT,BLR_027,"Land at Coltsfoot Drive, 1 Bryony Road and garages, Guildford",https://www.guildford.gov.uk/media/26703/Land-at-Coltsfoot-Drive-1-Bryony-Road-and-garages-Guildford/pdf/BFLR2017_027,,,,,0.64,18,18,2017-09-27,,ed165dbcad702b44bec651010421317c97374ee0e368ea5c4415b38974a3bf64
2019-11-01,local-authority-eng:GRT,BLR_028,"Land between Gill Avenue and Rosalind Frankin Close, Guildford",https://www.guildford.gov.uk/media/26704/Land-between-Gill-Avenue-and-Rosalind-Frankin-Close-Guildford/pdf/BFLR2017_028,,,,,2.36,61,61,2017-09-27,,ed165dbcad702b44bec651010421317c97374ee0e368ea5c4415b38974a3bf64
2018-12-03,local-authority-eng:GRT,BLR_029,"Former Tyrrell site, Long Reach, Ockham",https://www.guildford.gov.uk/media/26705/Former-Tyrrell-site-Long-Reach-Ockham/pdf/BFLR2017_029,yes,,,,1.98,12,12,2017-09-27,,ed165dbcad702b44bec651010421317c97374ee0e368ea5c4415b38974a3bf64
2019-11-22,local-authority-eng:GRT,BLR_030,"The Shed Factory, Portsmouth Road, Ripley",https://www.guildford.gov.uk/media/26706/The-Shed-Factory-Portsmouth-Road-Ripley/pdf/BFLR2017_030,,,,,0.4,12,12,2017-09-27,,ed165dbcad702b44bec651010421317c97374ee0e368ea5c4415b38974a3bf64
2019-11-01,local-authority-eng:GRT,BLR_031,"Carter and Son Scrap Metal And Breakers Yard, Aldershot Road, Worplesdon, Guildford, GU3 3HF",https://www.guildford.gov.uk/media/26707/Former-scrap-yard-Aldershot-Road-Worplesdon/pdf/BFLR2017_031,yes,,,,1.7,,,2017-09-27,,ed165dbcad702b44bec651010421317c97374ee0e368ea5c4415b38974a3bf64
2019-11-01,local-authority-eng:GRT,BLR_032,"Land and buildings at Guildford Railway Station, Guildford ",https://www.guildford.gov.uk/media/26708/Land-and-buildings-at-Guildford-Railway-Station-Guildford-/pdf/BFLR2017_032,,,,,2.2,,,2017-09-27,,ed165dbcad702b44bec651010421317c97374ee0e368ea5c4415b38974a3bf64
2019-11-01,local-authority-eng:GRT,BLR_033,"Bright Hill Car Park, Sydenham Road, Guildford",https://www.guildford.gov.uk/media/26709/Bright-Hill-Car-Park-Sydenham-Road-Guildford/pdf/BFLR2017_033,,,,,0.47,50,50,2017-09-27,,ed165dbcad702b44bec651010421317c97374ee0e368ea5c4415b38974a3bf64
2019-11-01,local-authority-eng:GRT,BLR_034,"North Street redevelopment, Guildford",https://www.guildford.gov.uk/media/26710/North-Street-redevelopment-Guildford/pdf/BFLR2017_034,,,,,3.47,400,400,2017-09-27,,ed165dbcad702b44bec651010421317c97374ee0e368ea5c4415b38974a3bf64
2018-10-19,local-authority-eng:GRT,BLR_035,"Treetops Boarding Kennels and Loxhill Nursery, Old Portsmouth Road, Peasmarsh, Guildford, GU3 1LN",https://www.guildford.gov.uk/media/26711/Treetops-Kennels-and-Loxhill-Nursery-Old-Portsmouth-Road-Guildford/pdf/BFLR2017_035,yes,,,,2,,,2017-12-05,,ed165dbcad702b44bec651010421317c97374ee0e368ea5c4415b38974a3bf64
2019-11-01,local-authority-eng:GRT,BLR_036,"Kernal Court, Walnut Tree Close, Guildford",https://www.guildford.gov.uk/media/26712/Kernal-Court-Walnut-Tree-Close-Guildford/pdf/BFLR2017_036,yes,,,,0.55,100,100,2017-09-27,,ed165dbcad702b44bec651010421317c97374ee0e368ea5c4415b38974a3bf64
2017-09-27,local-authority-eng:GRT,BLR_037,"Old Reservoir, Oxford Terrace off Sydenham Road, Guildford",https://www.guildford.gov.uk/media/26713/Old-Reservoir-Oxford-Terrace-off-Sydenham-Road-Guildford/pdf/BFLR2017_037,,,,,0.1,5,5,2017-09-27,,ed165dbcad702b44bec651010421317c97374ee0e368ea5c4415b38974a3bf64
2017-09-27,local-authority-eng:GRT,BLR_038,"The Forge, 129 Ash Street, Ash",https://www.guildford.gov.uk/media/26714/The-Forge-129-Ash-Street-Ash/pdf/BFLR2017_038,,,,,0.13,5,5,2017-09-27,,ed165dbcad702b44bec651010421317c97374ee0e368ea5c4415b38974a3bf64
2019-11-01,local-authority-eng:GRT,BLR_039,"1 Ward Street, Guildford",https://www.guildford.gov.uk/media/26715/1-Ward-Street-Guildford/pdf/BFLR2017_039,,,,,0.02,,,2017-09-27,,ed165dbcad702b44bec651010421317c97374ee0e368ea5c4415b38974a3bf64
2018-12-03,local-authority-eng:GRT,BLR_040,"Kingdom Hall, 236 High Street, Guildford",https://www.guildford.gov.uk/media/26716/Kingdom-Hall-236-High-Street-Guildford/pdf/BFLR2017_040,,,,,0.03,6,6,2017-09-27,,ed165dbcad702b44bec651010421317c97374ee0e368ea5c4415b38974a3bf64
2019-11-01,local-authority-eng:GRT,BLR_042,"Stadium Works, Oxenden Road, Tongham",https://www.guildford.gov.uk/media/26718/Stadium-Works-Oxenden-Road-Tongham/pdf/BFLR2017_042,yes,,,,0.1,,,2017-09-27,,ed165dbcad702b44bec651010421317c97374ee0e368ea5c4415b38974a3bf64
2017-10-20,local-authority-eng:GRT,BLR_043,"White Lion Walk, High Street, Guildford",https://www.guildford.gov.uk/media/26719/White-Lion-Walk-High-Street-Guildford/pdf/BFLR2017_043,,,,,0.39,50,50,2017-10-20,,ed165dbcad702b44bec651010421317c97374ee0e368ea5c4415b38974a3bf64
2019-11-01,local-authority-eng:GRT,BLR_044,"111 Epsom Road, Guildford",https://www.guildford.gov.uk/media/26720/111-Epsom-Road-Guildford/pdf/BFLR2017_044,yes,,,,0.14,6,6,2017-10-20,,ed165dbcad702b44bec651010421317c97374ee0e368ea5c4415b38974a3bf64
2017-10-20,local-authority-eng:GRT,BLR_045,"Land off Easington Place, Guildford",https://www.guildford.gov.uk/media/26721/Land-off-Easington-Place-Guildford/pdf/BFLR2017_045,yes,,,,0.51,10,10,2017-10-20,,ed165dbcad702b44bec651010421317c97374ee0e368ea5c4415b38974a3bf64
2017-10-20,local-authority-eng:GRT,BLR_047,"13, Lower Edgeborough Road, Guildford, GU1 2DX",https://www.guildford.gov.uk/media/26723/13-Lower-Edgeborough-Road-Guildford-GU1-2DX/pdf/BFLR2017_047,yes,,,,0.13,10,10,2017-10-20,,ed165dbcad702b44bec651010421317c97374ee0e368ea5c4415b38974a3bf64
2017-10-20,local-authority-eng:GRT,BLR_048,"Garage, 92 Send Road, Send, GU23 7EZ",https://www.guildford.gov.uk/media/26724/Garage-92-Send-Road-Send-GU23-7EZ/pdf/BFLR2017_048,yes,,,,0.16,20,20,2017-10-20,,ed165dbcad702b44bec651010421317c97374ee0e368ea5c4415b38974a3bf64
2017-10-20,local-authority-eng:GRT,BLR_049,"HM Prison Send, Ripley Road, Send, GU23 7LJ",https://www.guildford.gov.uk/media/26725/HM-Prison-Send-Ripley-Road-Send-GU23-7LJ/pdf/BFLR2017_049,,,,,8.24,150,150,2017-10-20,,ed165dbcad702b44bec651010421317c97374ee0e368ea5c4415b38974a3bf64
2017-10-20,local-authority-eng:GRT,BLR_050,"Land at Oak Hill, Wood Street Village",https://www.guildford.gov.uk/media/26726/Land-at-Oak-Hill-Wood-Street-Village/pdf/BFLR2017_050,yes,,,,4.4,22,22,2017-10-20,,ed165dbcad702b44bec651010421317c97374ee0e368ea5c4415b38974a3bf64
2019-11-01,local-authority-eng:GRT,BLR_051,"Dryden Court, Lower Edgeborough Road, Guildford",https://www.guildford.gov.uk/media/26727/Dryden-Court-Lower-Edgeborough-Road-Guildford/pdf/BFLR2017_051,yes,,,,0.12,,,2017-10-20,,ed165dbcad702b44bec651010421317c97374ee0e368ea5c4415b38974a3bf64
2018-12-03,local-authority-eng:GRT,BLR_052,"Guildford Adult Education Centre, Sydenham Road, Guildford",https://www.guildford.gov.uk/media/26728/Guildford-Adult-Education-Centre-Sydenham-Road-Guildford/pdf/BFLR2017_052,,,,,0.41,15,15,2017-10-20,,ed165dbcad702b44bec651010421317c97374ee0e368ea5c4415b38974a3bf64
2018-12-03,local-authority-eng:GRT,BLR_053,"Pewley Hill Centre, Guildford",https://www.guildford.gov.uk/media/26729/Pewley-Hill-Centre-Guildford/pdf/BFLR2017_053,,,,,0.22,6,6,2017-10-20,,ed165dbcad702b44bec651010421317c97374ee0e368ea5c4415b38974a3bf64
2018-10-19,local-authority-eng:GRT,BLR_055,"Howard of Effingham School & Lodge Farm, Lower Rd & Browns Field, Browns Lane, Effingham, Leatherhead, KT24",https://www.guildford.gov.uk/media/29005/BLR-055/pdf/BLR_055.pdf,,,,,3.7,,,2018-10-19,,ed165dbcad702b44bec651010421317c97374ee0e368ea5c4415b38974a3bf64
2018-10-19,local-authority-eng:GRT,BLR_057,"Land at, 120-124 Ash Street, Ash, Guildford, GU12 6LL",https://www.guildford.gov.uk/media/29007/BLR-057/pdf/BLR_057.pdf,,,,,0.2,,,2018-10-19,,ed165dbcad702b44bec651010421317c97374ee0e368ea5c4415b38974a3bf64
2018-10-19,local-authority-eng:GRT,BLR_058,"Land to the East of South Cottage, White Horse Lane, Ripley, GU23 6BB",https://www.guildford.gov.uk/media/29008/BLR-058/pdf/BLR_058.pdf,,,,,0.95,,,2018-10-19,,ed165dbcad702b44bec651010421317c97374ee0e368ea5c4415b38974a3bf64
2018-10-19,local-authority-eng:GRT,BLR_059,"Hare And Hounds, 57 Broad Street, Guildford, GU3 3BG",https://www.guildford.gov.uk/media/29009/BLR-059/pdf/BLR_059.pdf,,,,,0.2,,,2018-10-19,,ed165dbcad702b44bec651010421317c97374ee0e368ea5c4415b38974a3bf64
2018-10-19,local-authority-eng:GRT,BLR_061,"Stonechat, Silkmore Lane, West Horsley, Leatherhead, KT24 6JB",https://www.guildford.gov.uk/media/29011/BLR-061/pdf/BLR_061.pdf,,,,,0.29,,,2018-10-19,,ed165dbcad702b44bec651010421317c97374ee0e368ea5c4415b38974a3bf64
2019-11-01,local-authority-eng:GRT,BLR_062,"The Legion, Millbrook, Guildford, GU1 3YA",https://www.guildford.gov.uk/media/29012/BLR-062/pdf/BLR_062.pdf,,,,,0.03,,,2018-10-19,,ed165dbcad702b44bec651010421317c97374ee0e368ea5c4415b38974a3bf64
2018-10-19,local-authority-eng:GRT,BLR_063,"Builders Yard, 9 Down Road, Guildford, GU1 2PX",https://www.guildford.gov.uk/media/29013/BLR-063/pdf/BLR_063.pdf,,,,,0.36,,,2018-10-19,,ed165dbcad702b44bec651010421317c97374ee0e368ea5c4415b38974a3bf64
2018-10-19,local-authority-eng:GRT,BLR_064,"Bell And Colvill (Horsley), Epsom Road, West Horsley, Leatherhead, KT24 6AU",https://www.guildford.gov.uk/media/29014/BLR-064/pdf/BLR_064.pdf,,,,,1.4,,,2018-10-19,,ed165dbcad702b44bec651010421317c97374ee0e368ea5c4415b38974a3bf64
2018-10-19,local-authority-eng:GRT,BLR_065,"Mount Manor House, 16 The Mount, Guildford, GU2 4HN",https://www.guildford.gov.uk/media/29015/BLR-065/pdf/BLR_065.pdf,,,,,0.13,,,2018-10-19,,ed165dbcad702b44bec651010421317c97374ee0e368ea5c4415b38974a3bf64
2018-10-19,local-authority-eng:GRT,BLR_066,"Hill Villa, Coopers Yard, Frog Grove Lane, Wood Street Village, Guildford, GU3 3HD",https://www.guildford.gov.uk/media/29016/BLR-066/pdf/BLR_066.pdf,,,,,0.26,,,2018-10-19,,ed165dbcad702b44bec651010421317c97374ee0e368ea5c4415b38974a3bf64
2018-10-19,local-authority-eng:GRT,BLR_067,"The Founders Studio, The Guildford School Of Acting, Millbrook, Guildford",https://www.guildford.gov.uk/media/29017/BLR-067/pdf/BLR_067.pdf,,,,,0.03,,,2018-10-19,,ed165dbcad702b44bec651010421317c97374ee0e368ea5c4415b38974a3bf64
2018-10-19,local-authority-eng:GRT,BLR_069,"Stoke Mill, Woking Road, Guildford, GU1 1QA",https://www.guildford.gov.uk/media/29019/BLR-069/pdf/BLR_069.pdf,,,,,0.45,,,2018-10-19,,ed165dbcad702b44bec651010421317c97374ee0e368ea5c4415b38974a3bf64
2018-10-19,local-authority-eng:GRT,BLR_070,"Stoughton Social Club, 172 Worplesdon Road, Guildford",https://www.guildford.gov.uk/media/29020/BLR-070/pdf/BLR_070.pdf,,,,,0.14,,,2018-10-19,,ed165dbcad702b44bec651010421317c97374ee0e368ea5c4415b38974a3bf64
2018-10-19,local-authority-eng:GRT,BLR_071,"Day Nursery, 56 Epsom Road, Guildford, GU4 7AA",https://www.guildford.gov.uk/media/29021/BLR-071/pdf/BLR_071.pdf,,,,,0.08,,,2018-10-19,,ed165dbcad702b44bec651010421317c97374ee0e368ea5c4415b38974a3bf64
2018-12-04,local-authority-eng:GRT,BLR_072,"Roseberry, Keens Lane, Guildford, GU3 3JS",https://www.guildford.gov.uk/media/29022/BLR-072/pdf/BLR_072.pdf,,,,,0.26,,,2018-12-04,,ed165dbcad702b44bec651010421317c97374ee0e368ea5c4415b38974a3bf64
2019-11-01,local-authority-eng:GRT,BLR_073,"Inner Court, Pewley Hill, Guildford, GU1 3SP",https://www.guildford.gov.uk/media/29023/BLR-073/pdf/BLR_073.pdf,,,,,0.03,,,2018-10-31,,ed165dbcad702b44bec651010421317c97374ee0e368ea5c4415b38974a3bf64
2019-11-01,local-authority-eng:GRT,BLR_075,"53 Chantry View Road, Guildford, GU1 3XT",https://www.guildford.gov.uk/media/31144/BLR-075/pdf/BLR_075.pdf,yes,,,,0.57,,,2019-11-01,,ed165dbcad702b44bec651010421317c97374ee0e368ea5c4415b38974a3bf64
2019-11-01,local-authority-eng:GRT,BLR_076,"28b Boxgrove Avenue, Guildford, GU1 1XG",https://www.guildford.gov.uk/media/31145/BLR-076/pdf/BLR_076.pdf,yes,,,,0.28,,,2019-11-01,,ed165dbcad702b44bec651010421317c97374ee0e368ea5c4415b38974a3bf64
2019-11-01,local-authority-eng:GRT,BLR_077,"Old Manor House Cottages, Upper Street, Shere, Guildford, GU5 9JE",https://www.guildford.gov.uk/media/31146/BLR-077/pdf/BLR_077.pdf,yes,,,,0.59,,,2019-11-01,,ed165dbcad702b44bec651010421317c97374ee0e368ea5c4415b38974a3bf64
2019-11-01,local-authority-eng:GRT,BLR_078,"Land to the rear of 2 Ash Street and at 4a Ash Street, Aldershot, Guildford, GU12 6LT",https://www.guildford.gov.uk/media/31147/BLR-078/pdf/BLR_078.pdf,yes,,,,0.18,,,2019-11-01,,ed165dbcad702b44bec651010421317c97374ee0e368ea5c4415b38974a3bf64
2019-11-01,local-authority-eng:GRT,BLR_079,"47 Station Road East, Ash Vale, Guildford, GU12 5LY",https://www.guildford.gov.uk/media/31148/BLR-079/pdf/BLR_079.pdf,yes,,,,0.13,,,2019-11-01,,ed165dbcad702b44bec651010421317c97374ee0e368ea5c4415b38974a3bf64
2019-11-01,local-authority-eng:GRT,BLR_080,"74 New Road, and land to the rear of 76 to 88 New Road, Chilworth, Guildford, GU4 8LU",https://www.guildford.gov.uk/media/31149/BLR-080/pdf/BLR_080.pdf,yes,,,,0.38,,,2019-11-01,,ed165dbcad702b44bec651010421317c97374ee0e368ea5c4415b38974a3bf64
2019-11-01,local-authority-eng:GRT,BLR_081,"Ripley Village Hall, High Street, Ripley",https://www.guildford.gov.uk/media/31150/BLR-081/pdf/BLR_081.pdf,yes,,,,0.39,,,2019-11-01,,ed165dbcad702b44bec651010421317c97374ee0e368ea5c4415b38974a3bf64
2019-11-01,local-authority-eng:GRT,BLR_082,"Land rear of 90-96, New Road, Chilworth, GU4 8LU",https://www.guildford.gov.uk/media/31151/BLR-082/pdf/BLR_082.pdf,yes,,,,0.19,,,2019-11-01,,ed165dbcad702b44bec651010421317c97374ee0e368ea5c4415b38974a3bf64
2019-11-01,local-authority-eng:GRT,BLR_083,"33 Manor Road, Tongham, Farnham, GU10 1BL",https://www.guildford.gov.uk/media/31152/BLR-083/pdf/BLR_083.pdf,yes,,,,0.31,,,2019-11-01,,ed165dbcad702b44bec651010421317c97374ee0e368ea5c4415b38974a3bf64
2019-11-01,local-authority-eng:GRT,BLR_084,"Units 2 & 3 Pannells Court, Guildford, GU1 4EU",https://www.guildford.gov.uk/media/31153/BLR-084/pdf/BLR_084.pdf,yes,,,,0.02,,,2019-11-01,,ed165dbcad702b44bec651010421317c97374ee0e368ea5c4415b38974a3bf64
