entry-date,organisation,site,site-address,site-plan-url,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2017-12-13,local-authority-eng:WEA,BFR1,"Land adjoining Shermans Oak, Coldharbour Road, Upper Dicker",http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,50.865374,0.201156,0.4,,,2017-12-13,,42fbc26c0ff9a5d805e25b3fe78ec99f4b36250ddb3b300be343be24b056f457
2017-12-13,local-authority-eng:WEA,BFR2,"Charlwood Manor, Snatts Road, Uckfield",http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,50.979027,0.093152,1.2,,,2017-12-13,,42fbc26c0ff9a5d805e25b3fe78ec99f4b36250ddb3b300be343be24b056f457
2017-12-13,local-authority-eng:WEA,BFR3,"Ersham Farm, Ersham Road, Hailsham",http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,50.853898,0.253883,1.54,,,2017-12-13,,42fbc26c0ff9a5d805e25b3fe78ec99f4b36250ddb3b300be343be24b056f457
2017-12-13,local-authority-eng:WEA,BFR4,"The Flour Mill, Upper Horsebridge Road, Hailsham",http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,50.879761,0.246118,1.47,,,2017-12-13,,42fbc26c0ff9a5d805e25b3fe78ec99f4b36250ddb3b300be343be24b056f457
2017-12-13,local-authority-eng:WEA,BFR5,"Jarvis Brook Depot, Jarvis Brook, Crowborough",http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,51.048451,0.191563,0.9,,,2017-12-13,,42fbc26c0ff9a5d805e25b3fe78ec99f4b36250ddb3b300be343be24b056f457
2017-12-13,local-authority-eng:WEA,BFR6,"Millbrook Road, Crowborough",http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,51.058418,0.167344,0.74,,,2017-12-13,,42fbc26c0ff9a5d805e25b3fe78ec99f4b36250ddb3b300be343be24b056f457
2017-12-13,local-authority-eng:WEA,BFR7,"Land rear of police station, High Street, Heathfield",http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,50.971381,0.243798,3.5,,,2017-12-13,,42fbc26c0ff9a5d805e25b3fe78ec99f4b36250ddb3b300be343be24b056f457
2017-12-13,local-authority-eng:WEA,BFR8,"Land at Heatherlea, Newick Lane, Heathfield",http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,50.975279,0.266465,2.13,,,2017-12-13,,42fbc26c0ff9a5d805e25b3fe78ec99f4b36250ddb3b300be343be24b056f457
2017-12-13,local-authority-eng:WEA,BFR9,"St. Anthonys, Church Road, Crowborough",http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,51.054867,0.159501,0.25,,,2017-12-13,,42fbc26c0ff9a5d805e25b3fe78ec99f4b36250ddb3b300be343be24b056f457
2017-12-13,local-authority-eng:WEA,BFR10,"Rockington Nursery, Blackness Road, Crowborough",http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,51.046492,0.17659,2.04,,,2017-12-13,,42fbc26c0ff9a5d805e25b3fe78ec99f4b36250ddb3b300be343be24b056f457
