entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource
2018-12-03,local-authority-eng:CHR,BLR1,"The Tally Ho Inn, 45 Ploughley Road, Arncott",https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,yes,not owned by a public authority,permissioned,full planning permission,,51.857422,-1.115313,0.4,9,9,2017-12-04,,,c94e35967405344dd2fd4116f2705be22d222407eb82d5ef0b04b7aafa835f63
2017-12-04,local-authority-eng:CHR,BLR2,1 To 4A Church Lane And 12 To 14 Parsons Street Banbury,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,yes,not owned by a public authority,permissioned,full planning permission,,52.062033,-1.337632,0.12,8,8,2017-12-04,,,c94e35967405344dd2fd4116f2705be22d222407eb82d5ef0b04b7aafa835f63
2018-12-03,local-authority-eng:CHR,BLR3,"15-16 South Bar Street, Banbury",https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,yes,not owned by a public authority,permissioned,full planning permission,,52.058863,-1.340042,0.02,8,8,2017-12-04,,,c94e35967405344dd2fd4116f2705be22d222407eb82d5ef0b04b7aafa835f63
2017-12-04,local-authority-eng:CHR,BLR4,"27 Park Road, Banbury",https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,yes,not owned by a public authority,permissioned,full planning permission,,52.060824,-1.348312,0.07,6,6,2017-12-04,,,c94e35967405344dd2fd4116f2705be22d222407eb82d5ef0b04b7aafa835f63
2017-12-04,local-authority-eng:CHR,BLR5,"3 West Bar Street, Banbury",https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,yes,not owned by a public authority,permissioned,full planning permission,,52.059443,-1.342454,0.14,12,12,2017-12-04,,,c94e35967405344dd2fd4116f2705be22d222407eb82d5ef0b04b7aafa835f63
2018-12-03,local-authority-eng:CHR,BLR6,"60-62 Broad Street, Banbury",https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,yes,not owned by a public authority,permissioned,full planning permission,,52.06111,-1.335005,0.06,12,12,2017-12-04,,,c94e35967405344dd2fd4116f2705be22d222407eb82d5ef0b04b7aafa835f63
2017-12-04,local-authority-eng:CHR,BLR7,"Admiral Holland, Woodgreen Avenue, Banbury",https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,yes,owned by a public authority,not permissioned,,,52.062218,-1.353164,0.4,16,16,2017-12-04,,This is a council owned site. Planning permission for the demolition of the public house has already been granted.,c94e35967405344dd2fd4116f2705be22d222407eb82d5ef0b04b7aafa835f63
2018-12-03,local-authority-eng:CHR,BLR9,"Canalside, Banbury",https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,,mixed ownership,not permissioned,,,52.058756,-1.328958,24.78,649,649,2017-12-04,,2018 HELAA site - HELAA258. A Canalside Supplementary Planning Documents is being prepared. Planning permission for 51 homes at Crown House has already been given and is under construction. The 51 homes have been deducted from the total of 700 homes.,c94e35967405344dd2fd4116f2705be22d222407eb82d5ef0b04b7aafa835f63
2018-12-03,local-authority-eng:CHR,BLR10,"Car Park Edmunds House, 40 South Bar Street, Banbury",https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,yes,not owned by a public authority,permissioned,full planning permission,,52.05825,-1.34132,0.08,6,6,2017-12-04,,,c94e35967405344dd2fd4116f2705be22d222407eb82d5ef0b04b7aafa835f63
2018-12-03,local-authority-eng:CHR,BLR11,"Land at Bolton Road, Banbury",https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,,,not permissioned,,,52.062943,-1.337983,2,200,200,2017-12-04,,2018 HELAA site - HELAA257.,c94e35967405344dd2fd4116f2705be22d222407eb82d5ef0b04b7aafa835f63
