entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2019-01-16,local-authority-eng:OXO,006,"Banbury Road University Sites, Banbury Road, Oxford",https://www.oxford.gov.uk/downloads/file/4173/site_006_-_banbury_road_university_sites,yes,not owned by a public authority,not permissioned,,,51.762845,-1.258714,3.12,,,2017-10-25,,3134ca5938668a56360d1546794f094d94964027d47852cbcd273a295d5a6337
2019-01-16,local-authority-eng:OXO,009,"Blackbird Leys District Centre, Blackbird Leys Road, Oxford, (Blackbird Leys Central Area)",https://www.oxford.gov.uk/downloads/file/4174/site_009_-_blackbird_leys_central_area,yes,mixed ownership,not permissioned,,,51.720095,-1.199227,5.34,200,300,2017-10-25,,3134ca5938668a56360d1546794f094d94964027d47852cbcd273a295d5a6337
2019-01-16,local-authority-eng:OXO,010,"Former office and stores for telephone engineering depot, Hollow Way, Oxford, OX3 7JS, (BT Site)",https://www.oxford.gov.uk/downloads/file/4178/site_010_-_bt_site,yes,not owned by a public authority,permissioned,full planning permission,,51.742167,-1.202187,1.59,50,95,2017-10-25,,3134ca5938668a56360d1546794f094d94964027d47852cbcd273a295d5a6337
2019-01-16,local-authority-eng:OXO,011,"Land at canalside, Oxford, OX2 6BX, (Jericho Canalside)",https://www.oxford.gov.uk/downloads/file/4176/site_011_-_jericho_canalside,yes,not owned by a public authority,permissioned,full planning permission,,51.757599,-1.270245,0.48,,,2017-10-25,,3134ca5938668a56360d1546794f094d94964027d47852cbcd273a295d5a6337
2019-01-16,local-authority-eng:OXO,012,"Churchill Hospital and Ambulance Resource Centre, Oxford",https://www.oxford.gov.uk/downloads/file/4184/site_012_-_churchill_hospital_site,yes,owned by a public authority,not permissioned,,,51.749162,-1.21221,22.74,136,148,2017-10-26,,3134ca5938668a56360d1546794f094d94964027d47852cbcd273a295d5a6337
2019-01-16,local-authority-eng:OXO,013,"Land at Court Place Gardens, Oxford, OX4 4EW, (Court Place Gardens)",https://www.oxford.gov.uk/downloads/file/4224/site_013_-_land_at_court_place_gardens,yes,not owned by a public authority,not permissioned,,,51.726604,-1.238364,1.3,26,55,2017-10-25,,3134ca5938668a56360d1546794f094d94964027d47852cbcd273a295d5a6337
2019-01-16,local-authority-eng:OXO,014,"Templars Square, Between Towns Road, Oxford",https://www.oxford.gov.uk/downloads/file/4179/site_014_-_templars_square,yes,mixed ownership,pending decision,,,51.732048,-1.216124,3.65,,,2017-10-26,,3134ca5938668a56360d1546794f094d94964027d47852cbcd273a295d5a6337
2019-01-16,local-authority-eng:OXO,016,"Cowley Marsh Depot, Marsh Road, Oxford, OX4 2HH",https://www.oxford.gov.uk/downloads/file/4181/site_016_-_cowley_marsh_depot,,owned by a public authority,not permissioned,,,51.738964,-1.217163,1.71,,,2017-10-26,,3134ca5938668a56360d1546794f094d94964027d47852cbcd273a295d5a6337
2019-01-16,local-authority-eng:OXO,017,"Crescent Hall, Crescent Road, Oxford, OX4 2NS",https://www.oxford.gov.uk/downloads/file/4180/site_017_-_crescent_hall,,not owned by a public authority,not permissioned,,,51.737386,-1.209181,0.96,30,58,2017-10-26,,3134ca5938668a56360d1546794f094d94964027d47852cbcd273a295d5a6337
2019-01-16,local-authority-eng:OXO,018,"Ewert House, Ewert Place, Oxford, OX2 7DD, (Diamond Place and Ewert House)",https://www.oxford.gov.uk/downloads/file/4188/site_018_-_diamond_place,,mixed ownership,not permissioned,,,51.776795,-1.262524,1.73,,,2017-10-26,,3134ca5938668a56360d1546794f094d94964027d47852cbcd273a295d5a6337
2019-01-16,local-authority-eng:OXO,020,"15-17 Elsfield Way, Oxford, OX2 8EP, (Elsfield Hall)",https://www.oxford.gov.uk/downloads/file/4182/site_020_-_elsfield_hall,yes,owned by a public authority,pending decision,,,51.788183,-1.266521,0.76,,,2017-10-26,,3134ca5938668a56360d1546794f094d94964027d47852cbcd273a295d5a6337
2019-01-18,local-authority-eng:OXO,024,"Government Buildings and Harcourt House, Marston Road, Oxford, OX3 0TY",https://www.oxford.gov.uk/downloads/file/5388/site_024_-_government_buildings_and_harcourt_house,yes,not owned by a public authority,not permissioned,,,51.75475,-1.235067,2.36,,,2017-10-26,,3134ca5938668a56360d1546794f094d94964027d47852cbcd273a295d5a6337
