entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource
2017-12-11,local-authority-eng:MDB,BR3,"Roworth Road, Thorntree",https://www.middlesbrough.gov.uk/files/brownfields-register-br3-roworth-roadjpg,yes,mixed ownership,not permissioned,,,54.556505,-1.183741,2.55,,,2017-12-11,,,3f54078d1f55cb266b7a6751ebe44695d12a136675174e3d5bcddf130ef61801
2019-03-15,local-authority-eng:MDB,BR4,"Former Erimus Training Centre, College Road",https://www.middlesbrough.gov.uk/files/brownfields-register-br4-former-erimus-training-centrejpg,yes,not owned by a public authority,permissioned,other,,54.563949,-1.189377,2.88,,,2017-12-11,,"Site under construction as of Febrauary  2019
Erection of 106 no. dwellings and associated works.",3f54078d1f55cb266b7a6751ebe44695d12a136675174e3d5bcddf130ef61801
2017-12-11,local-authority-eng:MDB,BR5,"The Wave, Marton Road",https://www.middlesbrough.gov.uk/files/brownfields-register-br5-wavejpg,,not owned by a public authority,permissioned,full planning permission,,54.571363,-1.225008,0.59,,,2017-12-11,,"Erection of 5 storey building (comprising 109no units for student residential accommodation, 95 studios and 14 cluster flats) with car parking, boundary treatments and landscaping.",3f54078d1f55cb266b7a6751ebe44695d12a136675174e3d5bcddf130ef61801
2017-12-11,local-authority-eng:MDB,BR6,"Springfield Hotel, Borough Road",https://www.middlesbrough.gov.uk/files/brownfields-register-br6-springfield-hoteljpg,,not owned by a public authority,permissioned,full planning permission,,54.572251,-1.231829,0.06,,,2017-12-11,,"Demolition of existing public house & erection of 1no 7 storey mixed use building, consisting of part ground floor (A1) commercial unit & 13 residential units (77 bed total).",3f54078d1f55cb266b7a6751ebe44695d12a136675174e3d5bcddf130ef61801
2017-12-11,local-authority-eng:MDB,BR7,L/A 234 Linthorpe Road,https://www.middlesbrough.gov.uk/files/brownfields-register-br7-la-234-linthorpe-roadjpg,,owned by a public authority,permissioned,outline planning permission,,54.569634,-1.238699,0.03,,,2017-12-11,,"Outline planning application for mixed use development consisting of ground floor commercial/retail (A1,A2,A3,A4,A5) and residential accommodation of 55no beds",3f54078d1f55cb266b7a6751ebe44695d12a136675174e3d5bcddf130ef61801
2017-12-11,local-authority-eng:MDB,BR10,4-6 Park Road North,https://www.middlesbrough.gov.uk/files/brownfields-register-br10-4-6-park-road-northjpg,yes,not owned by a public authority,permissioned,full planning permission,,54.566987,-1.239413,0.03,,,2017-12-11,,"Change of use from A4 drinking establishement with 2nd floor flat to 8 student cluster flats (1 3B, 6 2B & 1 5B), basement conversion, external alterations, enclosed rear yard and front boundary fencing.",3f54078d1f55cb266b7a6751ebe44695d12a136675174e3d5bcddf130ef61801
2017-12-11,local-authority-eng:MDB,BR12,"L/S Middlesbrough Dock, Middlehaven",https://www.middlesbrough.gov.uk/files/brownfields-register-br12-ls-middlesbrough-dockjpg,,owned by a public authority,not permissioned,,,54.577477,-1.224103,1.89,,,2017-12-11,,,3f54078d1f55cb266b7a6751ebe44695d12a136675174e3d5bcddf130ef61801
2017-12-11,local-authority-eng:MDB,BR17,Station Street,https://www.middlesbrough.gov.uk/files/brownfields-register-br17-station-streetjpg,,not owned by a public authority,permissioned,full planning permission,,54.579116,-1.23747,0.19,,,2017-12-11,,"Erection of 7 storey student accommodation building comprising 337 student studios (Class C3) and ancillary space (Retail - A1, Cafe - A3 and takeaway - A5).",3f54078d1f55cb266b7a6751ebe44695d12a136675174e3d5bcddf130ef61801
2019-03-26,local-authority-eng:MDB,BR19,"Former St David's School, Cowley Road, Acklam",https://www.middlesbrough.gov.uk/files/brownfield-register-br19-former-st-davids-school-cowley-roadjpg,yes,mixed ownership,not permissioned,,,54.540728,-1.251231,6.5,,,2017-12-11,,,3f54078d1f55cb266b7a6751ebe44695d12a136675174e3d5bcddf130ef61801
2019-03-15,local-authority-eng:MDB,BR23,"Bishopton Road, Grove Hill",https://www.middlesbrough.gov.uk/files/brownfields-register-br23-bishopton-roadjpg,yes,not owned by a public authority,permissioned,full planning permission,,54.55712,-1.230891,2.76,,,2017-12-11,,"Site under construction as of July 2018
Erection of 92no dwellinghouses (including 39no bungalows).",3f54078d1f55cb266b7a6751ebe44695d12a136675174e3d5bcddf130ef61801
2017-12-11,local-authority-eng:MDB,BR25,Brackenhoe East,https://www.middlesbrough.gov.uk/files/brownfields-register-br25-brackenhoe-eastjpg,yes,owned by a public authority,permissioned,outline planning permission,,54.549388,-1.212268,1.78,,,2017-12-11,,"Brownfield element of Hybrid application (10.04 ha) including outline permission for 130no dwellings and associated works, and full plans application for hospital car park, access road, landscaping/boundary treatment and associated works. 2.43 ha (103 dwellings)for housing on greenfield.",3f54078d1f55cb266b7a6751ebe44695d12a136675174e3d5bcddf130ef61801
2019-03-15,local-authority-eng:MDB,BR26,"The Lawns, Marton",https://www.middlesbrough.gov.uk/files/brownfields-register-br26-tennis-world-marton-roadjpg,yes,not owned by a public authority,permissioned,full planning permission,,54.542203,-1.208913,0.99,,,2017-12-11,,"Site under construction as of April 2018
Residential development comprising 23no dwellings (2,3 & 4 bed), landscaping and associated infrastructure.",3f54078d1f55cb266b7a6751ebe44695d12a136675174e3d5bcddf130ef61801
2018-03-15,local-authority-eng:MDB,BR28,"Ford Close Riding School, Brass Castle Lane",https://www.middlesbrough.gov.uk/files/brownfields-register-br28-ford-close-riding-schooljpg,yes,not owned by a public authority,not permissioned,,,54.519106,-1.168683,0.97,,,2017-12-11,,Part of a larger allocated housing site with additional 4.47 ha of greenfield.,3f54078d1f55cb266b7a6751ebe44695d12a136675174e3d5bcddf130ef61801
2019-03-26,local-authority-eng:MDB,BR30,Gresham,https://www.middlesbrough.gov.uk/files/brownfields-register-br30-greshamjpg,yes,mixed ownership,not permissioned,,,54.572572,-1.241475,6.15,,,2017-12-11,,,3f54078d1f55cb266b7a6751ebe44695d12a136675174e3d5bcddf130ef61801
2017-12-11,local-authority-eng:MDB,BR32,"44 Westbourne Grove, North Ormesby",https://www.middlesbrough.gov.uk/files/brownfields-register-br32-44-westbourne-grove-north-ormesbyjpg,yes,not owned by a public authority,permissioned,full planning permission,,54.5698,-1.214056,0.04,,,2017-12-11,,Erection of 8no 1 bed self-contained flats with associated boundary works (demolition of existing building).,3f54078d1f55cb266b7a6751ebe44695d12a136675174e3d5bcddf130ef61801
2018-03-15,local-authority-eng:MDB,BR35,368-374 Linthorpe Road,https://www.middlesbrough.gov.uk/files/brownfields-register-br35-368-374-linthorpe-roadjpg,yes,not owned by a public authority,not permissioned,,,54.563576,-1.24144,0.76,,,2017-12-11,,Identified for 26 student beds in the HLAA.,3f54078d1f55cb266b7a6751ebe44695d12a136675174e3d5bcddf130ef61801
2018-03-15,local-authority-eng:MDB,BR36,"Sporting Lodge, Low lane, Stainton",https://www.middlesbrough.gov.uk/files/brownfields-register-br36-sporting-lodge-low-lane-staintonjpg,yes,not owned by a public authority,not permissioned,,,54.52585,-1.265177,4.72,,,2017-12-11,,,3f54078d1f55cb266b7a6751ebe44695d12a136675174e3d5bcddf130ef61801
2017-12-11,local-authority-eng:MDB,BR38,"Acklam Iron & Steelworks Club, Park Road South",https://www.middlesbrough.gov.uk/files/brownfields-register-br38-acklam-iron-and-steelworks-clube-park-road-southjpg,,not owned by a public authority,permissioned,outline planning permission,,54.562015,-1.229113,0.39,,,2017-12-11,,Brownfield element of application for residential development comprising upto 96no dwellinghouses and 28no apartments.,3f54078d1f55cb266b7a6751ebe44695d12a136675174e3d5bcddf130ef61801
