entry-date,organisation,site,site-plan-url,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2018-12-16,local-authority-eng:RDG,BL1001,http://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1050/pdf/Brownfield_Register_maps_1001-1050.pdf,-67616,3981833,1,43,69,2017-12-15,,5bb8651c0adc0347933c5ac8c3abd1252652f96235ef0690f2fdcb59f8866e82
2018-12-16,local-authority-eng:RDG,BL1002,http://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1050/pdf/Brownfield_Register_maps_1001-1050.pdf,-67585,3981787,0.05,33,,2017-12-15,,5bb8651c0adc0347933c5ac8c3abd1252652f96235ef0690f2fdcb59f8866e82
2018-12-16,local-authority-eng:RDG,BL1004,http://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1050/pdf/Brownfield_Register_maps_1001-1050.pdf,-67677,3981847,0.08,25,,2017-12-15,,5bb8651c0adc0347933c5ac8c3abd1252652f96235ef0690f2fdcb59f8866e82
2018-12-16,local-authority-eng:RDG,BL1005,http://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1050/pdf/Brownfield_Register_maps_1001-1050.pdf,-67666,3981832,0.1,25,,2017-12-15,,5bb8651c0adc0347933c5ac8c3abd1252652f96235ef0690f2fdcb59f8866e82
2018-12-16,local-authority-eng:RDG,BL1006,http://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1050/pdf/Brownfield_Register_maps_1001-1050.pdf,-67786,3981829,0.26,135,,2017-12-15,,5bb8651c0adc0347933c5ac8c3abd1252652f96235ef0690f2fdcb59f8866e82
2018-12-16,local-authority-eng:RDG,BL1007,http://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1050/pdf/Brownfield_Register_maps_1001-1050.pdf,-67714,3.98176E+6,2.87,380,570,2017-12-15,,5bb8651c0adc0347933c5ac8c3abd1252652f96235ef0690f2fdcb59f8866e82
2018-12-16,local-authority-eng:RDG,BL1008,http://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1050/pdf/Brownfield_Register_maps_1001-1050.pdf,-67836,3981827,0.03,8,,2017-12-15,,5bb8651c0adc0347933c5ac8c3abd1252652f96235ef0690f2fdcb59f8866e82
2018-12-16,local-authority-eng:RDG,BL1009,http://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1050/pdf/Brownfield_Register_maps_1001-1050.pdf,-67805,3981789,0.12,43,,2017-12-15,,5bb8651c0adc0347933c5ac8c3abd1252652f96235ef0690f2fdcb59f8866e82
2018-12-16,local-authority-eng:RDG,BL1011,http://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1050/pdf/Brownfield_Register_maps_1001-1050.pdf,-67443,3981736,1.51,250,380,2017-12-15,,5bb8651c0adc0347933c5ac8c3abd1252652f96235ef0690f2fdcb59f8866e82
2018-12-16,local-authority-eng:RDG,BL1012,http://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1050/pdf/Brownfield_Register_maps_1001-1050.pdf,-67341,3981966,0.29,46,70,2017-12-15,,5bb8651c0adc0347933c5ac8c3abd1252652f96235ef0690f2fdcb59f8866e82
2018-12-16,local-authority-eng:RDG,BL1013,http://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1050/pdf/Brownfield_Register_maps_1001-1050.pdf,-67332,3982014,0.1,33,,2017-12-15,,5bb8651c0adc0347933c5ac8c3abd1252652f96235ef0690f2fdcb59f8866e82
2018-12-16,local-authority-eng:RDG,BL1014,http://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1050/pdf/Brownfield_Register_maps_1001-1050.pdf,-67382,3982004,0.08,16,24,2017-12-15,,5bb8651c0adc0347933c5ac8c3abd1252652f96235ef0690f2fdcb59f8866e82
2018-12-16,local-authority-eng:RDG,BL1015,http://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1050/pdf/Brownfield_Register_maps_1001-1050.pdf,-6.742E+4,3981933,0.18,43,,2017-12-15,,5bb8651c0adc0347933c5ac8c3abd1252652f96235ef0690f2fdcb59f8866e82
2018-12-16,local-authority-eng:RDG,BL1016,http://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1050/pdf/Brownfield_Register_maps_1001-1050.pdf,-67479,3.9819E+6,0.06,28,,2017-12-15,,5bb8651c0adc0347933c5ac8c3abd1252652f96235ef0690f2fdcb59f8866e82
2018-12-16,local-authority-eng:RDG,BL1017,http://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1050/pdf/Brownfield_Register_maps_1001-1050.pdf,-67548,3981882,0.02,7,,2017-12-15,,5bb8651c0adc0347933c5ac8c3abd1252652f96235ef0690f2fdcb59f8866e82
2018-12-16,local-authority-eng:RDG,BL1018,http://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1050/pdf/Brownfield_Register_maps_1001-1050.pdf,-67589,3.98192E+6,0.05,19,,2017-12-15,,5bb8651c0adc0347933c5ac8c3abd1252652f96235ef0690f2fdcb59f8866e82
