entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource
2017-12-15,local-authority-eng:HAS,BL1,"Site of Mount Pleasant Hospital, Frederick Road, St Leonards",https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL1.pdf,,not owned by a public authority,not permissioned,,,50.869646,0.599822,1.84,40,40,2017-12-15,,,a05fd92d1c59e7ef4eaa410a368ef3eb9e5e740c94c71990223cc14f37201042
2017-12-15,local-authority-eng:HAS,BL2,"123-125 West Hill Road, Hastings",https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL2.pdf,,not owned by a public authority,permissioned,reserved matters approval,,50.851932,0.540465,0.7,117,117,2017-12-15,,construction of multi-level apartment block containing 117 residential units with basement car parking,a05fd92d1c59e7ef4eaa410a368ef3eb9e5e740c94c71990223cc14f37201042
2017-12-15,local-authority-eng:HAS,BL3,"Hastings Station Yard (Part), Hastings (also known as Station Plaza, Station Approach, Devonshire Road)",https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL3.pdf,yes,not owned by a public authority,permissioned,full planning permission,,50.858544,0.579032,0.44,103,103,2017-12-15,,Site is part of last uncompleted and unimplemented phase of larger station plaza redevelopment,a05fd92d1c59e7ef4eaa410a368ef3eb9e5e740c94c71990223cc14f37201042
2017-12-15,local-authority-eng:HAS,BL4,"Former Observer Building, 53 Cambridge Road, Hastings",https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL4.pdf,,not owned by a public authority,pending decision,full planning permission,,50.855317,0.575898,0.07,39,50,2017-12-15,,"mixed use development  comprising Artist Studio (Lower Ground), Shared Residents Gymnasium (Mezzanine), Restaurant & Shop (Ground) and 50 flats with private roof terrace. Proposal includes ancillary reception, common facilities and cycle storage/ shared car parking with ancillary plant and servicing facilities and external alterations",a05fd92d1c59e7ef4eaa410a368ef3eb9e5e740c94c71990223cc14f37201042
2017-12-15,local-authority-eng:HAS,BL5,"Seaside Road, West St Leonards",https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL5.pdf,,owned by a public authority,not permissioned,,,50.850457,0.536785,2.22,120,120,2017-12-15,,,a05fd92d1c59e7ef4eaa410a368ef3eb9e5e740c94c71990223cc14f37201042
2017-12-15,local-authority-eng:HAS,BL6,"Broomgrove Redevelopment area, Former Power Station, Ore Valley, Hastings",https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL6.pdf,,not owned by a public authority,pending decision,,,50.868604,0.593313,2.35,50,50,2017-12-15,,,a05fd92d1c59e7ef4eaa410a368ef3eb9e5e740c94c71990223cc14f37201042
2017-12-15,local-authority-eng:HAS,BL7,"12-19 Braybrooke Terrace, Hastings",https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL7.pdf,,not owned by a public authority,not permissioned,,,50.858272,0.574521,0.23,25,25,2017-12-15,,,a05fd92d1c59e7ef4eaa410a368ef3eb9e5e740c94c71990223cc14f37201042
2017-12-15,local-authority-eng:HAS,BL8,"Taxi Office, Site of Former social club, St John's Road, St Leonards",https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL8.pdf,,not owned by a public authority,not permissioned,,,50.855647,0.561204,0.12,30,30,2017-12-15,,,a05fd92d1c59e7ef4eaa410a368ef3eb9e5e740c94c71990223cc14f37201042
2017-12-15,local-authority-eng:HAS,BL9,"Site of Former Stills factory, Fellows Road, Ore Valley, Hastings",https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL9.pdf,,not owned by a public authority,pending decision,,,50.869294,0.591943,2.71,75,75,2017-12-15,,,a05fd92d1c59e7ef4eaa410a368ef3eb9e5e740c94c71990223cc14f37201042
2017-12-15,local-authority-eng:HAS,BL10,"Site of former West St Leonards Primary School, Bexhill Road, Hastings",https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL10.pdf,,owned by a public authority,not permissioned,,,50.852693,0.53228,3.92,100,100,2017-12-15,,,a05fd92d1c59e7ef4eaa410a368ef3eb9e5e740c94c71990223cc14f37201042
