entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource
2017-10-24,local-authority-eng:CHL,CFS11,Barn at Little Longs Chatham Green Little Waltham Chelmsford Essex,https://www.chelmsford.gov.uk/planning-and-building-control/planning-policy-and-new-local-plan/new-local-plan/call-for-sites-slaa-and-parish-maps/,yes,,not permissioned,,,51.808943,0.48613,0.03,1,1,2017-10-24,,,4eeca291fccc236a4a744850b920fbbf31e4090e4cce51a37c158a3fe080e549
2017-10-24,local-authority-eng:CHL,CFS197,Former Industrial Site Rignals Lane Galleywood Chelmsford,https://www.chelmsford.gov.uk/planning-and-building-control/planning-policy-and-new-local-plan/new-local-plan/call-for-sites-slaa-and-parish-maps/,yes,not owned by a public authority,not permissioned,,,51.699586,0.478567,1.64,20,20,2017-10-24,,,4eeca291fccc236a4a744850b920fbbf31e4090e4cce51a37c158a3fe080e549
2017-10-24,local-authority-eng:CHL,CFS262,Land North West of Lockside Marina Hill Road South Chelmsford,https://www.chelmsford.gov.uk/planning-and-building-control/planning-policy-and-new-local-plan/new-local-plan/call-for-sites-slaa-and-parish-maps/,yes,not owned by a public authority,not permissioned,,,51.731819,0.48314,0.71,100,100,2017-10-24,,,4eeca291fccc236a4a744850b920fbbf31e4090e4cce51a37c158a3fe080e549
2017-10-24,local-authority-eng:CHL,CFS263,Baddow Road Car Park Baddow Road Chelmsford,https://www.chelmsford.gov.uk/planning-and-building-control/planning-policy-and-new-local-plan/new-local-plan/call-for-sites-slaa-and-parish-maps/,yes,owned by a public authority,not permissioned,,,51.729363,0.478921,0.03,70,70,2017-10-24,,,4eeca291fccc236a4a744850b920fbbf31e4090e4cce51a37c158a3fe080e549
2017-10-24,local-authority-eng:CHL,CFS266,Waterhouse Lane Depot and Nursery Waterhouse Lane Chelmsford,https://www.chelmsford.gov.uk/planning-and-building-control/planning-policy-and-new-local-plan/new-local-plan/call-for-sites-slaa-and-parish-maps/,yes,owned by a public authority,not permissioned,,,51.732211,0.454225,0.84,10,10,2017-10-24,,,4eeca291fccc236a4a744850b920fbbf31e4090e4cce51a37c158a3fe080e549
2017-10-24,local-authority-eng:CHL,CFS267,Essex Police HQ and Sports Ground New Court Road Chelmsford,https://www.chelmsford.gov.uk/planning-and-building-control/planning-policy-and-new-local-plan/new-local-plan/call-for-sites-slaa-and-parish-maps/,yes,owned by a public authority,not permissioned,,,51.738472,0.494267,4.63,200,200,2017-10-24,,,4eeca291fccc236a4a744850b920fbbf31e4090e4cce51a37c158a3fe080e549
2017-10-24,local-authority-eng:CHL,CFS274,Bell Works Well Lane Danbury Chelmsford,https://www.chelmsford.gov.uk/planning-and-building-control/planning-policy-and-new-local-plan/new-local-plan/call-for-sites-slaa-and-parish-maps/,yes,not owned by a public authority,not permissioned,,,51.716369,0.566802,0.58,10,10,2017-10-24,,,4eeca291fccc236a4a744850b920fbbf31e4090e4cce51a37c158a3fe080e549
2017-10-24,local-authority-eng:CHL,CFS276,Former St Peters College Fox Crescent Chelmsford,https://www.chelmsford.gov.uk/planning-and-building-control/planning-policy-and-new-local-plan/new-local-plan/call-for-sites-slaa-and-parish-maps/,yes,owned by a public authority,not permissioned,,,51.745237,0.453149,11.19,100,100,2017-10-24,,,4eeca291fccc236a4a744850b920fbbf31e4090e4cce51a37c158a3fe080e549
,local-authority-eng:CHL,13/00690/ETL,Land north west of Essex County Cricket Ground New Writtle Street Chelmsford,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,yes,not owned by a public authority,permissioned,full planning permission,,51.731124,0.469213,1.12,,,2017-10-30,,". Extension of time limit to permission reference 08/01235/EIA (Demolition of existing buildings and redevelopment of the Essex County Cricket Club County Ground and adjoining New Writtle Street car park to provide: New cricket pavilion, cricket centre and stands (capacity 8000) with ancillary catering, retail and office functions, new media centre, floodlighting and groundsman's facilities; Multi storey car park (307 spaces); 1,754sqm Retail (A1) and catering (A3/A4) uses; 413 residential units in three blocks comprising, 302 no. flats on riverside to the west of the site with under-croft parking, 109 no. flats on Parkway and 2 no. town houses at the site entrance from New Writtle Street",4eeca291fccc236a4a744850b920fbbf31e4090e4cce51a37c158a3fe080e549
2017-10-30,local-authority-eng:CHL,14/01692/FUL,24 Duke Street Chelmsford,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,yes,not owned by a public authority,permissioned,full planning permission,,51.73573,0.470391,0.38,,,2017-10-30,,". Demolition of all existing buildings and the erection of a mixed use development comprising 84 residential units, 1no. A1 unit and 5no. flexible commercial units (A1/A2/A3/B1/D1), together with parking, public realm and footpath improvements.",4eeca291fccc236a4a744850b920fbbf31e4090e4cce51a37c158a3fe080e549
2017-10-30,local-authority-eng:CHL,12/00833/FUL,Royal Mail Sorting Office 30 Victoria Road Chelmsford,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,yes,,permissioned,full planning permission,,51.73723,0.475601,1.26,,,2017-10-30,,". Demolition of existing buildings on site and the construction of a mixed use development comprising a new Class A1 foodstore (2,224sq m net), 37 Class C3 residential units, 630sqm of flexible Class A1-A5/B1/D1 commercial floorspace, Class D2 community centre and associated access, car parking, highway improvements and landscape works.",4eeca291fccc236a4a744850b920fbbf31e4090e4cce51a37c158a3fe080e549
2017-10-30,local-authority-eng:CHL,16/01012/OUT,Land north of Galleywood Reservoir Beehive Lane Galleywood,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,yes,not owned by a public authority,pending decision,,,51.700304,0.46668,0.65,,,2017-10-30,,". Outline planning application for 13 dwellings on land off Pyms Road, Galleywood, with all matters reserved except for access.",4eeca291fccc236a4a744850b920fbbf31e4090e4cce51a37c158a3fe080e549
2017-10-30,local-authority-eng:CHL,17/00142/FUL,Burrows Electrical Wholesalers Railway Street Chelmsford,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,yes,not owned by a public authority,permissioned,full planning permission,,51.737329,0.466625,0.06,,,2017-10-30,,". Demolition of existing commercial premises and redevelopment to provide 3No Ground Floor Commercial Units and 14No Two bedroom Apartments on First, Second & Third Floors above. Flexible Commercial space to have A1, A2, A3, A4, and B1 Uses. With Associated Refuse & Recycling Collection, Cycle Stores and Vehicle Parking.",4eeca291fccc236a4a744850b920fbbf31e4090e4cce51a37c158a3fe080e549
2017-10-30,local-authority-eng:CHL,16/01145/FUL,47 Broomfield Road Chelmsford,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,yes,not owned by a public authority,permissioned,full planning permission,,51.738661,0.465293,0.11,,,2017-10-30,,"Site stalled. Demolition of existing office building and construction of new building comprising 14no. two bedroom flats, together with associated parking and amenity space.",4eeca291fccc236a4a744850b920fbbf31e4090e4cce51a37c158a3fe080e549
2017-10-30,local-authority-eng:CHL,14/01360/FUL,Site rear of 30-34 Broomfield Road,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,yes,mixed ownership,permissioned,full planning permission,,51.737949,0.466674,0.02,,,2017-10-30,,". Demolition of existing office building r/o 30-32 Broomfield Road, conversion of existing office building r/o 34 Broomfield Road and extensions/ alterations to create one new residential building comprising 20 flats, external alterations, creation of refuse & cycle stores, provision of turning head and parking space.",4eeca291fccc236a4a744850b920fbbf31e4090e4cce51a37c158a3fe080e549
