entry-date,organisation,site,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2017-12-31,local-authority-eng:SCA,17SC0001,52.114315,0.155241,0.65,,,2017-12-31,,d18a5d7db65828f8a84cc7b61f7ddc427e44944cb1ee9e258f80f1f961faebe9
2017-12-31,local-authority-eng:SCA,17SC0002,52.081691,-0.044210,0.94,,,2017-12-31,,d18a5d7db65828f8a84cc7b61f7ddc427e44944cb1ee9e258f80f1f961faebe9
2017-12-31,local-authority-eng:SCA,17SC0003,52.075476,0.376576,0.82,,,2017-12-31,,d18a5d7db65828f8a84cc7b61f7ddc427e44944cb1ee9e258f80f1f961faebe9
2017-12-31,local-authority-eng:SCA,17SC0004,52.151690,0.093400,8.76,,,2017-12-31,,d18a5d7db65828f8a84cc7b61f7ddc427e44944cb1ee9e258f80f1f961faebe9
2017-12-31,local-authority-eng:SCA,17SC0004a,52.151170,0.093579,7.24,,,2017-12-31,,d18a5d7db65828f8a84cc7b61f7ddc427e44944cb1ee9e258f80f1f961faebe9
2017-12-31,local-authority-eng:SCA,17SC0005,52.226015,0.088665,0.34,,,2017-12-31,,d18a5d7db65828f8a84cc7b61f7ddc427e44944cb1ee9e258f80f1f961faebe9
2017-12-31,local-authority-eng:SCA,17SC0006,52.129764,0.044141,31.63,,,2017-12-31,,d18a5d7db65828f8a84cc7b61f7ddc427e44944cb1ee9e258f80f1f961faebe9
2017-12-31,local-authority-eng:SCA,17SC0007,52.143765,0.083177,0.32,,,2017-12-31,,d18a5d7db65828f8a84cc7b61f7ddc427e44944cb1ee9e258f80f1f961faebe9
2017-12-31,local-authority-eng:SCA,17SC0008,52.184990,0.188020,26.91,,,2017-12-31,,d18a5d7db65828f8a84cc7b61f7ddc427e44944cb1ee9e258f80f1f961faebe9
2017-12-31,local-authority-eng:SCA,17SC0008a,52.186150,0.200671,13.38,,,2017-12-31,,d18a5d7db65828f8a84cc7b61f7ddc427e44944cb1ee9e258f80f1f961faebe9
2017-12-31,local-authority-eng:SCA,17SC0009,52.267471,0.034437,1380.9,,,2017-12-31,,d18a5d7db65828f8a84cc7b61f7ddc427e44944cb1ee9e258f80f1f961faebe9
2017-12-31,local-authority-eng:SCA,17SC0009a,52.281724,0.063898,63.3,,,2017-12-31,,d18a5d7db65828f8a84cc7b61f7ddc427e44944cb1ee9e258f80f1f961faebe9
2017-12-31,local-authority-eng:SCA,17SC0010,52.122875,0.234045,0.48,,,2017-12-31,,d18a5d7db65828f8a84cc7b61f7ddc427e44944cb1ee9e258f80f1f961faebe9
2017-12-31,local-authority-eng:SCA,17SC0011,52.097775,0.287163,0.29,,,2017-12-31,,d18a5d7db65828f8a84cc7b61f7ddc427e44944cb1ee9e258f80f1f961faebe9
2017-12-31,local-authority-eng:SCA,17SC0012,52.084078,-0.126409,0.34,,,2017-12-31,,d18a5d7db65828f8a84cc7b61f7ddc427e44944cb1ee9e258f80f1f961faebe9
2017-12-31,local-authority-eng:SCA,17SC0013,52.183769,0.050903,0.27,,,2017-12-31,,d18a5d7db65828f8a84cc7b61f7ddc427e44944cb1ee9e258f80f1f961faebe9
2017-12-31,local-authority-eng:SCA,17SC0014,52.188798,0.206727,0.47,,,2017-12-31,,d18a5d7db65828f8a84cc7b61f7ddc427e44944cb1ee9e258f80f1f961faebe9
2017-12-31,local-authority-eng:SCA,17SC0015,52.186785,0.218170,0.54,,,2017-12-31,,d18a5d7db65828f8a84cc7b61f7ddc427e44944cb1ee9e258f80f1f961faebe9
2017-12-31,local-authority-eng:SCA,17SC0016,52.203408,-0.101183,0.5,,,2017-12-31,,d18a5d7db65828f8a84cc7b61f7ddc427e44944cb1ee9e258f80f1f961faebe9
2017-12-31,local-authority-eng:SCA,17SC0017,52.095751,0.070734,0.48,,,2017-12-31,,d18a5d7db65828f8a84cc7b61f7ddc427e44944cb1ee9e258f80f1f961faebe9
2017-12-31,local-authority-eng:SCA,17SC0018,52.242544,0.159502,0.62,,,2017-12-31,,d18a5d7db65828f8a84cc7b61f7ddc427e44944cb1ee9e258f80f1f961faebe9
2017-12-31,local-authority-eng:SCA,17SC0019,52.310158,0.041528,0.67,,,2017-12-31,,d18a5d7db65828f8a84cc7b61f7ddc427e44944cb1ee9e258f80f1f961faebe9
2017-12-31,local-authority-eng:SCA,17SC0020,52.216656,-0.016122,0.59,,,2017-12-31,,d18a5d7db65828f8a84cc7b61f7ddc427e44944cb1ee9e258f80f1f961faebe9
