entry-date,organisation,site,site-address,site-plan-url,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2019-03-31,local-authority-eng:WLI,13,"Town Centre Riverside Housing Zone B, Gainsborough",https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,53.399443,-0.778514,1.57,55,55,2017-12-17,,19c1df7af1ea2ed0bc5a4e79f0d4b85753910411294441f25a71acf5cb2f226d
2019-03-31,local-authority-eng:WLI,14,"Amp Rose Housing Zone, Gainsborough",https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,53.399015,-0.76487,2.28,78,78,2017-12-17,,19c1df7af1ea2ed0bc5a4e79f0d4b85753910411294441f25a71acf5cb2f226d
2019-03-31,local-authority-eng:WLI,15,"The Old Scrapyard, Stow Road, Ingham",https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,53.334417,-0.580455,1.8,,,2017-12-17,,19c1df7af1ea2ed0bc5a4e79f0d4b85753910411294441f25a71acf5cb2f226d
2019-03-31,local-authority-eng:WLI,16,"Land between 27 and 31 Union Street, Market Rasen",https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,53.386475,-0.335974,0.08,,,2017-12-17,,19c1df7af1ea2ed0bc5a4e79f0d4b85753910411294441f25a71acf5cb2f226d
2019-03-31,local-authority-eng:WLI,19,"22 North Marsh Road, Gainsborough",https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,53.409045,-0.780437,0.19,,,2018-12-21,,19c1df7af1ea2ed0bc5a4e79f0d4b85753910411294441f25a71acf5cb2f226d
2019-03-31,local-authority-eng:WLI,20,"The Mill, Whitegate Hill, Caistor",https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,53.491277,-0.304774,0.65,,,2018-12-21,,19c1df7af1ea2ed0bc5a4e79f0d4b85753910411294441f25a71acf5cb2f226d
2019-03-31,local-authority-eng:WLI,22,"Officers Mess, Brookenby Business Park, Binbrook, Brookenby",https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,53.44251,-0.187826,2.09,,,2017-12-17,,19c1df7af1ea2ed0bc5a4e79f0d4b85753910411294441f25a71acf5cb2f226d
2019-03-31,local-authority-eng:WLI,23,"Gleadells Wharf, Bridge Street, Gainsborough",https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,53.395509,-0.776266,0.16,,,2017-12-17,,19c1df7af1ea2ed0bc5a4e79f0d4b85753910411294441f25a71acf5cb2f226d
2019-03-31,local-authority-eng:WLI,24,"Peacock Hotel, Corringham Road, Gainsborough",https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,53.405451,-0.76315,0.8,,,2017-12-17,,19c1df7af1ea2ed0bc5a4e79f0d4b85753910411294441f25a71acf5cb2f226d
2019-03-31,local-authority-eng:WLI,25,"George Hotel, 15 Main Road, Langworth",https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,53.276082,-0.40513,2.02,,,2017-12-17,,19c1df7af1ea2ed0bc5a4e79f0d4b85753910411294441f25a71acf5cb2f226d
2019-03-31,local-authority-eng:WLI,26,"Land At Sunnyside, Caenby Road, Glentham",https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,53.399304,-0.496024,0.37,,,2017-12-17,,19c1df7af1ea2ed0bc5a4e79f0d4b85753910411294441f25a71acf5cb2f226d
2019-03-31,local-authority-eng:WLI,27,"The Beckett School, Whites Wood Lane, Gainsborough",https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,53.399556,-0.752086,0.65,,,2018-12-21,,19c1df7af1ea2ed0bc5a4e79f0d4b85753910411294441f25a71acf5cb2f226d
2019-03-31,local-authority-eng:WLI,29,"Land off, Hersey Road, Caistor",https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,53.496295,-0.324081,0.26,,,2018-12-21,,19c1df7af1ea2ed0bc5a4e79f0d4b85753910411294441f25a71acf5cb2f226d
2019-03-31,local-authority-eng:WLI,30,"Queensway, Sturton by Stow",https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,53.309708,-0.666512,0.27,,,2017-12-17,,19c1df7af1ea2ed0bc5a4e79f0d4b85753910411294441f25a71acf5cb2f226d
2019-03-31,local-authority-eng:WLI,31,"Land to the rear of Marquis Of Granby, High Street, Waddingham",https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,53.452875,-0.520803,0.42,,,2019-12-06,,19c1df7af1ea2ed0bc5a4e79f0d4b85753910411294441f25a71acf5cb2f226d
2019-03-31,local-authority-eng:WLI,32,"The Filling Station, 3 Lincoln Road, Saxilby",https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,53.265616,-0.652919,0.2,,,2019-12-06,,19c1df7af1ea2ed0bc5a4e79f0d4b85753910411294441f25a71acf5cb2f226d
