entry-date,organisation,site,latitude,longitude,hectares,start-date,end-date,resource
,http://opendatacommunities.org/doc/unitary-authority/north-lincolnshire,IN1-18,421480.8305,507485.0292,2.23,2017-12-19,,70270f751e23d471d03fec300d3bc0b335d8d77ed81a00a5be832e95c066947b
,http://opendatacommunities.org/doc/unitary-authority/north-lincolnshire,SCUH-12,408752.2051,489885.3971,0.16,2017-12-19,,70270f751e23d471d03fec300d3bc0b335d8d77ed81a00a5be832e95c066947b
,http://opendatacommunities.org/doc/unitary-authority/north-lincolnshire,OI177,407226.3119,499774.4728,0.8,2017-12-19,,70270f751e23d471d03fec300d3bc0b335d8d77ed81a00a5be832e95c066947b
,http://opendatacommunities.org/doc/unitary-authority/north-lincolnshire,PA/2017/113,410933.7451,488130.0338,0.05,2017-12-19,,70270f751e23d471d03fec300d3bc0b335d8d77ed81a00a5be832e95c066947b
,http://opendatacommunities.org/doc/unitary-authority/north-lincolnshire,BARH-3,422164.5054,503383.294,1.95,2017-12-19,,70270f751e23d471d03fec300d3bc0b335d8d77ed81a00a5be832e95c066947b
,http://opendatacommunities.org/doc/unitary-authority/north-lincolnshire,CROH-2,412594.5692,477277.2279,1.32,2017-12-19,,70270f751e23d471d03fec300d3bc0b335d8d77ed81a00a5be832e95c066947b
,http://opendatacommunities.org/doc/unitary-authority/north-lincolnshire,SCUH-C4,410871.1027,489316.2584,0.74,2017-12-19,,70270f751e23d471d03fec300d3bc0b335d8d77ed81a00a5be832e95c066947b
,http://opendatacommunities.org/doc/unitary-authority/north-lincolnshire,SCUH-C6,411333.6171,488982.7302,0.24,2017-12-19,,70270f751e23d471d03fec300d3bc0b335d8d77ed81a00a5be832e95c066947b
,http://opendatacommunities.org/doc/unitary-authority/north-lincolnshire,SCUH-7,411530.7882,489464.4557,0.36,2017-12-19,,70270f751e23d471d03fec300d3bc0b335d8d77ed81a00a5be832e95c066947b
,http://opendatacommunities.org/doc/unitary-authority/north-lincolnshire,SCUH-15,409929.2488,489129.6308,0.4,2017-12-19,,70270f751e23d471d03fec300d3bc0b335d8d77ed81a00a5be832e95c066947b
,http://opendatacommunities.org/doc/unitary-authority/north-lincolnshire,PA/2017/522,407020.6526,499769.1091,0.19,2017-12-19,,70270f751e23d471d03fec300d3bc0b335d8d77ed81a00a5be832e95c066947b
,http://opendatacommunities.org/doc/unitary-authority/north-lincolnshire,VQX9D,415852.1684,508573.8713,0.32,2017-12-19,,70270f751e23d471d03fec300d3bc0b335d8d77ed81a00a5be832e95c066947b
,http://opendatacommunities.org/doc/unitary-authority/north-lincolnshire,SCUH-17,408756.79,491280.3814,2.11,2017-12-19,,70270f751e23d471d03fec300d3bc0b335d8d77ed81a00a5be832e95c066947b
,http://opendatacommunities.org/doc/unitary-authority/north-lincolnshire,KIRH-3,397739.4655,494272.5765,14.2,2017-12-19,,70270f751e23d471d03fec300d3bc0b335d8d77ed81a00a5be832e95c066947b
,http://opendatacommunities.org/doc/unitary-authority/north-lincolnshire,2D1B1,408708.6447,489720.6294,0.07,2017-12-19,,70270f751e23d471d03fec300d3bc0b335d8d77ed81a00a5be832e95c066947b
,http://opendatacommunities.org/doc/unitary-authority/north-lincolnshire,4RKH8,408950.9157,488833.6163,0.89,2017-12-19,,70270f751e23d471d03fec300d3bc0b335d8d77ed81a00a5be832e95c066947b
,http://opendatacommunities.org/doc/unitary-authority/north-lincolnshire,NG0IR,422644.0549,502779.9164,0.45,2017-12-19,,70270f751e23d471d03fec300d3bc0b335d8d77ed81a00a5be832e95c066947b
,http://opendatacommunities.org/doc/unitary-authority/north-lincolnshire,PA/2016/848,411742.2012,489487.3896,0.28,2017-12-19,,70270f751e23d471d03fec300d3bc0b335d8d77ed81a00a5be832e95c066947b
,http://opendatacommunities.org/doc/unitary-authority/north-lincolnshire,SCUH-4,408464.5008,486933.6531,1,2017-12-19,,70270f751e23d471d03fec300d3bc0b335d8d77ed81a00a5be832e95c066947b
,http://opendatacommunities.org/doc/unitary-authority/north-lincolnshire,PA/2015/0104,408613.8819,489777.8889,0.05,2017-12-19,,70270f751e23d471d03fec300d3bc0b335d8d77ed81a00a5be832e95c066947b
,http://opendatacommunities.org/doc/unitary-authority/north-lincolnshire,PA/2014/1183,412164.3244,487284.874,0.39,2017-12-19,,70270f751e23d471d03fec300d3bc0b335d8d77ed81a00a5be832e95c066947b
,http://opendatacommunities.org/doc/unitary-authority/north-lincolnshire,PA/2007/1773,422128.9807,503468.4203,0.09,2017-12-19,,70270f751e23d471d03fec300d3bc0b335d8d77ed81a00a5be832e95c066947b
,http://opendatacommunities.org/doc/unitary-authority/north-lincolnshire,4SKWE,407295.268,499578.427,3.53,2017-12-19,,70270f751e23d471d03fec300d3bc0b335d8d77ed81a00a5be832e95c066947b
,http://opendatacommunities.org/doc/unitary-authority/north-lincolnshire,PA/2004/0692,406665.7552,498960.0331,1.56,2017-12-19,,70270f751e23d471d03fec300d3bc0b335d8d77ed81a00a5be832e95c066947b
,http://opendatacommunities.org/doc/unitary-authority/north-lincolnshire,WH11O,412984.5652,477464.8699,0.49,2017-12-19,,70270f751e23d471d03fec300d3bc0b335d8d77ed81a00a5be832e95c066947b
,http://opendatacommunities.org/doc/unitary-authority/north-lincolnshire,PA/2016/337,399341.6248,493197.0666,0.85,2017-12-19,,70270f751e23d471d03fec300d3bc0b335d8d77ed81a00a5be832e95c066947b
,http://opendatacommunities.org/doc/unitary-authority/north-lincolnshire,SCUH-3,411966.1219,489627.9554,10.2,2017-12-19,,70270f751e23d471d03fec300d3bc0b335d8d77ed81a00a5be832e95c066947b
,http://opendatacommunities.org/doc/unitary-authority/north-lincolnshire,SCUH-C2,409664.5334,490035.149,3.4,2017-12-19,,70270f751e23d471d03fec300d3bc0b335d8d77ed81a00a5be832e95c066947b
,http://opendatacommunities.org/doc/unitary-authority/north-lincolnshire,PA/2017/1070,411086.1086,489154.0578,0.42,2017-12-19,,70270f751e23d471d03fec300d3bc0b335d8d77ed81a00a5be832e95c066947b
,http://opendatacommunities.org/doc/unitary-authority/north-lincolnshire,SCUH-9,411441.5568,489943.9019,12.1,2017-12-19,,70270f751e23d471d03fec300d3bc0b335d8d77ed81a00a5be832e95c066947b
,http://opendatacommunities.org/doc/unitary-authority/north-lincolnshire,SCUH-11,411011.1404,489854.4326,1.01,2017-12-19,,70270f751e23d471d03fec300d3bc0b335d8d77ed81a00a5be832e95c066947b
