entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2017-12-22,local-authority-eng:COP,CBR001,"Adj Mill Hill Phase 2, Mill Hill, Cleator Moor",https://www.copeland.gov.uk/sites/default/files/attachments/cbr001_mill_hill_phase_2.pdf,yes,not owned by a public authority,permissioned,full planning permission,,54.530872,-3.531349,1.34,,,2017-12-22,,f9fe35c3b5f5dce99d842aa217295bade444d456d118a5b9869ca7938363a063
2017-12-22,local-authority-eng:COP,CBR003,County Highways Depot Holborn Hill,https://www.copeland.gov.uk/sites/default/files/attachments/cbr003_former_highways_depot.pdf,yes,not owned by a public authority,permissioned,reserved matters approval,,54.21236,-3.276897,0.35,,,2017-12-22,,f9fe35c3b5f5dce99d842aa217295bade444d456d118a5b9869ca7938363a063
2017-12-22,local-authority-eng:COP,CBR004,Former Ashburners Compound Millom Road,https://www.copeland.gov.uk/sites/default/files/attachments/cbr004_former_ashburners_compound.pdf,yes,not owned by a public authority,permissioned,full planning permission,,54.211917,-3.264386,0.16,,,2017-12-22,,f9fe35c3b5f5dce99d842aa217295bade444d456d118a5b9869ca7938363a063
2018-12-17,local-authority-eng:COP,CBR005,Former Cinema Buildings Bookwell Street,https://www.copeland.gov.uk/sites/default/files/attachments/crb005_former_cinema_egremont.pdf,yes,not owned by a public authority,permissioned,reserved matters approval,,54.480781,-3.530048,0.14,,,2017-12-22,,f9fe35c3b5f5dce99d842aa217295bade444d456d118a5b9869ca7938363a063
2017-12-22,local-authority-eng:COP,CBR006,Former Lakeland Laundry,https://www.copeland.gov.uk/sites/default/files/attachments/cbr006_former_lakeland_laundary.pdf,yes,not owned by a public authority,permissioned,full planning permission,,54.535941,-3.58712,1.31,,,2017-12-22,,f9fe35c3b5f5dce99d842aa217295bade444d456d118a5b9869ca7938363a063
2018-12-17,local-authority-eng:COP,CBR007,Former Nightclub Meadow Road,https://www.copeland.gov.uk/sites/default/files/attachments/cbr007_former_nightclub_whitehaven.pdf,yes,not owned by a public authority,pending decision,,,54.532218,-3.581813,0.25,,,2017-12-22,,f9fe35c3b5f5dce99d842aa217295bade444d456d118a5b9869ca7938363a063
2017-12-22,local-authority-eng:COP,CBR008,Former Outbuildings Seacote Hotel,https://www.copeland.gov.uk/sites/default/files/attachments/cbr008_former_outbuildings_0.pdf,yes,not owned by a public authority,permissioned,full planning permission,,54.49041,-3.602662,0.46,,,2017-12-22,,f9fe35c3b5f5dce99d842aa217295bade444d456d118a5b9869ca7938363a063
2018-12-17,local-authority-eng:COP,CBR009,Former Sekers Factory Main Street,https://www.copeland.gov.uk/sites/default/files/attachments/cbr009_former_sekers_factory_site_0.pdf,yes,not owned by a public authority,permissioned,full planning permission,,54.539306,-3.560663,1.26,,,2017-12-22,,f9fe35c3b5f5dce99d842aa217295bade444d456d118a5b9869ca7938363a063
2018-12-17,local-authority-eng:COP,CBR010,"Land at East Road, Egremont",https://www.copeland.gov.uk/sites/default/files/attachments/cbr010_land_at_east_road_egremont.pdf,,not owned by a public authority,pending decision,,,54.486307,-3.528062,0.46,,,2017-12-22,,f9fe35c3b5f5dce99d842aa217295bade444d456d118a5b9869ca7938363a063
2017-12-22,local-authority-eng:COP,CBR011,Land rear to Rusper Drive,https://www.copeland.gov.uk/sites/default/files/attachments/cbr011_land_rear_to_rusper_drive_0.pdf,yes,not owned by a public authority,permissioned,outline planning permission,,54.514766,-3.544758,1.55,,,2018-01-31,,f9fe35c3b5f5dce99d842aa217295bade444d456d118a5b9869ca7938363a063
