entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2017-12-22,local-authority-eng:HIN,AS86,"Units on Arthur Street and Kingsfield Road, Barwell",http://www.hinckley-bosworth.gov.uk/brownfieldregister,,not owned by a public authority,not permissioned,,,52.569984,-1.343375,0.8,23,30,2017-12-22,,79ff569aac9b619ea691510a92fade1561de2c659cbe7c606da060605099309b
2017-12-22,local-authority-eng:HIN,AS911,"Industrial Unit and adjacent land, Willowbank Road, Hinckley",http://www.hinckley-bosworth.gov.uk/brownfieldregister,yes,not owned by a public authority,not permissioned,,,52.53672,-1.376499,0.53,15,20,2017-12-22,,79ff569aac9b619ea691510a92fade1561de2c659cbe7c606da060605099309b
2017-12-22,local-authority-eng:HIN,AS477,"Land to the rear of Brethren Meeting Hall, Station Road, Ratby",http://www.hinckley-bosworth.gov.uk/brownfieldregister,,not owned by a public authority,not permissioned,,,52.642967,-1.237204,0.91,23,32,2017-12-22,,79ff569aac9b619ea691510a92fade1561de2c659cbe7c606da060605099309b
2017-12-22,local-authority-eng:HIN,AS36,"Thornton Nurseries and Land South of Resevoir Road, Thornton",http://www.hinckley-bosworth.gov.uk/brownfieldregister,,not owned by a public authority,not permissioned,,,52.66209,-1.306201,0.85,21,30,2017-12-22,,79ff569aac9b619ea691510a92fade1561de2c659cbe7c606da060605099309b
2017-12-22,local-authority-eng:HIN,AS589,"Atherstone Hunt Kennels, Kennel Lane, Witherley",http://www.hinckley-bosworth.gov.uk/brownfieldregister,yes,not owned by a public authority,not permissioned,,,52.571981,-1.515287,0.85,21,30,2017-12-22,,79ff569aac9b619ea691510a92fade1561de2c659cbe7c606da060605099309b
2017-12-22,local-authority-eng:HIN,AS808,"Midland Studio College, London Road, Hinckley",http://www.hinckley-bosworth.gov.uk/brownfieldregister,,not owned by a public authority,not permissioned,,,52.541855,-1.363214,0.36,13,16,2017-12-22,,79ff569aac9b619ea691510a92fade1561de2c659cbe7c606da060605099309b
2017-12-22,local-authority-eng:HIN,AS977,"National Grid Site, Coventry Road, Hinckley",http://www.hinckley-bosworth.gov.uk/brownfieldregister,,not owned by a public authority,pending decision,outline planning permission,,52.538796,-1.386746,1.17,34,43,2017-12-22,,79ff569aac9b619ea691510a92fade1561de2c659cbe7c606da060605099309b
