entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource
2020-06-09,local-authority-eng:HEF,174450,"161 Belmont Road, Hereford, Herefordshire, HR2 7JR",https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=174450&search-term=174450,yes,not owned by a public authority,permissioned,,,,,,6,6,2020-06-09,,Proposed demolition of existing bungalow and erection of new building containing 4 x 1 bed and 1 x 2 bed apartments and 1 x 2 bedroom dwelling.,117af813c96e18a29269c9b3ef0cf801901e5c8c229668b3a25fec2991d69ba9
2020-06-09,local-authority-eng:HEF,174221,"23 Gorsty Lane, Hereford, Herefordshire, HR1 1UL",https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=174221&search-term=174221,yes,not owned by a public authority,permissioned,,,,,,5,5,2020-06-09,,Proposed construction of five dwellings with garages and alterations to existing access.,117af813c96e18a29269c9b3ef0cf801901e5c8c229668b3a25fec2991d69ba9
2020-06-09,local-authority-eng:HEF,183891,"Land at 2 4 6 8 10 and 14 Eign Mill Road, Hereford, HR1 2RS",https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=183891&search-term=183891,yes,not owned by a public authority,permissioned,,,,,,11,11,2020-06-09,,Demolition of 5 bungalows and erection of 11 affordable dwellings.,117af813c96e18a29269c9b3ef0cf801901e5c8c229668b3a25fec2991d69ba9
2020-06-09,local-authority-eng:HEF,172143,"Land at The Hop Kilns, Cold Green Farm, Bosbury, Ledbury, Herefordshire",https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=172143&search-term=172143,yes,not owned by a public authority,permissioned,,,,,,5,5,2020-06-09,,Proposed conversion of redundant hop kilns to form 5 new units of self contained accommodation.,117af813c96e18a29269c9b3ef0cf801901e5c8c229668b3a25fec2991d69ba9
2020-06-09,local-authority-eng:HEF,172544,"North Farm, Birchwood Farm Road, Bosbury, Herefordshire, HR8 1JY",https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=172544&search-term=172544,yes,not owned by a public authority,permissioned,,,,,,6,6,2020-06-09,,"Demolition of steel frame buildings, conversion of existing brick and timber clad farm buildings and construction of new single storey units to provide accommodation for ex-service personnel with communal and visitor rooms.",117af813c96e18a29269c9b3ef0cf801901e5c8c229668b3a25fec2991d69ba9
2020-06-09,local-authority-eng:HEF,181274,"Dev 1 Land At Former Bottling Plant Proposed Erection Of 63 Bed Nursing Home, arden, Walwyn Road, Colwall, Herefordshire",https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=181274&search-term=181274,yes,not owned by a public authority,permissioned,,,,,,31,31,2020-06-09,,"Proposed erection of three storey building accommodating 26 retirement flats. The erection of a terrace of five dwellings with 11 car parking spaces and the erection of a single storey outbuilding accommodating refuse, cycle and garden maintenance storage.",117af813c96e18a29269c9b3ef0cf801901e5c8c229668b3a25fec2991d69ba9
2020-06-09,local-authority-eng:HEF,192397,"Dev 1 Land At Chevenham Close Proposed Demolition And Redevelopment Of Nos 1 To 34, Chevenham Close, Colwall, Herefordshire",https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=192397&search-term=192397,yes,not owned by a public authority,permissioned,,,,,,18,18,2020-06-09,,Proposed variation of condition 2 of planning permission 183826 (Proposed demolition of 1-34 Chevenham Close. Proposed 18 dwellings and apartments with associated car parking and site infrastructure) to amend the housing tenure mix.,117af813c96e18a29269c9b3ef0cf801901e5c8c229668b3a25fec2991d69ba9
2020-06-09,local-authority-eng:HEF,191373,"Land at Aldene, A40 Lea From B4224 To Gloucestershire Boundary, Lea",https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=191373&search-term=191373,yes,not owned by a public authority,permissioned,,,,,,5,5,2020-06-09,,Proposed erection of 5 dwellings,117af813c96e18a29269c9b3ef0cf801901e5c8c229668b3a25fec2991d69ba9
2020-06-09,local-authority-eng:HEF,164109,"45A to 47 West Street, Leominster, Herefordshire, HR6 8EP",https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=164109&search-term=164109,yes,not owned by a public authority,permissioned,,,,,,7,7,2020-06-09,,Redevelopment of existing site for a mixed use of residential and commercial,117af813c96e18a29269c9b3ef0cf801901e5c8c229668b3a25fec2991d69ba9
2020-06-09,local-authority-eng:HEF,150516,"Land at Day One, Ryelands Road, Leominster, Herefordshire",https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=150516&search-term=150516,yes,not owned by a public authority,permissioned,,,,,,14,14,2020-06-09,,Proposed demolition of Day One Publications and the erection of 14 residential apartments with private parking and associated ground works.,117af813c96e18a29269c9b3ef0cf801901e5c8c229668b3a25fec2991d69ba9
