entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource
2019-12-19,local-authority-eng:WOI,BLR2019001,"Part of Barnsbury Site 2, Hawthorn Road, Woking, GU22 0BN",http://www.woking2027.info/ldfregisters,,owned by a public authority,not permissioned,,,51.305,-0.566,0.31,8,8,2018-12-20,,Amended version of pre-existing site.,d86d8d0dfc5ae7426838a785d05257aff9f72d0d1c02823d517a99908e9178e3
2019-12-19,local-authority-eng:WOI,BLR2019002,"101-111 Chertsey Road, Woking, GU21 5BW",http://www.woking2027.info/ldfregisters,,not owned by a public authority,permissioned,other,,51.322,-0.554,0.24,64,64,2018-12-20,,"Amended version of pre-existing site. 111 Chertsey Road planning history is detailed. 101 Chertsey Road: no planning history.. 111 Chertsey Road: ""Prior notification for a proposed change of use of offices (B1) to dwelling (C3) to create 5 no. self-contained apartments"" (PLAN/2019/0038); ""Prior Notification for proposed Change of Use from Office Use (Use Class B1(a)) to Dwellinghouse Use (Use Class C3) to provide 49x one bed self-contained flats"" (PLAN/2018/1167); ""Prior notification for a proposed change of use of offices (B1) to dwellings (C3) - conversion of existing office building into residential to provide 27No. apartments (24No. x 1 bed and 3No. x 2 bed)."" (PLAN/2017/0800).",d86d8d0dfc5ae7426838a785d05257aff9f72d0d1c02823d517a99908e9178e3
2019-12-19,local-authority-eng:WOI,BLR2019003,"The Crescent, Heathside Crescent, Woking, GU22 7AG",http://www.woking2027.info/ldfregisters,,not owned by a public authority,not permissioned,,,51.317,-0.557,0.06,10,10,2018-12-20,,Amended version of pre-existing site.,d86d8d0dfc5ae7426838a785d05257aff9f72d0d1c02823d517a99908e9178e3
2019-12-19,local-authority-eng:WOI,BLR2019004,"Station Plaza, Station Approach, Woking",http://www.woking2027.info/ldfregisters,,owned by a public authority,not permissioned,,,51.318,-0.557,0.38,200,200,2019-12-19,,No planning history to date.,d86d8d0dfc5ae7426838a785d05257aff9f72d0d1c02823d517a99908e9178e3
2019-12-19,local-authority-eng:WOI,NSHLAASJT001,"Edbrooke House, 11-13 St John's Road, St John's, GU21 7SE",http://www.woking2027.info/ldfregisters,yes,not owned by a public authority,permissioned,full planning permission,,51.312,-5.951,0.04,5,5,2018-12-20,,PLAN/2017/0774. New entry in 2018.,d86d8d0dfc5ae7426838a785d05257aff9f72d0d1c02823d517a99908e9178e3
2019-12-19,local-authority-eng:WOI,SHLAABWB012,"Library, 71 High Road, Byfleet, KT14 7QN",http://www.woking2027.info/ldfregisters,,owned by a public authority,not permissioned,,,54.396,-5.681,0.13,12,12,2017-12-20,,Site is in Flood Zone 2,d86d8d0dfc5ae7426838a785d05257aff9f72d0d1c02823d517a99908e9178e3
2019-12-19,local-authority-eng:WOI,SHLAABWB022,"Land at Station Approach, West Byfleet KT14 6NG",http://www.woking2027.info/ldfregisters,,not owned by a public authority,permissioned,outline planning permission,,54.378,-5.682,0.91,214,214,2017-12-20,,"PLAN/2017/0128 granted at Planning committee, pending signed S106 agreement. Relates the part of the site east of Station Approach.. ""Outline planning application (all matters reserved except for access) for demolition of all buildings on the site and retail and leisure led mixed use redevelopment comprising up to 5,000 sqm GIA of retail and leisure uses (Use Classes A1/A2/A3/A4/A5), up to 2,000 sqm GIA of commercial use (Use Class B1a), up to 20,500sq m GIA residential (or maximum of 255 units) (Use Class C2/C3 or C3), up to 300 sqm GIA of community use (Use Class D1), together with the provision of basement space, car and cycle parking, highway works, public realm improvements and associated works (amended plans relating to north-west corner of Building B1).""",d86d8d0dfc5ae7426838a785d05257aff9f72d0d1c02823d517a99908e9178e3
2019-12-19,local-authority-eng:WOI,SHLAABWB024,"Camphill Club and Scout Hut, Camphill Road, West Byfleet KT14 6EF",http://www.woking2027.info/ldfregisters,,not owned by a public authority,not permissioned,,,54.381,-5.677,0.38,28,28,2017-12-20,,No planning history to date.,d86d8d0dfc5ae7426838a785d05257aff9f72d0d1c02823d517a99908e9178e3
2019-12-19,local-authority-eng:WOI,SHLAABWB025,"1, 3, 5, 7, 9, 11, 13 and 15, Old Woking Road, West Byfleet, KT14 6LW",http://www.woking2027.info/ldfregisters,yes,not owned by a public authority,permissioned,full planning permission,,54.378,-5.683,0.14,8,8,2017-12-20,,"There are a number of permissions on this site: PLAN/2016/1019 approved for 2 flats; PLAN/2011/0680 for 3 flats; PLAN/2015/1362 for 5 flats (the latter permission is detailed under DevelopmentDescription, and is under construction).. ""Part retrospective application for change of use into five self contained flats (4No. 1 Bed & 1No. 2 Bed) with retention of 2No. reduced size retail units on the ground floor. Associated erection of 2No. rear dormers, alterations to side and rear fenestration, formation of additional doorway to front elevation, demolition of existing single storey rear extensions, formation of courtyard and provision of five car parking spaces and bin and cycle storage with soft landscaping.""",d86d8d0dfc5ae7426838a785d05257aff9f72d0d1c02823d517a99908e9178e3
2019-12-19,local-authority-eng:WOI,SHLAABWB027,"Globe House, Lavender Park Road, West Byfleet KT14 6ND",http://www.woking2027.info/ldfregisters,,not owned by a public authority,permissioned,full planning permission,,51.339,-0.505,0.08,6,6,2017-12-20,,"PLAN/2016/0990 permitted subject to legal agreement. PLAN/2016/0180 refused.. ""Extension of the existing Globe House to increase living space on existing apartments and to create 6no self contained flats (3no studio and 3no 1 bed units) with associated landscaping works (Amended Description) (Amended Plans).""",d86d8d0dfc5ae7426838a785d05257aff9f72d0d1c02823d517a99908e9178e3
2019-12-19,local-authority-eng:WOI,SHLAABWB032,"3 Claremont Road, West Byfleet, KT14 6DY",http://www.woking2027.info/ldfregisters,,not owned by a public authority,permissioned,full planning permission,,54.377,-5.679,0.06,6,6,2017-12-20,,"PLAN/2017/0761 permitted subject to legal agreement.. ""Change of use and sub-division of existing office (B1a use) building into 3x three storey dwellings (2x bed), erection of two storey rear extension, insertion of side-facing windows and associated external alterations plus erection of 3x two storey terraced dwellings (1x bed) to the rear plus associated parking and landscaping following demolition of existing garage (Amended Plans & Description)""",d86d8d0dfc5ae7426838a785d05257aff9f72d0d1c02823d517a99908e9178e3
2019-12-19,local-authority-eng:WOI,SHLAACAN001,"Trizancia House and Woodstead House, 72 Chertsey Road, Woking, GU21 5BJ",http://www.woking2027.info/ldfregisters,,not owned by a public authority,not permissioned,,,54.346,-5.708,0.15,50,50,2017-12-20,,References for planning history PLAN/2015/0545 and PLAN/2014/0759,d86d8d0dfc5ae7426838a785d05257aff9f72d0d1c02823d517a99908e9178e3
2019-12-19,local-authority-eng:WOI,SHLAACAN002,"The Cornerstone, The Broadway and Elizabeth House, Duke Street, Woking, GU21 5AS",http://www.woking2027.info/ldfregisters,yes,not owned by a public authority,permissioned,full planning permission,,54.346,-5.712,0.21,94,94,2017-12-20,,"Site yield is based on the most recent prior approval (PLAN/2019/0645).. ""Prior notification for a proposed change of use - conversion of Elizabeth House and The Cornerstone office buildings (Class B1a) to create 70 residential units (Class C3) (PLAN/2016/0423); Prior notification for a proposed change of use from office (Use Class B1a) to 94x residential units (Use Class C3). (PLAN/2019/0645)""",d86d8d0dfc5ae7426838a785d05257aff9f72d0d1c02823d517a99908e9178e3
2019-12-19,local-authority-eng:WOI,SHLAACAN004,"2-24 and 13-28 Commercial Way and High Street, Woking, GU21 6BW",http://www.woking2027.info/ldfregisters,,mixed ownership,not permissioned,,,54.343,-5.714,0.45,50,50,2017-12-20,,,d86d8d0dfc5ae7426838a785d05257aff9f72d0d1c02823d517a99908e9178e3
2019-12-19,local-authority-eng:WOI,SHLAACAN006,"1-12 and 26-34 High Street and Commercial Way, Woking GU21 6EN",http://www.woking2027.info/ldfregisters,,mixed ownership,not permissioned,,,54.344,-5.713,0.58,149,149,2017-12-20,,,d86d8d0dfc5ae7426838a785d05257aff9f72d0d1c02823d517a99908e9178e3
