entry-date,organisation,site,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2018-09-30,local-authority-eng:EST,ESBC-BR1,52.787579,-1.629437,0.53,,,2017-09-29,,2123433b9c86c1d24c77556eb3e1bb9f347a3cf67d27a2078e1e971741650419
2017-09-29,local-authority-eng:EST,ESBC-BR2,52.809849,-1.630465,9.08,,,2017-09-29,,2123433b9c86c1d24c77556eb3e1bb9f347a3cf67d27a2078e1e971741650419
2017-09-29,local-authority-eng:EST,ESBC-BR3,52.804257,-1.627397,2.91,,,2017-09-29,,2123433b9c86c1d24c77556eb3e1bb9f347a3cf67d27a2078e1e971741650419
2018-09-30,local-authority-eng:EST,ESBC-BR4,52.806050,-1.625899,2.64,,,2017-09-29,,2123433b9c86c1d24c77556eb3e1bb9f347a3cf67d27a2078e1e971741650419
2017-09-29,local-authority-eng:EST,ESBC-BR5,52.790324,-1.654430,19.27,,,2017-09-29,,2123433b9c86c1d24c77556eb3e1bb9f347a3cf67d27a2078e1e971741650419
2017-09-29,local-authority-eng:EST,ESBC-BR6,52.816628,-1.630615,8.09,,,2017-09-29,,2123433b9c86c1d24c77556eb3e1bb9f347a3cf67d27a2078e1e971741650419
2018-09-30,local-authority-eng:EST,ESBC-BR7,52.896205,-1.865325,1.94,,,2017-09-29,,2123433b9c86c1d24c77556eb3e1bb9f347a3cf67d27a2078e1e971741650419
2017-09-29,local-authority-eng:EST,ESBC-BR8,52.898156,-1.857961,4.4,,,2017-09-29,,2123433b9c86c1d24c77556eb3e1bb9f347a3cf67d27a2078e1e971741650419
2017-09-29,local-authority-eng:EST,ESBC-BR9,52.950679,-1.842430,0.52,,,2017-09-29,,2123433b9c86c1d24c77556eb3e1bb9f347a3cf67d27a2078e1e971741650419
2018-09-30,local-authority-eng:EST,ESBC-BR10,52.811431,-1.633345,4.1,,,2017-09-29,,2123433b9c86c1d24c77556eb3e1bb9f347a3cf67d27a2078e1e971741650419
2017-09-29,local-authority-eng:EST,ESBC-BR11,52.820505,-1.652351,0.37,,,2017-09-29,,2123433b9c86c1d24c77556eb3e1bb9f347a3cf67d27a2078e1e971741650419
2018-09-30,local-authority-eng:EST,ESBC-BR12,52.804764,-1.646053,2.21,,,2017-09-29,,2123433b9c86c1d24c77556eb3e1bb9f347a3cf67d27a2078e1e971741650419
2018-09-30,local-authority-eng:EST,ESBC-BR13,52.808559,-1.631766,0.26,,,2017-09-29,,2123433b9c86c1d24c77556eb3e1bb9f347a3cf67d27a2078e1e971741650419
2017-09-29,local-authority-eng:EST,ESBC-BR14,52.799658,-1.643232,0.19,,,2017-09-29,,2123433b9c86c1d24c77556eb3e1bb9f347a3cf67d27a2078e1e971741650419
2017-09-29,local-authority-eng:EST,ESBC-BR15,52.803323,-1.642164,0.28,,,2017-09-29,,2123433b9c86c1d24c77556eb3e1bb9f347a3cf67d27a2078e1e971741650419
2017-09-29,local-authority-eng:EST,ESBC-BR16,52.813347,-1.636711,0.22,,,2017-09-29,,2123433b9c86c1d24c77556eb3e1bb9f347a3cf67d27a2078e1e971741650419
2017-09-29,local-authority-eng:EST,ESBC-BR18,52.894430,-1.869790,0.87,,,2017-09-29,,2123433b9c86c1d24c77556eb3e1bb9f347a3cf67d27a2078e1e971741650419
2018-09-30,local-authority-eng:EST,ESBC-BR19,52.813070,-1.637114,0.13,,,2017-09-29,,2123433b9c86c1d24c77556eb3e1bb9f347a3cf67d27a2078e1e971741650419
2018-09-30,local-authority-eng:EST,ESBC-BR20,52.816168,-1.633023,0.1,,,2017-09-29,,2123433b9c86c1d24c77556eb3e1bb9f347a3cf67d27a2078e1e971741650419
2017-09-29,local-authority-eng:EST,ESBC-BR22,52.803490,-1.629510,0.02,,,2017-09-29,,2123433b9c86c1d24c77556eb3e1bb9f347a3cf67d27a2078e1e971741650419
2017-09-29,local-authority-eng:EST,ESBC-BR23,52.802294,-1.629313,0.04,,,2017-09-29,,2123433b9c86c1d24c77556eb3e1bb9f347a3cf67d27a2078e1e971741650419
2018-09-30,local-authority-eng:EST,ESBC-BR24,52.803900,-1.634105,0.09,,,2017-09-29,,2123433b9c86c1d24c77556eb3e1bb9f347a3cf67d27a2078e1e971741650419
2018-09-30,local-authority-eng:EST,ESBC-BR25,52.807991,-1.631208,0.04,,,2017-09-29,,2123433b9c86c1d24c77556eb3e1bb9f347a3cf67d27a2078e1e971741650419
2018-09-30,local-authority-eng:EST,ESBC-BR26,52.798697,-1.631746,0.1,,,2017-09-29,,2123433b9c86c1d24c77556eb3e1bb9f347a3cf67d27a2078e1e971741650419
2017-09-29,local-authority-eng:EST,ESBC-BR27,52.801961,-1.634981,0.14,,,2017-09-29,,2123433b9c86c1d24c77556eb3e1bb9f347a3cf67d27a2078e1e971741650419
2018-09-30,local-authority-eng:EST,ESBC-BR29,52.808494,-1.631055,0.38,,,2017-09-29,,2123433b9c86c1d24c77556eb3e1bb9f347a3cf67d27a2078e1e971741650419
2018-09-30,local-authority-eng:EST,ESBC-BR30,52.897981,-1.862094,0.2,,,2017-09-29,,2123433b9c86c1d24c77556eb3e1bb9f347a3cf67d27a2078e1e971741650419
2018-09-30,local-authority-eng:EST,ESBC-BR31,52.901482,-1.865384,0.15,,,2017-09-29,,2123433b9c86c1d24c77556eb3e1bb9f347a3cf67d27a2078e1e971741650419
2017-09-29,local-authority-eng:EST,ESBC-BR32,52.904465,-1.864230,1.45,,,2017-09-29,,2123433b9c86c1d24c77556eb3e1bb9f347a3cf67d27a2078e1e971741650419
2018-09-30,local-authority-eng:EST,ESBC-BR33,52.858764,-1.684646,0.01,,,2017-09-29,,2123433b9c86c1d24c77556eb3e1bb9f347a3cf67d27a2078e1e971741650419
2018-09-30,local-authority-eng:EST,ESBC-BR34,52.789143,-1.665783,2.56,,,2017-09-29,,2123433b9c86c1d24c77556eb3e1bb9f347a3cf67d27a2078e1e971741650419
2018-09-30,local-authority-eng:EST,ESBC-BR35,52.796475,-1.637192,0.09,,,2017-09-29,,2123433b9c86c1d24c77556eb3e1bb9f347a3cf67d27a2078e1e971741650419
2018-09-30,local-authority-eng:EST,ESBC-BR36,52.794702,-1.608229,3.48,,,2017-09-29,,2123433b9c86c1d24c77556eb3e1bb9f347a3cf67d27a2078e1e971741650419
2018-09-30,local-authority-eng:EST,ESBC-BR37,52.899410,-1.861792,0.17,,,2017-09-29,,2123433b9c86c1d24c77556eb3e1bb9f347a3cf67d27a2078e1e971741650419
2018-09-30,local-authority-eng:EST,ESBC-BR39,52.798699,-1.632339,0.07,,,2018-09-30,,2123433b9c86c1d24c77556eb3e1bb9f347a3cf67d27a2078e1e971741650419
2018-09-30,local-authority-eng:EST,ESBC-BR40,52.805523,-1.632801,0.06,,,2018-09-30,,2123433b9c86c1d24c77556eb3e1bb9f347a3cf67d27a2078e1e971741650419
2018-09-30,local-authority-eng:EST,ESBC-BR41,52.793116,-1.623607,0.11,,,2018-09-30,,2123433b9c86c1d24c77556eb3e1bb9f347a3cf67d27a2078e1e971741650419
2018-09-30,local-authority-eng:EST,ESBC-BR42,52.785374,-1.625972,0.45,,,2018-09-30,,2123433b9c86c1d24c77556eb3e1bb9f347a3cf67d27a2078e1e971741650419
2018-09-30,local-authority-eng:EST,ESBC-BR43,52.807261,-1.627831,0.06,,,2018-09-30,,2123433b9c86c1d24c77556eb3e1bb9f347a3cf67d27a2078e1e971741650419
2018-09-30,local-authority-eng:EST,ESBC-BR44,52.810776,-1.645382,0.18,,,2018-09-30,,2123433b9c86c1d24c77556eb3e1bb9f347a3cf67d27a2078e1e971741650419
2018-09-30,local-authority-eng:EST,ESBC-BR45,52.809618,-1.643003,0.25,,,2018-09-30,,2123433b9c86c1d24c77556eb3e1bb9f347a3cf67d27a2078e1e971741650419
2018-09-30,local-authority-eng:EST,ESBC-BR46,52.804258,-1.633508,0.1,,,2018-09-30,,2123433b9c86c1d24c77556eb3e1bb9f347a3cf67d27a2078e1e971741650419
2018-09-30,local-authority-eng:EST,ESBC-BR47,52.809687,-1.627455,3.6,,,2018-09-30,,2123433b9c86c1d24c77556eb3e1bb9f347a3cf67d27a2078e1e971741650419
2018-09-30,local-authority-eng:EST,ESBC-BR48,52.801731,-1.630385,0.05,,,2018-09-30,,2123433b9c86c1d24c77556eb3e1bb9f347a3cf67d27a2078e1e971741650419
2018-09-30,local-authority-eng:EST,ESBC-BR49,52.801823,-1.636733,0.08,,,2018-09-30,,2123433b9c86c1d24c77556eb3e1bb9f347a3cf67d27a2078e1e971741650419
2018-09-30,local-authority-eng:EST,ESBC-BR50,52.825006,-1.648531,0.08,,,2018-09-30,,2123433b9c86c1d24c77556eb3e1bb9f347a3cf67d27a2078e1e971741650419
2018-09-30,local-authority-eng:EST,ESBC-BR51,52.806824,-1.652682,0.53,,,2018-09-30,,2123433b9c86c1d24c77556eb3e1bb9f347a3cf67d27a2078e1e971741650419
2018-12-01,local-authority-eng:EST,ESBC-BR52,52.804089,-1.637040,2.37,,,2018-12-01,,2123433b9c86c1d24c77556eb3e1bb9f347a3cf67d27a2078e1e971741650419
