entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource
2017-12-15,local-authority-eng:CAB,5.02,"The Paddocks Trading Estate, Cherry Hinton Road",https://www.cambridge.gov.uk/sites/default/files/brownfield-site-5-02.pdf,,not owned by a public authority,not permissioned,,,52.187739,0.15547,2.8,,,2017-12-15,,". ""Housing Allocation"". https://www.cambridge.gov.uk/local-plan-2006",cfae2c0d96edc472fc272945ff02f2ec48c8da2503a1429ab2e046c56a54fdad
2017-12-15,local-authority-eng:CAB,5.04,379-381 Milton Road,https://www.cambridge.gov.uk/sites/default/files/brownfield-site-5-04.pdf,,not owned by a public authority,not permissioned,,,52.229881,0.145387,2.41,,,2017-12-15,,". ""Housing Allocation"". https://www.cambridge.gov.uk/local-plan-2006",cfae2c0d96edc472fc272945ff02f2ec48c8da2503a1429ab2e046c56a54fdad
2017-12-15,local-authority-eng:CAB,5.06,"British Telecom Site, Long Road",https://www.cambridge.gov.uk/sites/default/files/brownfield-site-5-06.pdf,,not owned by a public authority,not permissioned,,,52.181192,0.120299,1.67,,,2017-12-15,,". ""Housing Allocation"". https://www.cambridge.gov.uk/local-plan-2006",cfae2c0d96edc472fc272945ff02f2ec48c8da2503a1429ab2e046c56a54fdad
2017-12-15,local-authority-eng:CAB,5.07,"Willowcroft, Histon Road",https://www.cambridge.gov.uk/sites/default/files/brownfield-site-5-07.pdf,yes,mixed ownership,permissioned,full planning permission,,52.218776,0.109732,1.47,,,2017-12-15,,"Part of site permissioned: See planning applications 14/1254/FUL, 15/1286/S73, 15/1369/FUl and 17/0412/S73. ""Housing Allocation"". https://idox.cambridge.gov.uk/online-applications/",cfae2c0d96edc472fc272945ff02f2ec48c8da2503a1429ab2e046c56a54fdad
2017-12-15,local-authority-eng:CAB,5.12,"Land at Parkside Police Station, Parkside",https://www.cambridge.gov.uk/sites/default/files/brownfield-site-5-12.pdf,,owned by a public authority,not permissioned,,,52.203477,0.130532,0.48,,,2017-12-15,,"""Part of larger allocation including the firestation site, which has now been redeveloped"". ""Housing Allocation"". https://www.cambridge.gov.uk/local-plan-2006",cfae2c0d96edc472fc272945ff02f2ec48c8da2503a1429ab2e046c56a54fdad
2017-12-15,local-authority-eng:CAB,5.14,"Ridgeons, Cavendish Road",https://www.cambridge.gov.uk/sites/default/files/brownfield-site-5-14.pdf,yes,not owned by a public authority,pending decision,,,52.201537,0.144915,0.8,,,2017-12-15,,"""Application 16/1904/OUT pending consideration for larger site area"". ""Housing Allocation"". https://idox.cambridge.gov.uk/online-applications/",cfae2c0d96edc472fc272945ff02f2ec48c8da2503a1429ab2e046c56a54fdad
2017-12-15,local-authority-eng:CAB,5.15,Henry Giles House Chesterton Road,https://www.cambridge.gov.uk/sites/default/files/brownfield-site-5-15.pdf,,mixed ownership,not permissioned,,,52.213795,0.120464,0.77,,,2017-12-15,,". ""Housing Allocation"". https://www.cambridge.gov.uk/local-plan-2006",cfae2c0d96edc472fc272945ff02f2ec48c8da2503a1429ab2e046c56a54fdad
2017-12-15,local-authority-eng:CAB,5.18,Sandy Lane,https://www.cambridge.gov.uk/sites/default/files/brownfield-site-5-18.pdf,,not owned by a public authority,permissioned,full planning permission,,52.215092,0.133918,0.6,,,2017-12-15,,"""Three applications on site: 03/0406/FUL, 03/1241/FUL and 06/1305/FUL"". ""Residential"". https://idox.cambridge.gov.uk/online-applications/",cfae2c0d96edc472fc272945ff02f2ec48c8da2503a1429ab2e046c56a54fdad
2017-12-15,local-authority-eng:CAB,9.04,Cambridge Northern Fringe East,https://www.cambridge.gov.uk/sites/default/files/brownfield-site-9-04.pdf,,mixed ownership,not permissioned,,,52.231894,0.158974,52.64,,,2017-12-15,,"""Minimum number of dwellings has not yet been determined. Larger site proposed through emerging Local Plan"". ""Mixed-use Area Action Plan Designation"". https://www.cambridge.gov.uk/cambridge-northern-fringe-east-area-action-plan",cfae2c0d96edc472fc272945ff02f2ec48c8da2503a1429ab2e046c56a54fdad
2017-12-15,local-authority-eng:CAB,06/0552/FUL,Betjeman House Broadcasting House Botanic House and Public Houses at 106-108 Hills Road,https://www.cambridge.gov.uk/sites/default/files/brownfield-site-06-0552-ful.pdf,,not owned by a public authority,permissioned,full planning permission,,52.194169,0.131531,0.7,,,2017-12-15,,"""Also housing allocation 7.02 in the Cambridge Local Plan 2006. The Botanic House building has been redeveloped"". ""156 residential units including 40% affordable housing"". https://idox.cambridge.gov.uk/online-applications/",cfae2c0d96edc472fc272945ff02f2ec48c8da2503a1429ab2e046c56a54fdad
