entry-date,organisation,site,site-plan-url,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2016-12-01,local-authority-eng:TFW,BR3,http://www.telford.gov.uk/downloads/file/6576/br3_-_grange_park_primary_school,52.657732,-2.43151,0.58,37,,2016-12-01,,812f3116e2f1113add20738f9aae4c78f9688a5910555a6030486cd197dc8fe5
2018-11-26,local-authority-eng:TFW,BR4,http://www.telford.gov.uk/downloads/file/6577/br4_-_sutherland_cooperative_academy,52.712735,-2.447226,5.29,123,,2016-12-01,,812f3116e2f1113add20738f9aae4c78f9688a5910555a6030486cd197dc8fe5
2016-12-01,local-authority-eng:TFW,BR5,http://www.telford.gov.uk/downloads/file/6578/br5_-_land_at_park_road_dawley_bank,52.674336,-2.466977,0.54,20,,2016-12-01,,812f3116e2f1113add20738f9aae4c78f9688a5910555a6030486cd197dc8fe5
2018-11-26,local-authority-eng:TFW,BR6,http://www.telford.gov.uk/downloads/file/6579/br6_-_land_back_of_constitutional_hil,52.702442,-2.513879,0.253,4,,2016-12-01,,812f3116e2f1113add20738f9aae4c78f9688a5910555a6030486cd197dc8fe5
2016-12-01,local-authority-eng:TFW,BR10,http://www.telford.gov.uk/downloads/file/6580/br10_-_old_park_1_old_park_way,52.679411,-2.463348,6,200,,2016-12-01,,812f3116e2f1113add20738f9aae4c78f9688a5910555a6030486cd197dc8fe5
2016-12-01,local-authority-eng:TFW,BR11,http://www.telford.gov.uk/downloads/file/6581/br11_-_land_off_garfield_road_mossey_green,52.688482,-2.468045,1.052,30,,2016-12-01,,812f3116e2f1113add20738f9aae4c78f9688a5910555a6030486cd197dc8fe5
2016-12-01,local-authority-eng:TFW,BR13,http://www.telford.gov.uk/downloads/file/6582/br13_-_land_east_of_fence_road,52.668193,-2.478874,0.43,13,,2016-12-01,,812f3116e2f1113add20738f9aae4c78f9688a5910555a6030486cd197dc8fe5
2018-11-26,local-authority-eng:TFW,BR14,http://www.telford.gov.uk/downloads/file/6583/br14_-_granville_donnington,52.710194,-2.427055,15.24,350,,2016-12-01,,812f3116e2f1113add20738f9aae4c78f9688a5910555a6030486cd197dc8fe5
2017-12-01,local-authority-eng:TFW,BR15,http://www.telford.gov.uk/downloads/file/6584/br15_-_land_fronting_south_side_of_water_lane,52.770454,-2.378554,1.38,67,,2016-12-01,,812f3116e2f1113add20738f9aae4c78f9688a5910555a6030486cd197dc8fe5
2016-12-01,local-authority-eng:TFW,BR16,http://www.telford.gov.uk/downloads/file/6585/br16_-_old_park_2_colliersway,52.682011,-2.460624,6.571,78,,2016-12-01,,812f3116e2f1113add20738f9aae4c78f9688a5910555a6030486cd197dc8fe5
2017-12-01,local-authority-eng:TFW,BR17,http://www.telford.gov.uk/downloads/file/6586/br17_-_land_at_mossey_green_land_off_garfield_road,52.687973,-2.467078,0.607,20,,2016-12-01,,812f3116e2f1113add20738f9aae4c78f9688a5910555a6030486cd197dc8fe5
2017-12-01,local-authority-eng:TFW,BR18,http://www.telford.gov.uk/downloads/file/6587/br18_-_88-102_potters_bank_holyhead_road_ketley,52.696236,-2.473455,0.64,12,,2016-12-01,,812f3116e2f1113add20738f9aae4c78f9688a5910555a6030486cd197dc8fe5
2016-12-01,local-authority-eng:TFW,BR20,http://www.telford.gov.uk/downloads/file/6588/br20_-_british_sugar_allscott,52.708592,-2.583472,30.279,470,,2016-12-01,,812f3116e2f1113add20738f9aae4c78f9688a5910555a6030486cd197dc8fe5
