entry-date,organisation,site,site-address,site-plan-url,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2018-12-12,local-authority-eng:WAE,10a,"Dunsfold Aerodrome, Stovolds Hill, Cranleigh",http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,51.116287,-0.535655,214,2600,2600,2017-12-15,,4739ebb91d92be2a74b008c4f3d2a6cbeaa2eb7fc04abb8ed96973c1693a533a
2017-12-15,local-authority-eng:WAE,130,"Cranleigh C of E Primary School (Infant), Church Lane, Cranleigh",http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,51.142543,-0.485138,0.61,20,20,2017-12-15,,4739ebb91d92be2a74b008c4f3d2a6cbeaa2eb7fc04abb8ed96973c1693a533a
2018-12-12,local-authority-eng:WAE,132a,"Coal Yard, 6 The Street, Wrecclesham, Farnham",http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,51.199572,-0.818791,0.27,,,2017-12-15,,4739ebb91d92be2a74b008c4f3d2a6cbeaa2eb7fc04abb8ed96973c1693a533a
2017-12-15,local-authority-eng:WAE,133a,"Colemans Yard, Wrecclesham Road, Farnham",http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,51.199891,-0.816597,0.24,10,10,2017-12-15,,4739ebb91d92be2a74b008c4f3d2a6cbeaa2eb7fc04abb8ed96973c1693a533a
2018-12-12,local-authority-eng:WAE,144,"Central Hindhead, London Road, Hindhead",http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,51.114454,-0.731214,1.64,34,34,2017-12-15,,4739ebb91d92be2a74b008c4f3d2a6cbeaa2eb7fc04abb8ed96973c1693a533a
2018-12-12,local-authority-eng:WAE,245,"Site of 5 to 21 Wey Hill, Haslemere",http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,51.087916,-0.723759,0.31,,,2017-12-15,,4739ebb91d92be2a74b008c4f3d2a6cbeaa2eb7fc04abb8ed96973c1693a533a
2017-12-15,local-authority-eng:WAE,264,"Victoria House, South Street Farnham",http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,51.214098,-0.796,0.06,8,8,2017-12-15,,4739ebb91d92be2a74b008c4f3d2a6cbeaa2eb7fc04abb8ed96973c1693a533a
2018-12-12,local-authority-eng:WAE,368,"Wheeler Street Nurseries, Wheeler Lane, Witley, Godalming",http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,51.157427,-0.649866,0.71,20,20,2017-12-15,,4739ebb91d92be2a74b008c4f3d2a6cbeaa2eb7fc04abb8ed96973c1693a533a
2017-12-15,local-authority-eng:WAE,383a,"Cranleigh C of E Primary School (Junior), Parsonage Road, Cranleigh",http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,51.142425,-0.488259,1.98,70,70,2017-12-15,,4739ebb91d92be2a74b008c4f3d2a6cbeaa2eb7fc04abb8ed96973c1693a533a
2017-12-15,local-authority-eng:WAE,478a,"Part of SSE Farnham Depot, Lower Weybourne Lane, Farnham",http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,51.23189,-0.771015,1.79,52,52,2017-12-15,,4739ebb91d92be2a74b008c4f3d2a6cbeaa2eb7fc04abb8ed96973c1693a533a
