entry-date,organisation,site,latitude,longitude,hectares,start-date,end-date,resource
2017-12-22,http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-01,"178738, 178601","543575, 543397",1.82,2017-12-22,,327cd759a67bf062632b8906638d622fbf3b2bad0c29020a1cdf191920023ebb
2017-12-22,http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-02,178671,545095,0.09,2017-12-22,,327cd759a67bf062632b8906638d622fbf3b2bad0c29020a1cdf191920023ebb
2017-12-22,http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-03,178181,539598,2.2,2017-12-22,,327cd759a67bf062632b8906638d622fbf3b2bad0c29020a1cdf191920023ebb
2017-12-22,http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-04,177231,543066,4.41,2017-12-22,,327cd759a67bf062632b8906638d622fbf3b2bad0c29020a1cdf191920023ebb
2017-12-22,http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-05,175438,540685,5.04,2017-12-22,,327cd759a67bf062632b8906638d622fbf3b2bad0c29020a1cdf191920023ebb
2017-12-22,http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-06,177026,540786,0.07,2017-12-22,,327cd759a67bf062632b8906638d622fbf3b2bad0c29020a1cdf191920023ebb
2017-12-22,http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-07,177131,537735,0.03,2017-12-22,,327cd759a67bf062632b8906638d622fbf3b2bad0c29020a1cdf191920023ebb
2017-12-22,http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-08,178712,539402,3.6,2017-12-22,,327cd759a67bf062632b8906638d622fbf3b2bad0c29020a1cdf191920023ebb
2017-12-22,http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-09,177505,537790,0.13,2017-12-22,,327cd759a67bf062632b8906638d622fbf3b2bad0c29020a1cdf191920023ebb
2017-12-22,http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-10,179240,543051,0.76,2017-12-22,,327cd759a67bf062632b8906638d622fbf3b2bad0c29020a1cdf191920023ebb
2017-12-22,http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-11,178974,540080,8.01,2017-12-22,,327cd759a67bf062632b8906638d622fbf3b2bad0c29020a1cdf191920023ebb
2017-12-22,http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-12,179234,542828,0.13,2017-12-22,,327cd759a67bf062632b8906638d622fbf3b2bad0c29020a1cdf191920023ebb
2017-12-22,http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-13,178236,540200,0.1,2017-12-22,,327cd759a67bf062632b8906638d622fbf3b2bad0c29020a1cdf191920023ebb
2017-12-22,http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-14,179134,543766,14.98,2017-12-22,,327cd759a67bf062632b8906638d622fbf3b2bad0c29020a1cdf191920023ebb
2017-12-22,http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-15,178594,546816,0.11,2017-12-22,,327cd759a67bf062632b8906638d622fbf3b2bad0c29020a1cdf191920023ebb
2017-12-22,http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-16,177213,537852,0.03,2017-12-22,,327cd759a67bf062632b8906638d622fbf3b2bad0c29020a1cdf191920023ebb
2017-12-22,http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-17,179522,539786,0.43,2017-12-22,,327cd759a67bf062632b8906638d622fbf3b2bad0c29020a1cdf191920023ebb
2017-12-22,http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-18,178315,539346,0.09,2017-12-22,,327cd759a67bf062632b8906638d622fbf3b2bad0c29020a1cdf191920023ebb
2017-12-22,http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-19,174392,542612,0.43,2017-12-22,,327cd759a67bf062632b8906638d622fbf3b2bad0c29020a1cdf191920023ebb
2017-12-22,http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-20,178746,543123,0.09,2017-12-22,,327cd759a67bf062632b8906638d622fbf3b2bad0c29020a1cdf191920023ebb
2017-12-22,http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-21,179174,543431,0.43,2017-12-22,,327cd759a67bf062632b8906638d622fbf3b2bad0c29020a1cdf191920023ebb
2017-12-22,http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-22,174757,540394,0.07,2017-12-22,,327cd759a67bf062632b8906638d622fbf3b2bad0c29020a1cdf191920023ebb
2017-12-22,http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-23,174384,542921,0.07,2017-12-22,,327cd759a67bf062632b8906638d622fbf3b2bad0c29020a1cdf191920023ebb
2017-12-22,http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-24,178506,540234,0.08,2017-12-22,,327cd759a67bf062632b8906638d622fbf3b2bad0c29020a1cdf191920023ebb
2017-12-22,http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-25,178787,543462,0.08,2017-12-22,,327cd759a67bf062632b8906638d622fbf3b2bad0c29020a1cdf191920023ebb
2017-12-22,http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-26,175501,540982,4.73,2017-12-22,,327cd759a67bf062632b8906638d622fbf3b2bad0c29020a1cdf191920023ebb
2017-12-22,http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-27,175230,541092,4.78,2017-12-22,,327cd759a67bf062632b8906638d622fbf3b2bad0c29020a1cdf191920023ebb
2017-12-22,http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-28,175720,540623,4.09,2017-12-22,,327cd759a67bf062632b8906638d622fbf3b2bad0c29020a1cdf191920023ebb
2017-12-22,http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-29,178978,544082,0.84,2017-12-22,,327cd759a67bf062632b8906638d622fbf3b2bad0c29020a1cdf191920023ebb
2017-12-22,http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-30,178552,543069,0.25,2017-12-22,,327cd759a67bf062632b8906638d622fbf3b2bad0c29020a1cdf191920023ebb
2017-12-22,http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-31,178375,543544,3.03,2017-12-22,,327cd759a67bf062632b8906638d622fbf3b2bad0c29020a1cdf191920023ebb
2017-12-22,http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-32,178502,542853,0.05,2017-12-22,,327cd759a67bf062632b8906638d622fbf3b2bad0c29020a1cdf191920023ebb
2017-12-22,http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-33,173191,542632,0.05,2017-12-22,,327cd759a67bf062632b8906638d622fbf3b2bad0c29020a1cdf191920023ebb
2017-12-22,http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-34,177107,542216,0.1,2017-12-22,,327cd759a67bf062632b8906638d622fbf3b2bad0c29020a1cdf191920023ebb
