entry-date,organisation,site,site-address,site-plan-url,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2017-10-30,local-authority-eng:CHL,12/00833/FUL,Royal Mail Sorting Office 30 Victoria Road Chelmsford,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,51.73723,0.475601,1.26,,,2017-10-30,,3bb6fdd9108068cb0284c9e7ca1b09e3c349825e5f55df94f046504cea71f67b
2017-10-30,local-authority-eng:CHL,16/01012/OUT,Land north of Galleywood Reservoir Beehive Lane Galleywood,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,51.700304,0.46668,0.65,,,2017-10-30,,3bb6fdd9108068cb0284c9e7ca1b09e3c349825e5f55df94f046504cea71f67b
2017-10-30,local-authority-eng:CHL,17/00142/FUL,Burrows Electrical Wholesalers Railway Street Chelmsford,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,51.737329,0.466625,0.06,,,2017-10-30,,3bb6fdd9108068cb0284c9e7ca1b09e3c349825e5f55df94f046504cea71f67b
2017-10-30,local-authority-eng:CHL,16/01145/FUL,47 Broomfield Road Chelmsford,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,51.738661,0.465293,0.11,,,2017-10-30,,3bb6fdd9108068cb0284c9e7ca1b09e3c349825e5f55df94f046504cea71f67b
2017-10-30,local-authority-eng:CHL,14/01360/FUL,Site rear of 30-34 Broomfield Road,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,51.737949,0.466674,0.02,,,2017-10-30,,3bb6fdd9108068cb0284c9e7ca1b09e3c349825e5f55df94f046504cea71f67b
2017-10-30,local-authority-eng:CHL,15/00838/FUL,Garages rear of 24 Cherry Garden Road Great Waltham,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,51.792184,0.454725,0.46,,,2017-10-30,,3bb6fdd9108068cb0284c9e7ca1b09e3c349825e5f55df94f046504cea71f67b
2017-10-30,local-authority-eng:CHL,16/01563/FUL,Workshop Main Road Woodham Ferrers Chelmsford,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,51.661005,0.599186,0.1,,,2017-10-30,,3bb6fdd9108068cb0284c9e7ca1b09e3c349825e5f55df94f046504cea71f67b
2017-10-30,local-authority-eng:CHL,17/00240/FUL,Boreham Village Store Main Road Boreham,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,51.761589,0.538961,0.16,,,2017-10-30,,3bb6fdd9108068cb0284c9e7ca1b09e3c349825e5f55df94f046504cea71f67b
2017-10-30,local-authority-eng:CHL,15/01989/FUL,Haven Orchard Goat Hall Lane Chelmsford,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,51.69942,0.454316,0.49,,,2017-10-30,,3bb6fdd9108068cb0284c9e7ca1b09e3c349825e5f55df94f046504cea71f67b
2017-10-30,local-authority-eng:CHL,17/01118/FUL,Site at 71 to 73 Wood Street Chelmsford,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,51.718549,0.460318,0.06,,,2017-10-30,,3bb6fdd9108068cb0284c9e7ca1b09e3c349825e5f55df94f046504cea71f67b
2017-10-30,local-authority-eng:CHL,16/01482/FUL,Land Rear of 43-43A Broomfield Road Chelmsford,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,51.738392,0.465684,0.01,,,2017-10-30,,3bb6fdd9108068cb0284c9e7ca1b09e3c349825e5f55df94f046504cea71f67b
2017-10-30,local-authority-eng:CHL,16/02157/FUL,Site rear of 139 to 141 Springfield Road Chelmsford,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,51.73549,0.480951,0.03,,,2017-10-30,,3bb6fdd9108068cb0284c9e7ca1b09e3c349825e5f55df94f046504cea71f67b
2017-10-30,local-authority-eng:CHL,15/01094/FUL,Land Adjacent 44 Mildmay Road Chelmsford Essex,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,51.728737,0.474094,0.01,,,2017-10-30,,3bb6fdd9108068cb0284c9e7ca1b09e3c349825e5f55df94f046504cea71f67b
2017-10-30,local-authority-eng:CHL,12/00917/FUL,Land South East of Riverbank Court Shrublands Close Chelmsford,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,51.734811,0.478597,0.08,,,2017-10-30,,3bb6fdd9108068cb0284c9e7ca1b09e3c349825e5f55df94f046504cea71f67b
2017-10-30,local-authority-eng:CHL,15/00774/FUL,32-33 New Street Chelmsford,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,51.737141,0.473437,0.02,,,2017-10-30,,3bb6fdd9108068cb0284c9e7ca1b09e3c349825e5f55df94f046504cea71f67b
2017-10-30,local-authority-eng:CHL,17/00207/FUL,Roadstar Tyre and Exhaust Centre New Writtle Street Chelmsford,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,51.729728,0.470556,0.06,,,2017-10-30,,3bb6fdd9108068cb0284c9e7ca1b09e3c349825e5f55df94f046504cea71f67b
2017-10-30,local-authority-eng:CHL,15/01231/FUL,22A Duke Street Chelmsford,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,51.735682,0.470968,0.02,,,2017-10-30,,3bb6fdd9108068cb0284c9e7ca1b09e3c349825e5f55df94f046504cea71f67b
2017-10-30,local-authority-eng:CHL,15/01038/FUL,185 New London Road Chelmsford,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,51.727617,0.465735,0.18,,,2017-10-30,,3bb6fdd9108068cb0284c9e7ca1b09e3c349825e5f55df94f046504cea71f67b
2017-10-30,local-authority-eng:CHL,16/01622/FUL,299 Broomfield Road Chelmsford,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,51.753323,0.470685,0.1,,,2017-10-30,,3bb6fdd9108068cb0284c9e7ca1b09e3c349825e5f55df94f046504cea71f67b
2017-10-30,local-authority-eng:CHL,17/00777/FUL,Land rear of 269A and 269B Broomfield Road Chelmsford,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,51.751618,0.468839,0.02,,,2017-10-30,,3bb6fdd9108068cb0284c9e7ca1b09e3c349825e5f55df94f046504cea71f67b
2017-10-30,local-authority-eng:CHL,16/01881/OUT,Site at Hyde Farm Nursery Hyde Lane Danbury,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,51.702246,0.601723,0.2,,,2017-10-30,,3bb6fdd9108068cb0284c9e7ca1b09e3c349825e5f55df94f046504cea71f67b
2017-10-30,local-authority-eng:CHL,15/01117/FUL,86 Main Road Danbury Chelmsford,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,51.718716,0.572176,0.2,,,2017-10-30,,3bb6fdd9108068cb0284c9e7ca1b09e3c349825e5f55df94f046504cea71f67b
2017-10-30,local-authority-eng:CHL,14/01240/FUL,Woodend Cat Hotel 77 Hopping Jacks Lane Danbury Chelmsford,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,51.720707,0.589592,0.15,,,2017-10-30,,3bb6fdd9108068cb0284c9e7ca1b09e3c349825e5f55df94f046504cea71f67b
2017-10-30,local-authority-eng:CHL,15/01900/OUT,Chamberlains Farm Sporhams Lane Sandon,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,51.706803,0.54766,1.51,,,2017-10-30,,3bb6fdd9108068cb0284c9e7ca1b09e3c349825e5f55df94f046504cea71f67b
2017-10-30,local-authority-eng:CHL,15/01208/OUT,Buildings rear of Spread Eagle Church Lane Ford End,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,51.823724,0.4356,0.24,,,2017-10-30,,3bb6fdd9108068cb0284c9e7ca1b09e3c349825e5f55df94f046504cea71f67b
2017-10-30,local-authority-eng:CHL,17/00335/FUL,63 and 65 Brock Hill Runwell Wickford,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,51.628472,0.518095,0.16,,,2017-10-30,,3bb6fdd9108068cb0284c9e7ca1b09e3c349825e5f55df94f046504cea71f67b
2017-10-30,local-authority-eng:CHL,17/00905/FUL,Land Rear of 132 Brock Hill Runwell,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,51.632227,0.516179,0.18,,,2017-10-30,,3bb6fdd9108068cb0284c9e7ca1b09e3c349825e5f55df94f046504cea71f67b
2017-10-30,local-authority-eng:CHL,17/00722/FUL,Land and Garages at 71 School Road Downham,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,51.637497,0.491713,0.03,,,2017-10-30,,3bb6fdd9108068cb0284c9e7ca1b09e3c349825e5f55df94f046504cea71f67b
2017-10-30,local-authority-eng:CHL,17/00079/FUL,Site at Park Lane Riding School Park Lane Ramsden Heath,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,51.629814,0.471452,0.38,,,2017-10-30,,3bb6fdd9108068cb0284c9e7ca1b09e3c349825e5f55df94f046504cea71f67b
2017-10-30,local-authority-eng:CHL,17/00312/FUL,Land Adjacent Woodside Dowsett Lane Ramsden Heath,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,51.645162,0.469468,0.38,,,2017-10-30,,3bb6fdd9108068cb0284c9e7ca1b09e3c349825e5f55df94f046504cea71f67b
2017-10-30,local-authority-eng:CHL,16/01683/FUL,Land at the Grange Stock Road Stock,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,51.650834,0.437783,0.15,,,2017-10-30,,3bb6fdd9108068cb0284c9e7ca1b09e3c349825e5f55df94f046504cea71f67b
2017-10-30,local-authority-eng:CHL,17/00987/FUL,The Grange Stock Road Stock,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,51.650539,0.438114,0.35,,,2017-10-30,,3bb6fdd9108068cb0284c9e7ca1b09e3c349825e5f55df94f046504cea71f67b
2017-10-30,local-authority-eng:CHL,15/00777/FUL,Land North of 5 to 7 Baron Road South Woodham Ferrers,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,51.645723,0.617465,0.2,,,2017-10-30,,3bb6fdd9108068cb0284c9e7ca1b09e3c349825e5f55df94f046504cea71f67b
2017-10-30,local-authority-eng:CHL,16/02272/FUL,Templeton House Templeton Park Bakers Lane West Hanningfield,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,51.684231,0.470176,0.08,,,2017-10-30,,3bb6fdd9108068cb0284c9e7ca1b09e3c349825e5f55df94f046504cea71f67b
2017-10-30,local-authority-eng:CHL,17/01049/FUL,Buildings rear of Oxney Grove Ongar Road West Writtle,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,51.727154,0.403498,0.06,,,2017-10-30,,3bb6fdd9108068cb0284c9e7ca1b09e3c349825e5f55df94f046504cea71f67b
2017-11-14,local-authority-eng:CHL,17/01074/FUL,Site at Crowsheath Farm Hawkswood Road Downham,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,51.645653,0.481593,0.45,,,2017-11-06,,3bb6fdd9108068cb0284c9e7ca1b09e3c349825e5f55df94f046504cea71f67b
2017-11-27,local-authority-eng:CHL,17/01746/FUL,101A Moulsham Street Chelmsford,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,51.725781,0.466692,0.19,,,2017-11-27,,3bb6fdd9108068cb0284c9e7ca1b09e3c349825e5f55df94f046504cea71f67b
2018-01-15,local-authority-eng:CHL,17/01191/FUL,CHESS Day Centre St Marks Centre Cottage Place Chelmsford,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,51.735923,0.471488,0.04,,,2018-01-15,,3bb6fdd9108068cb0284c9e7ca1b09e3c349825e5f55df94f046504cea71f67b
2018-01-31,local-authority-eng:CHL,17/00736/FUL,Brock Farm Ingatestone Road Stock Ingatestone,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,51.656958,0.419084,0.5,,,2018-01-31,,3bb6fdd9108068cb0284c9e7ca1b09e3c349825e5f55df94f046504cea71f67b
2018-02-07,local-authority-eng:CHL,17/02060/FUL,Land at Tiffanys Bishops Stortford Road Roxwell Chelmsford,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,51.755131,0.391594,0.22,,,2018-02-07,,3bb6fdd9108068cb0284c9e7ca1b09e3c349825e5f55df94f046504cea71f67b
2018-03-01,local-authority-eng:CHL,17/02001/FUL,Brook Farm Riding Stables,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,51.650487,0.437142,0.77,,,2018-03-01,,3bb6fdd9108068cb0284c9e7ca1b09e3c349825e5f55df94f046504cea71f67b
2018-03-15,local-authority-eng:CHL,17/00780/FUL,Writtle Community Association 12-14 Redwood Drive Writtle,https://www.chelmsford.gov.uk/planning-and-building-control/planning-policy-and-new-local-plan/new-local-plan/call-for-sites-slaa-and-parish-maps/,51.728956,0.415599,0.7,,,2017-10-24,,3bb6fdd9108068cb0284c9e7ca1b09e3c349825e5f55df94f046504cea71f67b
2018-05-14,local-authority-eng:CHL,17/01999/FUL,Site at Sorata Boarding Kennels Woodham Road Rettendon Wickford,https://www.chelmsford.gov.uk/planning-and-building-control/planning-policy-and-new-local-plan/new-local-plan/call-for-sites-slaa-and-parish-maps/,51.639668,0.579016,0.47,,,2018-05-14,,3bb6fdd9108068cb0284c9e7ca1b09e3c349825e5f55df94f046504cea71f67b
2018-05-14,local-authority-eng:CHL,16/01916/FUL,Equestrian Centre Mill Hill Farm Chalk Street Rettendon Common Chelmsford,https://www.chelmsford.gov.uk/planning-and-building-control/planning-policy-and-new-local-plan/new-local-plan/call-for-sites-slaa-and-parish-maps/,51.64503,0.539323,1.1,,,2018-05-14,,3bb6fdd9108068cb0284c9e7ca1b09e3c349825e5f55df94f046504cea71f67b
2018-05-14,local-authority-eng:CHL,18/00375/FUL,4 The Old Nursery Rettendon Wickford,https://www.chelmsford.gov.uk/planning-and-building-control/planning-policy-and-new-local-plan/new-local-plan/call-for-sites-slaa-and-parish-maps/,51.637066,0.576267,0.16,,,2018-05-14,,3bb6fdd9108068cb0284c9e7ca1b09e3c349825e5f55df94f046504cea71f67b
