entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource
2017-10-03,local-authority-eng:BNH,PP3223,14 Wilbury Villas & 69 Wilbury Avenue Hove,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/PP3223%2014%20Wilbury%20Villas%20%26%2069%20Wilbury%20Avenue%20Hove_0.pdf,yes,not owned by a public authority,permissioned,full planning permission,,50.834575,-0.163753,,5,5,2017-10-03,,Development commenced 201617. Erection of three storey building with lower ground floor level on land to rear to form 5no dwellings,163a15518ad8e5437a2471adf78aabf61a16c49b79a0c9f7c425730829b95349
2017-10-03,local-authority-eng:BNH,PP4203,Koba 135 Western Road Brighton,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/PP4203%20Koba%20135%20Western%20Road%20Brighton.pdf,yes,not owned by a public authority,permissioned,full planning permission,,50.824968,-0.151664,,5,5,2017-10-03,,Development commenced 201617. Conversion of rear part of building from cafe/bar (A3) to 5 no one and two bedroom flats incorporating a rear extension at second floor level,163a15518ad8e5437a2471adf78aabf61a16c49b79a0c9f7c425730829b95349
2017-10-03,local-authority-eng:BNH,PP4204,Seaholme Hotel 10-11 Seafield Road Hove,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/PP4204%20Seaholme%20Hotel%2010-11%20Seafield%20Road%20Hove.pdf,yes,not owned by a public authority,permissioned,full planning permission,,50.826355,-0.175805,,5,5,2017-10-03,,Development not started on site 201617. Conversion of ground first and second floor of 10 Seafield Road Hove from hostel (C1) to 5no self contained flats,163a15518ad8e5437a2471adf78aabf61a16c49b79a0c9f7c425730829b95349
2017-10-03,local-authority-eng:BNH,PP4262,56 Old Steine Brighton,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/PP4262%2056%20Old%20Steine%20Brighton.pdf,yes,not owned by a public authority,permissioned,full planning permission,,50.821227,-0.138125,,5,5,2017-10-03,,Development not started on site 201617. Change of use from offices (B1) at basement first second third and fourth floor to 5no. two and three bedroom flats and maisonettes,163a15518ad8e5437a2471adf78aabf61a16c49b79a0c9f7c425730829b95349
2017-10-03,local-authority-eng:BNH,PP4411,143-145 Church Road Hove,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/PP4411%20143-145%20Church%20Road%20Hove.pdf,yes,not owned by a public authority,permissioned,other,,50.828227,-0.173587,,5,5,2017-10-03,,Development commenced 201617. Change of use from offices (B1) to residential (C3) to form 2no one bed flats and 3no studio flats.,163a15518ad8e5437a2471adf78aabf61a16c49b79a0c9f7c425730829b95349
2017-10-03,local-authority-eng:BNH,PP4452,1 Gordon Mews Gordon Close Portslade,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/PP4452%201%20Gordon%20Mews%20Gordon%20Close%20Portslade.pdf,yes,not owned by a public authority,permissioned,other,,50.833768,-0.207867,,5,5,2017-10-03,,Development not started on site 201617. Change of use from offices (B1) to residential (C3) to form 5no self contained flats.,163a15518ad8e5437a2471adf78aabf61a16c49b79a0c9f7c425730829b95349
2017-10-03,local-authority-eng:BNH,PP4482,26 & 26A Reigate Road Brighton,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/PP4482%2026%20%26%2026A%20Reigate%20Road%20Brighton.pdf,yes,not owned by a public authority,permissioned,full planning permission,,50.839842,-0.154968,,5,5,2017-10-03,,Development commenced 201617. Demolition of existing detached dwelling and erection of two storey block of 6no flats,163a15518ad8e5437a2471adf78aabf61a16c49b79a0c9f7c425730829b95349
2017-10-03,local-authority-eng:BNH,PP4588,17 Marmion Road Hove,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/PP4588%2017%20Marmion%20Road%20Hove.pdf,yes,not owned by a public authority,permissioned,full planning permission,,50.834476,-0.187872,,5,5,2017-10-03,,Development commenced 201617. Demolition of existing building and erection of 5no three bedroom dwelling houses,163a15518ad8e5437a2471adf78aabf61a16c49b79a0c9f7c425730829b95349
2017-10-03,local-authority-eng:BNH,PP4653,20 Sackville Road & 78 Pembroke Crescent Hove,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/PP4653%2020%20Sackville%20Road%20%26%2078%20Pembroke%20Crescent%20Hove.pdf,yes,not owned by a public authority,permissioned,full planning permission,,50.830462,-0.178485,,5,5,2017-10-03,,Development commenced 201617. Conversion of surgery (D1) to form 1no four bedroom house 2no one bedroom flats and 2no two bedroom flats,163a15518ad8e5437a2471adf78aabf61a16c49b79a0c9f7c425730829b95349
2017-10-03,local-authority-eng:BNH,PP5220,6 Locks Hill Portslade,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/PP5220%206%20Locks%20Hill%20Portslade.pdf,yes,not owned by a public authority,permissioned,full planning permission,,50.839107,-0.217633,,5,5,2017-10-03,,Development not started on site 201618. Most recent application for 4 houses only. Demolition of existing building (D1) and erection of 5no houses,163a15518ad8e5437a2471adf78aabf61a16c49b79a0c9f7c425730829b95349
