entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource
2017-12-31,local-authority-eng:RDB,BRLBR0001,"Sainsbury's, Roden Street, Ilford",https://my.redbridge.gov.uk/map/brownfield-land-register/BRLBR0001,yes,not owned by a public authority,pending decision,,,51.556425,0.069351,1.96,683,683,2017-12-31,,Refused planning application: 4499/15 - Appeal to be heard in Autumn 2017 - Located within Ilford Housing Zone - Local Plan allocation site number: 1. Retail/Employment/Housing. https://www.redbridge.gov.uk/media/3988/lbr-2061-revised-appendix-1-development-opportunity-sites-august-2017.pdf,30a93d60a53723e9bf458f74f45675bcdef1eb4dcc80ca195188fc2d68fe7e16
2017-12-31,local-authority-eng:RDB,BRLBR0002,"The Exchange Shopping Centre, Ilford",https://my.redbridge.gov.uk/map/brownfield-land-register/BRLBR0002,yes,not owned by a public authority,permissioned,full planning permission,,51.560017,0.071963,2.5,214,214,2017-12-31,,Approved planning application: 4265/15 - Located within Ilford Housing Zone - Local Plan allocation site number: 2. Employment/Retail/Housing/Leisure. https://www.redbridge.gov.uk/media/3988/lbr-2061-revised-appendix-1-development-opportunity-sites-august-2017.pdf,30a93d60a53723e9bf458f74f45675bcdef1eb4dcc80ca195188fc2d68fe7e16
2017-12-31,local-authority-eng:RDB,BRLBR0003,"Britainnia Music-60-70 Roden Street and land between Chapel Road and Roden Street, Ilford",https://my.redbridge.gov.uk/map/brownfield-land-register/BRLBR0003,yes,not owned by a public authority,permissioned,full planning permission,,51.556747,0.067334,0.7,354,354,2017-12-31,,Approved planning application - 2434/12 - Located within Ilford Housing Zone - Local Plan allocation site number: 3. Employment/Retail/ Housing. https://www.redbridge.gov.uk/media/3988/lbr-2061-revised-appendix-1-development-opportunity-sites-august-2017.pdf,30a93d60a53723e9bf458f74f45675bcdef1eb4dcc80ca195188fc2d68fe7e16
2017-12-31,local-authority-eng:RDB,BRLBR0004,"Depot Mill Road/Mill House, Ilford Hill",https://my.redbridge.gov.uk/map/brownfield-land-register/BRLBR0004,,not owned by a public authority,not permissioned,,,51.557713,0.066415,0.91,342,342,2017-12-31,,Located within Ilford Housing Zone - Local Plan allocation site number: 4. Employment/ Housing. https://www.redbridge.gov.uk/media/3988/lbr-2061-revised-appendix-1-development-opportunity-sites-august-2017.pdf,30a93d60a53723e9bf458f74f45675bcdef1eb4dcc80ca195188fc2d68fe7e16
2017-12-31,local-authority-eng:RDB,BRLBR0005,"Ley Street car park and bus depot, Ilford",https://my.redbridge.gov.uk/map/brownfield-land-register/BRLBR0005,yes,owned by a public authority,not permissioned,,,51.561198,0.07696,0.5,182,182,2017-12-31,,Located within Ilford Housing Zone - Local Plan allocation site number: 5. Housing/Education. https://www.redbridge.gov.uk/media/3988/lbr-2061-revised-appendix-1-development-opportunity-sites-august-2017.pdf,30a93d60a53723e9bf458f74f45675bcdef1eb4dcc80ca195188fc2d68fe7e16
2017-12-31,local-authority-eng:RDB,BRLBR0006,"Town Hall Car Park, Ilford",https://my.redbridge.gov.uk/map/brownfield-land-register/BRLBR0006,,owned by a public authority,not permissioned,,,51.558495,0.074,0.7,203,203,2017-12-31,,Located within Ilford Housing Zone - Local Plan allocation site number: 6. Civic/Leisure/Retail/Housing. https://www.redbridge.gov.uk/media/3988/lbr-2061-revised-appendix-1-development-opportunity-sites-august-2017.pdf,30a93d60a53723e9bf458f74f45675bcdef1eb4dcc80ca195188fc2d68fe7e16
2017-12-31,local-authority-eng:RDB,BRLBR0007,"Land bounded by Clements Road, Chadwick Road and Postway Mews, Ilford",https://my.redbridge.gov.uk/map/brownfield-land-register/BRLBR0007,yes,mixed ownership,not permissioned,,,51.557843,0.072695,0.57,180,180,2017-12-31,,Located within Ilford Housing Zone - Local Plan allocation site number: 7. Retail/Employment/ Housing. https://www.redbridge.gov.uk/media/3988/lbr-2061-revised-appendix-1-development-opportunity-sites-august-2017.pdf,30a93d60a53723e9bf458f74f45675bcdef1eb4dcc80ca195188fc2d68fe7e16
2017-12-31,local-authority-eng:RDB,BRLBR0008,"If Bar 71 Ilford Hill, Ilford",https://my.redbridge.gov.uk/map/brownfield-land-register/BRLBR0008,yes,owned by a public authority,not permissioned,,,51.55851,0.068985,0.15,52,52,2017-12-31,,Located within Ilford Housing Zone - Local Plan allocation site number: 8. Retail/Employment/Housing. https://www.redbridge.gov.uk/media/3988/lbr-2061-revised-appendix-1-development-opportunity-sites-august-2017.pdf,30a93d60a53723e9bf458f74f45675bcdef1eb4dcc80ca195188fc2d68fe7e16
2017-12-31,local-authority-eng:RDB,BRLBR0009,"193-207 High Road, Ilford",https://my.redbridge.gov.uk/map/brownfield-land-register/BRLBR0009,yes,not owned by a public authority,pending decision,full planning permission,,51.559782,0.075089,0.31,285,285,2017-12-31,,Planning application: 4326/16 - Located within Ilford Housing Zone - Local Plan allocation site number: 9. Retail/Employment/ Housing. https://www.redbridge.gov.uk/media/3988/lbr-2061-revised-appendix-1-development-opportunity-sites-august-2017.pdf,30a93d60a53723e9bf458f74f45675bcdef1eb4dcc80ca195188fc2d68fe7e16
2017-12-31,local-authority-eng:RDB,BRLBR0010,"Site bounded by Chapel Road, High Road and Clements Lane, Ilford",https://my.redbridge.gov.uk/map/brownfield-land-register/BRLBR0010,yes,mixed ownership,not permissioned,,,51.558016,0.071112,0.74,251,251,2017-12-31,,Located within Ilford Housing Zone - Local Plan allocation site number: 10. Retail/Employment /Housing. https://www.redbridge.gov.uk/media/3988/lbr-2061-revised-appendix-1-development-opportunity-sites-august-2017.pdf,30a93d60a53723e9bf458f74f45675bcdef1eb4dcc80ca195188fc2d68fe7e16
