entry-date,organisation,site,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2019-12-01,https://digital-land.github.io/organisation/local-authority-eng/STO/,BR001,51.692418,-2.4588083,0.08,5,5,2017-12-18,,4a10af24fbc0983c63537d0875f5666f9d6f4cb7c41570745354abc974faca53
2019-12-01,https://digital-land.github.io/organisation/local-authority-eng/STO/,BR002,51.718852,-2.1764534,0.44,6,7,2017-12-18,,4a10af24fbc0983c63537d0875f5666f9d6f4cb7c41570745354abc974faca53
2019-12-01,https://digital-land.github.io/organisation/local-authority-eng/STO/,BR003,51.720424,-2.1942073,1.46,25,25,2017-12-18,,4a10af24fbc0983c63537d0875f5666f9d6f4cb7c41570745354abc974faca53
2019-12-01,https://digital-land.github.io/organisation/local-authority-eng/STO/,BR004,51.720838,-2.1940209,0.24,15,15,2017-12-18,,4a10af24fbc0983c63537d0875f5666f9d6f4cb7c41570745354abc974faca53
2019-12-01,https://digital-land.github.io/organisation/local-authority-eng/STO/,BR005,51.719074,-2.189743,3.86,85,150,2017-12-18,,4a10af24fbc0983c63537d0875f5666f9d6f4cb7c41570745354abc974faca53
2019-12-01,https://digital-land.github.io/organisation/local-authority-eng/STO/,BR006,51.717731,-2.1860462,0.47,10,10,2017-12-18,,4a10af24fbc0983c63537d0875f5666f9d6f4cb7c41570745354abc974faca53
2019-12-01,https://digital-land.github.io/organisation/local-authority-eng/STO/,BR007,51.739858,-2.2493525,0.16,6,6,2017-12-18,,4a10af24fbc0983c63537d0875f5666f9d6f4cb7c41570745354abc974faca53
2019-12-01,https://digital-land.github.io/organisation/local-authority-eng/STO/,BR008,51.71635,-2.3647178,1.75,39,41,2017-12-18,,4a10af24fbc0983c63537d0875f5666f9d6f4cb7c41570745354abc974faca53
2019-12-01,https://digital-land.github.io/organisation/local-authority-eng/STO/,BR009,51.69577,-2.3787456,0.09,8,8,2017-12-18,,4a10af24fbc0983c63537d0875f5666f9d6f4cb7c41570745354abc974faca53
2019-12-01,https://digital-land.github.io/organisation/local-authority-eng/STO/,BR010,51.697435,-2.3669096,0.11,5,5,2017-12-18,,4a10af24fbc0983c63537d0875f5666f9d6f4cb7c41570745354abc974faca53
2019-12-01,https://digital-land.github.io/organisation/local-authority-eng/STO/,BR011,51.680432,-2.3525111,0.13,10,10,2017-12-18,,4a10af24fbc0983c63537d0875f5666f9d6f4cb7c41570745354abc974faca53
2019-12-01,https://digital-land.github.io/organisation/local-authority-eng/STO/,BR012,51.681142,-2.3555395,0.37,10,10,2017-12-18,,4a10af24fbc0983c63537d0875f5666f9d6f4cb7c41570745354abc974faca53
2019-12-01,https://digital-land.github.io/organisation/local-authority-eng/STO/,BR013,51.682199,-2.3537109,0.48,10,11,2017-12-18,,4a10af24fbc0983c63537d0875f5666f9d6f4cb7c41570745354abc974faca53
2019-12-01,https://digital-land.github.io/organisation/local-authority-eng/STO/,BR014,51.681264,-2.3568712,0.04,5,5,2017-12-18,,4a10af24fbc0983c63537d0875f5666f9d6f4cb7c41570745354abc974faca53
2019-12-01,https://digital-land.github.io/organisation/local-authority-eng/STO/,BR015,51.683428,-2.3577994,0.07,10,10,2017-12-18,,4a10af24fbc0983c63537d0875f5666f9d6f4cb7c41570745354abc974faca53
2019-12-01,https://digital-land.github.io/organisation/local-authority-eng/STO/,BR016,51.717314,-2.1827007,1.04,20,20,2017-12-18,,4a10af24fbc0983c63537d0875f5666f9d6f4cb7c41570745354abc974faca53
2019-12-01,https://digital-land.github.io/organisation/local-authority-eng/STO/,BR017,51.717551,-2.1803856,0.42,10,10,2017-12-18,,4a10af24fbc0983c63537d0875f5666f9d6f4cb7c41570745354abc974faca53
2019-12-01,https://digital-land.github.io/organisation/local-authority-eng/STO/,BR018,51.698838,-2.2376382,2.83,52,80,2017-12-18,,4a10af24fbc0983c63537d0875f5666f9d6f4cb7c41570745354abc974faca53
2019-12-01,https://digital-land.github.io/organisation/local-authority-eng/STO/,BR019,51.737031,-2.2335232,2.52,50,50,2017-12-18,,4a10af24fbc0983c63537d0875f5666f9d6f4cb7c41570745354abc974faca53
2019-12-01,https://digital-land.github.io/organisation/local-authority-eng/STO/,BR020,51.737474,-2.2326276,0.45,10,10,2017-12-18,,4a10af24fbc0983c63537d0875f5666f9d6f4cb7c41570745354abc974faca53
2019-12-01,https://digital-land.github.io/organisation/local-authority-eng/STO/,BR021,51.742057,-2.2289435,0.47,5,5,2017-12-18,,4a10af24fbc0983c63537d0875f5666f9d6f4cb7c41570745354abc974faca53
2019-12-01,https://digital-land.github.io/organisation/local-authority-eng/STO/,BR023,51.7586,-2.267856,13.07,125,125,2017-12-18,,4a10af24fbc0983c63537d0875f5666f9d6f4cb7c41570745354abc974faca53
2019-12-01,https://digital-land.github.io/organisation/local-authority-eng/STO/,BR024,51.756299,-2.282837,0.22,,,2017-12-18,2019-12-01,4a10af24fbc0983c63537d0875f5666f9d6f4cb7c41570745354abc974faca53
2019-12-01,https://digital-land.github.io/organisation/local-authority-eng/STO/,BR025,51.745986,-2.2936068,0.31,15,15,2017-12-18,,4a10af24fbc0983c63537d0875f5666f9d6f4cb7c41570745354abc974faca53
2019-12-01,https://digital-land.github.io/organisation/local-authority-eng/STO/,BR026,51.745448,-2.2140855,0.41,30,45,2017-12-18,,4a10af24fbc0983c63537d0875f5666f9d6f4cb7c41570745354abc974faca53
2019-12-01,https://digital-land.github.io/organisation/local-authority-eng/STO/,BR027,51.743917,-2.2157149,0.11,15,15,2017-12-18,,4a10af24fbc0983c63537d0875f5666f9d6f4cb7c41570745354abc974faca53
2019-12-01,https://digital-land.github.io/organisation/local-authority-eng/STO/,BR028,51.744072,-2.2238265,0.64,12,17,2017-12-18,,4a10af24fbc0983c63537d0875f5666f9d6f4cb7c41570745354abc974faca53
2019-12-01,https://digital-land.github.io/organisation/local-authority-eng/STO/,BR029,51.743741,-2.2181039,1.89,75,75,2017-12-18,,4a10af24fbc0983c63537d0875f5666f9d6f4cb7c41570745354abc974faca53
