entry-date,organisation,site,site-plan-url,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
,,BR0001a,https://www.google.com/maps/d/viewer?hl=en&mid=1awzqcOMft8C11EHtoii5XE6YXiE8nST2&ll=50.370776%2C-4.1473&z=15,50.370776,-4.1473,2.27,300,330,2017-12-22,,37805390036c847e22eb0615a60403ba241c6dc4bfeae6b7b53b5e3dfcfb28cb
,,BR0002a,https://www.google.com/maps/d/viewer?hl=en&mid=1awzqcOMft8C11EHtoii5XE6YXiE8nST2&ll=50.372891%2C-4.141361&z=15,50.372891,-4.141361,0.99,92,102,2017-12-22,,37805390036c847e22eb0615a60403ba241c6dc4bfeae6b7b53b5e3dfcfb28cb
,,BR0003a,https://www.google.com/maps/d/viewer?hl=en&mid=1awzqcOMft8C11EHtoii5XE6YXiE8nST2&ll=50.372855%2C-4.145171&z=15,50.372855,-4.145171,0.8,79,87,2017-12-22,,37805390036c847e22eb0615a60403ba241c6dc4bfeae6b7b53b5e3dfcfb28cb
,,BR0004a,https://www.google.com/maps/d/viewer?hl=en&mid=1awzqcOMft8C11EHtoii5XE6YXiE8nST2&ll=50.371896%2C-4.143157&z=15,50.371896,-4.143157,0.49,30,33,2017-12-22,,37805390036c847e22eb0615a60403ba241c6dc4bfeae6b7b53b5e3dfcfb28cb
,,BR0005a,https://www.google.com/maps/d/viewer?hl=en&mid=1awzqcOMft8C11EHtoii5XE6YXiE8nST2&ll=50.370885%2C-4.143105&z=15,50.370885,-4.143105,0.49,110,121,2017-12-22,,37805390036c847e22eb0615a60403ba241c6dc4bfeae6b7b53b5e3dfcfb28cb
,,BR0006a,https://www.google.com/maps/d/viewer?hl=en&mid=1awzqcOMft8C11EHtoii5XE6YXiE8nST2&ll=50.368814%2C-4.146787&z=15,50.368814,-4.146787,0.6,120,132,2017-12-22,,37805390036c847e22eb0615a60403ba241c6dc4bfeae6b7b53b5e3dfcfb28cb
,,BR0007a,https://www.google.com/maps/d/viewer?hl=en&mid=1awzqcOMft8C11EHtoii5XE6YXiE8nST2&ll=50.369516%2C-4.143367&z=15,50.369516,-4.143367,1.19,248,273,2017-12-22,,37805390036c847e22eb0615a60403ba241c6dc4bfeae6b7b53b5e3dfcfb28cb
,,BR0008a,https://www.google.com/maps/d/viewer?hl=en&mid=1awzqcOMft8C11EHtoii5XE6YXiE8nST2&ll=50.36836%2C-4.129641&z=15,50.36836,-4.129641,0.63,200,220,2017-12-22,,37805390036c847e22eb0615a60403ba241c6dc4bfeae6b7b53b5e3dfcfb28cb
,,BR0009a,https://www.google.com/maps/d/viewer?hl=en&mid=1awzqcOMft8C11EHtoii5XE6YXiE8nST2&ll=50.370489%2C-4.131155&z=15,50.370489,-4.131155,0.9,194,214,2017-12-22,,37805390036c847e22eb0615a60403ba241c6dc4bfeae6b7b53b5e3dfcfb28cb
,,BR0010a,https://www.google.com/maps/d/viewer?hl=en&mid=1awzqcOMft8C11EHtoii5XE6YXiE8nST2&ll=50.369582%2C-4.130772&z=15,50.369582,-4.130772,0.43,150,165,2017-12-22,,37805390036c847e22eb0615a60403ba241c6dc4bfeae6b7b53b5e3dfcfb28cb
,,BR0011a,https://www.google.com/maps/d/viewer?hl=en&mid=1awzqcOMft8C11EHtoii5XE6YXiE8nST2&ll=50.367002%2C-4.14313&z=15,50.367002,-4.14313,0.27,52,58,2017-12-22,,37805390036c847e22eb0615a60403ba241c6dc4bfeae6b7b53b5e3dfcfb28cb
,,BR0012a,https://www.google.com/maps/d/viewer?hl=en&mid=1awzqcOMft8C11EHtoii5XE6YXiE8nST2&ll=50.36539%2C-4.147765&z=15,50.36539,-4.147765,0.91,80,88,2017-12-22,,37805390036c847e22eb0615a60403ba241c6dc4bfeae6b7b53b5e3dfcfb28cb
,,BR0013a,https://www.google.com/maps/d/viewer?hl=en&mid=1awzqcOMft8C11EHtoii5XE6YXiE8nST2&ll=50.365475%2C-4.152469&z=15,50.365475,-4.152469,6.41,,,2017-12-22,,37805390036c847e22eb0615a60403ba241c6dc4bfeae6b7b53b5e3dfcfb28cb
,,BR0014a,https://www.google.com/maps/d/viewer?hl=en&mid=1awzqcOMft8C11EHtoii5XE6YXiE8nST2&ll=50.368666%2C-4.15163&z=15,50.368666,-4.15163,1.19,300,330,2017-12-22,,37805390036c847e22eb0615a60403ba241c6dc4bfeae6b7b53b5e3dfcfb28cb
,,BR0015a,https://www.google.com/maps/d/viewer?hl=en&mid=1awzqcOMft8C11EHtoii5XE6YXiE8nST2&ll=50.368732%2C-4.150022&z=15,50.368732,-4.150022,2.3,323,356,2017-12-22,,37805390036c847e22eb0615a60403ba241c6dc4bfeae6b7b53b5e3dfcfb28cb
,,BR0016a,https://www.google.com/maps/d/viewer?hl=en&mid=1awzqcOMft8C11EHtoii5XE6YXiE8nST2&ll=50.36459%2C-4.159101&z=15,50.36459,-4.159101,7.93,400,440,2017-12-22,,37805390036c847e22eb0615a60403ba241c6dc4bfeae6b7b53b5e3dfcfb28cb
,,BR0017a,https://www.google.com/maps/d/viewer?hl=en&mid=1awzqcOMft8C11EHtoii5XE6YXiE8nST2&ll=50.361435%2C-4.164568&z=15,50.361435,-4.164568,0.52,40,44,2017-12-22,,37805390036c847e22eb0615a60403ba241c6dc4bfeae6b7b53b5e3dfcfb28cb
