entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource
2017-12-21,local-authority-eng:LEE,BLR01,"The Bridge Inn, High Street, Newhaven",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,yes,not owned by a public authority,permissioned,full planning permission,,50.794866,0.049879,0.35,6,6,2017-12-21,,"""Conversion of the upper floors to create six self-contained residential flats, internal alterations including new ground floor lobby area and associated works. Planning application reference LW/15/0500""",b6b44d88e5fa77e07b5f02ba0c49782ba6643e50fce9635ef24387be04b3cc1a
2017-12-21,local-authority-eng:LEE,05HY,"Former Hamsey Brickworks, South Road, South Common, Chailey Parish",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,,not owned by a public authority,permissioned,,,50.926396,-0.010799,9.14,49,49,2017-12-21,,"""Redevelopment of industrial estate with 8 x B1 (business) units""
enabling residential development of 37 open market houses and 12 affordable dwellings. Planning application reference LW/18/0849",b6b44d88e5fa77e07b5f02ba0c49782ba6643e50fce9635ef24387be04b3cc1a
2017-12-21,local-authority-eng:LEE,52NH,"Newhaven fire station, Fort Road, Newhaven",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,yes,not owned by a public authority,not permissioned,full planning permission,,50.790413,0.045145,0.12,7,7,2017-12-21,,"""Construction of seven x three storey houses with associated garden and parking. Planning application reference LW/14/0899""",b6b44d88e5fa77e07b5f02ba0c49782ba6643e50fce9635ef24387be04b3cc1a
2017-12-21,local-authority-eng:LEE,46NH,"Former Parker Pen Site, 52 Railway Road, Newhaven",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,yes,not owned by a public authority,not permissioned,full planning permission,,50.793668,0.057149,2.8,145,145,2017-12-21,,"""145 dwellings and associated access, car parking, servicing, and open space. Planning application reference LW/14/0188""",b6b44d88e5fa77e07b5f02ba0c49782ba6643e50fce9635ef24387be04b3cc1a
2017-12-21,local-authority-eng:LEE,16NH,"Old Shipyard, Robinson Road, Newhaven",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,yes,not owned by a public authority,not permissioned,outline planning permission,,50.797286,0.046253,0.64,66,66,2017-12-21,,"""Demolition of existing boatyard including commercial buildings and construction of new mixed residential development of 66 dwellings including 4 houses and 62 flats. Planning application reference LW/14/0686""",b6b44d88e5fa77e07b5f02ba0c49782ba6643e50fce9635ef24387be04b3cc1a
2017-12-21,local-authority-eng:LEE,02NH,"Seahaven Caravans, Railway Road, Newhaven",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,yes,not owned by a public authority,not permissioned,,,50.794896,0.055358,0.22,22,22,2017-12-21,,,b6b44d88e5fa77e07b5f02ba0c49782ba6643e50fce9635ef24387be04b3cc1a
2017-12-21,local-authority-eng:LEE,39NH,"Robinson Road Depot, Robinson Road, Newhaven",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,,mixed ownership,not permissioned,,,50.795975,0.047147,0.8,80,80,2017-12-21,,,b6b44d88e5fa77e07b5f02ba0c49782ba6643e50fce9635ef24387be04b3cc1a
2019-12-19,local-authority-eng:LEE,40NH,"LDC Offices, Fort Road Newhaven",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,yes,owned by a public authority,not permissioned,full planning permission,,50.790929,0.051282,0.13,6,6,2017-12-21,,"""Change of use and demolition of the existing class B1 building and construction of 13 new residential units (C3 use) over three stories to provide affordable housing. Accommodation includes 6 x 2 bedroom apartments and 7 x 1 bedroom apartments. Planning application reference LW/19/0012""",b6b44d88e5fa77e07b5f02ba0c49782ba6643e50fce9635ef24387be04b3cc1a
2017-12-21,local-authority-eng:LEE,48NH,"Clubhouse, Railway Quay, Newhaven",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,,not owned by a public authority,not permissioned,,,50.794515,0.053468,0.46,25,25,2017-12-21,,,b6b44d88e5fa77e07b5f02ba0c49782ba6643e50fce9635ef24387be04b3cc1a
2017-12-21,local-authority-eng:LEE,51NH,"Newhaven Police Station, South Road, Newhaven",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,yes,not owned by a public authority,not permissioned,,,50.793238,0.05039,0.15,10,10,2017-12-21,,,b6b44d88e5fa77e07b5f02ba0c49782ba6643e50fce9635ef24387be04b3cc1a
