entry-date,organisation,site,site-plan-url,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2017-12-15,local-authority-eng:BPL,SC/001,http://maps.blackpool.gov.uk/#zoom=3&lat=434255.06959&lon=333928.83324&layers=0BTFTFFFFFFFFFFFFFFFFFFFFFFFF,53.830272,-3.047884,0.224855,9,11,2017-12-15,,b2dd227bcfa1b85cd3e029fa91f222b5026bed2485e818974090931efa28f934
2017-12-15,local-authority-eng:BPL,SC/005,http://maps.blackpool.gov.uk/#zoom=3&lat=434255.06959&lon=333928.83324&layers=0BTFTFFFFFFFFFFFFFFFFFFFFFFFF,53.827886,-3.041108,1.973876,,,2017-12-15,,b2dd227bcfa1b85cd3e029fa91f222b5026bed2485e818974090931efa28f934
2017-12-15,local-authority-eng:BPL,SC/017,http://maps.blackpool.gov.uk/#zoom=3&lat=434255.06959&lon=333928.83324&layers=0BTFTFFFFFFFFFFFFFFFFFFFFFFFF,53.820105,-3.045974,0.036917,5,5,2017-12-15,,b2dd227bcfa1b85cd3e029fa91f222b5026bed2485e818974090931efa28f934
2017-12-15,local-authority-eng:BPL,SC/063,http://maps.blackpool.gov.uk/#zoom=3&lat=434255.06959&lon=333928.83324&layers=0BTFTFFFFFFFFFFFFFFFFFFFFFFFF,53.824834,-3.040623,1.47202,94,118,2017-12-15,,b2dd227bcfa1b85cd3e029fa91f222b5026bed2485e818974090931efa28f934
2017-12-15,local-authority-eng:BPL,SC/074,http://maps.blackpool.gov.uk/#zoom=3&lat=434255.06959&lon=333928.83324&layers=0BTFTFFFFFFFFFFFFFFFFFFFFFFFF,53.822368,-3.04714,0.099592,10,23,2017-12-15,,b2dd227bcfa1b85cd3e029fa91f222b5026bed2485e818974090931efa28f934
2017-12-15,local-authority-eng:BPL,SC/080,http://maps.blackpool.gov.uk/#zoom=3&lat=434255.06959&lon=333928.83324&layers=0BTFTFFFFFFFFFFFFFFFFFFFFFFFF,53.819227,-3.041426,0.05141,5,8,2017-12-15,,b2dd227bcfa1b85cd3e029fa91f222b5026bed2485e818974090931efa28f934
2017-12-15,local-authority-eng:BPL,SC/081,http://maps.blackpool.gov.uk/#zoom=3&lat=434255.06959&lon=333928.83324&layers=0BTFTFFFFFFFFFFFFFFFFFFFFFFFF,53.814883,-3.046877,0.20537,16,32,2017-12-15,,b2dd227bcfa1b85cd3e029fa91f222b5026bed2485e818974090931efa28f934
2017-12-15,local-authority-eng:BPL,SC/085,http://maps.blackpool.gov.uk/#zoom=3&lat=434255.06959&lon=333928.83324&layers=0BTFTFFFFFFFFFFFFFFFFFFFFFFFF,53.809607,-3.047991,0.109623,,,2017-12-15,,b2dd227bcfa1b85cd3e029fa91f222b5026bed2485e818974090931efa28f934
2017-12-15,local-authority-eng:BPL,SC/088,http://maps.blackpool.gov.uk/#zoom=3&lat=434255.06959&lon=333928.83324&layers=0BTFTFFFFFFFFFFFFFFFFFFFFFFFF,53.817474,-3.04875,0.051554,,,2017-12-15,,b2dd227bcfa1b85cd3e029fa91f222b5026bed2485e818974090931efa28f934
2017-12-15,local-authority-eng:BPL,SC/094,http://maps.blackpool.gov.uk/#zoom=3&lat=434255.06959&lon=333928.83324&layers=0BTFTFFFFFFFFFFFFFFFFFFFFFFFF,53.805286,-3.054854,0.071137,,,2017-12-15,,b2dd227bcfa1b85cd3e029fa91f222b5026bed2485e818974090931efa28f934
