entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource
,local-authority-eng:WSO,3/21/14/040,"52 The Avenue, Minehead, TA24 5BB",https://www.westsomersetonline.gov.uk/Docs/Brownfield-Register/52-The-Avenue-Minehead,,not owned by a public authority,permissioned,full planning permission,,51.206442,-3.471904,0.07,,,2017-12-31,,". Conversion of existing multiple occupancy home, (HMO) consisting of 13 rooms and 1 flat, into 7 flats. Demolition of the existing ground and first floor rear extension, and construction of new, smaller extension rebuilt on first floor. Renovation and restoration of original exterior details and associated hard and soft landscaping",dac891e716aaf4874186d17446303577251118720a8416759aa19ea0d9d260d3
,local-authority-eng:WSO,3/21/14/042,"Rear of 52 The Avenue, Minehead, TA24 5BB",https://www.westsomersetonline.gov.uk/Docs/Brownfield-Register/Rear-of-52-The-Avenue-Minehead,,not owned by a public authority,permissioned,full planning permission,,51.20622,-3.471725,0.04,,,2017-12-31,,". Erection of five ""mews"" houses with associated car parking, refuse store, cycle store and associated hard and soft landscaping",dac891e716aaf4874186d17446303577251118720a8416759aa19ea0d9d260d3
,local-authority-eng:WSO,3/21/15/113,"The Old Hospital, The Avenue, Minehead, TA24 5LY",https://www.westsomersetonline.gov.uk/Docs/Brownfield-Register/The-Old-Hospital-The-Avenue-Minehead,,not owned by a public authority,permissioned,full planning permission,,51.206129,-3.47679,0.26,,,2017-12-31,,". Change of use from community hospital (Class C2) to community hub (Class D1), Assembly Room (Class D2), café (Class A3) four apartments (Class C3), associated parking and public open space",dac891e716aaf4874186d17446303577251118720a8416759aa19ea0d9d260d3
,local-authority-eng:WSO,3/21/16/115,"Tikoh and Rosslea, Bircham Road, Minehead, TA24 6BQ",https://www.westsomersetonline.gov.uk/Docs/Brownfield-Register/Tikoh-and-Rosslea-Bircham-Road-Minehead,,not owned by a public authority,permissioned,full planning permission,,51.195294,-3.463849,0.1,,,2017-12-31,,". Demolition of houses and erection of an assisted housing development to provide 11 self-contained one bedroom living units with housekeeper accommodation, car park and ancillary facilities",dac891e716aaf4874186d17446303577251118720a8416759aa19ea0d9d260d3
,local-authority-eng:WSO,3/28/16/002,"Land at Union Quarry, Tower Hill, Williton, Taunton, TA4 4JR",https://www.westsomersetonline.gov.uk/Docs/Brownfield-Register/Land-at-Union-Quarry-Tower-Hill-Williton,,not owned by a public authority,permissioned,full planning permission,,51.157671,-3.312949,0.29,,,2017-12-31,,. Erection of dwellinghouse (Class C3) together with provision of garden and manoeuvring area,dac891e716aaf4874186d17446303577251118720a8416759aa19ea0d9d260d3
,local-authority-eng:WSO,3/32/14/004,"Land at and adjoining 16 Castle Street, Stogursey, Bridgwater, TA5 1TG",https://www.westsomersetonline.gov.uk/Docs/Brownfield-Register/16-Castle-Street-Stogursey-(1),,not owned by a public authority,permissioned,full planning permission,,51.178041,-3.141366,0.26,,,2017-12-31,,". Demolition of existing bungalow and redundant agricultural building and construction of 12 new dwellings, associated parking and turning and improvements to existing vehicular entrance",dac891e716aaf4874186d17446303577251118720a8416759aa19ea0d9d260d3
,local-authority-eng:WSO,3/37/08/036,"The Mill, Anchor Street, Watchet, TA23 0AZ",https://www.westsomersetonline.gov.uk/Docs/Brownfield-Register/The-Mill-Anchor-Street-Watchet,,not owned by a public authority,permissioned,full planning permission,,51.179635,-3.333202,0.94,,,2017-12-31,,". Conversion of commercial units into 10 residential units, erection of a 70 bedroom care home, redesigned access & associated works",dac891e716aaf4874186d17446303577251118720a8416759aa19ea0d9d260d3
,local-authority-eng:WSO,3/39/16/007,"Land at Larviscombe Road, Williton, TA4 4SA",https://www.westsomersetonline.gov.uk/Docs/Brownfield-Register/Land-at-Larviscombe-Road-Williton,,not owned by a public authority,permissioned,full planning permission,,51.165416,-3.319877,0.13,,,2017-12-31,,. Erection of three terrace dwellings with associated vehicle parking and gardens,dac891e716aaf4874186d17446303577251118720a8416759aa19ea0d9d260d3
,local-authority-eng:WSO,SHLAAMHD5,"Minehead and Exmoor Caravan and Camping Park, Middlecombe Cross, Minehead, TA24 8SW",https://www.westsomersetonline.gov.uk/Docs/Brownfield-Register/Minehead-and-Exmoor-Caravan-and-Camping-Park-Middl,,,,,,51.201253,-3.50373,1.2,,,,,,dac891e716aaf4874186d17446303577251118720a8416759aa19ea0d9d260d3
,local-authority-eng:WSO,SHLAAMHD16,"Staunton Quarry, Alcombe, Minehead, TA24 6EE",https://www.westsomersetonline.gov.uk/Docs/Brownfield-Register/Staunton-Quarry-Alcombe-Minehead,,,,,,,,2.23,,,,,,dac891e716aaf4874186d17446303577251118720a8416759aa19ea0d9d260d3
