entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource
2001-12-18,local-authority-eng:SNR,BFL 1,"Land West of Ashton Rd., Roade, NN7 2LF",,,,,,,52.154797,-0.892718,11.1,,,,,Former Pianoforte Site:vacant commercial site with more than two-thirds previously developed with less than a third Greenfield land located to the south of Roade. Site area 11.1ha with 0.5ha for employment and/or doctors surgery,d9d29d9ae61ce4e579293981300b2e642edd9d547a17d8c47ed857379c8303f9
2001-12-18,local-authority-eng:SNR,BFL 2,"Burcote Road, Outline stage, Towcester, NN12 6TF & NN12 6LX",,,,,,,52.125155,-0.983727,3.74,,,2017-11-21,,Burcote Road development: Hybrid Site: application for residential development [2.75 Brownfield newbuilt; 0.99 Greenfield newbuilt]; major part of site largely prepared for development,d9d29d9ae61ce4e579293981300b2e642edd9d547a17d8c47ed857379c8303f9
2001-12-18,local-authority-eng:SNR,BFL 3,"Brackley Sawmills, Stage 2, Northampton Road, Brackley, NN13 7DL",,,,,,,54.116291,-1.098558,2.36,,,,,Former Brackley Sawmills 2nd built-out stage:,d9d29d9ae61ce4e579293981300b2e642edd9d547a17d8c47ed857379c8303f9
2001-12-18,local-authority-eng:SNR,BFL 4,"Moat Lane, Outline stage, Towcester, NN12 6AD",,,,,,,52.133381,-0.988799,2.74,,,,,Originally WNDC Outline Planning Permission - Outline application for regeneration of Moat Lane; residential development is just part of an otherwise dominantly commercial development site,d9d29d9ae61ce4e579293981300b2e642edd9d547a17d8c47ed857379c8303f9
2001-12-18,local-authority-eng:SNR,BFL 6,"Hayes Road, Deanshanger, MK19 6HP & MK19 6FA & MK19 6HR",,,,,,,52.050563,-0.884884,1.63,,,2017-11-21,,Redevelopment of the former Elementis Works site  (Site 1); [SNC588 partially built out previously with app. 2/2009/0411/P],d9d29d9ae61ce4e579293981300b2e642edd9d547a17d8c47ed857379c8303f9
2001-12-18,local-authority-eng:SNR,BFL 7,"Moat Lane, stage 2, Towcester, NN12 6AD",,,,,,,52.133444,-0.988798,0.18,,,,,"Comprising of two smaller commercial sites within previous Plg. application S/2012/1476/MAF, however only the site identified under BFL7 has the residential element",d9d29d9ae61ce4e579293981300b2e642edd9d547a17d8c47ed857379c8303f9
2001-12-18,local-authority-eng:SNR,BFL 8,"Britannia Works, High Street & Maltings Row, Deanshanger, MK19 6HR",,,,,,,52.050121,-0.886645,0.28,,,,,"Former Britannia Works: no site ref. in SHLAA 2012, though site is in between SNC454 & SNC588]",d9d29d9ae61ce4e579293981300b2e642edd9d547a17d8c47ed857379c8303f9
2001-12-18,local-authority-eng:SNR,BFL 9,"Brackley Sawmills, Outline stage, Brackley, NN13 5GF & NN13 5GG",,,,,,,52.041329,-1.140206,0.49,,,,,Former Brackley Sawmills convers. to resident.,d9d29d9ae61ce4e579293981300b2e642edd9d547a17d8c47ed857379c8303f9
2001-12-18,local-authority-eng:SNR,BFL 11,"The Hunters, The Green Deanshanger, MK19 6HL",,,,,,,52.048212,-0.884344,0.35,,,2017-11-21,,Conversion of former ambulance headquarters,d9d29d9ae61ce4e579293981300b2e642edd9d547a17d8c47ed857379c8303f9
2001-12-18,local-authority-eng:SNR,BFL 12,"Chaplins Yard, Stratford Road, Roade, NN7 2GB & NN7 2NJ",,,,,,,52.15397,-0.89651,3.27,,,,,"3.27 ha for dwellings and Outline 0.5 ha for offices, Former Chaplins Haulage Yard Stratford Road Roade",d9d29d9ae61ce4e579293981300b2e642edd9d547a17d8c47ed857379c8303f9
