entry-date,organisation,site,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2017-10-13,http://opendatacommunities.org/id/unitary-authority/county-durham,1/ST/34,54.858202,-1.689933,2.0,,,2016-06-08,,84cf0ee424e4bf9affa2523d0cbe24151a92536767ac6d2c202463f4da63b8e4
2017-10-13,http://opendatacommunities.org/id/unitary-authority/county-durham,1/ST/53,54.863809,-1.700134,3.4,76,105,2016-06-08,,84cf0ee424e4bf9affa2523d0cbe24151a92536767ac6d2c202463f4da63b8e4
2017-10-13,http://opendatacommunities.org/id/unitary-authority/county-durham,2/CH/17,54.860733,-1.572902,1.8,48,60,2016-06-08,,84cf0ee424e4bf9affa2523d0cbe24151a92536767ac6d2c202463f4da63b8e4
2017-10-13,http://opendatacommunities.org/id/unitary-authority/county-durham,2/SA/23,54.818005,-1.628471,0.4,10,10,2016-06-08,,84cf0ee424e4bf9affa2523d0cbe24151a92536767ac6d2c202463f4da63b8e4
2017-10-13,http://opendatacommunities.org/id/unitary-authority/county-durham,2/SA/26,54.820494,-1.622396,0.5,,,2016-06-08,,84cf0ee424e4bf9affa2523d0cbe24151a92536767ac6d2c202463f4da63b8e4
2017-10-13,http://opendatacommunities.org/id/unitary-authority/county-durham,3/BA/04,54.657321,-1.669734,1.8,,,2016-06-08,,84cf0ee424e4bf9affa2523d0cbe24151a92536767ac6d2c202463f4da63b8e4
2017-10-13,http://opendatacommunities.org/id/unitary-authority/county-durham,3/BA/20,54.642652,-1.69555,3.2,71,118,2016-06-08,,84cf0ee424e4bf9affa2523d0cbe24151a92536767ac6d2c202463f4da63b8e4
2017-10-13,http://opendatacommunities.org/id/unitary-authority/county-durham,3/BA/21,54.641873,-1.697401,1.6,44,45,2016-06-08,,84cf0ee424e4bf9affa2523d0cbe24151a92536767ac6d2c202463f4da63b8e4
2017-10-13,http://opendatacommunities.org/id/unitary-authority/county-durham,3/BA/50,54.655936,-1.694012,1.0,27,27,2016-06-08,,84cf0ee424e4bf9affa2523d0cbe24151a92536767ac6d2c202463f4da63b8e4
2017-10-13,http://opendatacommunities.org/id/unitary-authority/county-durham,3/BA/58,54.643304,-1.697953,4.3,98,98,2016-06-08,,84cf0ee424e4bf9affa2523d0cbe24151a92536767ac6d2c202463f4da63b8e4
2017-10-13,http://opendatacommunities.org/id/unitary-authority/county-durham,3/CO/07,54.662352,-1.628687,0.6,16,16,2016-06-08,,84cf0ee424e4bf9affa2523d0cbe24151a92536767ac6d2c202463f4da63b8e4
2017-10-13,http://opendatacommunities.org/id/unitary-authority/county-durham,3/WA/09,54.627761,-1.725856,0.2,,,2016-06-08,,84cf0ee424e4bf9affa2523d0cbe24151a92536767ac6d2c202463f4da63b8e4
2017-10-13,http://opendatacommunities.org/id/unitary-authority/county-durham,3/WO/14,54.72845,-1.874911,4.7,107,149,2016-06-08,,84cf0ee424e4bf9affa2523d0cbe24151a92536767ac6d2c202463f4da63b8e4
