entry-date,organisation,site,site-address,site-plan-url,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2018-02-26,local-authority-eng:ASF,AG7c,"Newton Works, Ashfords-Phase 2",https://www.ashford.gov.uk/media/5753/ag7c.pdf,51.138216,0.882819,7.7,,,2018-02-26,,1d6d736120c3687804cfa2af7df67a9ceb517f23684bbea138d499a6eddaf78f
2018-02-26,local-authority-eng:ASF,BE16,Former Ashford South Primary School,https://www.ashford.gov.uk/media/5754/be16.pdf,51.140725,0.859348,2.79,,,2018-02-26,,1d6d736120c3687804cfa2af7df67a9ceb517f23684bbea138d499a6eddaf78f
2018-02-26,local-authority-eng:ASF,BE17,"K College, Jemmett Road, Ashford",https://www.ashford.gov.uk/media/5755/be17.pdf,51.140002,0.861157,3.82,,,2018-02-26,,1d6d736120c3687804cfa2af7df67a9ceb517f23684bbea138d499a6eddaf78f
2018-02-26,local-authority-eng:ASF,DW32,"Fair View, Faversham Road, Challock",https://www.ashford.gov.uk/media/5756/dw32.pdf,51.223163,0.877193,0.486,,,2018-02-26,,1d6d736120c3687804cfa2af7df67a9ceb517f23684bbea138d499a6eddaf78f
2018-02-26,local-authority-eng:ASF,NO1,"Land at Former Concorde House (Rigden Rd & Austin Road), Ashford",https://www.ashford.gov.uk/media/5757/no1.pdf,51.13342,0.865427,0.403,,,2018-02-26,,1d6d736120c3687804cfa2af7df67a9ceb517f23684bbea138d499a6eddaf78f
2018-02-26,local-authority-eng:ASF,NW3,"Land Adjacent to Julie Rose Stadium, Ashford",https://www.ashford.gov.uk/media/5758/nw3.pdf,51.157612,0.900833,4.5,,,2018-02-26,,1d6d736120c3687804cfa2af7df67a9ceb517f23684bbea138d499a6eddaf78f
2018-02-26,local-authority-eng:ASF,ST3,"Lower Queens Road (Policy U4), Ashford",https://www.ashford.gov.uk/media/5760/st3.pdf,51.152686,0.878218,4,,,2018-02-26,,1d6d736120c3687804cfa2af7df67a9ceb517f23684bbea138d499a6eddaf78f
2018-02-26,local-authority-eng:ASF,ST8,"Land at Henwood Industrial Estate off Kennard Way, Ashford",https://www.ashford.gov.uk/media/5761/st8.pdf,51.149506,0.885622,1,,,2018-02-26,,1d6d736120c3687804cfa2af7df67a9ceb517f23684bbea138d499a6eddaf78f
2018-02-26,local-authority-eng:ASF,VC1 & VC2,Former Powergen Site,https://www.ashford.gov.uk/media/5763/vc1andvc2.pdf,51.145917,0.864829,0.75,,,2018-02-26,,1d6d736120c3687804cfa2af7df67a9ceb517f23684bbea138d499a6eddaf78f
2018-02-26,local-authority-eng:ASF,VC1 & VC2,Former Powergen Site,https://www.ashford.gov.uk/media/5763/vc1andvc2.pdf,51.145917,0.864829,0.48,,,2018-02-26,,1d6d736120c3687804cfa2af7df67a9ceb517f23684bbea138d499a6eddaf78f
2018-02-26,local-authority-eng:ASF,VC60,Elwick Place (Policy TC3) (Land south of Elwick Road & County Square Former Market),https://www.ashford.gov.uk/media/5770/vc60.pdf,51.14617,0.870028,1.01,,,2018-02-26,,1d6d736120c3687804cfa2af7df67a9ceb517f23684bbea138d499a6eddaf78f
2018-02-26,local-authority-eng:ASF,VC17,Gasworks Lane (Policy TC14),https://www.ashford.gov.uk/media/5766/vc17.pdf,51.146672,0.863173,2.307,,,2018-02-26,,1d6d736120c3687804cfa2af7df67a9ceb517f23684bbea138d499a6eddaf78f
2018-02-26,local-authority-eng:ASF,VC3,Land at Victoria Way East,https://www.ashford.gov.uk/media/5764/vc3.pdf,51.143649,0.871423,2.401,,,2018-02-26,,1d6d736120c3687804cfa2af7df67a9ceb517f23684bbea138d499a6eddaf78f
2018-02-26,local-authority-eng:ASF,VC4,"Leacon Road, Ashford",https://www.ashford.gov.uk/media/5765/vc4.pdf,51.146637,0.850497,2.014,,,2018-02-26,,1d6d736120c3687804cfa2af7df67a9ceb517f23684bbea138d499a6eddaf78f
2018-02-26,local-authority-eng:ASF,VC50,"Former Wyvern School, Clockhouse Lane, Brookfield",https://www.ashford.gov.uk/media/5767/vc50.pdf,51.145801,0.85158,1.2,,,2018-02-26,,1d6d736120c3687804cfa2af7df67a9ceb517f23684bbea138d499a6eddaf78f
2018-02-26,local-authority-eng:ASF,VC54,"Ashford College, Western Avenue, Ashford",https://www.ashford.gov.uk/media/5768/vc54.pdf,51.151959,0.86546,0.1237,,,2018-02-26,,1d6d736120c3687804cfa2af7df67a9ceb517f23684bbea138d499a6eddaf78f
2018-02-26,local-authority-eng:ASF,VC57 & VC59,"Former Travis Perkins Trading Co Limited, Victoria Crescent, Ashford",https://www.ashford.gov.uk/media/5769/vc57andvc59.pdf,51.143335,0.870359,0.186,,,2018-02-26,,1d6d736120c3687804cfa2af7df67a9ceb517f23684bbea138d499a6eddaf78f
2018-02-26,local-authority-eng:ASF,WC37,"Linden Garage, High Halden",https://www.ashford.gov.uk/media/5771/wc37.pdf,51.110178,0.734096,0.86,,,2018-02-26,,1d6d736120c3687804cfa2af7df67a9ceb517f23684bbea138d499a6eddaf78f
2018-02-26,local-authority-eng:ASF,WC45 & WC46,"Kent Country Council Depot Site, High Halden",https://www.ashford.gov.uk/media/5772/wc45andwc46.pdf,51.102478,0.698889,1.226,,,2018-02-26,,1d6d736120c3687804cfa2af7df67a9ceb517f23684bbea138d499a6eddaf78f
2018-02-26,local-authority-eng:ASF,WC55,"Precinct 13, Ashford Road, High Halden",https://www.ashford.gov.uk/media/5773/wc55.pdf,51.103085,0.71119,1.51,,,2018-02-26,,1d6d736120c3687804cfa2af7df67a9ceb517f23684bbea138d499a6eddaf78f
2018-02-26,local-authority-eng:ASF,WC77,"Thorne Yard, Pluckley (NP Site Ref 3)",https://www.ashford.gov.uk/media/5774/wc77.pdf,51.170681,0.742524,0.219,,,2018-02-26,,1d6d736120c3687804cfa2af7df67a9ceb517f23684bbea138d499a6eddaf78f
2018-02-26,local-authority-eng:ASF,WY3,Land at Olantigh Road and Oppupation Road,https://www.ashford.gov.uk/media/5777/wy3.pdf,51.18779,0.943756,1.5,,,2018-02-26,,1d6d736120c3687804cfa2af7df67a9ceb517f23684bbea138d499a6eddaf78f
2018-02-26,local-authority-eng:ASF,WY24,Former Naccolt Brickworks,https://www.ashford.gov.uk/media/5778/wy24.pdf,51.162922,0.93092,1.2,,,2018-02-26,,1d6d736120c3687804cfa2af7df67a9ceb517f23684bbea138d499a6eddaf78f
2018-02-26,local-authority-eng:ASF,WS77,Garage Blocks and land between 26 and 31 Brattle,https://www.ashford.gov.uk/media/5776/ws77.pdf,51.069547,0.776404,0.27,,,2018-02-26,,1d6d736120c3687804cfa2af7df67a9ceb517f23684bbea138d499a6eddaf78f
2018-02-26,local-authority-eng:ASF,TN4,Mercers of Tenterden,https://www.ashford.gov.uk/media/5762/tn4.pdf,51.069919,0.685633,0.14,,,2018-02-26,,1d6d736120c3687804cfa2af7df67a9ceb517f23684bbea138d499a6eddaf78f
2018-02-26,local-authority-eng:ASF,WS14,"TK Banbury Transport, LTD, Blindgrooms Lane",https://www.ashford.gov.uk/media/5775/ws14.pdf,51.111017,0.831079,0.7,,,2018-02-26,,1d6d736120c3687804cfa2af7df67a9ceb517f23684bbea138d499a6eddaf78f
2018-02-26,local-authority-eng:ASF,SS8,"Builders Yard, Plain Road, Smeeth",https://www.ashford.gov.uk/media/5759/ss8.pdf,51.122122,0.97608,0.41,,,2018-02-26,,1d6d736120c3687804cfa2af7df67a9ceb517f23684bbea138d499a6eddaf78f
