entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2018-12-17,local-authority-eng:NDE,BFL/BAR/031,"St Johns Garden Centre, St Johns Lane Newport Barnstaple EX32 9DD",https://www.northdevon.gov.uk/media/379123/bfl-bar-031-st-johns-garden-centre-barnstaple-1-2000.pdf,yes,not owned by a public authority,permissioned,full planning permission,,51.072071,-4.037937,1.6,44,,2017-08-02,,037ba4565c934c7d1aeeade3d39811b2d667c2a1de9760ecd18339811281180a
2018-12-17,local-authority-eng:NDE,BFL/BAR/033,"Land Adjacent Holland Street and Paiges Lane, Barnstaple EX31 1DP",https://www.northdevon.gov.uk/media/379118/bfl-bar-033-holland-street-st-paiges-lane-barnstaple-1-750.pdf,yes,not owned by a public authority,permissioned,full planning permission,,51.080017,-4.061801,0.04,5,6,2017-08-02,,037ba4565c934c7d1aeeade3d39811b2d667c2a1de9760ecd18339811281180a
2018-12-17,local-authority-eng:NDE,BFL/SMO/035,"Old Coaching Inn, Queen Street South Molton EX363BJ",https://www.northdevon.gov.uk/media/379151/bfl-smo-035-old-coaching-inn-queen-street-south-molton-1-750.pdf,yes,not owned by a public authority,permissioned,full planning permission,,51.017574,-3.836065,0.28,7,,2017-08-02,,037ba4565c934c7d1aeeade3d39811b2d667c2a1de9760ecd18339811281180a
2018-12-17,local-authority-eng:NDE,BFL/SMO/036,"Quince Honey Farm, North Road South Molton EX36 3 AZ",https://www.northdevon.gov.uk/media/379147/bfl-smo-036-quince-honey-farm-north-road-south-molton-1-1250.pdf,yes,not owned by a public authority,permissioned,outline planning permission,,51.020945,-3.838465,1.51,14,31,2017-08-02,,037ba4565c934c7d1aeeade3d39811b2d667c2a1de9760ecd18339811281180a
2018-12-17,local-authority-eng:NDE,BFL/SWI/037,"Tannery Site (SWM1a), Swimbridge EX32 0PL",https://www.northdevon.gov.uk/media/379149/bfl-swi-037-former-tannery-site-swimbridge-1-1250.pdf,yes,not owned by a public authority,permissioned,outline planning permission,,51.052165,-3.971085,0.56,5,5,2017-08-02,,037ba4565c934c7d1aeeade3d39811b2d667c2a1de9760ecd18339811281180a
2018-12-17,local-authority-eng:NDE,BFL/ILF/040,"Southcliffe Hotel, Torrs Park ILFRACOMBE EX34 8AZ",https://www.northdevon.gov.uk/media/379135/bfl-ilf-040-southcliffe-torrs-park-ilfracombe-1-1250.pdf,yes,not owned by a public authority,permissioned,full planning permission,,51.206266,-4.130901,0.12,8,10,2017-08-02,,037ba4565c934c7d1aeeade3d39811b2d667c2a1de9760ecd18339811281180a
2018-12-17,local-authority-eng:NDE,BFL/BAR/044,"Telephone Repeater Station, Rackfield BARNSTAPLE EX31 1RL",https://www.northdevon.gov.uk/media/379117/bfl-bar-044-telephone-repeater-station-rackfield-court-barnstaple-1-750.pdf,,not owned by a public authority,not permissioned,,,51.083598,-4.059633,0.23,10,20,2017-08-02,,037ba4565c934c7d1aeeade3d39811b2d667c2a1de9760ecd18339811281180a
2018-12-17,local-authority-eng:NDE,BFL/BAR/047,"Queen Street/Bear Street (BAR6a), Barnstaple EX32 8XX",https://www.northdevon.gov.uk/media/379121/bfl-bar-047-queen-street-bear-street-barnstaple-1-1500.pdf,,mixed ownership,not permissioned,,,51.079995,-4.055889,3.2,20,60,2017-08-02,,037ba4565c934c7d1aeeade3d39811b2d667c2a1de9760ecd18339811281180a
2018-12-17,local-authority-eng:NDE,BFL/ILF/049,"Golden Coast Amusements, Wilder Road ILFRACOMBE EX34 9AE",https://www.northdevon.gov.uk/media/379136/bfl-ilf-049-former-golden-coast-amusements-wilder-road-ilfracombe-1-750.pdf,,not owned by a public authority,not permissioned,,,51.20964,-4.124399,0.1,23,,2017-08-02,,037ba4565c934c7d1aeeade3d39811b2d667c2a1de9760ecd18339811281180a
2018-12-17,local-authority-eng:NDE,BFL/BTA/051,"Workshops, Village Street Bishops Tawton Barnstaple EX32 0DS",https://www.northdevon.gov.uk/media/379127/bfl-bta-051-workshops-village-street-bishops-tawton-1-750.pdf,,not owned by a public authority,pending decision,,,51.050897,-4.045369,0.1,5,6,2017-08-02,,037ba4565c934c7d1aeeade3d39811b2d667c2a1de9760ecd18339811281180a
2018-12-17,local-authority-eng:NDE,BFL/ILF/053,"Former Wellington Laundry, Regents Place ILFRACOMBE EX34 9AA",https://www.northdevon.gov.uk/media/379138/bfl-ilf-053-former-wellington-laundry-regent-place-ilfracombe-1-750.pdf,,not owned by a public authority,not permissioned,,,51.208797,-4.123787,0.08,3,5,2017-08-02,,037ba4565c934c7d1aeeade3d39811b2d667c2a1de9760ecd18339811281180a
2018-12-17,local-authority-eng:NDE,BFL/INS/057,"Mollands Garage, Quay Lane INSTOW EX39 4JR",https://www.northdevon.gov.uk/media/379143/bfl-ins-057-mollands-garage-instow-1-750.pdf,,not owned by a public authority,not permissioned,,,51.051981,-4.180342,0.18,7,,2017-08-02,,037ba4565c934c7d1aeeade3d39811b2d667c2a1de9760ecd18339811281180a
2018-12-17,local-authority-eng:NDE,BFL/INS/058,"Sands Residential Care Home, 4-5 Bath Terrace Instow Bideford EX39 4JJ",https://www.northdevon.gov.uk/media/379141/bfl-ins-058-former-sands-residential-home-instow-1-750.pdf,,not owned by a public authority,not permissioned,,,51.054195,-4.180774,0.14,6,,2017-08-02,,037ba4565c934c7d1aeeade3d39811b2d667c2a1de9760ecd18339811281180a
2018-12-17,local-authority-eng:NDE,BFL/ILF/063,"Chambercombe Bakery (ILF1a), Chambercombe Road Ilfracombe EX34 9PH",https://www.northdevon.gov.uk/media/379137/bfl-ilf-063-former-chambercombe-bakery-ilfracombe-1-750.pdf,,not owned by a public authority,not permissioned,,,51.204937,-4.104483,0.45,20,25,2017-08-02,,037ba4565c934c7d1aeeade3d39811b2d667c2a1de9760ecd18339811281180a
2018-12-17,local-authority-eng:NDE,BFL/ILF/066,"Montebello Hotel, Fore Street Ilfracombe EX34 9DJ",https://www.northdevon.gov.uk/media/379139/bfl-ilf-066-former-montebello-hotel-fore-street-ilfracombe-1-750.pdf,,not owned by a public authority,not permissioned,,,51.20926,-4.119599,0.06,20,25,2017-08-02,,037ba4565c934c7d1aeeade3d39811b2d667c2a1de9760ecd18339811281180a
2018-12-17,local-authority-eng:NDE,BFL/BAR/067,"Old Laundry Works, Lower Raleigh Road BARNSTAPLE EX31 4HY",https://www.northdevon.gov.uk/media/379122/bfl-bar-067-old-laundry-works-lower-raleigh-road-barnstaple-1-750.pdf,,not owned by a public authority,not permissioned,,,51.088668,-4.052076,0.5,6,12,2017-08-02,,037ba4565c934c7d1aeeade3d39811b2d667c2a1de9760ecd18339811281180a
2018-12-17,local-authority-eng:NDE,BFL/SMO/068,"Former Tannery Site & Land Adjoining, 77 East Street South Molton EX36 3DQ",https://www.northdevon.gov.uk/media/379150/bfl-smo-068-former-tannery-site-77-east-street-south-molton-1-1250.pdf,,not owned by a public authority,not permissioned,,,51.017584,-3.82684,0.51,6,12,2017-08-02,,037ba4565c934c7d1aeeade3d39811b2d667c2a1de9760ecd18339811281180a
2018-12-17,local-authority-eng:NDE,BFL/BAR/069,"Former Lace Works, Derby Road Barnstaple EX32 7HA",https://www.northdevon.gov.uk/media/379124/bfl-bar-069-former-derby-lace-works-derby-road-barnstaple-1-1250.pdf,,owned by a public authority,not permissioned,,,51.084011,-4.055111,1.01,50,70,2017-08-02,,037ba4565c934c7d1aeeade3d39811b2d667c2a1de9760ecd18339811281180a
2018-12-17,local-authority-eng:NDE,BFL/BAR/075,"Riversvale, Litchdon Street Barnstaple EX32 8LN",https://www.northdevon.gov.uk/media/379120/bfl-bar-075-riversvale-litchdon-street-barnstaple-1-750.pdf,,not owned by a public authority,pending decision,,,51.076145,-4.055947,0.25,6,12,2017-10-16,,037ba4565c934c7d1aeeade3d39811b2d667c2a1de9760ecd18339811281180a
2018-12-17,local-authority-eng:NDE,BFL/BAR/077,"Upper Floors, Regent House Queen Street Barnstaple EX32 8RR",https://www.northdevon.gov.uk/media/379131/bfl-bar-077-regent-house-queen-street-barnstaple-1-1500.pdf,yes,not owned by a public authority,permissioned,full planning permission,,51.07905,-4.055905,0.16,28,31,2017-11-21,,037ba4565c934c7d1aeeade3d39811b2d667c2a1de9760ecd18339811281180a
2018-12-17,local-authority-eng:NDE,BFL/BAR/078,"Victoria House, Victoria Road Barnstaple EX32 8NP",https://www.northdevon.gov.uk/media/379125/bfl-bar-078-victoria-house-victoria-street-barnstaple-1-750.pdf,yes,not owned by a public authority,permissioned,full planning permission,,51.07707,-4.04728,0.11,8,,2017-12-04,,037ba4565c934c7d1aeeade3d39811b2d667c2a1de9760ecd18339811281180a
2018-12-17,local-authority-eng:NDE,BFL/BAR/079,"Former Garage Site, Buller Road Barnstaple EX32 8JP",https://www.northdevon.gov.uk/media/379128/bfl-bar-079-former-garage-site-buller-road-barnstaple-1-1500.pdf,yes,not owned by a public authority,permissioned,full planning permission,,51.079072,-4.054649,0.04,8,,2018-03-08,,037ba4565c934c7d1aeeade3d39811b2d667c2a1de9760ecd18339811281180a
2018-12-17,local-authority-eng:NDE,BFL/BAR/080,"Former Paint Warehouse, Buller Road Barnstaple EX32 8JP",https://www.northdevon.gov.uk/media/379132/bfl-bar-080-former-paint-warehouse-buller-road-barnstaple-1-1500.pdf,,not owned by a public authority,permissioned,full planning permission,,51.079011,-4.055075,0.04,9,,2018-03-08,,037ba4565c934c7d1aeeade3d39811b2d667c2a1de9760ecd18339811281180a
2018-12-17,local-authority-eng:NDE,BFL/ILF/082,"51 High Street, & Buildings rear of Greenclose Road ILFRACOMBE EX34 9QB",https://www.northdevon.gov.uk/media/379140/bfl-ilf-082-51-high-street-buildings-rear-of-51-high-street-ilfracombe-1-750.pdf,yes,not owned by a public authority,permissioned,full planning permission,,51.207426,-4.125485,,7,7,2018-07-30,,037ba4565c934c7d1aeeade3d39811b2d667c2a1de9760ecd18339811281180a
2018-12-17,local-authority-eng:NDE,BFL/ILF/083,"41 Torrs Park, The Regency Ilfracombe EX34 8AZ",https://www.northdevon.gov.uk/media/379142/bfl-ilf-083-the-regency-41-torrs-park-ilfracombe-1-1250.pdf,yes,not owned by a public authority,permissioned,full planning permission,,51.205918,-4.131772,,6,6,2018-10-01,,037ba4565c934c7d1aeeade3d39811b2d667c2a1de9760ecd18339811281180a
2018-12-17,local-authority-eng:NDE,BFL/SMO/084,"Beech House, North Road South Molton EX36 3AZ",https://www.northdevon.gov.uk/media/379148/bfl-smo-084-beech-house-north-road-south-molton-1-750.pdf,yes,not owned by a public authority,permissioned,full planning permission,,51.019934,-3.838111,,21,21,2018-10-22,,037ba4565c934c7d1aeeade3d39811b2d667c2a1de9760ecd18339811281180a
