entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
,local-authority-eng:WYR,BR011,"North of Garstang Road, Pilling",https://arcg.is/0nuG4n,yes,not owned by a public authority,permissioned,outline planning permission,,53.921166,-2.882255,1.69,,,2017-12-14,,20c27f6cd123faef42a40eeaaa15a4e17336c2a0fc8d78788ee4268b01dba4e5
,local-authority-eng:WYR,BR012,"Throstles Nest, Whinney Brow Lane, Forton",https://arcg.is/0nuG4n,yes,not owned by a public authority,permissioned,full planning permission,,53.955946,-2.774727,0.27,,,2017-12-14,,20c27f6cd123faef42a40eeaaa15a4e17336c2a0fc8d78788ee4268b01dba4e5
,local-authority-eng:WYR,BR013,"Prospect Farm, Skippool Road, Thornton",https://arcg.is/0nuG4n,yes,not owned by a public authority,permissioned,full planning permission,,53.857851,-2.985434,0.61,,,2017-12-14,,20c27f6cd123faef42a40eeaaa15a4e17336c2a0fc8d78788ee4268b01dba4e5
,local-authority-eng:WYR,BR014,"Rear The Steamer, Victoria Street, Fleetwood",https://arcg.is/0nuG4n,yes,not owned by a public authority,permissioned,full planning permission,,53.924354,-3.006143,0.05,,,2017-12-14,,20c27f6cd123faef42a40eeaaa15a4e17336c2a0fc8d78788ee4268b01dba4e5
,local-authority-eng:WYR,BR015,"5 Lockwood Avenue, Poulton",https://arcg.is/0nuG4n,yes,not owned by a public authority,permissioned,full planning permission,,53.849312,-2.991998,0.07,,,2017-12-14,,20c27f6cd123faef42a40eeaaa15a4e17336c2a0fc8d78788ee4268b01dba4e5
,local-authority-eng:WYR,BR016,"Barneys Bingo Club, Poulton Road, Fleetwood",https://arcg.is/0nuG4n,yes,not owned by a public authority,permissioned,full planning permission,,53.920651,-3.021006,0.14,,,2017-12-14,,20c27f6cd123faef42a40eeaaa15a4e17336c2a0fc8d78788ee4268b01dba4e5
,local-authority-eng:WYR,BR017,"Garstang Business & Community Centre, 96 High Street, Garstang",https://arcg.is/0nuG4n,,owned by a public authority,pending decision,full planning permission,,53.902791,-2.773271,0.07,,,2017-12-14,,20c27f6cd123faef42a40eeaaa15a4e17336c2a0fc8d78788ee4268b01dba4e5
,local-authority-eng:WYR,BR018,"Fleetwood Pier, The Esplanade, Fleetwood",https://arcg.is/0nuG4n,,not owned by a public authority,pending decision,outline planning permission,,53.927979,-3.012169,0.22,,,2017-12-14,,20c27f6cd123faef42a40eeaaa15a4e17336c2a0fc8d78788ee4268b01dba4e5
,local-authority-eng:WYR,BR019,"Carleton Court, 155-161 Lord Street, Fleetwood",https://arcg.is/0nuG4n,yes,not owned by a public authority,permissioned,full planning permission,,53.921139,-3.014364,0.07,,,2017-12-14,,20c27f6cd123faef42a40eeaaa15a4e17336c2a0fc8d78788ee4268b01dba4e5
,local-authority-eng:WYR,BR020,"North of Norcross Lane, Thornton Cleveleys",https://arcg.is/0nuG4n,yes,not owned by a public authority,permissioned,outline planning permission,,53.862632,-3.016704,13.61,220,338,2017-12-15,,20c27f6cd123faef42a40eeaaa15a4e17336c2a0fc8d78788ee4268b01dba4e5
,local-authority-eng:WYR,BR021,"South of Fleetwood Dock, Fleetwood",https://arcg.is/0nuG4n,,not owned by a public authority,,,,53.912846,-3.017116,10.32,120,120,2017-12-15,,20c27f6cd123faef42a40eeaaa15a4e17336c2a0fc8d78788ee4268b01dba4e5
,local-authority-eng:WYR,BR022,"Garstang Country Hotel & Golf Club, Garstang Road, Bowgreave",https://arcg.is/0nuG4n,,not owned by a public authority,pending decision,outline planning permission,,53.886849,-2.768701,0.29,9,9,2017-12-15,,20c27f6cd123faef42a40eeaaa15a4e17336c2a0fc8d78788ee4268b01dba4e5
,local-authority-eng:WYR,BR023,Island Farm Cartmell Lane Nateby Preston Lancashire PR3 0LU,https://arcg.is/0nuG4n,,not owned by a public authority,pending decision,outline planning permission,,53.904446,-2.824504,0.34,,,2017-12-15,,20c27f6cd123faef42a40eeaaa15a4e17336c2a0fc8d78788ee4268b01dba4e5
,local-authority-eng:WYR,BR024,Lakeland View Laidleys Walk Fleetwood Lancashire FY7 7JL,https://arcg.is/0nuG4n,,owned by a public authority,pending decision,full planning permission,,53.923873,-3.03313,0.41,,,2017-12-15,,20c27f6cd123faef42a40eeaaa15a4e17336c2a0fc8d78788ee4268b01dba4e5
