entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource
2017-12-01,local-authority-eng:OAD,OWBCBFL/001,"Former Oadby Swimming Pool Site, Leicester Road, Oadby",https://www.oadby-wigston.gov.uk/files/documents/brownfield_land_register_site_plans_2018_2019/Brownfield%20Land%20Register%20Site%20Plans%202018-2019.pdf,yes,owned by a public authority,not permissioned,,,52.601328,-1.086378,0.26,32,32,2017-04-06,,. Residential development has been deemed appropriate,1acc207e89a6a1ea460d438c9d4cbcdb2c629c4691d623ffa87df13773259587
2017-12-01,local-authority-eng:OAD,OWBCBFL/002,"53-59 Queens Drive, Wigston",https://www.oadby-wigston.gov.uk/files/documents/brownfield_land_register_site_plans_2018_2019/Brownfield%20Land%20Register%20Site%20Plans%202018-2019.pdf,yes,not owned by a public authority,not permissioned,,,52.5855,-1.117732,0.09,15,15,2017-04-06,,. Residential development has been deemed appropriate,1acc207e89a6a1ea460d438c9d4cbcdb2c629c4691d623ffa87df13773259587
2017-12-01,local-authority-eng:OAD,OWBCBFL/003,"Land At Bennett Way, South Wigston",https://www.oadby-wigston.gov.uk/files/documents/brownfield_land_register_site_plans_2018_2019/Brownfield%20Land%20Register%20Site%20Plans%202018-2019.pdf,yes,owned by a public authority,not permissioned,,,52.58212,-1.128604,0.13,8,8,2017-04-06,,. Residential development has been deemed appropriate,1acc207e89a6a1ea460d438c9d4cbcdb2c629c4691d623ffa87df13773259587
2017-04-06,local-authority-eng:OAD,OWBCBFL/005,"29-31 Canal Street, Wigston, LE18 4PL",https://www.oadby-wigston.gov.uk/files/documents/brownfield_land_register_site_plans_2018_2019/Brownfield%20Land%20Register%20Site%20Plans%202018-2019.pdf,yes,not owned by a public authority,not permissioned,,,52.578761,-1.131548,0.002,5,5,2017-04-06,,. Residential development has been deemed appropriate,1acc207e89a6a1ea460d438c9d4cbcdb2c629c4691d623ffa87df13773259587
2017-12-01,local-authority-eng:OAD,OWBCBFL/006,"8-10 Long Street, Wigston",https://www.oadby-wigston.gov.uk/files/documents/brownfield_land_register_site_plans_2018_2019/Brownfield%20Land%20Register%20Site%20Plans%202018-2019.pdf,yes,not owned by a public authority,permissioned,full planning permission,,52.583395,-1.109126,0.09,27,27,2017-04-06,,. Application granted for 27 additional dwellings,1acc207e89a6a1ea460d438c9d4cbcdb2c629c4691d623ffa87df13773259587
2017-12-01,local-authority-eng:OAD,OWBCBFL/007,"271 Leicester Road, Wigston",https://www.oadby-wigston.gov.uk/files/documents/brownfield_land_register_site_plans_2018_2019/Brownfield%20Land%20Register%20Site%20Plans%202018-2019.pdf,yes,not owned by a public authority,permissioned,full planning permission,,52.59528,-1.110317,0.06,6,6,2017-04-06,,. Application granted for 6 additional dwellings,1acc207e89a6a1ea460d438c9d4cbcdb2c629c4691d623ffa87df13773259587
2017-12-01,local-authority-eng:OAD,OWBCBFL/008,"39 Long Street, Wigston",https://www.oadby-wigston.gov.uk/files/documents/brownfield_land_register_site_plans_2018_2019/Brownfield%20Land%20Register%20Site%20Plans%202018-2019.pdf,yes,not owned by a public authority,not permissioned,,,52.583583,-1.107853,0.24,18,18,2017-04-06,,. Residential development has been deemed appropriate,1acc207e89a6a1ea460d438c9d4cbcdb2c629c4691d623ffa87df13773259587
2017-12-01,local-authority-eng:OAD,OWBCBFL/009,"Arriva Bus Depot, Station Street, South Wigston",https://www.oadby-wigston.gov.uk/files/documents/brownfield_land_register_site_plans_2018_2019/Brownfield%20Land%20Register%20Site%20Plans%202018-2019.pdf,yes,not owned by a public authority,not permissioned,,,52.581465,-1.130078,1.11,43,43,2017-04-06,,. Residential development has been deemed appropriate,1acc207e89a6a1ea460d438c9d4cbcdb2c629c4691d623ffa87df13773259587
2017-12-01,local-authority-eng:OAD,OWBCBFL/011,"Lyn House, 37-41 The Parade, Oadby",https://www.oadby-wigston.gov.uk/files/documents/brownfield_land_register_site_plans_2018_2019/Brownfield%20Land%20Register%20Site%20Plans%202018-2019.pdf,yes,not owned by a public authority,permissioned,other,,52.60002,-1.083467,,18,18,2017-04-06,,. Application granted for 18 additional dwellings,1acc207e89a6a1ea460d438c9d4cbcdb2c629c4691d623ffa87df13773259587
2017-12-01,local-authority-eng:OAD,OWBCBFL/014,"41-43 Canal Street, South Wigston",https://www.oadby-wigston.gov.uk/files/documents/brownfield_land_register_site_plans_2018_2019/Brownfield%20Land%20Register%20Site%20Plans%202018-2019.pdf,yes,not owned by a public authority,permissioned,full planning permission,,52.577723,-1.132188,0.04,12,12,2017-04-06,,. Application granted for 12 additional dwellings,1acc207e89a6a1ea460d438c9d4cbcdb2c629c4691d623ffa87df13773259587
2017-12-01,local-authority-eng:OAD,OWBCBFL/015,"Nautical William, Aylestone Lane, Wigston",https://www.oadby-wigston.gov.uk/files/documents/brownfield_land_register_site_plans_2018_2019/Brownfield%20Land%20Register%20Site%20Plans%202018-2019.pdf,yes,not owned by a public authority,not permissioned,,,52.589585,-1.118108,0.2,29,29,2017-04-06,,. Residential development has been deemed appropriate,1acc207e89a6a1ea460d438c9d4cbcdb2c629c4691d623ffa87df13773259587
