entry-date,organisation,site,site-plan-url,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2017-12-21,local-authority-eng:SWD,s0080,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,51.5541,-1.78069,0.56,,,2017-12-21,,f3dc7ff2b9903e8e1330a567543653cd25b36cc2995f96b649373d8e849948a3
2017-12-21,local-authority-eng:SWD,s0081,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,51.5837,-1.78003,0.17,,,2017-12-21,,f3dc7ff2b9903e8e1330a567543653cd25b36cc2995f96b649373d8e849948a3
2017-12-21,local-authority-eng:SWD,s0082,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,51.5506,-1.74496,0.17,,,2017-12-21,,f3dc7ff2b9903e8e1330a567543653cd25b36cc2995f96b649373d8e849948a3
2017-12-21,local-authority-eng:SWD,s0083,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,51.548,-1.84054,1.25,,,2017-12-21,,f3dc7ff2b9903e8e1330a567543653cd25b36cc2995f96b649373d8e849948a3
2017-12-21,local-authority-eng:SWD,s0086,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,51.5854,-1.7669,0.21,,,2017-12-21,,f3dc7ff2b9903e8e1330a567543653cd25b36cc2995f96b649373d8e849948a3
2017-12-21,local-authority-eng:SWD,s0087,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,51.5973,-1.78135,0.23,,,2017-12-21,,f3dc7ff2b9903e8e1330a567543653cd25b36cc2995f96b649373d8e849948a3
2017-12-21,local-authority-eng:SWD,s0088,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,51.564,-1.7506,5.16,,,2017-12-21,,f3dc7ff2b9903e8e1330a567543653cd25b36cc2995f96b649373d8e849948a3
2017-12-21,local-authority-eng:SWD,s0090,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,51.5487,-1.77411,0.18,,,2017-12-21,,f3dc7ff2b9903e8e1330a567543653cd25b36cc2995f96b649373d8e849948a3
2017-12-21,local-authority-eng:SWD,s0091,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,51.5571,-1.7265,9.31,,,2017-12-21,,f3dc7ff2b9903e8e1330a567543653cd25b36cc2995f96b649373d8e849948a3
2017-12-21,local-authority-eng:SWD,s0100,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,51.5594,-1.78379,1.27,,,2017-12-21,,f3dc7ff2b9903e8e1330a567543653cd25b36cc2995f96b649373d8e849948a3
2017-12-21,local-authority-eng:SWD,s0101,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,51.5596,-1.78738,0.14,,,2017-12-21,,f3dc7ff2b9903e8e1330a567543653cd25b36cc2995f96b649373d8e849948a3
2017-12-21,local-authority-eng:SWD,s0102,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,51.5637,-1.78204,4.34,,,2017-12-21,,f3dc7ff2b9903e8e1330a567543653cd25b36cc2995f96b649373d8e849948a3
2017-12-21,local-authority-eng:SWD,s0111,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,51.5861,-1.72666,5.09,,,2017-12-21,,f3dc7ff2b9903e8e1330a567543653cd25b36cc2995f96b649373d8e849948a3
2017-12-21,local-authority-eng:SWD,s0112,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,51.5871,-1.72878,3.17,,,2017-12-21,,f3dc7ff2b9903e8e1330a567543653cd25b36cc2995f96b649373d8e849948a3
2017-12-21,local-authority-eng:SWD,s0113,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,51.5231,-1.79059,0.08,,,2017-12-21,,f3dc7ff2b9903e8e1330a567543653cd25b36cc2995f96b649373d8e849948a3
2017-12-21,local-authority-eng:SWD,s0115,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,51.526,-1.7928,0.11,,,2017-12-21,,f3dc7ff2b9903e8e1330a567543653cd25b36cc2995f96b649373d8e849948a3
2017-12-21,local-authority-eng:SWD,S0316,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,51.5833,-1.76769,2.61,,,2017-12-21,,f3dc7ff2b9903e8e1330a567543653cd25b36cc2995f96b649373d8e849948a3
2017-12-21,local-authority-eng:SWD,S0319,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,51.5621,-1.78682,0.03,,,2017-12-21,,f3dc7ff2b9903e8e1330a567543653cd25b36cc2995f96b649373d8e849948a3
2017-12-21,local-authority-eng:SWD,S0324,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,51.588,-1.75607,0.23,,,2017-12-21,,f3dc7ff2b9903e8e1330a567543653cd25b36cc2995f96b649373d8e849948a3
2017-12-21,local-authority-eng:SWD,S0325,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,51.5731,-1.77754,0.09,,,2017-12-21,,f3dc7ff2b9903e8e1330a567543653cd25b36cc2995f96b649373d8e849948a3
2017-12-21,local-authority-eng:SWD,S0326,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,51.5432,-1.77029,0.66,,,2017-12-21,,f3dc7ff2b9903e8e1330a567543653cd25b36cc2995f96b649373d8e849948a3
2017-12-21,local-authority-eng:SWD,S0327,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,51.5575,-1.77896,0.31,,,2017-12-21,,f3dc7ff2b9903e8e1330a567543653cd25b36cc2995f96b649373d8e849948a3
2017-12-21,local-authority-eng:SWD,S0328,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,51.5596,-1.78918,0.03,,,2017-12-21,,f3dc7ff2b9903e8e1330a567543653cd25b36cc2995f96b649373d8e849948a3
