entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2017-12-07,local-authority-eng:BEX,BLR001,"1a Wellington Avenue, Sidcup",http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/1a-Wellington-Avenue-Sidcup_0.pdf,yes,not owned by a public authority,permissioned,full planning permission,,51.450165,0.103246,0.02,,,2017-12-07,,f3a0709958e55b5812bb56c7db9f3f4383a203dcc0abfee8a2c9147ff8bf93e9
2017-12-07,local-authority-eng:BEX,BLR002,"1st Floor, 234-236 Broadway, Bexleyheath",http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/1st-floor-118-and-120-Welling-High-Street-Welling_0.pdf,yes,not owned by a public authority,permissioned,other,,51.457821,0.137412,0.02,,,2017-12-07,,f3a0709958e55b5812bb56c7db9f3f4383a203dcc0abfee8a2c9147ff8bf93e9
2017-12-07,local-authority-eng:BEX,BLR003,"The Former Pop In Parlour, Cornelia Place, Erith",http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/The-former-Pop-in-Parlour-Cornelia-Place-Erith_0.pdf,yes,not owned by a public authority,permissioned,full planning permission,,51.479028,0.179809,0.03,,,2017-12-07,,f3a0709958e55b5812bb56c7db9f3f4383a203dcc0abfee8a2c9147ff8bf93e9
2017-12-07,local-authority-eng:BEX,BLR004,"Ground Floor, 76 & 78 Crayford High Street, Crayford",http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/Ground-floor-76-and-78-Crayford-High-Street-Crayford_0.pdf,yes,not owned by a public authority,permissioned,other,,51.453438,0.177654,0.03,,,2017-12-07,,f3a0709958e55b5812bb56c7db9f3f4383a203dcc0abfee8a2c9147ff8bf93e9
2017-12-07,local-authority-eng:BEX,BLR005,"Land to the rear of, 89 Sidcup High Street, Sidcup",http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/Land-to-the-rear-of-89-Sidcup-High-Street-Sidcup_0.pdf,yes,not owned by a public authority,permissioned,full planning permission,,51.426664,0.101389,0.05,,,2017-12-07,,f3a0709958e55b5812bb56c7db9f3f4383a203dcc0abfee8a2c9147ff8bf93e9
2017-12-07,local-authority-eng:BEX,BLR006,"61-63 Lion Road, Bexleyheath",http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/61-to-63-Lion-Road-Bexleyheath_0.pdf,yes,not owned by a public authority,permissioned,full planning permission,,51.456332,0.136162,0.05,,,2017-12-07,,f3a0709958e55b5812bb56c7db9f3f4383a203dcc0abfee8a2c9147ff8bf93e9
2017-12-07,local-authority-eng:BEX,BLR008,"41 Halfway Street, Sidcup",http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/41-Halfway-Street-Sidcup_0.pdf,yes,not owned by a public authority,permissioned,full planning permission,,51.437118,0.098618,0.06,,,2017-12-07,,f3a0709958e55b5812bb56c7db9f3f4383a203dcc0abfee8a2c9147ff8bf93e9
2017-12-07,local-authority-eng:BEX,BLR011,"17 Perry Street, Crayford",http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/17-Perry-Street-Crayford_0.pdf,yes,not owned by a public authority,permissioned,full planning permission,,51.462491,0.180705,0.08,,,2017-12-07,,f3a0709958e55b5812bb56c7db9f3f4383a203dcc0abfee8a2c9147ff8bf93e9
2017-12-07,local-authority-eng:BEX,BLR012,"33 Station Road, Sidcup",http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/33-Station-Road-Sidcup_0.pdf,yes,not owned by a public authority,permissioned,full planning permission,,51.428997,0.101166,0.1,,,2017-12-07,,f3a0709958e55b5812bb56c7db9f3f4383a203dcc0abfee8a2c9147ff8bf93e9
2017-12-07,local-authority-eng:BEX,BLR013,"48 Iron Mill Lane, Crayford",http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/48-Iron-Mill-Lane-Crayford_0.pdf,yes,not owned by a public authority,permissioned,full planning permission,,51.454669,0.18062,0.17,,,2017-12-07,,f3a0709958e55b5812bb56c7db9f3f4383a203dcc0abfee8a2c9147ff8bf93e9
