entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2018-10-01,local-authority-eng:ROH,RDCBLR0024,"Former Care Home, Moorhurst, A28, Westfield",https://www.rother.gov.uk/CHttpHandler.ashx?id=31040,,owned by a public authority,not permissioned,,,,,0.22,10,10,2017-10-01,,81e0062fc9478965fce3ac9b93f5c166d916f9c88afb2bb794d48253e3ae77fe
2018-10-01,local-authority-eng:ROH,RDCBLR0025,"Land at Pestalozzi, Sedlescombe",https://www.rother.gov.uk/CHttpHandler.ashx?id=31041,,not owned by a public authority,not permissioned,,,,,0.32,6,8,2017-10-01,,81e0062fc9478965fce3ac9b93f5c166d916f9c88afb2bb794d48253e3ae77fe
2018-10-01,local-authority-eng:ROH,RDCBLR0026,"Land at Sedlescombe Sawmills, Sedlescombe",https://www.rother.gov.uk/CHttpHandler.ashx?id=31042,,not owned by a public authority,not permissioned,,,,,0.51,6,8,2017-10-01,,81e0062fc9478965fce3ac9b93f5c166d916f9c88afb2bb794d48253e3ae77fe
2018-10-01,local-authority-eng:ROH,RDCBLR0027,"Mill Site, Robertsbridge",https://www.rother.gov.uk/CHttpHandler.ashx?id=31043,yes,not owned by a public authority,pending decision,full planning permission,,,,2.17,54,87,2017-10-01,,81e0062fc9478965fce3ac9b93f5c166d916f9c88afb2bb794d48253e3ae77fe
2018-10-01,local-authority-eng:ROH,RDCBLR0028,"Tilling Green, Rye",https://www.rother.gov.uk/CHttpHandler.ashx?id=31044,,owned by a public authority,not permissioned,,,,,0.26,7,8,2017-10-01,,81e0062fc9478965fce3ac9b93f5c166d916f9c88afb2bb794d48253e3ae77fe
2018-10-01,local-authority-eng:ROH,RDCBLR0029,"Frieda Gardham School site, Rye",https://www.rother.gov.uk/CHttpHandler.ashx?id=31045,,owned by a public authority,not permissioned,,,,,0.72,18,22,2017-10-01,,81e0062fc9478965fce3ac9b93f5c166d916f9c88afb2bb794d48253e3ae77fe
2018-10-01,local-authority-eng:ROH,RDCBLR0030,"Former High School Site and Drill Halls, Down Road, Bexhill",https://www.rother.gov.uk/CHttpHandler.ashx?id=31046,,mixed ownership,not permissioned,,,,,2.18,35,54,2017-10-01,,81e0062fc9478965fce3ac9b93f5c166d916f9c88afb2bb794d48253e3ae77fe
2018-10-01,local-authority-eng:ROH,RDCBLR0031,"St Andrew's Church, Wickham Avenue, Bexhill",https://www.rother.gov.uk/CHttpHandler.ashx?id=31047,yes,not owned by a public authority,permissioned,full planning permission,,,,0.08,,,2018-10-01,,81e0062fc9478965fce3ac9b93f5c166d916f9c88afb2bb794d48253e3ae77fe
2018-10-01,local-authority-eng:ROH,RDCBLR0032,"Oliver's Printers, Eastwood Road, Bexhill",https://www.rother.gov.uk/CHttpHandler.ashx?id=31048,yes,not owned by a public authority,permissioned,outline planning permission,,,,0.24,,,2018-10-01,,81e0062fc9478965fce3ac9b93f5c166d916f9c88afb2bb794d48253e3ae77fe
2018-10-01,local-authority-eng:ROH,RDCBLR0033,"58-60 Devonshire Road, Bexhill",https://www.rother.gov.uk/CHttpHandler.ashx?id=31049,yes,not owned by a public authority,permissioned,full planning permission,,,,0.03,,,2018-10-01,,81e0062fc9478965fce3ac9b93f5c166d916f9c88afb2bb794d48253e3ae77fe
2018-10-01,local-authority-eng:ROH,RDCBLR0034,"128 Dorset Road, Bexhill",https://www.rother.gov.uk/CHttpHandler.ashx?id=31050,yes,not owned by a public authority,permissioned,full planning permission,,,,0.11,,,2018-10-01,,81e0062fc9478965fce3ac9b93f5c166d916f9c88afb2bb794d48253e3ae77fe
2018-10-01,local-authority-eng:ROH,RDCBLR0035,"124 Dorset Road, Bexhill",https://www.rother.gov.uk/CHttpHandler.ashx?id=31051,yes,not owned by a public authority,permissioned,full planning permission,,,,0.07,,,2018-10-01,,81e0062fc9478965fce3ac9b93f5c166d916f9c88afb2bb794d48253e3ae77fe
2018-10-01,local-authority-eng:ROH,RDCBLR0036,"Skinners of Rye, Rye",https://www.rother.gov.uk/CHttpHandler.ashx?id=31052,yes,mixed ownership,permissioned,full planning permission,,,,0.05,,,2018-10-01,,81e0062fc9478965fce3ac9b93f5c166d916f9c88afb2bb794d48253e3ae77fe
2018-10-01,local-authority-eng:ROH,RDCBLR0037,"The Warren Yard, Catsfield",https://www.rother.gov.uk/CHttpHandler.ashx?id=31128,yes,not owned by a public authority,pending decision,full planning permission,,,,1.21,,,2018-10-01,,81e0062fc9478965fce3ac9b93f5c166d916f9c88afb2bb794d48253e3ae77fe
2018-10-01,local-authority-eng:ROH,RDCBLR0038,"Land at Northeye (Former UAE Technical Training Project), Bexhill",https://www.rother.gov.uk/CHttpHandler.ashx?id=31158,,not owned by a public authority,not permissioned,,,,,6.36,140,140,2018-10-01,,81e0062fc9478965fce3ac9b93f5c166d916f9c88afb2bb794d48253e3ae77fe
