entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource
2019-12-12,local-authority-eng:NEC,AB17,"Former working men's club, New Road, Audley",https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NSLI1MBMGW500,yes,not owned by a public authority,permissioned,full planning permission,,53.055588,-2.292382,0.33,,,2017-12-18,2019-05-22,15/00692/FUL - Erection of 12 dwellings. Now completed,a64c898d75a0c57e1f3566a2fc6e7f9bc1ee3bf70eb81895b61a8203c61ff746
2019-12-12,local-authority-eng:NEC,AB29,"Land at Wedgewood Avenue, Wood Lane",,,not owned by a public authority,not permissioned,,,53.04953,-2.284465,0.16,,,2019-12-12,,Site promoted by registered provider,a64c898d75a0c57e1f3566a2fc6e7f9bc1ee3bf70eb81895b61a8203c61ff746
2019-12-12,local-authority-eng:NEC,BL24,"Land adjacent 31 Banbury Street, Talke",https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=MZJMHBBM4V000,,not owned by a public authority,not permissioned,,,53.084966,-2.258781,0.27,,,2017-12-18,,14/00027/FUL - Erection of 13 dwellings. Now lapsed,a64c898d75a0c57e1f3566a2fc6e7f9bc1ee3bf70eb81895b61a8203c61ff746
2019-12-12,local-authority-eng:NEC,BL7,West Avenue (North West Site) Kidsgrove,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=PYA1YPBM01S00,,not owned by a public authority,pending decision,full planning permission,,53.087567,-2.267113,0.98,,,2019-12-12,,"19/00760/FUL - Residential development for 71 dwellings, 53 dwellinghouses and 18 apartments. Pending decision",a64c898d75a0c57e1f3566a2fc6e7f9bc1ee3bf70eb81895b61a8203c61ff746
2019-12-12,local-authority-eng:NEC,BL8,"Land adjacent to roundabout at West Avenue, Kidsgrove",https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NNMN7MBMN3F00,yes,not owned by a public authority,permissioned,outline planning permission,,53.086337,-2.265407,1.42,,,2017-12-18,,15/00368/OUT - Residential development for 44 dwellings,a64c898d75a0c57e1f3566a2fc6e7f9bc1ee3bf70eb81895b61a8203c61ff746
2019-12-12,local-authority-eng:NEC,CH12,"Land between Johnson Avenue and Liverpool Road, Cross Heath",https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=KEA2Q4BM06500,,not owned by a public authority,permissioned,full planning permission,,53.027163,-2.236159,0.23,,,2019-12-12,,09/00045/FUL - Demolition of existing bungalow and erection of eight dwellings,a64c898d75a0c57e1f3566a2fc6e7f9bc1ee3bf70eb81895b61a8203c61ff746
2019-12-12,local-authority-eng:NEC,CH4,"Wilmott Drive, Cross Heath, Newcastle-under-Lyme",https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ONOB4WBMK6800,yes,not owned by a public authority,permissioned,full planning permission,,53.023674,-2.243963,8.79,,,2017-12-18,,17/00281/FUL - Development of 276 dwellings,a64c898d75a0c57e1f3566a2fc6e7f9bc1ee3bf70eb81895b61a8203c61ff746
2019-12-12,local-authority-eng:NEC,CT12,"Dragon Square, Rosevale Court",,,not owned by a public authority,not permissioned,,,53.043811,-2.253582,0.35,,,2019-12-12,,Site promoted by registered provider,a64c898d75a0c57e1f3566a2fc6e7f9bc1ee3bf70eb81895b61a8203c61ff746
2019-12-12,local-authority-eng:NEC,CT13,"Heathcote Street, Chesterton (Chesterton Ex-Servicemens Club)",https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=PC1SPJBMJF700,yes,not owned by a public authority,permissioned,full planning permission,,53.043764,-2.250345,0.1,,,2017-12-18,,18/00559/FUL - Proposed 10 no. two bedroom self contained flats,a64c898d75a0c57e1f3566a2fc6e7f9bc1ee3bf70eb81895b61a8203c61ff746
2019-12-12,local-authority-eng:NEC,CT22,Ex Servicemens Club Heathcote Street,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OQ3EWWBMH0G00,yes,not owned by a public authority,permissioned,full planning permission,,53.043873,-2.250515,0.31,,,2017-12-18,2019-05-22,17/00417/FUL - Residential development of 14 dwellings. Now completed,a64c898d75a0c57e1f3566a2fc6e7f9bc1ee3bf70eb81895b61a8203c61ff746
2019-12-12,local-authority-eng:NEC,CT23,"Corona Park, Sandford Street, Chesterton",https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=L7AIQNBM4V000,yes,not owned by a public authority,permissioned,full planning permission,,53.043168,-2.250297,0.3,,,2017-12-18,2019-05-22,10/00480/FUL - Erection of 16 terraced dwellings. Now completed,a64c898d75a0c57e1f3566a2fc6e7f9bc1ee3bf70eb81895b61a8203c61ff746
2019-12-12,local-authority-eng:NEC,CT9,"Hulston Site, Birch House Road, Chesterton, Newcastle-under-Lyme",https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P1COTGBMMNA00,yes,not owned by a public authority,permissioned,full planning permission,,53.047141,-2.255443,0.61,,,2018-12-11,,17/01033/FUL - Demolition of former Community Centre and construction of 30 dwellings,a64c898d75a0c57e1f3566a2fc6e7f9bc1ee3bf70eb81895b61a8203c61ff746
2019-12-12,local-authority-eng:NEC,HD18,"London Road, Chesterton (Bennett Arms)",https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=KGT5XUBM06A00,yes,not owned by a public authority,permissioned,full planning permission,,53.033535,-2.241555,0.15,,,2017-12-18,,09/00155/FUL  - Demolition of existing public house and erection of seven dwellings,a64c898d75a0c57e1f3566a2fc6e7f9bc1ee3bf70eb81895b61a8203c61ff746
2019-12-12,local-authority-eng:NEC,HD25,"Midland House, London Road, Chesterton",https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OAVL23BMIW400,,not owned by a public authority,permissioned,reserved matters approval,,53.037825,-2.248573,0.16,,,2017-12-18,,16/00623/REM - Lapsed permission for 14 dwellings. Site now actively used as gym and fitness studio - 18/00993/COU,a64c898d75a0c57e1f3566a2fc6e7f9bc1ee3bf70eb81895b61a8203c61ff746
