entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource
2017-12-19,local-authority-eng:FEN,BLR0001,"Land at, 35 North End, Wisbech, PE13",http://www.fenland.gov.uk/CHttpHandler.ashx?id=14404&p=0,yes,not owned by a public authority,permissioned,full planning permission,,,,0.04,,,2017-12-19,,"Erection of 2 x 2-bed houses and 9 flats with balconies comprising of 1 x 3-bed, 3 x 2-bed and 5 x 1-bed with parking under, involving demolition of existing building",f94ed2c00a04ce1cfa77f92a5cbe1ffac5ec2fc1fcea3c449df33c55e02bdbeb
2017-12-19,local-authority-eng:FEN,BLR0002,"PILGRIMS OF MARCH, DARTFORD ROAD, MARCH, PE15 8BD",http://www.fenland.gov.uk/CHttpHandler.ashx?id=14405&p=0,yes,not owned by a public authority,permissioned,full planning permission,,,,0.32,,,2017-12-19,,"Erection of 17 dwellings comprising; 3 x 1-bed and 3 x 2-bed flats, 6 x 3-bed semi-detached houses, 2 x 4-bed semi-detached houses with integral single garage, 1 x 3-bed detached house and 2 x 4-bed detached houses with integral single garages involving demolition of existing buildings (renewal of planning permission F/YR06/0706/F)",f94ed2c00a04ce1cfa77f92a5cbe1ffac5ec2fc1fcea3c449df33c55e02bdbeb
2017-12-19,local-authority-eng:FEN,BLR0003,"Davern Workwear Ltd, Elliott Road, MARCH, PE15 8QU",http://www.fenland.gov.uk/CHttpHandler.ashx?id=14403&p=0,yes,not owned by a public authority,permissioned,full planning permission,,,,0.66,,,2017-12-19,,Erection of 18 dwellings comprising 2 x 3-bed; 8 x 4-bed and 8 x 5-bed dwellings with associated parking involving the demolition of the existing building,f94ed2c00a04ce1cfa77f92a5cbe1ffac5ec2fc1fcea3c449df33c55e02bdbeb
2017-12-19,local-authority-eng:FEN,BLR0004,"Land East of Davern Workwear Ltd, Elliott Road, MARCH, PE15 8QU",http://www.fenland.gov.uk/CHttpHandler.ashx?id=14406&p=0,yes,not owned by a public authority,permissioned,reserved matters approval,,,,0.48,,,2017-12-19,,"Erection of 14 x 3-storey dwellings comprising; 3 x 5-bed with attached single garages; 4 x 5-bed with associated parking (plot 1 with detached double garage); 3 x 4-bed and 4 x 3-bed all with associated parking, involving part demolition of existing warehouse",f94ed2c00a04ce1cfa77f92a5cbe1ffac5ec2fc1fcea3c449df33c55e02bdbeb
2017-12-19,local-authority-eng:FEN,BLR0005,"18, Westfield Road, Manea, MARCH, PE15 0LN",http://www.fenland.gov.uk/CHttpHandler.ashx?id=14407&p=0,yes,not owned by a public authority,permissioned,outline planning permission,,,,0.17,,,2017-12-19,,Erection of 6 dwellings involving demolition of existing dwelling and replacement fence to No.16 (renewal of planning permission F/YR10/0254/O),f94ed2c00a04ce1cfa77f92a5cbe1ffac5ec2fc1fcea3c449df33c55e02bdbeb
2017-12-19,local-authority-eng:FEN,BLR0006,"100, Mill Road, Whittlesey, Cambridgeshire, PE7 1SW",http://www.fenland.gov.uk/CHttpHandler.ashx?id=14408&p=0,yes,not owned by a public authority,permissioned,full planning permission,,,,0.49,,,2017-12-19,,"Erection of 12 dwellings with garages comprising; 6 x 3-bed single-storey, 4 x 3-bed 2-storey and 2 x 4-bed 2-storey, involving demolition of existing dwelling and outbuilding",f94ed2c00a04ce1cfa77f92a5cbe1ffac5ec2fc1fcea3c449df33c55e02bdbeb
2017-12-19,local-authority-eng:FEN,BLR0007,"4-6, Stermyn Street, WISBECH, PE13 1EQ",http://www.fenland.gov.uk/CHttpHandler.ashx?id=14409&p=0,yes,not owned by a public authority,permissioned,other,,,,0.04,,,2017-12-19,,"Permission type: prior approval
Change of use from Offices to 9 x flats",f94ed2c00a04ce1cfa77f92a5cbe1ffac5ec2fc1fcea3c449df33c55e02bdbeb
2017-12-19,local-authority-eng:FEN,BLR0008,"AWARE HOUSE LEARNING DEVELOPMENT AIDS LIMITED, DUKE STREET, WISBECH, CAMBRIDGESHIRE, PE13 2AE",http://www.fenland.gov.uk/CHttpHandler.ashx?id=14410&p=0,yes,not owned by a public authority,permissioned,full planning permission,,,,0.21,,,2017-12-19,,"Erection of 10 houses comprising; 4 x 2-bed semi-detached, 4 x 3-bed semi-detached and 2 x 3/4-bed semi-detached with integral car port, associated parking and landscaping including 1.8 metre high walls and close boarded fencing involving demolition of existing warehouse (renewal of planning permission F/YR08/1070/F)",f94ed2c00a04ce1cfa77f92a5cbe1ffac5ec2fc1fcea3c449df33c55e02bdbeb
2017-12-19,local-authority-eng:FEN,BLR0009,"64, Whitmore Street, 17 and 11 Windmill Street, WHITTLESEY, PE7 1HP",http://www.fenland.gov.uk/CHttpHandler.ashx?id=14411&p=0,yes,not owned by a public authority,permissioned,full planning permission,,,,0.49,,,2017-12-19,,"Erection of 30no dwellings comprising of 15 x 2-storey 2-bed, 10 x 2-storey 3-bed, 1 x 2-storey 4-bed, 3 x 3-storey 3-bed and 1 x 2-bed flat with garage block below and associated parking involving demolition of existing dwelling and buildings",f94ed2c00a04ce1cfa77f92a5cbe1ffac5ec2fc1fcea3c449df33c55e02bdbeb
2017-12-19,local-authority-eng:FEN,BLR0010,"Site Of Former Kingswood Park Residential Home Kingswood Road March Cambridgeshire, PE15 9RT",http://www.fenland.gov.uk/CHttpHandler.ashx?id=14412&p=0,yes,not owned by a public authority,permissioned,full planning permission,,,,0.94,,,2017-12-19,,"Erection of 22 dwellings: 2 x 2-storey block of flats comprising of 10 x 1-bed dwellings, and erection of 1 x single-storey 2-bed, 11 x 2-storey 2-bed dwellings, including sheds, refuse store and cycle store involving demolition of existing care home (retrospective) and works to western footpath of Kingswood Road",f94ed2c00a04ce1cfa77f92a5cbe1ffac5ec2fc1fcea3c449df33c55e02bdbeb
