entry-date,organisation,site,site-address,site-plan-url,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2017-11-16,local-authority-eng:LND,15/00329/FULL,6 New Street London EC2M 4TP,http://www.mapping.cityoflondon.gov.uk/geocortex/mapping/?viewer=compass,51.510838,-0.096757,0.01,5,5,2017-11-16,,3875c4aecb090ce1db8446c0b3f56a90628d8dba570b230767c29b74fcf79b35
2017-11-16,local-authority-eng:LND,16/00590/FULL,Bernard Morgan House 43 Golden Lane London EC1Y 0RS,http://www.mapping.cityoflondon.gov.uk/geocortex/mapping/?viewer=compass,51.521578,-0.094724,0.21,99,99,2017-11-16,,3875c4aecb090ce1db8446c0b3f56a90628d8dba570b230767c29b74fcf79b35
