entry-date,organisation,site,site-address,site-plan-url,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2018-08-24,local-authority-eng:BAI,BAS0019,"Land at The Elms, Cranfield Park Road, Wickford, SS12 9EP",http://www.basildon.gov.uk/CHttpHandler.ashx?id=8553&p=0,51.597983,0.526544,1.89,8,8,2017-08-02,,68a69753b93b4d9e3a20e0a444ed570fb6c7d1dacf0a3670b5f159dbb78c0bef
2018-08-24,local-authority-eng:BAI,BAS0021,"245 Pound Lane, Bowers Gifford",http://www.basildon.gov.uk/CHttpHandler.ashx?id=8555&p=0,51.576807,0.531807,0.38,2,2,2017-08-07,,68a69753b93b4d9e3a20e0a444ed570fb6c7d1dacf0a3670b5f159dbb78c0bef
2018-08-24,local-authority-eng:BAI,BAS0022,"Land at Long Lynderswood, Basildon. SS15 5UN",http://www.basildon.gov.uk/CHttpHandler.ashx?id=8556&p=0,51.569959,0.451101,0.42,20,20,2017-08-07,,68a69753b93b4d9e3a20e0a444ed570fb6c7d1dacf0a3670b5f159dbb78c0bef
2018-08-24,local-authority-eng:BAI,BAS0023,"1-30 Roman Way, Billericay. CM12 9LJ",http://www.basildon.gov.uk/CHttpHandler.ashx?id=8557&p=0,51.619195,0.418258,0.51,-15,-15,2017-08-07,,68a69753b93b4d9e3a20e0a444ed570fb6c7d1dacf0a3670b5f159dbb78c0bef
2018-08-24,local-authority-eng:BAI,BAS0024,"Land north west of 40-48 Cedar Avenue, Wickford",http://www.basildon.gov.uk/CHttpHandler.ashx?id=8558&p=0,51.603317,0.518132,0.16,4,4,2017-08-07,,68a69753b93b4d9e3a20e0a444ed570fb6c7d1dacf0a3670b5f159dbb78c0bef
2018-08-24,local-authority-eng:BAI,BAS0025,"35 Glenmere, Basildon. SS16 4QR",http://www.basildon.gov.uk/CHttpHandler.ashx?id=8559&p=0,51.554915,0.479708,0.13,5,5,2017-08-07,,68a69753b93b4d9e3a20e0a444ed570fb6c7d1dacf0a3670b5f159dbb78c0bef
2018-08-24,local-authority-eng:BAI,BAS0026,"Land including 1-35 Littlethorpe, Basildon. SS16 4LH",http://www.basildon.gov.uk/CHttpHandler.ashx?id=8560&p=0,51.56124,0.489033,0.51,7,16,2017-08-07,,68a69753b93b4d9e3a20e0a444ed570fb6c7d1dacf0a3670b5f159dbb78c0bef
2018-08-24,local-authority-eng:BAI,BAS0027,"Pitsea Housing Office/The Place, Northlands Pavement, Basildon. SS13 3DU",http://www.basildon.gov.uk/CHttpHandler.ashx?id=8561&p=0,51.566913,0.503796,0.71,17,31,2017-08-07,,68a69753b93b4d9e3a20e0a444ed570fb6c7d1dacf0a3670b5f159dbb78c0bef
2018-08-24,local-authority-eng:BAI,BAS0028,"Swan Mead Centre, Church Road, Basildon. SS16 4AG",http://www.basildon.gov.uk/CHttpHandler.ashx?id=8562&p=0,51.568143,0.474641,0.32,9,10,2017-08-07,,68a69753b93b4d9e3a20e0a444ed570fb6c7d1dacf0a3670b5f159dbb78c0bef
2018-08-24,local-authority-eng:BAI,BAS0029,"St Chad's Church, Clay Hill Road, Basildon",http://www.basildon.gov.uk/CHttpHandler.ashx?id=8563&p=0,51.56031,0.486281,0.42,11,18,2017-08-07,,68a69753b93b4d9e3a20e0a444ed570fb6c7d1dacf0a3670b5f159dbb78c0bef
2018-08-31,local-authority-eng:BAI,BAS0030,"Garages located at Downey Close, Basildon. SS14 2NF",http://www.basildon.gov.uk/CHttpHandler.ashx?id=8564&p=0,51.574863,0.47199,0.17,5,5,2017-08-07,,68a69753b93b4d9e3a20e0a444ed570fb6c7d1dacf0a3670b5f159dbb78c0bef
2018-08-31,local-authority-eng:BAI,BAS0031,"Garages located at Great Knightleys and Swan Close, Basildon. SS15 5GE",http://www.basildon.gov.uk/CHttpHandler.ashx?id=8565&p=0,51.573058,0.441382,0.22,5,7,2017-08-07,,68a69753b93b4d9e3a20e0a444ed570fb6c7d1dacf0a3670b5f159dbb78c0bef
2018-08-31,local-authority-eng:BAI,BAS0032,"Garages to the south of 13 Falstones, Basildon. SS15 5BU",http://www.basildon.gov.uk/CHttpHandler.ashx?id=8566&p=0,51.571018,0.445631,0.19,4,6,2017-08-07,,68a69753b93b4d9e3a20e0a444ed570fb6c7d1dacf0a3670b5f159dbb78c0bef
2018-08-31,local-authority-eng:BAI,BAS0033,"Garages to the north of 84 Falstones, Basildon. SS15 5BX",http://www.basildon.gov.uk/CHttpHandler.ashx?id=8567&p=0,51.571421,0.443531,0.15,3,5,2017-08-07,,68a69753b93b4d9e3a20e0a444ed570fb6c7d1dacf0a3670b5f159dbb78c0bef
2018-08-31,local-authority-eng:BAI,BAS0034,"Garages to the north of 108 Falstones, Basildon. SS15 5DF",http://www.basildon.gov.uk/CHttpHandler.ashx?id=8568&p=0,51.570956,0.442107,0.3,7,10,2017-08-07,,68a69753b93b4d9e3a20e0a444ed570fb6c7d1dacf0a3670b5f159dbb78c0bef
2018-08-31,local-authority-eng:BAI,BAS0035,"Garages to the north of 86 Paprills, Basildon. SS16 5QX",http://www.basildon.gov.uk/CHttpHandler.ashx?id=8569&p=0,51.565975,0.441623,0.28,4,9,2017-08-07,,68a69753b93b4d9e3a20e0a444ed570fb6c7d1dacf0a3670b5f159dbb78c0bef
2018-08-31,local-authority-eng:BAI,BAS0036,"Garages north and west of 1 Cadogan Terrace, Basildon. SS13 2BD",http://www.basildon.gov.uk/CHttpHandler.ashx?id=8570&p=0,51.573544,0.515851,0.17,4,9,2017-08-07,,68a69753b93b4d9e3a20e0a444ed570fb6c7d1dacf0a3670b5f159dbb78c0bef
2018-08-31,local-authority-eng:BAI,BAS0037,"Garages to the south of 11 Culverdown, Basildon. SS14 2AL",http://www.basildon.gov.uk/CHttpHandler.ashx?id=8571&p=0,51.573161,0.458822,0.21,6,7,2017-08-07,,68a69753b93b4d9e3a20e0a444ed570fb6c7d1dacf0a3670b5f159dbb78c0bef
2018-08-31,local-authority-eng:BAI,BAS0038,"Garages to the west of 85 Great Mistley, Basildon. SS16 4BE",http://www.basildon.gov.uk/CHttpHandler.ashx?id=8572&p=0,51.565435,0.471276,0.17,5,9,2017-08-07,,68a69753b93b4d9e3a20e0a444ed570fb6c7d1dacf0a3670b5f159dbb78c0bef
2018-09-03,local-authority-eng:BAI,BAS0039,"1A Bruce Grove, Wickford, Essex.",http://www.basildon.gov.uk/CHttpHandler.ashx?id=8573&p=0,51.608493,0.539203,0.94,49,49,2017-09-05,,68a69753b93b4d9e3a20e0a444ed570fb6c7d1dacf0a3670b5f159dbb78c0bef
2018-09-03,local-authority-eng:BAI,BAS0043,"Black Horse House, Bentalls, Basildon, Essex. SS14 3BY",http://www.basildon.gov.uk/CHttpHandler.ashx?id=8577&p=0,51.582069,0.456473,0.03,28,28,2017-09-20,,68a69753b93b4d9e3a20e0a444ed570fb6c7d1dacf0a3670b5f159dbb78c0bef
2018-09-03,local-authority-eng:BAI,BAS0044,"2 Sun Street, Billericay, Essex. CM12 9LN",http://www.basildon.gov.uk/CHttpHandler.ashx?id=8578&p=0,51.621914,0.41638,0.12,13,13,2017-09-20,,68a69753b93b4d9e3a20e0a444ed570fb6c7d1dacf0a3670b5f159dbb78c0bef
2018-09-03,local-authority-eng:BAI,BAS0045,"Barn Farm, Cranfield Park Road, Wickford, Essex. SS12 9ES",http://www.basildon.gov.uk/CHttpHandler.ashx?id=8579&p=0,51.597922,0.529371,0.47,4,4,2017-09-06,,68a69753b93b4d9e3a20e0a444ed570fb6c7d1dacf0a3670b5f159dbb78c0bef
2018-09-03,local-authority-eng:BAI,BAS0046,"Northgate House, High Pavement, Basildon, Essex. SS14 1EA",http://www.basildon.gov.uk/CHttpHandler.ashx?id=8580&p=0,51.570585,0.457289,0.12,87,87,2017-09-20,,68a69753b93b4d9e3a20e0a444ed570fb6c7d1dacf0a3670b5f159dbb78c0bef
2018-09-03,local-authority-eng:BAI,BAS0048,"21 Cavell Road, Billericay, Essex. CM11 2HR",http://www.basildon.gov.uk/CHttpHandler.ashx?id=8582&p=0,51.624071,0.432995,0.07,6,6,2017-09-20,,68a69753b93b4d9e3a20e0a444ed570fb6c7d1dacf0a3670b5f159dbb78c0bef
2018-09-03,local-authority-eng:BAI,BAS0049,"Raybourne Cottage, Rectory Road, Billericay, Essex. CM12 9UA",http://www.basildon.gov.uk/CHttpHandler.ashx?id=8583&p=0,51.591848,0.410785,0.6,1,1,2017-09-06,,68a69753b93b4d9e3a20e0a444ed570fb6c7d1dacf0a3670b5f159dbb78c0bef
2018-09-03,local-authority-eng:BAI,BAS0050,"Willowdale Centre, High Street, Wickford, Essex. SS12 0RA",http://www.basildon.gov.uk/CHttpHandler.ashx?id=8584&p=0,51.613367,0.519989,0.02,7,7,2017-09-20,,68a69753b93b4d9e3a20e0a444ed570fb6c7d1dacf0a3670b5f159dbb78c0bef
2018-09-03,local-authority-eng:BAI,BAS0051,"78 High Street, Billericay, Essex. CM12 9BT",http://www.basildon.gov.uk/CHttpHandler.ashx?id=8585&p=0,51.62504,0.417832,0.08,5,5,2017-09-20,,68a69753b93b4d9e3a20e0a444ed570fb6c7d1dacf0a3670b5f159dbb78c0bef
2018-09-03,local-authority-eng:BAI,BAS0052,"Diamond (Mechanical & Electrical) Engineering Services, Elm Court, Southend Road, Wickford, Essex. SS11 8DU",http://www.basildon.gov.uk/CHttpHandler.ashx?id=8586&p=0,51.612615,0.529466,0.16,8,8,2017-09-20,,68a69753b93b4d9e3a20e0a444ed570fb6c7d1dacf0a3670b5f159dbb78c0bef
2018-09-03,local-authority-eng:BAI,BAS0053,"Independant House, Radford Business Centre, Radford Way, Billericay, Essex. CM12 0BZ",http://www.basildon.gov.uk/CHttpHandler.ashx?id=8587&p=0,51.631559,0.410477,0.03,9,9,2017-09-20,,68a69753b93b4d9e3a20e0a444ed570fb6c7d1dacf0a3670b5f159dbb78c0bef
2018-09-03,local-authority-eng:BAI,BAS0054,"Craylands Estates And Former Fryerns School Site, Craylands, Basildon, Essex.",http://www.basildon.gov.uk/CHttpHandler.ashx?id=8588&p=0,51.577062,0.490931,35.51,587,587,2017-09-21,,68a69753b93b4d9e3a20e0a444ed570fb6c7d1dacf0a3670b5f159dbb78c0bef
2018-09-03,local-authority-eng:BAI,BAS0055,"7-8 Willowdale Centre, High Street, Wickford, Essex. SS12 0RA",http://www.basildon.gov.uk/CHttpHandler.ashx?id=8590&p=0,51.613573,0.520029,0.06,6,6,2017-09-21,,68a69753b93b4d9e3a20e0a444ed570fb6c7d1dacf0a3670b5f159dbb78c0bef
2018-09-03,local-authority-eng:BAI,BAS0056,"Garage Block, Market Avenue, Wickford, Essex.",http://www.basildon.gov.uk/CHttpHandler.ashx?id=8591&p=0,51.614242,0.519069,0.08,5,5,2017-09-21,,68a69753b93b4d9e3a20e0a444ed570fb6c7d1dacf0a3670b5f159dbb78c0bef
2018-09-03,local-authority-eng:BAI,BAS0057,"Ryjo, Thames View, Langdon Hills, Basildon, Essex. SS16 5LN",http://www.basildon.gov.uk/CHttpHandler.ashx?id=8592&p=0,51.549311,0.425137,0.67,-1,-1,2017-09-21,,68a69753b93b4d9e3a20e0a444ed570fb6c7d1dacf0a3670b5f159dbb78c0bef
2018-09-14,local-authority-eng:BAI,BAS0058,"Superstore and Car Park, Mandeville Way, Laindon, Essex.",http://www.basildon.gov.uk/CHttpHandler.ashx?id=8680&p=0,51.567854,0.400022,2.59,46,56,2018-09-14,,68a69753b93b4d9e3a20e0a444ed570fb6c7d1dacf0a3670b5f159dbb78c0bef
2018-09-14,local-authority-eng:BAI,BAS0059,"6, 8, 10, 12, 14 & 16 Pound Lane, Basildon, Essex. SS15 5SZ",http://www.basildon.gov.uk/CHttpHandler.ashx?id=8681&p=0,51.578306,0.432931,0.25,2,2,2018-09-14,,68a69753b93b4d9e3a20e0a444ed570fb6c7d1dacf0a3670b5f159dbb78c0bef
2018-09-14,local-authority-eng:BAI,BAS0060,"Regent House, The Gore, Basildon, Essex. SS14 2DZ",http://www.basildon.gov.uk/CHttpHandler.ashx?id=8682&p=0,51.572665,0.455786,0.4,106,106,2018-09-14,,68a69753b93b4d9e3a20e0a444ed570fb6c7d1dacf0a3670b5f159dbb78c0bef
2018-09-14,local-authority-eng:BAI,BAS0061,"Acorn House, Great Oaks, Basildon. SS14 1AH",http://www.basildon.gov.uk/CHttpHandler.ashx?id=8683&p=0,51.571771,0.458227,0.14,62,62,2018-09-14,,68a69753b93b4d9e3a20e0a444ed570fb6c7d1dacf0a3670b5f159dbb78c0bef
2018-09-14,local-authority-eng:BAI,BAS0062,"1-4 Dunton Court, Aston Road, Laindon, Essex. SS15 6NX",http://www.basildon.gov.uk/CHttpHandler.ashx?id=8684&p=0,51.571547,0.421248,0.09,18,18,2018-09-14,,68a69753b93b4d9e3a20e0a444ed570fb6c7d1dacf0a3670b5f159dbb78c0bef
2018-09-14,local-authority-eng:BAI,BAS0063,"31-33 The Broadway, Wickford, Essex. SS11 7AD",http://www.basildon.gov.uk/CHttpHandler.ashx?id=8685&p=0,51.614751,0.522599,0.07,6,6,2018-09-14,,68a69753b93b4d9e3a20e0a444ed570fb6c7d1dacf0a3670b5f159dbb78c0bef
2018-09-20,local-authority-eng:BAI,BAS0064,"Claremont, London Road, Pitsea, Essex. SS13 2DB",http://www.basildon.gov.uk/CHttpHandler.ashx?id=8686&p=0,51.566099,0.515684,0.16,3,3,2018-09-20,,68a69753b93b4d9e3a20e0a444ed570fb6c7d1dacf0a3670b5f159dbb78c0bef
2018-09-20,local-authority-eng:BAI,BAS0065,"139 Noak Hill Road, Great Burstead, Billericay, Essex. CM12 9UJ",http://www.basildon.gov.uk/CHttpHandler.ashx?id=8687&p=0,51.600529,0.422869,0.27,7,7,2018-09-20,,68a69753b93b4d9e3a20e0a444ed570fb6c7d1dacf0a3670b5f159dbb78c0bef
2018-09-20,local-authority-eng:BAI,BAS0066,"Pilgrim House, High Street, Billericay, Essex. CM12 9XY",http://www.basildon.gov.uk/CHttpHandler.ashx?id=8688&p=0,51.623251,0.415444,0.17,17,17,2018-09-20,,68a69753b93b4d9e3a20e0a444ed570fb6c7d1dacf0a3670b5f159dbb78c0bef
2018-09-20,local-authority-eng:BAI,BAS0067,"Independant House, Radford Business Centre, Radford Way, Billericay, Essex. CM12 0BZ",http://www.basildon.gov.uk/CHttpHandler.ashx?id=8689&p=0,51.631559,0.410477,0.04,7,7,2018-09-20,,68a69753b93b4d9e3a20e0a444ed570fb6c7d1dacf0a3670b5f159dbb78c0bef
2018-09-20,local-authority-eng:BAI,BAS0068,"Chestnuts Service Garage, Crays Hill, Billericay, Essex. CM11 2YA",http://www.basildon.gov.uk/CHttpHandler.ashx?id=8690&p=0,51.603641,0.474195,0.1,9,9,2018-09-20,,68a69753b93b4d9e3a20e0a444ed570fb6c7d1dacf0a3670b5f159dbb78c0bef
2018-09-20,local-authority-eng:BAI,BAS0069,"Pembroke House, 11 Northlands Pavement, Pitsea, Essex. SS13 3DX",http://www.basildon.gov.uk/CHttpHandler.ashx?id=8691&p=0,51.566464,0.504271,0.18,32,32,2018-09-20,,68a69753b93b4d9e3a20e0a444ed570fb6c7d1dacf0a3670b5f159dbb78c0bef
2018-09-20,local-authority-eng:BAI,BAS0070,"Pine Lodge, Gardiners Close, Basildon, Essex. SS14 3AN",http://www.basildon.gov.uk/CHttpHandler.ashx?id=8692&p=0,51.587157,0.481992,0.14,43,43,2018-09-20,,68a69753b93b4d9e3a20e0a444ed570fb6c7d1dacf0a3670b5f159dbb78c0bef
2018-09-20,local-authority-eng:BAI,BAS0071,"1-29 Lower Southend Road, Wickford, Essex.",http://www.basildon.gov.uk/CHttpHandler.ashx?id=8693&p=0,51.614285,0.524594,0.34,179,179,2018-09-20,,68a69753b93b4d9e3a20e0a444ed570fb6c7d1dacf0a3670b5f159dbb78c0bef
