entry-date,organisation,site,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2017-12-18,local-authority-eng:KWL,PP-15/00818/OUT,53.355263,-2.831915,0.09,4.0,5.0,2017-12-18,,27e1f9c7c1849bafe818494ffdef512390c24be75618ee05c72462129e501e64
2017-12-18,local-authority-eng:KWL,PP-16/00178/OUT,53.415088,-2.823705,0.1,6.0,18.0,2017-12-18,,27e1f9c7c1849bafe818494ffdef512390c24be75618ee05c72462129e501e64
2017-12-18,local-authority-eng:KWL,PP-14/00497/FUL,53.430407,-2.803549,0.1,5.0,6.0,2017-12-18,,27e1f9c7c1849bafe818494ffdef512390c24be75618ee05c72462129e501e64
2017-12-18,local-authority-eng:KWL,PP-15/00683/FUL,53.426621,-2.795298,0.12,5.0,6.0,2017-12-18,,27e1f9c7c1849bafe818494ffdef512390c24be75618ee05c72462129e501e64
2017-12-18,local-authority-eng:KWL,PP-15/00123/FUL,53.423532,-2.798349,0.12,7.0,22.0,2017-12-18,,27e1f9c7c1849bafe818494ffdef512390c24be75618ee05c72462129e501e64
2017-12-18,local-authority-eng:KWL,PP-14/00201/REM,53.485155,-2.874198,0.14,5.0,7.0,2017-12-18,,27e1f9c7c1849bafe818494ffdef512390c24be75618ee05c72462129e501e64
2017-12-18,local-authority-eng:KWL,PP-16/00291/FUL,53.481091,-2.901443,0.16,,,2017-12-18,,27e1f9c7c1849bafe818494ffdef512390c24be75618ee05c72462129e501e64
2017-12-18,local-authority-eng:KWL,PP-16/00319/FUL,53.415389,-2.796277,0.19,,,2017-12-18,,27e1f9c7c1849bafe818494ffdef512390c24be75618ee05c72462129e501e64
2017-12-18,local-authority-eng:KWL,PP-12/00756/RPP,53.470536,-2.879560,0.2,7.0,8.0,2017-12-18,,27e1f9c7c1849bafe818494ffdef512390c24be75618ee05c72462129e501e64
2017-12-18,local-authority-eng:KWL,PP-15/00766/OUT,53.474557,-2.874718,0.22,,,2017-12-18,,27e1f9c7c1849bafe818494ffdef512390c24be75618ee05c72462129e501e64
2017-12-18,local-authority-eng:KWL,PP-15/00062/PREAPP,53.419644,-2.865075,0.26,7.0,7.0,2017-12-18,,27e1f9c7c1849bafe818494ffdef512390c24be75618ee05c72462129e501e64
2017-12-18,local-authority-eng:KWL,SHLAA16-K0430,53.478826,-2.876158,0.27,8.0,8.0,2017-12-18,,27e1f9c7c1849bafe818494ffdef512390c24be75618ee05c72462129e501e64
2017-12-18,local-authority-eng:KWL,PP-17/00031/PREAPP,53.419136,-2.793178,0.28,8.0,8.0,2017-12-18,,27e1f9c7c1849bafe818494ffdef512390c24be75618ee05c72462129e501e64
2017-12-18,local-authority-eng:KWL,PP-17/00571/FUL,53.436135,-2.867231,0.28,,,2017-12-18,,27e1f9c7c1849bafe818494ffdef512390c24be75618ee05c72462129e501e64
2017-12-18,local-authority-eng:KWL,SHLAA16-K0426,53.482808,-2.907399,0.29,8.0,8.0,2017-12-18,,27e1f9c7c1849bafe818494ffdef512390c24be75618ee05c72462129e501e64
2017-12-18,local-authority-eng:KWL,SHLAA16-K0425,53.476300,-2.881419,0.29,8.0,8.0,2017-12-18,,27e1f9c7c1849bafe818494ffdef512390c24be75618ee05c72462129e501e64
2017-12-18,local-authority-eng:KWL,PP-14/00117/PREAPP,53.416516,-2.791344,0.32,9.0,9.0,2017-12-18,,27e1f9c7c1849bafe818494ffdef512390c24be75618ee05c72462129e501e64
2017-12-18,local-authority-eng:KWL,SHLAA16-K0076,53.440325,-2.865165,0.33,9.0,9.0,2017-12-18,,27e1f9c7c1849bafe818494ffdef512390c24be75618ee05c72462129e501e64
2017-12-18,local-authority-eng:KWL,SHLAA16-K0225,53.469971,-2.874943,0.34,10.0,10.0,2017-12-18,,27e1f9c7c1849bafe818494ffdef512390c24be75618ee05c72462129e501e64
2017-12-18,local-authority-eng:KWL,PP-16/00062/PREAPP,53.423846,-2.834949,0.34,13.0,13.0,2017-12-18,,27e1f9c7c1849bafe818494ffdef512390c24be75618ee05c72462129e501e64
2017-12-18,local-authority-eng:KWL,PP-14/00480/FUL,53.409360,-2.853206,0.38,,,2017-12-18,,27e1f9c7c1849bafe818494ffdef512390c24be75618ee05c72462129e501e64
2017-12-18,local-authority-eng:KWL,PP-16/00608/OUT,53.412922,-2.785516,0.39,,,2017-12-18,,27e1f9c7c1849bafe818494ffdef512390c24be75618ee05c72462129e501e64
2017-12-18,local-authority-eng:KWL,PP-13/00004/PREAPP,53.421821,-2.785833,0.4,15.0,15.0,2017-12-18,,27e1f9c7c1849bafe818494ffdef512390c24be75618ee05c72462129e501e64
2017-12-18,local-authority-eng:KWL,SHLAA16-K0429,53.482050,-2.871652,0.4,11.0,11.0,2017-12-18,,27e1f9c7c1849bafe818494ffdef512390c24be75618ee05c72462129e501e64
2017-12-18,local-authority-eng:KWL,PP-15/00578/FUL,53.407134,-2.853515,0.4,,,2017-12-18,,27e1f9c7c1849bafe818494ffdef512390c24be75618ee05c72462129e501e64
2017-12-18,local-authority-eng:KWL,SHLAA16-K0423,53.357943,-2.823550,0.45,12.0,12.0,2017-12-18,,27e1f9c7c1849bafe818494ffdef512390c24be75618ee05c72462129e501e64
2017-12-18,local-authority-eng:KWL,SHLAA16-K0084,53.489134,-2.872984,0.46,12.0,12.0,2017-12-18,,27e1f9c7c1849bafe818494ffdef512390c24be75618ee05c72462129e501e64
2017-12-18,local-authority-eng:KWL,PP-16/00550/FUL,53.426145,-2.828485,0.48,,,2017-12-18,,27e1f9c7c1849bafe818494ffdef512390c24be75618ee05c72462129e501e64
2017-12-18,local-authority-eng:KWL,PP-14/00719/OUT,53.407625,-2.838744,0.53,,,2017-12-18,,27e1f9c7c1849bafe818494ffdef512390c24be75618ee05c72462129e501e64
2017-12-18,local-authority-eng:KWL,PP-16/00808/FUL,53.469186,-2.870652,0.56,,,2017-12-18,,27e1f9c7c1849bafe818494ffdef512390c24be75618ee05c72462129e501e64
2017-12-18,local-authority-eng:KWL,SHLAA16-K0403,53.424495,-2.837059,0.61,16.0,16.0,2017-12-18,,27e1f9c7c1849bafe818494ffdef512390c24be75618ee05c72462129e501e64
2017-12-18,local-authority-eng:KWL,SHLAA16-K0228,53.417315,-2.784282,0.63,16.0,16.0,2017-12-18,,27e1f9c7c1849bafe818494ffdef512390c24be75618ee05c72462129e501e64
2017-12-18,local-authority-eng:KWL,PP-14/00486/FUL,53.482583,-2.895117,0.68,,,2017-12-18,,27e1f9c7c1849bafe818494ffdef512390c24be75618ee05c72462129e501e64
2017-12-18,local-authority-eng:KWL,PP-11/00632/OUT,53.425244,-2.782615,1.05,37.0,43.0,2017-12-18,,27e1f9c7c1849bafe818494ffdef512390c24be75618ee05c72462129e501e64
2017-12-18,local-authority-eng:KWL,PP-14/00062/PREAPP,53.372726,-2.817251,1.17,31.0,31.0,2017-12-18,,27e1f9c7c1849bafe818494ffdef512390c24be75618ee05c72462129e501e64
2017-12-18,local-authority-eng:KWL,CS-SUEA58-Part,53.429218,-2.812187,1.38,37.0,37.0,2017-12-18,,27e1f9c7c1849bafe818494ffdef512390c24be75618ee05c72462129e501e64
2017-12-18,local-authority-eng:KWL,SHLAA16-K0365,53.432375,-2.801506,1.58,56.0,56.0,2017-12-18,,27e1f9c7c1849bafe818494ffdef512390c24be75618ee05c72462129e501e64
2017-12-18,local-authority-eng:KWL,PP-16/00575/FUL,53.411186,-2.786967,1.69,,,2017-12-18,,27e1f9c7c1849bafe818494ffdef512390c24be75618ee05c72462129e501e64
2017-12-18,local-authority-eng:KWL,PP-15/00786/FUL,53.435803,-2.863016,2.06,,,2017-12-18,,27e1f9c7c1849bafe818494ffdef512390c24be75618ee05c72462129e501e64
2017-12-18,local-authority-eng:KWL,PP-15/00634/OUT,53.412482,-2.849881,3.21,,,2017-12-18,,27e1f9c7c1849bafe818494ffdef512390c24be75618ee05c72462129e501e64
2017-12-18,local-authority-eng:KWL,PP-10/00302/RPP,53.411299,-2.886634,5.9,120.0,132.0,2017-12-18,,27e1f9c7c1849bafe818494ffdef512390c24be75618ee05c72462129e501e64
2017-12-18,local-authority-eng:KWL,UDP-KrbStad,53.475348,-2.898193,6.86,154.0,154.0,2017-12-18,,27e1f9c7c1849bafe818494ffdef512390c24be75618ee05c72462129e501e64
