entry-date,organisation,site,latitude,longitude,hectares,start-date,end-date,resource
2017-12-21,http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLA1,54.882501,-1.563122,0.2,2017-12-21,,becc2c28d541aa411702272ca66bc1fc3440fbd1916fee794efa830d9241c970
2018-12-21,http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLB1,54.960635,-1.709765,4.84,2017-12-21,,becc2c28d541aa411702272ca66bc1fc3440fbd1916fee794efa830d9241c970
2017-12-21,http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLB2,54.952635,-1.702211,0.1,2017-12-21,,becc2c28d541aa411702272ca66bc1fc3440fbd1916fee794efa830d9241c970
2017-12-21,http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLB3,54.956257,-1.721252,0.07,2017-12-21,,becc2c28d541aa411702272ca66bc1fc3440fbd1916fee794efa830d9241c970
2017-12-21,http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLB5,54.954549,-1.721801,8.65,2017-12-21,,becc2c28d541aa411702272ca66bc1fc3440fbd1916fee794efa830d9241c970
2018-12-21,http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLB9,54.952938,-1.619158787,2.88,2018-12-21,,becc2c28d541aa411702272ca66bc1fc3440fbd1916fee794efa830d9241c970
2018-12-21,http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLB19,54.9198387,-1.583075113,0.5,2018-12-21,,becc2c28d541aa411702272ca66bc1fc3440fbd1916fee794efa830d9241c970
2018-12-21,http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLB20,54.92686559,-1.568812243,1.12,2018-12-21,,becc2c28d541aa411702272ca66bc1fc3440fbd1916fee794efa830d9241c970
2017-12-21,http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLC1,54.960005,-1.683695,1.22,2017-12-21,,becc2c28d541aa411702272ca66bc1fc3440fbd1916fee794efa830d9241c970
2017-12-21,http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLC3,54.957492,-1.608743,0.56,2017-12-21,,becc2c28d541aa411702272ca66bc1fc3440fbd1916fee794efa830d9241c970
2017-12-21,http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLC4,54.964365,-1.602033,0.39,2017-12-21,,becc2c28d541aa411702272ca66bc1fc3440fbd1916fee794efa830d9241c970
2017-12-21,http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLC5,54.96203,-1.599807,8.49,2017-12-21,,becc2c28d541aa411702272ca66bc1fc3440fbd1916fee794efa830d9241c970
2017-12-21,http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLC6,54.961278,-1.600169,1.15,2017-12-21,,becc2c28d541aa411702272ca66bc1fc3440fbd1916fee794efa830d9241c970
2017-12-21,http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLC7,54.960597,-1.594147,1,2017-12-21,,becc2c28d541aa411702272ca66bc1fc3440fbd1916fee794efa830d9241c970
