entry-date,organisation,site,site-plan-url,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2017-12-18,local-authority-eng:BNH,PP3223,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/PP3223%2014%20Wilbury%20Villas%20%26%2069%20Wilbury%20Avenue%20Hove_0.pdf,,,0.04,,,2017-10-03,,705ceb15dcf386c1df3b529f229bea20a994c75e1b8ddc1a76c171a15520586b
2017-12-18,local-authority-eng:BNH,PP4203,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/PP4203%20Koba%20135%20Western%20Road%20Brighton.pdf,,,0.02,,,2017-10-03,,705ceb15dcf386c1df3b529f229bea20a994c75e1b8ddc1a76c171a15520586b
2017-12-18,local-authority-eng:BNH,PP4204,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/PP4204%20Seaholme%20Hotel%2010-11%20Seafield%20Road%20Hove.pdf,,,0.04,,,2017-10-03,,705ceb15dcf386c1df3b529f229bea20a994c75e1b8ddc1a76c171a15520586b
2017-12-18,local-authority-eng:BNH,PP4262,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/PP4262%2056%20Old%20Steine%20Brighton.pdf,,,0.02,,,2017-10-03,,705ceb15dcf386c1df3b529f229bea20a994c75e1b8ddc1a76c171a15520586b
2017-12-18,local-authority-eng:BNH,PP4411,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/PP4411%20143-145%20Church%20Road%20Hove.pdf,,,0.02,,,2017-10-03,,705ceb15dcf386c1df3b529f229bea20a994c75e1b8ddc1a76c171a15520586b
2017-12-18,local-authority-eng:BNH,PP4452,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/PP4452%201%20Gordon%20Mews%20Gordon%20Close%20Portslade.pdf,,,0.02,,,2017-10-03,,705ceb15dcf386c1df3b529f229bea20a994c75e1b8ddc1a76c171a15520586b
2017-12-18,local-authority-eng:BNH,PP4482,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/PP4482%2026%20%26%2026A%20Reigate%20Road%20Brighton.pdf,,,0.03,,,2017-10-03,,705ceb15dcf386c1df3b529f229bea20a994c75e1b8ddc1a76c171a15520586b
2017-12-18,local-authority-eng:BNH,PP4588,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/PP4588%2017%20Marmion%20Road%20Hove.pdf,,,0.07,,,2017-10-03,,705ceb15dcf386c1df3b529f229bea20a994c75e1b8ddc1a76c171a15520586b
2017-12-18,local-authority-eng:BNH,PP4653,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/PP4653%2020%20Sackville%20Road%20%26%2078%20Pembroke%20Crescent%20Hove.pdf,,,0.07,,,2017-10-03,,705ceb15dcf386c1df3b529f229bea20a994c75e1b8ddc1a76c171a15520586b
2017-12-18,local-authority-eng:BNH,PP5220,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/PP5220%206%20Locks%20Hill%20Portslade.pdf,,,0.17,,,2017-10-03,,705ceb15dcf386c1df3b529f229bea20a994c75e1b8ddc1a76c171a15520586b
2017-12-18,local-authority-eng:BNH,SHLA893899,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLA893899%20Vantage%20Point%20and%20Circus%20Parade%20Longley%20Industrial%20Estate%20%28New%20England%20Street%29.pdf,,,0.36,90,,2017-10-03,,705ceb15dcf386c1df3b529f229bea20a994c75e1b8ddc1a76c171a15520586b
2017-12-18,local-authority-eng:BNH,SHLAA0001,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0001%20Gas%20Works%20Site%20Boundary%20Road%20Brighton_0.pdf,,,2.34,340,,2017-09-18,,705ceb15dcf386c1df3b529f229bea20a994c75e1b8ddc1a76c171a15520586b
2017-12-18,local-authority-eng:BNH,SHLAA0003,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0003%20Land%20at%20Brighton%20Marina%20%28Inner%20Harbour%29.pdf,,,11.52,500,,2017-09-26,,705ceb15dcf386c1df3b529f229bea20a994c75e1b8ddc1a76c171a15520586b
2017-12-18,local-authority-eng:BNH,SHLAA0004,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0004%20Land%20at%20Brighton%20Marina%20%28Outer%20Harbour%29.pdf,,,5.33,,,2017-09-18,,705ceb15dcf386c1df3b529f229bea20a994c75e1b8ddc1a76c171a15520586b
2017-12-18,local-authority-eng:BNH,SHLAA0014,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0014%20Preston%20Barracks%20Lewes%20Road%20Brighton_0.pdf,,,1.96,369,,2017-09-18,,705ceb15dcf386c1df3b529f229bea20a994c75e1b8ddc1a76c171a15520586b
2017-12-18,local-authority-eng:BNH,SHLAA0027,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0027%20BT%20Site%20bottom%20side%20Freshfield%20Road.pdf,,,0.6,45,,2017-09-26,,705ceb15dcf386c1df3b529f229bea20a994c75e1b8ddc1a76c171a15520586b
2017-12-18,local-authority-eng:BNH,SHLAA0028,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0028%20Brighton%20Youth%20Centre%2064%20Edward%20Street%20Grosvenor%20Place.pdf,,,0.07,11,,2017-09-26,,705ceb15dcf386c1df3b529f229bea20a994c75e1b8ddc1a76c171a15520586b
2017-12-18,local-authority-eng:BNH,SHLAA0030,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0030%20Former%20Municipal%20Market%20Circus%20Street%20Brighton.pdf,,,0.79,,,2017-09-18,,705ceb15dcf386c1df3b529f229bea20a994c75e1b8ddc1a76c171a15520586b
2017-12-18,local-authority-eng:BNH,SHLAA0032,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0032%20Edward%20St%20%28Amex%20House%29_0.pdf,,,1.8,150,,2017-09-26,,705ceb15dcf386c1df3b529f229bea20a994c75e1b8ddc1a76c171a15520586b
2017-12-18,local-authority-eng:BNH,SHLAA0034,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0034%20Ethel%20Street%20Garages.pdf,,,0.15,23,,2017-09-26,,705ceb15dcf386c1df3b529f229bea20a994c75e1b8ddc1a76c171a15520586b
2017-12-18,local-authority-eng:BNH,SHLAA0041,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0041%20%28Smoky%20Estate%29%20Corner%20of%20Church%20Road%20Lincoln%20Road%20%26%20Gladstone%20Road%20Portslade.pdf,,,0.32,32,,2017-09-26,,705ceb15dcf386c1df3b529f229bea20a994c75e1b8ddc1a76c171a15520586b
2017-12-18,local-authority-eng:BNH,SHLAA0045,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0045%20King%20Alfred%20Kingsway%20Hove.pdf,,,1.6,500,,2017-09-26,,705ceb15dcf386c1df3b529f229bea20a994c75e1b8ddc1a76c171a15520586b
2017-12-18,local-authority-eng:BNH,SHLAA0046,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0046%2012%20Richmond%20Parade%20Brighton.pdf,,,0.09,7,,2017-09-18,,705ceb15dcf386c1df3b529f229bea20a994c75e1b8ddc1a76c171a15520586b
2017-12-18,local-authority-eng:BNH,SHLAA0047,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0047%20Brighton%20General%20Hospital%20Elm%20Grove%20Brighton.pdf,,,5.77,205,,2017-09-26,,705ceb15dcf386c1df3b529f229bea20a994c75e1b8ddc1a76c171a15520586b
2017-12-18,local-authority-eng:BNH,SHLAA0049,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0049%20Manchester%20Street%20Charles%20Street%20Brighton.pdf,,,0.06,24,,2017-09-26,,705ceb15dcf386c1df3b529f229bea20a994c75e1b8ddc1a76c171a15520586b
2017-12-18,local-authority-eng:BNH,SHLAA0052,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0052%20Lansdowne%20Mews%20Farm%20Road%20Hove.pdf,,,0.08,6,,2017-09-26,,705ceb15dcf386c1df3b529f229bea20a994c75e1b8ddc1a76c171a15520586b
2017-12-18,local-authority-eng:BNH,SHLAA0055,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0055%20Victoria%20Grove%20Second%20Avenue%20Hove.pdf,,,0.13,20,,2017-09-26,,705ceb15dcf386c1df3b529f229bea20a994c75e1b8ddc1a76c171a15520586b
2017-12-18,local-authority-eng:BNH,SHLAA0056,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0056%20St%20John%27s%20Place%20First%20Avenue%20Hove.pdf,,,0.11,17,,2017-09-26,,705ceb15dcf386c1df3b529f229bea20a994c75e1b8ddc1a76c171a15520586b
2017-12-18,local-authority-eng:BNH,SHLAA0057,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0057%2044%20-%2050%20Brunswick%20Street%20West%20Hove.pdf,,,0.08,6,,2017-09-26,,705ceb15dcf386c1df3b529f229bea20a994c75e1b8ddc1a76c171a15520586b
2017-12-18,local-authority-eng:BNH,SHLAA0059,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0059%20Telephone%20Exchange%2034%20Palmeira%20Avenue%20Hove.pdf,,,0.39,29,,2017-09-26,,705ceb15dcf386c1df3b529f229bea20a994c75e1b8ddc1a76c171a15520586b
2017-12-18,local-authority-eng:BNH,SHLAA0063,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0063%20The%20Downsman%20189%20Hangleton%20Way.pdf,,,0.4,33,,2017-09-18,,705ceb15dcf386c1df3b529f229bea20a994c75e1b8ddc1a76c171a15520586b
2017-12-18,local-authority-eng:BNH,SHLAA0073,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0073%20Site%20adjacent%20West%20Carlton%20Hill%20Primary%20School%20Kingswood%20Street.pdf,,,0.07,14,,2017-09-26,,705ceb15dcf386c1df3b529f229bea20a994c75e1b8ddc1a76c171a15520586b
2017-12-18,local-authority-eng:BNH,SHLAA0075,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0075%20Land%20South%20of%20Lincoln%20Cottages%2015-26%20Lincoln%20Street.pdf,,,0.12,18,,2017-09-26,,705ceb15dcf386c1df3b529f229bea20a994c75e1b8ddc1a76c171a15520586b
2017-12-18,local-authority-eng:BNH,SHLAA0079,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0079%20Lee%20Hire%207-13%20Church%20Place%20Brighton.pdf,,,0.07,7,,2017-09-26,,705ceb15dcf386c1df3b529f229bea20a994c75e1b8ddc1a76c171a15520586b
2017-12-18,local-authority-eng:BNH,SHLAA0084,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0084%2025%20Montague%20Place%20Brighton.pdf,,,0.06,6,,2017-09-26,,705ceb15dcf386c1df3b529f229bea20a994c75e1b8ddc1a76c171a15520586b
2017-12-18,local-authority-eng:BNH,SHLAA0085,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0085%2055%20%28adj%2031Walpole%20Road%29%20Canning%20Street%20Brighton.pdf,,,0.06,6,,2017-09-26,,705ceb15dcf386c1df3b529f229bea20a994c75e1b8ddc1a76c171a15520586b
2017-12-18,local-authority-eng:BNH,SHLAA0086,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0086%20Land%20and%20garages%20at%20rear%20of%201%20-3%20Queensway%20Southwater%20Close%20Brighton.pdf,,,0.08,12,,2017-09-26,,705ceb15dcf386c1df3b529f229bea20a994c75e1b8ddc1a76c171a15520586b
2017-12-18,local-authority-eng:BNH,SHLAA0092,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0092%20Rear%20of%2031%20Appledore%20Road%20%26%203-5%20Halland%20Road.pdf,,,0.09,8,,2017-09-26,,705ceb15dcf386c1df3b529f229bea20a994c75e1b8ddc1a76c171a15520586b
2017-12-18,local-authority-eng:BNH,SHLAA0093,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0093%20Rear%20of%20130%20-136%20Old%20Shoreham%20Road%20Hove_0.pdf,,,0.09,14,,2017-09-26,,705ceb15dcf386c1df3b529f229bea20a994c75e1b8ddc1a76c171a15520586b
2017-12-18,local-authority-eng:BNH,SHLAA0094,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0094%20274%20Old%20Shoreham%20Road%20Hove.pdf,,,0.95,40,,2017-09-26,,705ceb15dcf386c1df3b529f229bea20a994c75e1b8ddc1a76c171a15520586b
2017-12-18,local-authority-eng:BNH,SHLAA0095,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0095%20Land%20west%20of%20Homeleigh%20London%20Road%20Brighton.pdf,,,0.15,23,,2017-09-26,,705ceb15dcf386c1df3b529f229bea20a994c75e1b8ddc1a76c171a15520586b
2017-12-18,local-authority-eng:BNH,SHLAA0101,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0101%201%20Shelldale%20Road%20Portslade.pdf,,,0.06,6,,2017-09-26,,705ceb15dcf386c1df3b529f229bea20a994c75e1b8ddc1a76c171a15520586b
2017-12-18,local-authority-eng:BNH,SHLAA0103,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0103%20117%20Victoria%20Road%20Portslade.pdf,,,0.06,6,,2017-09-27,,705ceb15dcf386c1df3b529f229bea20a994c75e1b8ddc1a76c171a15520586b
