entry-date,organisation,site,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2017-12-06,http://opendatacommunities.org/id/district-council/amber-valley,BFLR0001,-1.350658,53.069235,1.27,14,14,2017-12-06,,93264a2648d3dbbf4a154681831e006fb7ee7bbec0a46a4970285f4a847950e0
2017-12-06,http://opendatacommunities.org/id/district-council/amber-valley,BFLR0002,-1.372058,53.075517,2.02,24,24,2017-12-06,,93264a2648d3dbbf4a154681831e006fb7ee7bbec0a46a4970285f4a847950e0
2017-12-06,http://opendatacommunities.org/id/district-council/amber-valley,BFLR0003,-1.479428,53.00341,2.01,69,69,2017-12-06,,93264a2648d3dbbf4a154681831e006fb7ee7bbec0a46a4970285f4a847950e0
2017-12-06,http://opendatacommunities.org/id/district-council/amber-valley,BFLR0004,-1.358902,53.074898,0.9,18,18,2017-12-06,,93264a2648d3dbbf4a154681831e006fb7ee7bbec0a46a4970285f4a847950e0
2017-12-06,http://opendatacommunities.org/id/district-council/amber-valley,BFLR0005,-1.525055,53.104037,0.46,26,26,2017-12-06,,93264a2648d3dbbf4a154681831e006fb7ee7bbec0a46a4970285f4a847950e0
2017-12-06,http://opendatacommunities.org/id/district-council/amber-valley,BFLR0006,-1.487785,53.023879,4.02,107,107,2017-12-06,,93264a2648d3dbbf4a154681831e006fb7ee7bbec0a46a4970285f4a847950e0
2017-12-06,http://opendatacommunities.org/id/district-council/amber-valley,BFLR0007,-1.373292,53.100504,0.34,21,21,2017-12-06,,93264a2648d3dbbf4a154681831e006fb7ee7bbec0a46a4970285f4a847950e0
2017-12-06,http://opendatacommunities.org/id/district-council/amber-valley,BFLR0008,-1.358074,53.008994,0.75,30,30,2017-12-06,,93264a2648d3dbbf4a154681831e006fb7ee7bbec0a46a4970285f4a847950e0
2017-12-06,http://opendatacommunities.org/id/district-council/amber-valley,BFLR0009,-1.341364,53.07189,0.48,17,17,2017-12-06,,93264a2648d3dbbf4a154681831e006fb7ee7bbec0a46a4970285f4a847950e0
2017-12-06,http://opendatacommunities.org/id/district-council/amber-valley,BFLR0010,-1.362249,53.068588,2.5,93,93,2017-12-06,,93264a2648d3dbbf4a154681831e006fb7ee7bbec0a46a4970285f4a847950e0
2017-12-06,http://opendatacommunities.org/id/district-council/amber-valley,BFLR0011,-1.344804,53.053715,0.3,14,14,2017-12-06,,93264a2648d3dbbf4a154681831e006fb7ee7bbec0a46a4970285f4a847950e0
2017-12-06,http://opendatacommunities.org/id/district-council/amber-valley,BFLR0012,-1.361698,53.024987,2.18,68,68,2017-12-06,,93264a2648d3dbbf4a154681831e006fb7ee7bbec0a46a4970285f4a847950e0
2017-12-06,http://opendatacommunities.org/id/district-council/amber-valley,BFLR0013,-1.350622,53.01396,0.09,12,12,2017-12-06,,93264a2648d3dbbf4a154681831e006fb7ee7bbec0a46a4970285f4a847950e0
2017-12-06,http://opendatacommunities.org/id/district-council/amber-valley,BFLR0014,-1.372129,53.076811,0.32,18,18,2017-12-06,,93264a2648d3dbbf4a154681831e006fb7ee7bbec0a46a4970285f4a847950e0
2017-12-06,http://opendatacommunities.org/id/district-council/amber-valley,BFLR0015,-1.342527,53.013107,0.2,11,11,2017-12-06,,93264a2648d3dbbf4a154681831e006fb7ee7bbec0a46a4970285f4a847950e0
2017-12-06,http://opendatacommunities.org/id/district-council/amber-valley,BFLR0016,-1.376208,53.100304,1.2,54,54,2017-12-06,,93264a2648d3dbbf4a154681831e006fb7ee7bbec0a46a4970285f4a847950e0
2017-12-06,http://opendatacommunities.org/id/district-council/amber-valley,BFLR0017,-1.390162,53.096798,1,11,11,2017-12-06,,93264a2648d3dbbf4a154681831e006fb7ee7bbec0a46a4970285f4a847950e0
2017-12-06,http://opendatacommunities.org/id/district-council/amber-valley,BFLR0018,-1.338263,52.993639,46.48,307,307,2017-12-06,,93264a2648d3dbbf4a154681831e006fb7ee7bbec0a46a4970285f4a847950e0
