entry-date,organisation,site,site-plan-url,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2017-09-20,local-authority-eng:SRI,BBE01,https://www.southribble.gov.uk/content/housing-land-availability,53.72445,-2.658661,6.5,,,2017-09-20,,19d4766e774d42c5686f838e0c4e77beb4d464ac26837d51d8907e756c9bc20c
2017-09-20,local-authority-eng:SRI,SS05,https://www.southribble.gov.uk/content/housing-land-availability,,,0.67,,,2016-06-03,,19d4766e774d42c5686f838e0c4e77beb4d464ac26837d51d8907e756c9bc20c
2017-09-20,local-authority-eng:SRI,FW09b,https://www.southribble.gov.uk/content/housing-land-availability,,,6.49,,,2017-09-20,,19d4766e774d42c5686f838e0c4e77beb4d464ac26837d51d8907e756c9bc20c
2017-09-20,local-authority-eng:SRI,MF02b,https://www.southribble.gov.uk/content/housing-land-availability,,,9.45,,,2016-06-03,,19d4766e774d42c5686f838e0c4e77beb4d464ac26837d51d8907e756c9bc20c
2017-09-20,local-authority-eng:SRI,MF02c,https://www.southribble.gov.uk/content/housing-land-availability,,,1.17,,,2016-06-03,,19d4766e774d42c5686f838e0c4e77beb4d464ac26837d51d8907e756c9bc20c
2017-09-20,local-authority-eng:SRI,TG03,https://www.southribble.gov.uk/content/housing-land-availability,,,12,,,2016-06-03,,19d4766e774d42c5686f838e0c4e77beb4d464ac26837d51d8907e756c9bc20c
2017-09-20,local-authority-eng:SRI,MF05,https://www.southribble.gov.uk/content/housing-land-availability,53.724453,-2.79585,1.7,,,2017-09-20,,19d4766e774d42c5686f838e0c4e77beb4d464ac26837d51d8907e756c9bc20c
2017-09-20,local-authority-eng:SRI,SS11,https://www.southribble.gov.uk/content/housing-land-availability,,,0.18,,,2016-06-03,,19d4766e774d42c5686f838e0c4e77beb4d464ac26837d51d8907e756c9bc20c
2017-09-20,local-authority-eng:SRI,1803,https://www.southribble.gov.uk/content/housing-land-availability,53.698423,-2.779364,0.3,,,2017-09-20,,19d4766e774d42c5686f838e0c4e77beb4d464ac26837d51d8907e756c9bc20c
2017-09-20,local-authority-eng:SRI,1921,https://www.southribble.gov.uk/content/housing-land-availability,53.7225,-2.729889,0.31,,,2017-09-20,,19d4766e774d42c5686f838e0c4e77beb4d464ac26837d51d8907e756c9bc20c
2017-09-20,local-authority-eng:SRI,WLDW01,https://www.southribble.gov.uk/content/housing-land-availability,,,0.2,,,2016-06-03,,19d4766e774d42c5686f838e0c4e77beb4d464ac26837d51d8907e756c9bc20c
2017-09-20,local-authority-eng:SRI,HP01,https://www.southribble.gov.uk/content/housing-land-availability,,,2.4,,,2017-09-20,,19d4766e774d42c5686f838e0c4e77beb4d464ac26837d51d8907e756c9bc20c
2017-09-20,local-authority-eng:SRI,BBW05,https://www.southribble.gov.uk/content/housing-land-availability,,,0.46,,,2017-09-20,,19d4766e774d42c5686f838e0c4e77beb4d464ac26837d51d8907e756c9bc20c
2017-09-20,local-authority-eng:SRI,BBN06,https://www.southribble.gov.uk/content/housing-land-availability,,,0.47,,,2016-06-03,,19d4766e774d42c5686f838e0c4e77beb4d464ac26837d51d8907e756c9bc20c
2017-09-20,local-authority-eng:SRI,WLD01,https://www.southribble.gov.uk/content/housing-land-availability,,,0.41,,,2017-09-20,,19d4766e774d42c5686f838e0c4e77beb4d464ac26837d51d8907e756c9bc20c
2017-09-20,local-authority-eng:SRI,SS09,https://www.southribble.gov.uk/content/housing-land-availability,,,0.39,,,2017-09-20,,19d4766e774d42c5686f838e0c4e77beb4d464ac26837d51d8907e756c9bc20c
2017-09-20,local-authority-eng:SRI,LHU12,https://www.southribble.gov.uk/content/housing-land-availability,,,0.37,,,2017-09-20,,19d4766e774d42c5686f838e0c4e77beb4d464ac26837d51d8907e756c9bc20c
2017-09-20,local-authority-eng:SRI,FE05,https://www.southribble.gov.uk/content/housing-land-availability,,,0.34,,,2017-09-20,,19d4766e774d42c5686f838e0c4e77beb4d464ac26837d51d8907e756c9bc20c
