entry-date,organisation,site,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2017-12-14,local-authority-eng:BAR,BFLR/2017/0001,54.109013,-3.220789,0.39,,,2017-12-14,,b7451b9cd95a34bcf55cef1b9a044c2c07f75d92b2fd149517ffb1b5f7d1e4d0
2017-12-14,local-authority-eng:BAR,BFLR/2017/0002,54.121855,-3.198981,1.45,,,2017-12-14,,b7451b9cd95a34bcf55cef1b9a044c2c07f75d92b2fd149517ffb1b5f7d1e4d0
2017-12-15,local-authority-eng:BAR,BFLR/2017/0004,54.126202,-3.231470,0.26,,,2017-12-15,,b7451b9cd95a34bcf55cef1b9a044c2c07f75d92b2fd149517ffb1b5f7d1e4d0
2017-12-19,local-authority-eng:BAR,BFLR/2017/0020,54.190542,-3.205839,1.58,,,2017-12-18,,b7451b9cd95a34bcf55cef1b9a044c2c07f75d92b2fd149517ffb1b5f7d1e4d0
2017-12-18,local-authority-eng:BAR,BFLR/2017/0027,54.157564,-3.182018,0.03,,,2017-12-18,,b7451b9cd95a34bcf55cef1b9a044c2c07f75d92b2fd149517ffb1b5f7d1e4d0
2017-12-18,local-authority-eng:BAR,BFLR/2017/0022,54.132282,-3.210498,0.42,,,2017-12-18,,b7451b9cd95a34bcf55cef1b9a044c2c07f75d92b2fd149517ffb1b5f7d1e4d0
2017-12-18,local-authority-eng:BAR,BFLR/2017/0024,54.120649,-3.212351,2.35,,,2017-12-18,,b7451b9cd95a34bcf55cef1b9a044c2c07f75d92b2fd149517ffb1b5f7d1e4d0
2017-12-19,local-authority-eng:BAR,BFLR/2017/0021,54.112620,-3.223597,0.08,,,2017-12-18,,b7451b9cd95a34bcf55cef1b9a044c2c07f75d92b2fd149517ffb1b5f7d1e4d0
2017-12-20,local-authority-eng:BAR,BFLR/2017/0003,54.105285,-3.226751,0.98,,,2017-12-14,,b7451b9cd95a34bcf55cef1b9a044c2c07f75d92b2fd149517ffb1b5f7d1e4d0
2017-12-15,local-authority-eng:BAR,BFLR/2017/0005,54.104576,-3.230275,0.12,,,2017-12-15,,b7451b9cd95a34bcf55cef1b9a044c2c07f75d92b2fd149517ffb1b5f7d1e4d0
2017-12-15,local-authority-eng:BAR,BFLR/2017/0006,54.124448,-3.236305,2.82,,,2017-12-15,,b7451b9cd95a34bcf55cef1b9a044c2c07f75d92b2fd149517ffb1b5f7d1e4d0
2017-12-15,local-authority-eng:BAR,BFLR/2017/0011,54.117641,-3.227241,0.5,,,2017-12-15,,b7451b9cd95a34bcf55cef1b9a044c2c07f75d92b2fd149517ffb1b5f7d1e4d0
2017-12-19,local-authority-eng:BAR,BFLR/2017/0012,54.107322,-3.215112,25.28,,,2017-12-15,,b7451b9cd95a34bcf55cef1b9a044c2c07f75d92b2fd149517ffb1b5f7d1e4d0
2017-12-19,local-authority-eng:BAR,BFLR/2017/0014,54.110077,-3.255877,5.93,,,2017-12-18,,b7451b9cd95a34bcf55cef1b9a044c2c07f75d92b2fd149517ffb1b5f7d1e4d0
2017-12-19,local-authority-eng:BAR,BFLR/2017/0017,54.114242,-3.219860,1.49,,,2017-12-18,,b7451b9cd95a34bcf55cef1b9a044c2c07f75d92b2fd149517ffb1b5f7d1e4d0
2017-12-18,local-authority-eng:BAR,BFLR/2017/0019,54.159014,-3.170703,1.44,,,2017-12-18,,b7451b9cd95a34bcf55cef1b9a044c2c07f75d92b2fd149517ffb1b5f7d1e4d0
2017-12-20,local-authority-eng:BAR,BFLR/2017/0023,54.120612,-3.202778,0.29,,,2017-12-18,,b7451b9cd95a34bcf55cef1b9a044c2c07f75d92b2fd149517ffb1b5f7d1e4d0
2017-12-19,local-authority-eng:BAR,BFLR/2017/0025,54.128293,-3.221179,0.84,,,2017-12-18,,b7451b9cd95a34bcf55cef1b9a044c2c07f75d92b2fd149517ffb1b5f7d1e4d0
2017-12-18,local-authority-eng:BAR,BFLR/2017/0026,54.114947,-3.229243,0.02,,,2017-12-18,,b7451b9cd95a34bcf55cef1b9a044c2c07f75d92b2fd149517ffb1b5f7d1e4d0
2017-12-19,local-authority-eng:BAR,BFLR/2017/0007,54.186137,-3.208162,1.14,,,2017-12-15,,b7451b9cd95a34bcf55cef1b9a044c2c07f75d92b2fd149517ffb1b5f7d1e4d0
2017-12-18,local-authority-eng:BAR,BFLR/2017/0015,54.130857,-3.234887,1.16,,,2017-12-18,,b7451b9cd95a34bcf55cef1b9a044c2c07f75d92b2fd149517ffb1b5f7d1e4d0
