entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
,local-authority-eng:CHW,MAL/0039,"New Farm Court, Tilston Road, Overton, Malpas SY14 7DF",http://consult.cheshirewestandchester.gov.uk/file/4828258,yes,not owned by a public authority,permissioned,full planning permission,,53.027277,-2.772874,0.35,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,MAR/0007,"Canal Bridge House, 47 Chapel Street, Wincham, Northwich CW9 6DA",http://consult.cheshirewestandchester.gov.uk/file/4828259,yes,not owned by a public authority,permissioned,full planning permission,,53.273428,-2.489138,0.12,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,MAR/0019,"Land north of Chapel Street, Wincham",http://consult.cheshirewestandchester.gov.uk/file/4828260,,not owned by a public authority,not permissioned,,,53.273377,-2.490547,1.97,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,MAR/0059,"7 Tunnel Road (land and buildings), Barnton, Northwich",http://consult.cheshirewestandchester.gov.uk/file/4828261,,not owned by a public authority,not permissioned,,,,,,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,MAR/0061,"Brown Owl PH car park, Church Road, Barnton, Northwich",http://consult.cheshirewestandchester.gov.uk/file/4828262,,not owned by a public authority,not permissioned,,,53.270137,-2.545404,0.37,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,MAR/0062,"Malvern House (adjacent to Daisy Bank), Old Road, Anderton with Marbury, Northwich. CW9 6AG",http://consult.cheshirewestandchester.gov.uk/file/4828263,yes,not owned by a public authority,permissioned,outline planning permission,,53.273588,-2.533452,0.63,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,MAR/0069,"The Homestead, Linnards Lane, Wincham, Northwich, Cheshire, CW9 6ED",http://consult.cheshirewestandchester.gov.uk/file/4828264,,not owned by a public authority,permissioned,reserved matters approval,,53.283545,-2.467835,0.18,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,NES/0016,"Former Fiveways Dairy, Liverpool Road, Neston",http://consult.cheshirewestandchester.gov.uk/file/4828265,yes,not owned by a public authority,permissioned,reserved matters approval,,53.303481,-3.053971,0.43,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,NES/0030,"Hinderton Hall, Chester High Road, Neston CH64 7TS",http://consult.cheshirewestandchester.gov.uk/file/4828266,yes,not owned by a public authority,permissioned,full planning permission,,53.298684,-3.042419,0.95,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,NES/0034,"8 to 30 Brook Street, Neston",http://consult.cheshirewestandchester.gov.uk/file/4828267,,mixed ownership,not permissioned,,,53.289837,-3.062921,0.14,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,NET/0003(a),"Land at Rivacre Academy, Forest Road, Ellesmere Port CH66 1JY",http://consult.cheshirewestandchester.gov.uk/file/4828268,yes,owned by a public authority,permissioned,reserved matters approval,,53.289413,-2.925151,0.22,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,NET/0005(a),"Land off Netherpool Road, Ellesmere Port",http://consult.cheshirewestandchester.gov.uk/file/4828269,,not owned by a public authority,not permissioned,,,53.2921,-2.920619,0.38,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,NET/0013,"Site of former Foxfields Public House, Poole Hall Road, Ellesmere Port",http://consult.cheshirewestandchester.gov.uk/file/4828270,,owned by a public authority,not permissioned,,,53.294593,-2.920162,0.71,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,NEW/0004,"Garage off Grange Road, Upton, Chester",http://consult.cheshirewestandchester.gov.uk/file/4828271,,not owned by a public authority,not permissioned,,,53.203009,-2.890966,0.31,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,NEW/0006(a),"Land off Liverpool Road, Chester",http://consult.cheshirewestandchester.gov.uk/file/4828272,,not owned by a public authority,not permissioned,,,53.206153,-2.894924,0.35,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,NEW/0008,"Bus depot, Liverpool Road, Chester",http://consult.cheshirewestandchester.gov.uk/file/4828273,,not owned by a public authority,not permissioned,,,53.196823,-2.893562,0.42,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,PAR/0032,"24-28 Bridge Street, Neston CH64 9UJ",http://consult.cheshirewestandchester.gov.uk/file/4828274,yes,not owned by a public authority,permissioned,full planning permission,,53.288421,-3.062436,0.09,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,ROS/0002,"Rossfield Park Development (Sites 2C, 3 and 4), Rossfield Road, Ellesmere Port",http://consult.cheshirewestandchester.gov.uk/file/4828275,,not owned by a public authority,permissioned,outline planning permission,,53.284014,-2.906,5.64,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,ROS/0010,"Land at Crescent Road, off Meadow Lane, Ellesmere Port",http://consult.cheshirewestandchester.gov.uk/file/4828276,,owned by a public authority,not permissioned,,,53.283875,-2.892183,0.7,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,ROS/0017,"Former British Gas And Part Of Former Gulf Oil Sites Land Bounded By Rossfield Road North, Poole Hall Road And Rossmore Road East Ellesmere Port Cheshire",http://consult.cheshirewestandchester.gov.uk/file/4828277,yes,not owned by a public authority,permissioned,reserved matters approval,,53.291164,-2.910127,7.82,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,ROS/0027,"Rossfield Park Development (Site 5:Rossbank Road), Ellesmere Port (Persimmon)",http://consult.cheshirewestandchester.gov.uk/file/4828278,,not owned by a public authority,permissioned,outline planning permission,,53.287058,-2.90992,4.87,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,ROS/0028,"Land at Rosswood Road / Rossfield Road, Ellesmere Port",http://consult.cheshirewestandchester.gov.uk/file/4828279,,not owned by a public authority,not permissioned,,,53.284861,-2.910368,0.65,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,ROS/0029,"Land at Rossmore Road East / Rossfield Road North, Ellesmere Port",http://consult.cheshirewestandchester.gov.uk/file/4828280,,not owned by a public authority,not permissioned,,,53.289285,-2.908992,1.39,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,ROS/0031,"Land south of Meadow Lane (former Van Leer / Hansteen site), Ellesmere Port",http://consult.cheshirewestandchester.gov.uk/file/4828281,,not owned by a public authority,permissioned,outline planning permission,,53.282768,-2.891215,3.94,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,ROS/0032,"Rear of 70-88 Grace Road, New Grosvenor Road, Ellesmere Port",http://consult.cheshirewestandchester.gov.uk/file/4828282,,not owned by a public authority,not permissioned,,,53.286708,-2.901572,0.42,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,SAM/0067,"Land adjacent to Mollington Banastre Hotel, Parkgate Road, Mollington",http://consult.cheshirewestandchester.gov.uk/file/4828283,yes,not owned by a public authority,permissioned,full planning permission,,53.217181,-2.918757,0.31,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,SHA/0002,"413 Manchester Road, Lostock Gralam, Northwich",http://consult.cheshirewestandchester.gov.uk/file/4828284,,not owned by a public authority,not permissioned,,,53.271069,-2.465525,0.53,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,SHA/0005(a),"Land to rear of 226-250 Manchester Road, Lostock Gralam",http://consult.cheshirewestandchester.gov.uk/file/4828285,,not owned by a public authority,not permissioned,,,53.268758,-2.470133,0.11,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,SHA/0089,"Goostrey Business Park, New Platt Lane, Allostock, Northwich CW4 8NN",http://consult.cheshirewestandchester.gov.uk/file/4828286,yes,not owned by a public authority,permissioned,full planning permission,,53.229013,-2.37814,0.36,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,STP/0002,"Eccleston Avenue (garage court), Ellesmere Port",http://consult.cheshirewestandchester.gov.uk/file/4828287,,owned by a public authority,not permissioned,,,53.279252,-2.924452,0.24,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,STP/0003,"Overpool Road (garage court), Ellesmere Port",http://consult.cheshirewestandchester.gov.uk/file/4828288,,owned by a public authority,not permissioned,,,53.281749,-2.924596,0.23,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,STP/0005,"The Sutton Way PH, Sutton Way, Ellesmere Port",http://consult.cheshirewestandchester.gov.uk/file/4828289,,not owned by a public authority,not permissioned,,,53.2762,-2.926186,0.28,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,STP/0006,"Sutton High School, Woodchurch Lane /Mill Lane, Ellesmere Port",http://consult.cheshirewestandchester.gov.uk/file/4828290,,owned by a public authority,not permissioned,,,53.281682,-2.927459,1.39,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,STP/0007,"Station Road (garage / shop), Little Sutton",http://consult.cheshirewestandchester.gov.uk/file/4828291,,not owned by a public authority,not permissioned,,,53.285701,-2.942321,0.26,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,STP/0017(a),"Land to rear of 6-12 Heathlands Road, Little Sutton, Ellesmere Port",http://consult.cheshirewestandchester.gov.uk/file/4828292,,not owned by a public authority,not permissioned,,,53.286234,-2.949893,0.11,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,STP/0034,"Land at Chester Road, Ellesmere Port, CH66 3RJ",http://consult.cheshirewestandchester.gov.uk/file/4828293,,not owned by a public authority,not permissioned,,,53.281329,-2.941565,0.26,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,STP/0040,"Rivacre Business Centre, Mill Lane, Great Sutton, Ellesmere Port CH66 3TL",http://consult.cheshirewestandchester.gov.uk/file/4828294,,owned by a public authority,not permissioned,,,53.280266,-2.926919,1.37,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,STR/0007,"Chester Road (Garden centre), Great Sutton, Ellesmere Port",http://consult.cheshirewestandchester.gov.uk/file/4828295,,not owned by a public authority,not permissioned,,,53.259534,-2.927325,1.17,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,SUT/0004,"Garage Court, Carlyle Crescent, Ellesmere Port",http://consult.cheshirewestandchester.gov.uk/file/4828296,,not owned by a public authority,not permissioned,,,53.273938,-2.925687,0.28,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,TAK/0014,"Land adjacent 41 By Pass Road, Tarvin, Chester",http://consult.cheshirewestandchester.gov.uk/file/4828297,yes,not owned by a public authority,permissioned,full planning permission,,53.198444,-2.766744,0.13,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,TAK/0020a,"Land at former Haulage Yard site, Chester Road, Oakmere, Northwich",http://consult.cheshirewestandchester.gov.uk/file/4828298,yes,not owned by a public authority,permissioned,full planning permission,,53.212555,-2.652472,1.14,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,TAK/0020b,"Land at former Haulage Yard site, off Shakerley Close, Oakmere, Northwich",http://consult.cheshirewestandchester.gov.uk/file/4828299,yes,not owned by a public authority,permissioned,outline planning permission,,53.213087,-2.652166,0.28,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,TAK/0021,"Land at former Marley Tile Works site, Station Road, Oakemere, Northwich",http://consult.cheshirewestandchester.gov.uk/file/4828300,yes,not owned by a public authority,permissioned,outline planning permission,,53.22562,-2.661523,7.11,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,TAK/0050,"Yong Sing Restaurant Ltd, Former court and Police Station, Chester Road, Northwich. CW8 2HB",http://consult.cheshirewestandchester.gov.uk/file/4828301,yes,not owned by a public authority,permissioned,full planning permission,,53.213625,-2.652324,0.41,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,TAK/0088,"Montrose, Chester Road, Kelsall, CW6 0RJ",http://consult.cheshirewestandchester.gov.uk/file/4828302,yes,not owned by a public authority,permissioned,outline planning permission,,53.206949,-2.724868,0.38,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,TAK/0115,Ottersbank Farm Fishpool Road Delamere Northwich Cheshire CW8 2HP,http://consult.cheshirewestandchester.gov.uk/file/4828303,yes,not owned by a public authority,permissioned,full planning permission,,53.199193,-2.648242,0.14,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,TAK/0137,"The Gables, Chester Road, Oakmere, Northwich CW8 2HB",http://consult.cheshirewestandchester.gov.uk/file/4828304,yes,not owned by a public authority,permissioned,outline planning permission,,53.213144,-2.65323,0.32,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,TAR/0066a,"Former Royal British Legion site (Legion Hall), High Street, Tarporley",http://consult.cheshirewestandchester.gov.uk/file/4828305,yes,not owned by a public authority,pending decision,,,53.156746,-2.666326,0.25,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,TAR/0069(a),"Arderne Hall Farm, Walkers Lane, Tarporley",http://consult.cheshirewestandchester.gov.uk/file/4828306,,not owned by a public authority,not permissioned,,,53.155507,-2.657843,0.86,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,TAT/0026(a),"Beeston Cattle Auction site, Whitchurch Road, Beeston, Chester Cheshire",http://consult.cheshirewestandchester.gov.uk/file/4828307,,not owned by a public authority,permissioned,outline planning permission,,53.132465,-2.669746,4.72,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,TAT/0047(a),"Blackham Reclamation Yard, Tattenhall Road, Newton by Tattenhall, Chester, CH3 9QQ",http://consult.cheshirewestandchester.gov.uk/file/4828308,yes,not owned by a public authority,permissioned,reserved matters approval,,53.137465,-2.756434,0.48,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,"TAT/0053
TAT/0020
TAT/0021","Flute Buildings, Waste Hill Road Land At School Lane And Land At Harthill Road, Burwardsley, Cheshire",http://consult.cheshirewestandchester.gov.uk/file/4828309,yes,not owned by a public authority,permissioned,full planning permission,,53.105999,-2.725335,0.2,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,TAT/0090,"Land at The Oak Room, Tattenhall Road, Newton by Tattenhall, CH3 9BD",http://consult.cheshirewestandchester.gov.uk/file/4828310,yes,not owned by a public authority,permissioned,full planning permission,,53.137576,-2.758753,0.78,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,TAT/0097,"The former Oak Room Public House, Tattenhall Road, Newton By Tattenhall Chester",http://consult.cheshirewestandchester.gov.uk/file/4828311,yes,not owned by a public authority,permissioned,full planning permission,,53.137381,-2.758361,0.16,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,UPT/0005(a),"Former The Gamekeeper PH, (Plush Spice) Newhall Road, Upton, Chester, CH2 1TB",http://consult.cheshirewestandchester.gov.uk/file/4828312,yes,not owned by a public authority,permissioned,outline planning permission,,53.214329,-2.879805,0.13,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,UPT/0047,"UPTON DENE (Phase 3): Land off Upton Grange, Liverpool Road, Chester",http://consult.cheshirewestandchester.gov.uk/file/4828313,yes,not owned by a public authority,pending decision,,,53.212626,-2.900764,3.11,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,WEC/0006,"Briar Lane (garage court), Weaverham",http://consult.cheshirewestandchester.gov.uk/file/4828314,,not owned by a public authority,not permissioned,,,53.255743,-2.570928,0.26,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,WHI/0010,"Land to rear of 250 Chester Road, Ellesmere Port",http://consult.cheshirewestandchester.gov.uk/file/4828315,,not owned by a public authority,not permissioned,,,53.261157,-2.911619,0.51,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,WHI/0016,"Royal British Legion and land to rear, Stanney Lane, Whitby, Ellesmere Port",http://consult.cheshirewestandchester.gov.uk/file/4828316,,not owned by a public authority,not permissioned,,,53.27148,-2.899212,1.27,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,WHI/0023,St Thomas House Whitby Road Ellesmere Port CH65 6TU ,http://consult.cheshirewestandchester.gov.uk/file/4828317,yes,not owned by a public authority,permissioned,full planning permission,,53.276229,-2.906061,0.14,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,WHI/0024,"Land adjacent 7A Chester Road, Ellesmere Port",http://consult.cheshirewestandchester.gov.uk/file/4828318,,not owned by a public authority,not permissioned,,,53.274261,-2.908298,0.03,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,WIC/0007,"Land east of Winnington Avenue, Winnington",http://consult.cheshirewestandchester.gov.uk/file/4828319,,not owned by a public authority,not permissioned,,,53.255491,-2.540137,6.02,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,WIC/0008,"Land south of Northway / Winnington Cistern, Winnington",http://consult.cheshirewestandchester.gov.uk/file/4828320,,not owned by a public authority,not permissioned,,,53.264578,-2.526248,2.23,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,WIC/0009(a),"Land at Lock Street, Northwich",http://consult.cheshirewestandchester.gov.uk/file/4828321,,,not permissioned,,,53.260988,-2.516715,0.21,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,WIC/0010,"British Waterways site, Navigation Road, Northwich",http://consult.cheshirewestandchester.gov.uk/file/4828322,,not owned by a public authority,not permissioned,,,53.257131,-2.516953,1.26,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,WIC/0032,"Land at Weaver Shipyard, Saxons Lane, Northwich",http://consult.cheshirewestandchester.gov.uk/file/4828323,,not owned by a public authority,not permissioned,,,53.248189,-2.52254,2.98,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,WIC/0049,"Land at Winnington Works, Northwich",http://consult.cheshirewestandchester.gov.uk/file/4828324,,,not permissioned,,,53.268324,-2.528708,58.55,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,WIC/0050,"Land at Winnington Business Park, Winnington Avenue, Northwich",http://consult.cheshirewestandchester.gov.uk/file/4828325,yes,,pending decision,,,53.257235,-2.53806,6.15,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,WIC/0058,"Castleleigh Centre, David Street, Northwich",http://consult.cheshirewestandchester.gov.uk/file/4828326,,owned by a public authority,not permissioned,,,53.254415,-2.521327,0.62,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,WIC/0062,"Land to the north of Watling Street, Northwich",http://consult.cheshirewestandchester.gov.uk/file/4828327,,,not permissioned,,,53.261247,-2.512925,2.28,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,WIC/0072,"Land at Station Road, Northwich",http://consult.cheshirewestandchester.gov.uk/file/4828328,,not owned by a public authority,not permissioned,,,53.261852,-2.501629,1.78,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,WIC/0073(a),"Land south of Chester Road, Northwich",http://consult.cheshirewestandchester.gov.uk/file/4828329,,not owned by a public authority,not permissioned,,,53.262774,-2.498371,0.73,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,WIC/0075,"Watling Street (Council offices), Northwich",http://consult.cheshirewestandchester.gov.uk/file/4828330,,owned by a public authority,not permissioned,,,53.260276,-2.513018,0.7,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,WIC/0076,"Weaver Shopping extension, Chester Way, Northwich",http://consult.cheshirewestandchester.gov.uk/file/4828331,,,not permissioned,,,53.261457,-2.510109,0.72,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,WIC/0077,"Land to west of Warrington Street, Northwich",http://consult.cheshirewestandchester.gov.uk/file/4828332,,not owned by a public authority,not permissioned,,,53.263462,-2.505801,3.17,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,WIC/0078,"Land at Leicester Street, Northwich",http://consult.cheshirewestandchester.gov.uk/file/4828333,,,not permissioned,,,53.263537,-2.502983,1.81,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,WIC/0079(a),"Land adjacent Dane County, Manchester Road, Northwich",http://consult.cheshirewestandchester.gov.uk/file/4828334,,not owned by a public authority,not permissioned,,,53.264589,-2.487718,1.56,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,WIC/0082(a),"Land west of Queen Street, Northwich",http://consult.cheshirewestandchester.gov.uk/file/4828335,,not owned by a public authority,not permissioned,,,53.25749,-2.514934,1.12,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,WIC/0086,"Land at Chester Way, Victoria Bridge, Northwich",http://consult.cheshirewestandchester.gov.uk/file/4828336,,not owned by a public authority,permissioned,full planning permission,,53.259559,-2.512425,0.29,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,WIC/0088,", Dane House Chester Way Northwich Cheshire CW9 5JG ",http://consult.cheshirewestandchester.gov.uk/file/4828337,yes,not owned by a public authority,permissioned,planning permission granted under an order,,53.259236,-2.512316,0.11,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,WIR/0027,"Lostock Works House, Works Lane, Northwich",http://consult.cheshirewestandchester.gov.uk/file/4828338,,not owned by a public authority,not permissioned,,,53.265468,-2.477113,1.7,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,WIR/0031(a),"School Road North (former coal yard), Rudheath",http://consult.cheshirewestandchester.gov.uk/file/4828339,,not owned by a public authority,not permissioned,,,53.250844,-2.476756,0.19,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,WIR/0032(a),"Land off Griffiths Road, Rudheath",http://consult.cheshirewestandchester.gov.uk/file/4828340,,not owned by a public authority,not permissioned,,,53.260142,-2.47593,0.22,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,WIR/0033,"Land to the rear of Farmers Arms PH, Middlewich Road, Northwich (Phase II)",http://consult.cheshirewestandchester.gov.uk/file/4828341,,not owned by a public authority,not permissioned,,,53.25788,-2.486158,2.47,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,WIR/0033a,Land Adjacent To 49 Edward Street Northwich Cheshire ,http://consult.cheshirewestandchester.gov.uk/file/4828342,yes,not owned by a public authority,permissioned,full planning permission,,53.258097,-2.488049,0.15,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
