entry-date,organisation,site,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2019-10-30,local-authority-eng:ADU,ADCBR8,50.833160,-0.268274,0.6,75.0,120.0,2017-10-16,,9713ca18ae3c7425d02f25178488a221daa22de257d86bfa0a14dd0442aa4cb0
2019-10-30,local-authority-eng:ADU,ADCBR9,50.831280,-0.244160,0.3,33.0,33.0,2017-10-16,,9713ca18ae3c7425d02f25178488a221daa22de257d86bfa0a14dd0442aa4cb0
2019-10-30,local-authority-eng:ADU,ADCBR10,50.822044,-0.323616,0.09,13.0,13.0,2017-10-16,,9713ca18ae3c7425d02f25178488a221daa22de257d86bfa0a14dd0442aa4cb0
2019-10-30,local-authority-eng:ADU,ADCBR11,50.833937,-0.274522,0.57,27.0,27.0,2017-10-16,,9713ca18ae3c7425d02f25178488a221daa22de257d86bfa0a14dd0442aa4cb0
2019-10-30,local-authority-eng:ADU,ADCBR12,50.835780,-0.228908,0.7,36.0,36.0,2017-10-16,,9713ca18ae3c7425d02f25178488a221daa22de257d86bfa0a14dd0442aa4cb0
2019-10-30,local-authority-eng:ADU,ADCBR13,50.830851,-0.250282,0.47,45.0,90.0,2017-10-16,,9713ca18ae3c7425d02f25178488a221daa22de257d86bfa0a14dd0442aa4cb0
2019-10-30,local-authority-eng:ADU,ADCBR15,50.831467,-0.253014,1.5,140.0,140.0,2017-10-16,,9713ca18ae3c7425d02f25178488a221daa22de257d86bfa0a14dd0442aa4cb0
2019-10-30,local-authority-eng:ADU,ADCBR17,50.831408,-0.234754,0.05,6.0,6.0,2017-10-16,,9713ca18ae3c7425d02f25178488a221daa22de257d86bfa0a14dd0442aa4cb0
2019-10-30,local-authority-eng:ADU,ADCBR19,50.824109,-0.320248,0.05,7.0,7.0,2018-10-30,,9713ca18ae3c7425d02f25178488a221daa22de257d86bfa0a14dd0442aa4cb0
2019-10-30,local-authority-eng:ADU,ADCBR20,50.830404,-0.322110,0.112,24.0,24.0,2018-10-30,,9713ca18ae3c7425d02f25178488a221daa22de257d86bfa0a14dd0442aa4cb0
,local-authority-eng:ADU,ADCBR21,50.833390,-0.270381,0.28,34.0,34.0,2019-10-30,,9713ca18ae3c7425d02f25178488a221daa22de257d86bfa0a14dd0442aa4cb0
,local-authority-eng:ADU,ADCBR22,50.839290,-0.334702,0.02,10.0,10.0,2019-10-30,,9713ca18ae3c7425d02f25178488a221daa22de257d86bfa0a14dd0442aa4cb0
,local-authority-eng:ADU,ADCBR23,50.822349,-0.311111,0.105,6.0,6.0,2019-10-30,,9713ca18ae3c7425d02f25178488a221daa22de257d86bfa0a14dd0442aa4cb0
,local-authority-eng:ADU,ADCBR24,50.835119,-0.317936,2.04,35.0,35.0,2019-10-30,,9713ca18ae3c7425d02f25178488a221daa22de257d86bfa0a14dd0442aa4cb0
,local-authority-eng:ADU,ADCBR25,50.832143,-0.259762,0.66,100.0,100.0,2019-10-30,,9713ca18ae3c7425d02f25178488a221daa22de257d86bfa0a14dd0442aa4cb0
,local-authority-eng:ADU,ADCBR26,50.831687,-0.262350,0.35,80.0,80.0,2018-10-30,,9713ca18ae3c7425d02f25178488a221daa22de257d86bfa0a14dd0442aa4cb0
2019-10-30,local-authority-eng:WOT,WBCBR2,50.829873,-0.422665,0.97,,,2017-10-16,,9713ca18ae3c7425d02f25178488a221daa22de257d86bfa0a14dd0442aa4cb0
2019-10-30,local-authority-eng:WOT,WBCBR9,50.819219,-0.410999,0.109,,,2017-10-16,,9713ca18ae3c7425d02f25178488a221daa22de257d86bfa0a14dd0442aa4cb0
2019-10-30,local-authority-eng:WOT,WBCBR12,50.807481,-0.391825,0.26,,,2017-10-16,,9713ca18ae3c7425d02f25178488a221daa22de257d86bfa0a14dd0442aa4cb0
2019-10-30,local-authority-eng:WOT,WBCBR13,50.817870,-0.373794,1.46,300.0,378.0,2017-10-16,,9713ca18ae3c7425d02f25178488a221daa22de257d86bfa0a14dd0442aa4cb0
2019-10-30,local-authority-eng:WOT,WBCBR15,50.813684,-0.368928,0.6,128.0,128.0,2017-10-16,,9713ca18ae3c7425d02f25178488a221daa22de257d86bfa0a14dd0442aa4cb0
2019-10-30,local-authority-eng:WOT,WBCBR16,50.814621,-0.373566,0.48,64.0,64.0,2017-10-16,,9713ca18ae3c7425d02f25178488a221daa22de257d86bfa0a14dd0442aa4cb0
2019-10-30,local-authority-eng:WOT,WBCBR17,50.810966,-0.368143,0.68,60.0,60.0,2017-10-16,,9713ca18ae3c7425d02f25178488a221daa22de257d86bfa0a14dd0442aa4cb0
2019-10-30,local-authority-eng:WOT,WBCBR18,50.814690,-0.365643,1.17,85.0,85.0,2017-10-16,,9713ca18ae3c7425d02f25178488a221daa22de257d86bfa0a14dd0442aa4cb0
2019-10-30,local-authority-eng:WOT,WBCBR19,50.814753,-0.361155,0.201,24.0,24.0,2017-10-16,,9713ca18ae3c7425d02f25178488a221daa22de257d86bfa0a14dd0442aa4cb0
2019-10-30,local-authority-eng:WOT,WBCBR20,50.809537,-0.373416,0.58,113.0,113.0,2017-10-16,,9713ca18ae3c7425d02f25178488a221daa22de257d86bfa0a14dd0442aa4cb0
2019-10-30,local-authority-eng:WOT,WBCBR21,50.811265,-0.367693,0.38,,,2017-10-16,,9713ca18ae3c7425d02f25178488a221daa22de257d86bfa0a14dd0442aa4cb0
2019-10-30,local-authority-eng:WOT,WBCBR27,50.835464,-0.385013,0.118,,,2018-10-30,,9713ca18ae3c7425d02f25178488a221daa22de257d86bfa0a14dd0442aa4cb0
2019-10-30,local-authority-eng:WOT,WBCBR29,50.829276,-0.376550,0.023,,,2018-10-30,,9713ca18ae3c7425d02f25178488a221daa22de257d86bfa0a14dd0442aa4cb0
2019-10-30,local-authority-eng:WOT,WBCBR30,50.813518,-0.370567,0.028,,,2018-10-30,,9713ca18ae3c7425d02f25178488a221daa22de257d86bfa0a14dd0442aa4cb0
2019-10-30,local-authority-eng:WOT,WBCBR31,50.811609,-0.374309,0.037,,,2018-10-30,,9713ca18ae3c7425d02f25178488a221daa22de257d86bfa0a14dd0442aa4cb0
