row-number,field,issue-type,value
1,"GeoX,GeoY",out of range,"247394,54524"
2,"GeoX,GeoY",out of range,"247824,54747"
3,"GeoX,GeoY",out of range,"247553,54751"
4,"GeoX,GeoY",out of range,"247693,5.464E+4"
5,"GeoX,GeoY",out of range,"247693,54528"
6,"GeoX,GeoY",out of range,"247425,54305"
7,"GeoX,GeoY",out of range,"2.4767E+5,54376"
8,"GeoX,GeoY",out of range,"248642,5.422E+4"
9,"GeoX,GeoY",out of range,"248542,54459"
10,"GeoX,GeoY",out of range,"248566,54358"
11,"GeoX,GeoY",out of range,"247679,54096"
12,"GeoX,GeoY",out of range,"247344,53926"
13,"GeoX,GeoY",out of range,"2.4701E+5,53946"
14,"GeoX,GeoY",out of range,"2.4708E+5,54299"
15,"GeoX,GeoY",out of range,"247194,54303"
16,"GeoX,GeoY",out of range,"246535,53861"
17,"GeoX,GeoY",out of range,"246136,53521"
18,"GeoX,GeoY",out of range,"245868,53989"
19,"GeoX,GeoY",out of range,"245881,54357"
20,"GeoX,GeoY",out of range,"246632,54385"
21,"GeoX,GeoY",out of range,"245899,54132"
22,"GeoX,GeoY",out of range,"249404,59483"
23,"GeoX,GeoY",out of range,"248824,5.955E+4"
24,"GeoX,GeoY",out of range,"249805,58885"
25,"GeoX,GeoY",out of range,"248373,59662"
26,"GeoX,GeoY",out of range,"251312,54262"
27,"GeoX,GeoY",out of range,"252215,57543"
28,"GeoX,GeoY",out of range,"2.5312E+5,53618"
29,"GeoX,GeoY",out of range,"251052,54125"
30,"GeoX,GeoY",out of range,"243998,57995"
31,"GeoX,GeoY",out of range,"250315,56643"
32,"GeoX,GeoY",out of range,"249814,57024"
33,"GeoX,GeoY",out of range,"246301,56294"
34,"GeoX,GeoY",out of range,"247476,57495"
35,"GeoX,GeoY",out of range,"247247,55219"
36,"GeoX,GeoY",out of range,"247509,55315"
37,"GeoX,GeoY",out of range,"243815,57868"
38,"GeoX,GeoY",out of range,"248567,54909"
39,"GeoX,GeoY",out of range,"246861,59797"
40,"GeoX,GeoY",out of range,"249242,61123"
41,"GeoX,GeoY",out of range,"249438,61368"
42,"GeoX,GeoY",out of range,"248161,60771"
43,"GeoX,GeoY",out of range,"2.4678E+5,5.894E+4"
44,"GeoX,GeoY",out of range,"246322,59999"
45,"GeoX,GeoY",out of range,"249085,61173"
46,"GeoX,GeoY",out of range,"247358,59855"
47,"GeoX,GeoY",out of range,"247286,5.851E+4"
48,"GeoX,GeoY",out of range,"2.4551E+5,60122"
49,"GeoX,GeoY",out of range,"251547,5.306E+4"
50,"GeoX,GeoY",out of range,"2.5354E+5,56116"
51,"GeoX,GeoY",out of range,"253079,56469"
52,"GeoX,GeoY",out of range,"254641,55911"
53,"GeoX,GeoY",out of range,"254234,56887"
54,"GeoX,GeoY",out of range,"250019,52449"
55,"GeoX,GeoY",out of range,"247035,55072"
56,"GeoX,GeoY",out of range,"247208,5.386E+4"
57,"GeoX,GeoY",out of range,"247886,5.478E+4"
58,"GeoX,GeoY",out of range,"247395,54227"
59,"GeoX,GeoY",out of range,"248415,54687"
60,"GeoX,GeoY",out of range,"249224,5.467E+4"
61,"GeoX,GeoY",out of range,"244835,57994"
62,"GeoX,GeoY",out of range,"245483,54631"
63,"GeoX,GeoY",out of range,"246641,5.433E+4"
64,"GeoX,GeoY",out of range,"248751,56688"
65,"GeoX,GeoY",out of range,"245761,54139"
66,"GeoX,GeoY",out of range,"249886,60051"
67,"GeoX,GeoY",out of range,"247442,60754"
68,"GeoX,GeoY",out of range,"248993,56791"
69,"GeoX,GeoY",out of range,"248009,55232"
70,"GeoX,GeoY",out of range,"248935,54622"
71,"GeoX,GeoY",out of range,"248506,53234"
72,"GeoX,GeoY",out of range,"249791,56121"
73,"GeoX,GeoY",out of range,"247547,54531"
74,"GeoX,GeoY",out of range,"248295,54502"
75,"GeoX,GeoY",out of range,"248435,55812"
76,"GeoX,GeoY",out of range,"248034,55613"
77,"GeoX,GeoY",out of range,"2.5353E+5,53607"
78,"GeoX,GeoY",out of range,"247569,5.421E+4"
79,"GeoX,GeoY",out of range,"247734,55498"
80,PermissionType,enum,06/00588/REM
80,"GeoX,GeoY",out of range,"245569,59362"
81,"GeoX,GeoY",out of range,"250864,6.021E+4"
82,"GeoX,GeoY",out of range,"250936,58756"
83,"GeoX,GeoY",out of range,"246417,58972"
84,"GeoX,GeoY",out of range,"253675,53613"
85,"GeoX,GeoY",out of range,"246514,54707"
86,"GeoX,GeoY",out of range,"248029,54526"
87,"GeoX,GeoY",out of range,"247781,54842"
