row-number,field,issue-type,value
1,"GeoX,GeoY",out of range,"400753.1768,90338.1988"
2,"GeoX,GeoY",out of range,"400466.7311,95974.4806"
3,"GeoX,GeoY",out of range,"404040.0956,91226.4244"
4,"GeoX,GeoY",out of range,"404227.9846,89721.0341"
5,"GeoX,GeoY",out of range,"400383.6694,90144.2542"
6,"GeoX,GeoY",out of range,"400443.3675,90380.1531"
7,"GeoX,GeoY",out of range,"400442.3868,90380.5091"
8,"GeoX,GeoY",out of range,"403968.6338,91228.1419"
9,"GeoX,GeoY",out of range,"401627.5384,91070.1513"
10,"GeoX,GeoY",out of range,"401158.5299,90629.6922"
11,"GeoX,GeoY",out of range,"405507.2466,90153.7554"
12,"GeoX,GeoY",out of range,"404865.3953,92933.4206"
13,"GeoX,GeoY",out of range,"404068.0635,87375.9509"
14,"GeoX,GeoY",out of range,"403439.8781,92401.1046"
15,"GeoX,GeoY",out of range,"403808.6428,93768.0212"
16,"GeoX,GeoY",out of range,"405856.8665,91983.4842"
17,"GeoX,GeoY",out of range,"404941.769,88904.1647"
18,"GeoX,GeoY",out of range,"404552.9984,89195.6308"
19,"GeoX,GeoY",out of range,"404106.127,89380.1671"
20,"GeoX,GeoY",out of range,"402816.6814,91554.2439"
21,"GeoX,GeoY",out of range,"404486.3387,91715.91397"
22,"GeoX,GeoY",out of range,"403961.731,89747.1204"
23,"GeoX,GeoY",out of range,"401761.4,91010.15"
24,"GeoX,GeoY",out of range,"400936.5412,90301.44"
25,"GeoX,GeoY",out of range,"404653.0622,89801.8622"
26,"GeoX,GeoY",out of range,"400728.4431,90634.2997"
27,"GeoX,GeoY",out of range,"403503.7927,91895.0801"
28,"GeoX,GeoY",out of range,"402578.7483,92240.1444"
29,"GeoX,GeoY",out of range,"401200.577,90514.7605"
30,"GeoX,GeoY",out of range,"400441.5284,95758.5484"
31,"GeoX,GeoY",out of range,"404047.2179,87551.7802"
32,"GeoX,GeoY",out of range,"403188.5774,91510.833"
33,"GeoX,GeoY",out of range,"405870.9774,89306.6996"
34,"GeoX,GeoY",out of range,"406606.9742,90664.6889"
35,"GeoX,GeoY",out of range,"403442.0842,91534.8511"
36,"GeoX,GeoY",out of range,"403231.9541,92822.6312"
37,"GeoX,GeoY",out of range,"403860.7247,89888.2024"
38,"GeoX,GeoY",out of range,"404345.9665,91712.8648"
39,"GeoX,GeoY",out of range,"405137.4811,90145.3578"
40,"GeoX,GeoY",out of range,"400769.406,90715.6236"
41,"GeoX,GeoY",out of range,"400649.7662,90487.836"
42,"GeoX,GeoY",out of range,"400462.7142,90289.5901"
43,"GeoX,GeoY",out of range,"400346.236,90618.2248"
44,"GeoX,GeoY",out of range,"401326.7137,91230.3215"
45,"GeoX,GeoY",out of range,"401327.2698,90305.083"
46,"GeoX,GeoY",out of range,"402802.6219,92173.8033"
47,"GeoX,GeoY",out of range,"401865.9595,91449.8792"
48,"GeoX,GeoY",out of range,"399022.9072,91061.4653"
49,"GeoX,GeoY",out of range,"401660.9905,90844.0613"
50,"GeoX,GeoY",out of range,"401327.2698,90305.083"
51,"GeoX,GeoY",out of range,"401191.1764,90625.4486"
52,"GeoX,GeoY",out of range,"401170.8441,90338.6893"
53,"GeoX,GeoY",out of range,"401598.1876,91028.2"
54,"GeoX,GeoY",out of range,"401547.4539,91193.70942"
55,"GeoX,GeoY",out of range,"399885.1478,93536.12867"
56,"GeoX,GeoY",out of range,"399911.2124,93165.4996"
57,"GeoX,GeoY",out of range,"400493.7607,94606.33978"
58,"GeoX,GeoY",out of range,"402841.6789,91451.75902"
59,"GeoX,GeoY",out of range,"405532.0581,92189.26676"
60,"GeoX,GeoY",out of range,"400178.8672,94101.07755"
61,"GeoX,GeoY",out of range,"406150.8536,89609.38911"
62,"GeoX,GeoY",out of range,"401715.5352,92556.73205"
63,"GeoX,GeoY",out of range,"401132.6339,92583.19466"
64,"GeoX,GeoY",out of range,"406636.6897,90882.31149"
65,"GeoX,GeoY",out of range,"404538.3929,96872.20127"
66,"GeoX,GeoY",out of range,"404477.512,96671.14467"
67,"GeoX,GeoY",out of range,"401841.6993,98175.71391"
68,"GeoX,GeoY",out of range,"400843.9812,90692.22727"
69,"GeoX,GeoY",out of range,"400252.2417,94116.15167"
70,"GeoX,GeoY",out of range,"403536.6734,92500.21266"
71,"GeoX,GeoY",out of range,"400826.3848,90629.51414"
72,"GeoX,GeoY",out of range,"401694.9221,90688.75731"
73,"GeoX,GeoY",out of range,"402701.7004,92219.461"
74,"GeoX,GeoY",out of range,"402853.7926,91559.405"
75,"GeoX,GeoY",out of range,"400953.005,90354.79531"
76,"GeoX,GeoY",out of range,"404613.7777,92234.22389"
77,"GeoX,GeoY",out of range,"405703.0702,89564.41585"
78,"GeoX,GeoY",out of range,"400395.762,95890.8754"
79,"GeoX,GeoY",out of range,"400123.6651,90483.39856"
80,"GeoX,GeoY",out of range,"399547.7389,90685.3532"
81,"GeoX,GeoY",out of range,"403456.8833,91541.7727"
82,"GeoX,GeoY",out of range,"405091.5345,92713.6478"
83,"GeoX,GeoY",out of range,"401462.5472,91169.2957"
84,"GeoX,GeoY",out of range,"401826.4682,90782.1223"
85,"GeoX,GeoY",out of range,"402504.8169,93658.0701"
86,"GeoX,GeoY",out of range,"404154.2251,97551.9418"
87,"GeoX,GeoY",out of range,"404149.8411,93990.0624"
88,"GeoX,GeoY",out of range,"404152.5156,92065.238"
89,"GeoX,GeoY",out of range,"403162.6751,91894.6611"
90,"GeoX,GeoY",out of range,"403960.2944,89869.5439"
91,"GeoX,GeoY",out of range,"403628.2832,92238.6925"
92,"GeoX,GeoY",out of range,"404203.0592,93252.2148"
93,"GeoX,GeoY",out of range,"406340.8517,91750.8765"
94,"GeoX,GeoY",out of range,"401544.4461,91132.2548"
95,"GeoX,GeoY",out of range,"405502.9152,91816.5447"
96,"GeoX,GeoY",out of range,"404018.951,89781.926"
97,"GeoX,GeoY",out of range,"404111.323,91107.55"
98,"GeoX,GeoY",out of range,"403506.033,92791.9058"
99,"GeoX,GeoY",out of range,"403657.5163,92472.7733"
100,"GeoX,GeoY",out of range,"400803.7782,90774.6773"
101,"GeoX,GeoY",out of range,"400423.2997,90350.19021"
102,"GeoX,GeoY",out of range,"401383.1241,91174.92995"
103,"GeoX,GeoY",out of range,"403655.8812,89643.7323"
104,"GeoX,GeoY",out of range,"404710.1977,91254.70041"
105,"GeoX,GeoY",out of range,"404956.8076,88914.20207"
106,"GeoX,GeoY",out of range,"402498.5281,91865.40617"
107,"GeoX,GeoY",out of range,"400534.4971,96030.26372"
108,"GeoX,GeoY",out of range,"402930.3699,93111.87069"
109,"GeoX,GeoY",out of range,"405906.5973,91263.54916"
110,"GeoX,GeoY",out of range,"403403.9081,92761.79956"
111,"GeoX,GeoY",out of range,"404830.0465,91068.33057"
112,"GeoX,GeoY",out of range,"401200.0409,90590.18809"
113,"GeoX,GeoY",out of range,"404439.8913,92200.44212"
114,"GeoX,GeoY",out of range,"405874.8763,89690.54633"
115,"GeoX,GeoY",out of range,"399521.0352,90710.25026"
116,"GeoX,GeoY",out of range,"401798.2339,91175.66607"
117,"GeoX,GeoY",out of range,"406744.0769,91870.39458"
118,"GeoX,GeoY",out of range,"401061.853,92664.43709"
119,"GeoX,GeoY",out of range,"400787.506,90590.99146"
120,"GeoX,GeoY",out of range,"406697.638,90363.43185"
121,"GeoX,GeoY",out of range,"401232.4678,90746.32899"
122,"GeoX,GeoY",out of range,"402918.8759,91426.29769"
